Trip_ID,Route_ID,Service_ID,Shape_ID
16627,33,weekday,shp_1_24
16628,33,weekday,shp_1_24
1663,3,weekday,shp_1_25
1664,3,weekday,shp_1_25
1665,3,weekday,shp_1_25
1666,3,weekday,shp_1_25
1667,3,weekday,shp_1_25
1668,3,weekday,shp_1_25
1669,3,weekday,shp_1_25
1670,3,weekday,shp_1_25
16989,34,weekday,shp_1_20
16990,34,weekday,shp_1_20
16991,34,weekday,shp_1_20
16992,34,weekday,shp_1_20
16993,34,weekday,shp_1_20
16994,34,weekday,shp_1_20
16995,34,weekday,shp_1_20
16996,34,weekday,shp_1_20
16997,34,weekday,shp_1_20
16998,34,weekday,shp_1_20
16999,34,weekday,shp_1_20
17000,34,weekday,shp_1_20
17001,34,weekday,shp_1_20
17002,34,weekday,shp_1_20
17003,34,weekday,shp_1_20
17004,34,weekday,shp_1_20
17005,34,weekday,shp_1_20
17006,34,weekday,shp_1_20
17007,34,weekday,shp_1_20
17008,34,weekday,shp_1_20
17009,34,weekday,shp_1_20
17010,34,weekday,shp_1_20
17011,34,weekday,shp_1_20
17012,34,weekday,shp_1_20
17013,34,weekday,shp_1_20
17014,34,weekday,shp_1_20
17015,34,weekday,shp_1_20
17016,34,weekday,shp_1_20
17017,34,weekday,shp_1_20
17018,34,weekday,shp_1_20
17019,34,weekday,shp_1_20
17020,34,weekday,shp_1_20
17021,34,weekday,shp_1_20
17022,34,weekday,shp_1_20
17023,34,weekday,shp_1_20
17024,34,weekday,shp_1_20
17025,34,weekday,shp_1_20
17026,34,weekday,shp_1_20
17027,34,weekday,shp_1_20
17028,34,weekday,shp_1_20
17029,34,weekday,shp_1_20
17030,34,weekday,shp_1_20
17031,34,weekday,shp_1_20
17032,34,weekday,shp_1_20
17033,34,weekday,shp_1_20
17034,34,weekday,shp_1_20
17035,34,weekday,shp_1_20
17036,34,weekday,shp_1_20
17037,34,weekday,shp_1_20
17038,34,weekday,shp_1_20
17039,34,weekday,shp_1_20
17040,34,weekday,shp_1_20
17041,34,weekday,shp_1_20
17042,34,weekday,shp_1_20
17043,34,weekday,shp_1_20
17044,34,weekday,shp_1_20
17045,34,weekday,shp_1_20
17046,34,weekday,shp_1_20
17047,34,weekday,shp_1_20
17048,34,weekday,shp_1_20
17049,34,weekday,shp_1_20
17050,34,weekday,shp_1_20
17051,34,weekday,shp_1_20
17052,34,weekday,shp_1_20
17053,34,weekday,shp_1_20
17054,34,weekday,shp_1_20
17055,34,weekday,shp_1_20
17056,34,weekday,shp_1_20
17057,34,weekday,shp_1_20
17058,34,weekday,shp_1_20
17059,34,weekday,shp_1_20
17060,34,weekday,shp_1_20
17061,34,weekday,shp_1_20
17062,34,weekday,shp_1_20
17063,34,weekday,shp_1_20
17064,34,weekday,shp_1_20
17065,34,weekday,shp_1_20
17066,34,weekday,shp_1_20
17067,34,weekday,shp_1_20
17068,34,weekday,shp_1_20
17069,34,weekday,shp_1_20
17070,34,weekday,shp_1_20
17071,34,weekday,shp_1_20
17072,34,weekday,shp_1_20
17073,34,weekday,shp_1_20
17074,34,weekday,shp_1_20
17075,34,weekday,shp_1_20
17076,34,weekday,shp_1_20
17077,34,weekday,shp_1_20
17078,34,weekday,shp_1_20
17079,34,weekday,shp_1_20
17080,34,weekday,shp_1_20
17081,34,weekday,shp_1_20
17082,34,weekday,shp_1_20
17083,34,weekday,shp_1_20
17084,34,weekday,shp_1_20
17085,34,weekday,shp_1_20
17086,34,weekday,shp_1_20
17087,34,weekday,shp_1_20
17088,34,weekday,shp_1_20
17089,34,weekday,shp_1_20
17090,34,weekday,shp_1_20
17091,34,weekday,shp_1_20
17092,34,weekday,shp_1_20
17093,34,weekday,shp_1_20
17094,34,weekday,shp_1_20
17095,34,weekday,shp_1_20
17096,34,weekday,shp_1_20
17097,34,weekday,shp_1_20
17098,34,weekday,shp_1_20
17099,34,weekday,shp_1_20
17100,34,weekday,shp_1_20
17325,35,weekday,shp_1_10
17326,35,weekday,shp_1_10
17327,35,weekday,shp_1_10
17328,35,weekday,shp_1_10
17329,35,weekday,shp_1_10
17330,35,weekday,shp_1_10
17331,35,weekday,shp_1_10
17332,35,weekday,shp_1_10
17333,35,weekday,shp_1_10
17334,35,weekday,shp_1_10
17335,35,weekday,shp_1_10
17336,35,weekday,shp_1_10
17337,35,weekday,shp_1_10
17338,35,weekday,shp_1_10
17339,35,weekday,shp_1_10
17340,35,weekday,shp_1_10
17341,35,weekday,shp_1_10
17342,35,weekday,shp_1_10
17343,35,weekday,shp_1_10
17344,35,weekday,shp_1_10
17345,35,weekday,shp_1_10
17346,35,weekday,shp_1_10
17347,35,weekday,shp_1_10
17348,35,weekday,shp_1_10
17349,35,weekday,shp_1_10
17350,35,weekday,shp_1_10
17351,35,weekday,shp_1_10
17352,35,weekday,shp_1_10
17353,35,weekday,shp_1_10
17354,35,weekday,shp_1_10
17355,35,weekday,shp_1_10
17356,35,weekday,shp_1_10
17357,35,weekday,shp_1_10
17358,35,weekday,shp_1_10
17359,35,weekday,shp_1_10
17360,35,weekday,shp_1_10
17361,35,weekday,shp_1_10
17362,35,weekday,shp_1_10
17363,35,weekday,shp_1_10
17364,35,weekday,shp_1_10
17365,35,weekday,shp_1_10
17366,35,weekday,shp_1_10
17367,35,weekday,shp_1_10
17368,35,weekday,shp_1_10
17369,35,weekday,shp_1_10
17370,35,weekday,shp_1_10
17371,35,weekday,shp_1_10
17372,35,weekday,shp_1_10
17373,35,weekday,shp_1_10
17374,35,weekday,shp_1_10
17375,35,weekday,shp_1_10
17376,35,weekday,shp_1_10
17377,35,weekday,shp_1_10
17378,35,weekday,shp_1_10
17379,35,weekday,shp_1_10
17380,35,weekday,shp_1_10
17381,35,weekday,shp_1_10
17382,35,weekday,shp_1_10
17383,35,weekday,shp_1_10
17384,35,weekday,shp_1_10
17385,35,weekday,shp_1_10
17386,35,weekday,shp_1_10
17387,35,weekday,shp_1_10
17388,35,weekday,shp_1_10
17389,35,weekday,shp_1_10
17390,35,weekday,shp_1_10
17391,35,weekday,shp_1_10
17392,35,weekday,shp_1_10
17393,35,weekday,shp_1_10
17394,35,weekday,shp_1_10
17395,35,weekday,shp_1_10
17396,35,weekday,shp_1_10
17397,35,weekday,shp_1_10
17398,35,weekday,shp_1_10
17399,35,weekday,shp_1_10
17400,35,weekday,shp_1_10
17401,35,weekday,shp_1_10
17402,35,weekday,shp_1_10
17403,35,weekday,shp_1_10
17404,35,weekday,shp_1_10
17405,35,weekday,shp_1_10
17406,35,weekday,shp_1_10
17407,35,weekday,shp_1_10
17408,35,weekday,shp_1_10
17409,35,weekday,shp_1_10
17410,35,weekday,shp_1_10
17411,35,weekday,shp_1_10
17412,35,weekday,shp_1_10
17413,35,weekday,shp_1_10
17414,35,weekday,shp_1_10
17415,35,weekday,shp_1_10
17416,35,weekday,shp_1_10
17417,35,weekday,shp_1_10
17418,35,weekday,shp_1_10
17419,35,weekday,shp_1_10
17420,35,weekday,shp_1_10
17421,35,weekday,shp_1_10
17422,35,weekday,shp_1_10
17423,35,weekday,shp_1_10
17424,35,weekday,shp_1_10
17425,35,weekday,shp_1_10
17426,35,weekday,shp_1_10
17427,35,weekday,shp_1_10
17428,35,weekday,shp_1_10
17429,35,weekday,shp_1_10
17430,35,weekday,shp_1_10
17431,35,weekday,shp_1_10
17432,35,weekday,shp_1_10
17433,35,weekday,shp_1_10
17434,35,weekday,shp_1_10
17435,35,weekday,shp_1_10
17436,35,weekday,shp_1_10
17437,35,weekday,shp_1_10
17438,35,weekday,shp_1_10
17439,35,weekday,shp_1_10
17440,35,weekday,shp_1_10
17441,35,weekday,shp_1_10
17442,35,weekday,shp_1_10
17443,35,weekday,shp_1_10
17444,35,weekday,shp_1_10
17445,35,weekday,shp_1_10
17446,35,weekday,shp_1_10
17447,35,weekday,shp_1_10
17448,35,weekday,shp_1_10
17449,35,weekday,shp_1_10
17450,35,weekday,shp_1_10
17451,35,weekday,shp_1_10
17452,35,weekday,shp_1_10
17453,35,weekday,shp_1_10
17454,35,weekday,shp_1_10
17455,35,weekday,shp_1_10
17456,35,weekday,shp_1_10
17457,35,weekday,shp_1_10
17458,35,weekday,shp_1_10
17459,35,weekday,shp_1_10
17460,35,weekday,shp_1_10
17461,35,weekday,shp_1_10
17462,35,weekday,shp_1_10
17463,35,weekday,shp_1_10
17464,35,weekday,shp_1_10
17465,35,weekday,shp_1_10
17466,35,weekday,shp_1_10
17467,35,weekday,shp_1_10
17468,35,weekday,shp_1_10
17469,35,weekday,shp_1_10
17470,35,weekday,shp_1_10
17471,35,weekday,shp_1_10
17472,35,weekday,shp_1_10
17473,35,weekday,shp_1_10
17474,35,weekday,shp_1_10
17475,35,weekday,shp_1_10
17476,35,weekday,shp_1_10
17477,35,weekday,shp_1_10
17478,35,weekday,shp_1_10
17479,35,weekday,shp_1_10
17480,35,weekday,shp_1_10
17481,35,weekday,shp_1_10
17482,35,weekday,shp_1_10
17483,35,weekday,shp_1_10
17484,35,weekday,shp_1_10
17485,35,weekday,shp_1_10
17486,35,weekday,shp_1_10
17487,35,weekday,shp_1_10
17488,35,weekday,shp_1_10
17489,35,weekday,shp_1_10
17490,35,weekday,shp_1_10
17491,35,weekday,shp_1_10
17492,35,weekday,shp_1_10
17493,35,weekday,shp_1_10
17494,35,weekday,shp_1_10
17495,35,weekday,shp_1_10
17496,35,weekday,shp_1_10
17497,35,weekday,shp_1_10
17498,35,weekday,shp_1_10
17499,35,weekday,shp_1_10
17500,35,weekday,shp_1_10
17501,35,weekday,shp_1_10
17502,35,weekday,shp_1_10
17503,35,weekday,shp_1_10
17504,35,weekday,shp_1_10
17505,35,weekday,shp_1_10
17506,35,weekday,shp_1_10
17507,35,weekday,shp_1_10
17508,35,weekday,shp_1_10
17509,35,weekday,shp_1_10
17510,35,weekday,shp_1_10
17511,35,weekday,shp_1_10
17512,35,weekday,shp_1_10
17513,35,weekday,shp_1_10
17514,35,weekday,shp_1_10
17515,35,weekday,shp_1_10
17516,35,weekday,shp_1_10
17517,35,weekday,shp_1_10
17518,35,weekday,shp_1_10
17519,35,weekday,shp_1_10
17520,35,weekday,shp_1_10
17521,35,weekday,shp_1_10
17522,35,weekday,shp_1_10
17523,35,weekday,shp_1_10
17524,35,weekday,shp_1_10
17525,35,weekday,shp_1_10
17526,35,weekday,shp_1_10
17527,35,weekday,shp_1_10
17528,35,weekday,shp_1_10
17529,35,weekday,shp_1_10
17530,35,weekday,shp_1_10
17531,35,weekday,shp_1_10
17532,35,weekday,shp_1_10
17533,35,weekday,shp_1_10
17534,35,weekday,shp_1_10
17535,35,weekday,shp_1_10
17536,35,weekday,shp_1_10
17537,35,weekday,shp_1_10
17538,35,weekday,shp_1_10
17539,35,weekday,shp_1_10
17540,35,weekday,shp_1_10
17541,35,weekday,shp_1_10
17542,35,weekday,shp_1_10
17543,35,weekday,shp_1_10
17544,35,weekday,shp_1_10
17545,35,weekday,shp_1_10
17546,35,weekday,shp_1_10
17547,35,weekday,shp_1_10
17548,35,weekday,shp_1_10
2172,4,weekday,shp_1_9
2173,4,weekday,shp_1_9
2174,4,weekday,shp_1_9
2175,4,weekday,shp_1_9
2176,4,weekday,shp_1_9
2177,4,weekday,shp_1_9
2178,4,weekday,shp_1_9
2179,4,weekday,shp_1_9
2180,4,weekday,shp_1_9
2181,4,weekday,shp_1_9
2182,4,weekday,shp_1_9
2183,4,weekday,shp_1_9
2184,4,weekday,shp_1_9
2185,4,weekday,shp_1_9
2186,4,weekday,shp_1_9
2187,4,weekday,shp_1_9
2188,4,weekday,shp_1_9
2189,4,weekday,shp_1_9
2190,4,weekday,shp_1_9
2191,4,weekday,shp_1_9
2192,4,weekday,shp_1_9
2193,4,weekday,shp_1_9
2194,4,weekday,shp_1_9
2195,4,weekday,shp_1_9
2196,4,weekday,shp_1_9
2197,4,weekday,shp_1_9
2198,4,weekday,shp_1_9
2199,4,weekday,shp_1_9
2200,4,weekday,shp_1_9
2201,4,weekday,shp_1_9
2202,4,weekday,shp_1_9
2203,4,weekday,shp_1_9
2204,4,weekday,shp_1_9
2205,4,weekday,shp_1_9
2206,4,weekday,shp_1_9
2207,4,weekday,shp_1_9
2208,4,weekday,shp_1_9
2209,4,weekday,shp_1_9
2210,4,weekday,shp_1_9
2211,4,weekday,shp_1_9
2212,4,weekday,shp_1_9
2213,4,weekday,shp_1_9
2214,4,weekday,shp_1_9
2215,4,weekday,shp_1_9
2216,4,weekday,shp_1_9
2217,4,weekday,shp_1_9
2218,4,weekday,shp_1_9
2219,4,weekday,shp_1_9
2220,4,weekday,shp_1_9
2221,4,weekday,shp_1_9
2222,4,weekday,shp_1_9
2223,4,weekday,shp_1_9
2224,4,weekday,shp_1_9
2225,4,weekday,shp_1_9
2226,4,weekday,shp_1_9
2227,4,weekday,shp_1_9
2228,4,weekday,shp_1_9
2229,4,weekday,shp_1_9
2230,4,weekday,shp_1_9
2231,4,weekday,shp_1_9
2232,4,weekday,shp_1_9
2233,4,weekday,shp_1_9
2234,4,weekday,shp_1_9
2235,4,weekday,shp_1_9
2236,4,weekday,shp_1_9
2237,4,weekday,shp_1_9
2238,4,weekday,shp_1_9
2239,4,weekday,shp_1_9
2240,4,weekday,shp_1_9
2241,4,weekday,shp_1_9
2242,4,weekday,shp_1_9
2243,4,weekday,shp_1_9
2244,4,weekday,shp_1_9
2245,4,weekday,shp_1_9
2246,4,weekday,shp_1_9
2247,4,weekday,shp_1_9
2248,4,weekday,shp_1_9
2249,4,weekday,shp_1_9
2250,4,weekday,shp_1_9
2251,4,weekday,shp_1_9
2252,4,weekday,shp_1_9
2253,4,weekday,shp_1_9
2254,4,weekday,shp_1_9
2255,4,weekday,shp_1_9
2256,4,weekday,shp_1_9
2257,4,weekday,shp_1_9
2258,4,weekday,shp_1_9
2259,4,weekday,shp_1_9
2260,4,weekday,shp_1_9
2261,4,weekday,shp_1_9
2262,4,weekday,shp_1_9
2263,4,weekday,shp_1_9
2264,4,weekday,shp_1_9
2265,4,weekday,shp_1_9
2266,4,weekday,shp_1_9
2267,4,weekday,shp_1_9
2268,4,weekday,shp_1_9
2269,4,weekday,shp_1_9
2270,4,weekday,shp_1_9
2271,4,weekday,shp_1_9
2272,4,weekday,shp_1_9
2273,4,weekday,shp_1_9
2274,4,weekday,shp_1_9
2275,4,weekday,shp_1_9
2276,4,weekday,shp_1_9
2277,4,weekday,shp_1_9
2278,4,weekday,shp_1_9
2279,4,weekday,shp_1_9
2280,4,weekday,shp_1_9
2281,4,weekday,shp_1_9
2282,4,weekday,shp_1_9
2283,4,weekday,shp_1_9
2284,4,weekday,shp_1_9
2285,4,weekday,shp_1_9
2286,4,weekday,shp_1_9
2287,4,weekday,shp_1_9
2288,4,weekday,shp_1_9
2289,4,weekday,shp_1_9
2290,4,weekday,shp_1_9
2291,4,weekday,shp_1_9
2292,4,weekday,shp_1_9
2293,4,weekday,shp_1_9
2294,4,weekday,shp_1_9
2295,4,weekday,shp_1_9
2296,4,weekday,shp_1_9
2297,4,weekday,shp_1_9
2298,4,weekday,shp_1_9
2299,4,weekday,shp_1_9
2300,4,weekday,shp_1_9
2301,4,weekday,shp_1_9
2302,4,weekday,shp_1_9
2303,4,weekday,shp_1_9
2304,4,weekday,shp_1_9
2305,4,weekday,shp_1_9
2306,4,weekday,shp_1_9
2307,4,weekday,shp_1_9
2308,4,weekday,shp_1_9
2309,4,weekday,shp_1_9
2310,4,weekday,shp_1_9
2311,4,weekday,shp_1_9
2312,4,weekday,shp_1_9
2313,4,weekday,shp_1_9
2314,4,weekday,shp_1_9
2315,4,weekday,shp_1_9
2316,4,weekday,shp_1_9
2317,4,weekday,shp_1_9
2318,4,weekday,shp_1_9
2319,4,weekday,shp_1_9
2320,4,weekday,shp_1_9
2321,4,weekday,shp_1_9
2322,4,weekday,shp_1_9
2323,4,weekday,shp_1_9
2324,4,weekday,shp_1_9
2325,4,weekday,shp_1_9
2326,4,weekday,shp_1_9
2327,4,weekday,shp_1_9
2328,4,weekday,shp_1_9
2329,4,weekday,shp_1_9
2330,4,weekday,shp_1_9
2331,4,weekday,shp_1_9
2332,4,weekday,shp_1_9
2333,4,weekday,shp_1_9
2334,4,weekday,shp_1_9
2335,4,weekday,shp_1_9
2336,4,weekday,shp_1_9
2337,4,weekday,shp_1_9
2338,4,weekday,shp_1_9
2339,4,weekday,shp_1_9
2340,4,weekday,shp_1_9
2341,4,weekday,shp_1_9
2342,4,weekday,shp_1_9
2343,4,weekday,shp_1_9
2344,4,weekday,shp_1_9
2345,4,weekday,shp_1_9
2346,4,weekday,shp_1_9
2347,4,weekday,shp_1_9
2348,4,weekday,shp_1_9
2349,4,weekday,shp_1_9
2350,4,weekday,shp_1_9
2351,4,weekday,shp_1_9
2352,4,weekday,shp_1_9
2353,4,weekday,shp_1_9
2354,4,weekday,shp_1_9
2355,4,weekday,shp_1_9
2356,4,weekday,shp_1_9
2357,4,weekday,shp_1_9
2358,4,weekday,shp_1_9
2359,4,weekday,shp_1_9
2360,4,weekday,shp_1_9
2361,4,weekday,shp_1_9
2362,4,weekday,shp_1_9
2363,4,weekday,shp_1_9
2364,4,weekday,shp_1_9
2365,4,weekday,shp_1_9
2366,4,weekday,shp_1_9
2367,4,weekday,shp_1_9
2368,4,weekday,shp_1_9
2369,4,weekday,shp_1_9
2370,4,weekday,shp_1_9
2371,4,weekday,shp_1_9
2372,4,weekday,shp_1_9
2373,4,weekday,shp_1_9
2374,4,weekday,shp_1_9
2375,4,weekday,shp_1_9
2376,4,weekday,shp_1_9
2377,4,weekday,shp_1_9
2378,4,weekday,shp_1_9
2379,4,weekday,shp_1_9
2380,4,weekday,shp_1_9
2381,4,weekday,shp_1_9
2382,4,weekday,shp_1_9
2383,4,weekday,shp_1_9
2384,4,weekday,shp_1_9
2385,4,weekday,shp_1_9
2386,4,weekday,shp_1_9
2387,4,weekday,shp_1_9
2388,4,weekday,shp_1_9
2389,4,weekday,shp_1_9
2390,4,weekday,shp_1_9
2391,4,weekday,shp_1_9
2392,4,weekday,shp_1_9
2393,4,weekday,shp_1_9
2394,4,weekday,shp_1_9
2395,4,weekday,shp_1_9
2396,4,weekday,shp_1_9
2397,4,weekday,shp_1_9
2398,4,weekday,shp_1_9
2399,4,weekday,shp_1_9
2400,4,weekday,shp_1_9
2401,4,weekday,shp_1_9
2402,4,weekday,shp_1_9
2403,4,weekday,shp_1_9
2404,4,weekday,shp_1_9
2405,4,weekday,shp_1_9
3112,5,weekday,shp_1_14
3113,5,weekday,shp_1_14
3114,5,weekday,shp_1_14
3115,5,weekday,shp_1_14
3116,5,weekday,shp_1_14
3117,5,weekday,shp_1_14
3118,5,weekday,shp_1_14
3119,5,weekday,shp_1_14
3120,5,weekday,shp_1_14
3121,5,weekday,shp_1_14
3122,5,weekday,shp_1_14
3123,5,weekday,shp_1_14
3124,5,weekday,shp_1_14
3125,5,weekday,shp_1_14
3126,5,weekday,shp_1_14
3127,5,weekday,shp_1_14
3128,5,weekday,shp_1_14
3129,5,weekday,shp_1_14
3130,5,weekday,shp_1_14
3131,5,weekday,shp_1_14
3132,5,weekday,shp_1_14
3133,5,weekday,shp_1_14
3134,5,weekday,shp_1_14
3135,5,weekday,shp_1_14
3136,5,weekday,shp_1_14
3137,5,weekday,shp_1_14
3138,5,weekday,shp_1_14
3139,5,weekday,shp_1_14
3140,5,weekday,shp_1_14
3141,5,weekday,shp_1_14
3142,5,weekday,shp_1_14
3143,5,weekday,shp_1_14
3144,5,weekday,shp_1_14
3145,5,weekday,shp_1_14
3146,5,weekday,shp_1_14
3147,5,weekday,shp_1_14
3148,5,weekday,shp_1_14
3149,5,weekday,shp_1_14
3150,5,weekday,shp_1_14
3151,5,weekday,shp_1_14
3152,5,weekday,shp_1_14
3153,5,weekday,shp_1_14
3154,5,weekday,shp_1_14
3155,5,weekday,shp_1_14
3156,5,weekday,shp_1_14
3157,5,weekday,shp_1_14
3158,5,weekday,shp_1_14
3159,5,weekday,shp_1_14
3160,5,weekday,shp_1_14
3161,5,weekday,shp_1_14
3162,5,weekday,shp_1_14
3163,5,weekday,shp_1_14
3164,5,weekday,shp_1_14
3165,5,weekday,shp_1_14
3166,5,weekday,shp_1_14
3167,5,weekday,shp_1_14
3168,5,weekday,shp_1_14
3169,5,weekday,shp_1_14
3170,5,weekday,shp_1_14
3171,5,weekday,shp_1_14
3172,5,weekday,shp_1_14
3173,5,weekday,shp_1_14
3174,5,weekday,shp_1_14
3175,5,weekday,shp_1_14
3176,5,weekday,shp_1_14
3177,5,weekday,shp_1_14
3178,5,weekday,shp_1_14
3179,5,weekday,shp_1_14
3180,5,weekday,shp_1_14
3181,5,weekday,shp_1_14
3182,5,weekday,shp_1_14
3183,5,weekday,shp_1_14
3184,5,weekday,shp_1_14
3185,5,weekday,shp_1_14
3186,5,weekday,shp_1_14
3187,5,weekday,shp_1_14
3188,5,weekday,shp_1_14
3189,5,weekday,shp_1_14
3190,5,weekday,shp_1_14
3191,5,weekday,shp_1_14
3192,5,weekday,shp_1_14
3193,5,weekday,shp_1_14
3194,5,weekday,shp_1_14
3195,5,weekday,shp_1_14
3196,5,weekday,shp_1_14
3197,5,weekday,shp_1_14
3198,5,weekday,shp_1_14
3199,5,weekday,shp_1_14
3200,5,weekday,shp_1_14
3201,5,weekday,shp_1_14
3202,5,weekday,shp_1_14
3203,5,weekday,shp_1_14
3204,5,weekday,shp_1_14
3205,5,weekday,shp_1_14
3206,5,weekday,shp_1_14
3207,5,weekday,shp_1_14
3208,5,weekday,shp_1_14
3209,5,weekday,shp_1_14
3210,5,weekday,shp_1_14
3211,5,weekday,shp_1_14
3212,5,weekday,shp_1_14
3213,5,weekday,shp_1_14
3214,5,weekday,shp_1_14
3215,5,weekday,shp_1_14
3216,5,weekday,shp_1_14
3217,5,weekday,shp_1_14
3218,5,weekday,shp_1_14
3219,5,weekday,shp_1_14
3220,5,weekday,shp_1_14
3221,5,weekday,shp_1_14
3222,5,weekday,shp_1_14
3223,5,weekday,shp_1_14
3224,5,weekday,shp_1_14
3225,5,weekday,shp_1_14
3226,5,weekday,shp_1_14
3227,5,weekday,shp_1_14
3228,5,weekday,shp_1_14
3229,5,weekday,shp_1_14
3230,5,weekday,shp_1_14
3231,5,weekday,shp_1_14
3232,5,weekday,shp_1_14
3233,5,weekday,shp_1_14
3234,5,weekday,shp_1_14
3235,5,weekday,shp_1_14
3236,5,weekday,shp_1_14
3237,5,weekday,shp_1_14
3238,5,weekday,shp_1_14
3239,5,weekday,shp_1_14
3240,5,weekday,shp_1_14
3241,5,weekday,shp_1_14
3242,5,weekday,shp_1_14
3243,5,weekday,shp_1_14
3244,5,weekday,shp_1_14
3245,5,weekday,shp_1_14
3246,5,weekday,shp_1_14
3247,5,weekday,shp_1_14
3248,5,weekday,shp_1_14
3249,5,weekday,shp_1_14
3250,5,weekday,shp_1_14
3251,5,weekday,shp_1_14
3252,5,weekday,shp_1_14
3253,5,weekday,shp_1_14
3254,5,weekday,shp_1_14
3255,5,weekday,shp_1_14
3256,5,weekday,shp_1_14
3257,5,weekday,shp_1_14
3258,5,weekday,shp_1_14
3259,5,weekday,shp_1_14
3260,5,weekday,shp_1_14
3261,5,weekday,shp_1_14
3262,5,weekday,shp_1_14
3263,5,weekday,shp_1_14
3264,5,weekday,shp_1_14
3265,5,weekday,shp_1_14
3266,5,weekday,shp_1_14
3267,5,weekday,shp_1_14
3268,5,weekday,shp_1_14
3269,5,weekday,shp_1_14
3270,5,weekday,shp_1_14
3271,5,weekday,shp_1_14
3272,5,weekday,shp_1_14
3273,5,weekday,shp_1_14
3274,5,weekday,shp_1_14
3275,5,weekday,shp_1_14
3276,5,weekday,shp_1_14
3277,5,weekday,shp_1_14
3278,5,weekday,shp_1_14
3279,5,weekday,shp_1_14
3280,5,weekday,shp_1_14
3281,5,weekday,shp_1_14
3282,5,weekday,shp_1_14
3283,5,weekday,shp_1_14
3284,5,weekday,shp_1_14
3285,5,weekday,shp_1_14
3286,5,weekday,shp_1_14
3287,5,weekday,shp_1_14
3288,5,weekday,shp_1_14
3289,5,weekday,shp_1_14
3290,5,weekday,shp_1_14
3611,6,weekday,shp_1_12
3612,6,weekday,shp_1_12
3613,6,weekday,shp_1_12
3614,6,weekday,shp_1_12
3615,6,weekday,shp_1_12
3616,6,weekday,shp_1_12
3617,6,weekday,shp_1_12
3618,6,weekday,shp_1_12
3619,6,weekday,shp_1_12
3620,6,weekday,shp_1_12
3621,6,weekday,shp_1_12
3622,6,weekday,shp_1_12
3623,6,weekday,shp_1_12
3624,6,weekday,shp_1_12
3625,6,weekday,shp_1_12
3626,6,weekday,shp_1_12
3627,6,weekday,shp_1_12
3628,6,weekday,shp_1_12
3629,6,weekday,shp_1_12
3630,6,weekday,shp_1_12
3631,6,weekday,shp_1_12
3632,6,weekday,shp_1_12
3633,6,weekday,shp_1_12
3634,6,weekday,shp_1_12
3635,6,weekday,shp_1_12
3636,6,weekday,shp_1_12
3637,6,weekday,shp_1_12
3638,6,weekday,shp_1_12
3639,6,weekday,shp_1_12
3640,6,weekday,shp_1_12
3641,6,weekday,shp_1_12
3642,6,weekday,shp_1_12
3643,6,weekday,shp_1_12
3644,6,weekday,shp_1_12
3645,6,weekday,shp_1_12
3646,6,weekday,shp_1_12
3647,6,weekday,shp_1_12
3648,6,weekday,shp_1_12
3649,6,weekday,shp_1_12
3650,6,weekday,shp_1_12
3651,6,weekday,shp_1_12
3652,6,weekday,shp_1_12
3653,6,weekday,shp_1_12
3654,6,weekday,shp_1_12
3655,6,weekday,shp_1_12
3656,6,weekday,shp_1_12
3657,6,weekday,shp_1_12
3658,6,weekday,shp_1_12
3659,6,weekday,shp_1_12
3660,6,weekday,shp_1_12
3661,6,weekday,shp_1_12
3662,6,weekday,shp_1_12
3663,6,weekday,shp_1_12
3664,6,weekday,shp_1_12
3665,6,weekday,shp_1_12
3666,6,weekday,shp_1_12
3667,6,weekday,shp_1_12
3668,6,weekday,shp_1_12
3669,6,weekday,shp_1_12
3670,6,weekday,shp_1_12
3671,6,weekday,shp_1_12
3672,6,weekday,shp_1_12
3673,6,weekday,shp_1_12
3674,6,weekday,shp_1_12
3675,6,weekday,shp_1_12
3676,6,weekday,shp_1_12
3677,6,weekday,shp_1_12
3678,6,weekday,shp_1_12
3679,6,weekday,shp_1_12
3680,6,weekday,shp_1_12
3681,6,weekday,shp_1_12
3682,6,weekday,shp_1_12
3683,6,weekday,shp_1_12
3684,6,weekday,shp_1_12
3685,6,weekday,shp_1_12
3686,6,weekday,shp_1_12
3687,6,weekday,shp_1_12
3688,6,weekday,shp_1_12
3689,6,weekday,shp_1_12
3690,6,weekday,shp_1_12
3691,6,weekday,shp_1_12
3692,6,weekday,shp_1_12
3693,6,weekday,shp_1_12
3694,6,weekday,shp_1_12
3695,6,weekday,shp_1_12
3696,6,weekday,shp_1_12
3697,6,weekday,shp_1_12
3698,6,weekday,shp_1_12
3699,6,weekday,shp_1_12
3700,6,weekday,shp_1_12
3701,6,weekday,shp_1_12
3702,6,weekday,shp_1_12
3703,6,weekday,shp_1_12
3704,6,weekday,shp_1_12
3705,6,weekday,shp_1_12
3706,6,weekday,shp_1_12
3707,6,weekday,shp_1_12
3708,6,weekday,shp_1_12
3709,6,weekday,shp_1_12
3710,6,weekday,shp_1_12
3711,6,weekday,shp_1_12
3712,6,weekday,shp_1_12
3713,6,weekday,shp_1_12
3714,6,weekday,shp_1_12
3715,6,weekday,shp_1_12
3716,6,weekday,shp_1_12
3717,6,weekday,shp_1_12
3718,6,weekday,shp_1_12
3719,6,weekday,shp_1_12
3720,6,weekday,shp_1_12
3721,6,weekday,shp_1_12
3722,6,weekday,shp_1_12
3723,6,weekday,shp_1_12
3724,6,weekday,shp_1_12
