Date,station,passenger_demand,day_of_week,day,month,year,is_weekend,day_type,median_demand,p80_demand,p90_demand,crowd_level,line,latitude,longitude
2024-08-11,Barakhamba Road,112.0,6,11,8,2024,1,Weekend,43.0,71.0,88.0,High,Blue line,28.63003,77.22436
2024-08-11,Central Secretariat,125.0,6,11,8,2024,1,Weekend,113.5,156.60000000000002,180.3,Medium,Yellow line / Voilet line,28.61474,77.21191
2024-08-11,Chandni Chowk,107.0,6,11,8,2024,1,Weekend,112.0,155.4000000000001,175.10000000000002,Low,Yellow line,28.65785,77.23014
2024-08-11,Dilshad Garden,71.0,6,11,8,2024,1,Weekend,105.0,151.0,174.90000000000003,Low,Red line,28.67592,77.32142
2024-08-11,Hauz Khas,121.0,6,11,8,2024,1,Weekend,112.0,156.0,177.0,Medium,Magenta line / Yellow line,28.5442564,77.2067072
2024-08-11,Inderlok,150.0,6,11,8,2024,1,Weekend,108.0,153.0,179.0,Medium,Green line / Red line,28.67319,77.16994
2024-08-11,Janakpuri West,25.0,6,11,8,2024,1,Weekend,117.0,157.0,176.2,Low,Blue line / Magenta line,28.62943,77.07767
2024-08-11,Jasola Vihar,158.0,6,11,8,2024,1,Weekend,104.0,148.0,170.0,High,Magenta line,28.5458279,77.2966578
2024-08-11,Kalkaji Mandir,73.0,6,11,8,2024,1,Weekend,114.0,153.20000000000005,179.20000000000005,Low,Magenta line / Voilet line,28.5497752,77.2606671
2024-08-11,Kashmere Gate,60.0,6,11,8,2024,1,Weekend,109.0,150.0,172.90000000000003,Low,Voilet line / Red line / Yellow line,28.6675,77.22817
2024-08-11,Kirti Nagar,24.0,6,11,8,2024,1,Weekend,43.0,67.0,79.40000000000003,Low,Green line branch / Blue line,28.65575,77.15057
2024-08-11,Laxmi Nagar,63.0,6,11,8,2024,1,Weekend,112.0,159.0,180.0,Low,Blue line branch,28.63064,77.27749
2024-08-11,Mandi House,248.0,6,11,8,2024,1,Weekend,177.5,228.8,261.0,High,Blue line / Voilet line,28.62588,77.2341
2024-08-11,Model Town,100.0,6,11,8,2024,1,Weekend,113.0,154.0,182.2,Low,Yellow line,28.70278,77.19363
2024-08-11,Netaji Subhash Place,36.0,6,11,8,2024,1,Weekend,46.0,74.0,94.0,Low,Pink line / Red line,28.69605175,77.15264042
2024-08-11,New Delhi,101.0,6,11,8,2024,1,Weekend,168.5,220.8,246.0,Low,Yellow line,28.64307,77.22144
2024-08-11,Noida City Centre,319.0,6,11,8,2024,1,Weekend,250.0,311.0,341.0,High,Blue line,28.57466,77.35608
2024-08-11,Pragati Maidan,62.0,6,11,8,2024,1,Weekend,48.0,77.0,95.20000000000005,Medium,Blue line,28.62342,77.2425
2024-08-11,Rajiv Chowk,260.0,6,11,8,2024,1,Weekend,312.0,382.0,420.90000000000003,Low,Yellow line / Blue line,28.63282,77.21826
2024-08-11,Rajouri Garden,80.0,6,11,8,2024,1,Weekend,114.0,153.0,175.0,Low,Pink line / Blue line,28.6421518,77.11606038
2024-08-11,Shivaji Park,22.0,6,11,8,2024,1,Weekend,43.0,69.80000000000001,91.0,Low,Green line,28.6749,77.13056
2024-08-12,AIIMS,70.0,0,12,8,2024,0,Weekday,105.0,151.0,180.80000000000007,Low,Yellow line,28.56892,77.20771
2024-08-12,Barakhamba Road,22.0,0,12,8,2024,0,Weekday,43.0,71.0,88.0,Low,Blue line,28.63003,77.22436
2024-08-12,Central Secretariat,87.0,0,12,8,2024,0,Weekday,113.5,156.60000000000002,180.3,Low,Yellow line / Voilet line,28.61474,77.21191
2024-08-12,Dilshad Garden,77.0,0,12,8,2024,0,Weekday,105.0,151.0,174.90000000000003,Low,Red line,28.67592,77.32142
2024-08-12,Hauz Khas,90.0,0,12,8,2024,0,Weekday,112.0,156.0,177.0,Low,Magenta line / Yellow line,28.5442564,77.2067072
2024-08-12,Inderlok,85.0,0,12,8,2024,0,Weekday,108.0,153.0,179.0,Low,Green line / Red line,28.67319,77.16994
2024-08-12,Janakpuri West,119.0,0,12,8,2024,0,Weekday,117.0,157.0,176.2,Medium,Blue line / Magenta line,28.62943,77.07767
2024-08-12,Jasola Vihar,114.0,0,12,8,2024,0,Weekday,104.0,148.0,170.0,Medium,Magenta line,28.5458279,77.2966578
2024-08-12,Kalkaji Mandir,122.0,0,12,8,2024,0,Weekday,114.0,153.20000000000005,179.20000000000005,Medium,Magenta line / Voilet line,28.5497752,77.2606671
2024-08-12,Kashmere Gate,165.0,0,12,8,2024,0,Weekday,109.0,150.0,172.90000000000003,High,Voilet line / Red line / Yellow line,28.6675,77.22817
2024-08-12,Kirti Nagar,20.0,0,12,8,2024,0,Weekday,43.0,67.0,79.40000000000003,Low,Green line branch / Blue line,28.65575,77.15057
2024-08-12,Laxmi Nagar,85.0,0,12,8,2024,0,Weekday,112.0,159.0,180.0,Low,Blue line branch,28.63064,77.27749
2024-08-12,Mandi House,176.0,0,12,8,2024,0,Weekday,177.5,228.8,261.0,Low,Blue line / Voilet line,28.62588,77.2341
2024-08-12,Model Town,188.0,0,12,8,2024,0,Weekday,113.0,154.0,182.2,High,Yellow line,28.70278,77.19363
2024-08-12,Netaji Subhash Place,70.0,0,12,8,2024,0,Weekday,46.0,74.0,94.0,Medium,Pink line / Red line,28.69605175,77.15264042
2024-08-12,New Delhi,108.0,0,12,8,2024,0,Weekday,168.5,220.8,246.0,Low,Yellow line,28.64307,77.22144
2024-08-12,Noida City Centre,274.0,0,12,8,2024,0,Weekday,250.0,311.0,341.0,Medium,Blue line,28.57466,77.35608
2024-08-12,Pragati Maidan,50.0,0,12,8,2024,0,Weekday,48.0,77.0,95.20000000000005,Medium,Blue line,28.62342,77.2425
2024-08-12,Punjabi Bagh,95.0,0,12,8,2024,0,Weekday,44.0,69.0,85.0,High,Green line,28.67289,77.14614
2024-08-12,Rajiv Chowk,252.0,0,12,8,2024,0,Weekday,312.0,382.0,420.90000000000003,Low,Yellow line / Blue line,28.63282,77.21826
2024-08-12,Rajouri Garden,64.0,0,12,8,2024,0,Weekday,114.0,153.0,175.0,Low,Pink line / Blue line,28.6421518,77.11606038
2024-09-01,AIIMS,108.0,6,1,9,2024,1,Weekend,105.0,151.0,180.80000000000007,Medium,Yellow line,28.56892,77.20771
2024-09-01,Barakhamba Road,18.0,6,1,9,2024,1,Weekend,43.0,71.0,88.0,Low,Blue line,28.63003,77.22436
2024-09-01,Central Secretariat,133.0,6,1,9,2024,1,Weekend,113.5,156.60000000000002,180.3,Medium,Yellow line / Voilet line,28.61474,77.21191
2024-09-01,Chandni Chowk,142.0,6,1,9,2024,1,Weekend,112.0,155.4000000000001,175.10000000000002,Medium,Yellow line,28.65785,77.23014
2024-09-01,Dilshad Garden,82.0,6,1,9,2024,1,Weekend,105.0,151.0,174.90000000000003,Low,Red line,28.67592,77.32142
2024-09-01,Hauz Khas,80.0,6,1,9,2024,1,Weekend,112.0,156.0,177.0,Low,Magenta line / Yellow line,28.5442564,77.2067072
2024-09-01,Inderlok,82.0,6,1,9,2024,1,Weekend,108.0,153.0,179.0,Low,Green line / Red line,28.67319,77.16994
2024-09-01,Janakpuri West,173.0,6,1,9,2024,1,Weekend,117.0,157.0,176.2,High,Blue line / Magenta line,28.62943,77.07767
2024-09-01,Jasola Vihar,136.0,6,1,9,2024,1,Weekend,104.0,148.0,170.0,Medium,Magenta line,28.5458279,77.2966578
2024-09-01,Kalkaji Mandir,119.0,6,1,9,2024,1,Weekend,114.0,153.20000000000005,179.20000000000005,Medium,Magenta line / Voilet line,28.5497752,77.2606671
2024-09-01,Kashmere Gate,150.0,6,1,9,2024,1,Weekend,109.0,150.0,172.90000000000003,Medium,Voilet line / Red line / Yellow line,28.6675,77.22817
2024-09-01,Laxmi Nagar,95.0,6,1,9,2024,1,Weekend,112.0,159.0,180.0,Low,Blue line branch,28.63064,77.27749
2024-09-01,Mandi House,249.0,6,1,9,2024,1,Weekend,177.5,228.8,261.0,High,Blue line / Voilet line,28.62588,77.2341
2024-09-01,Model Town,107.0,6,1,9,2024,1,Weekend,113.0,154.0,182.2,Low,Yellow line,28.70278,77.19363
2024-09-01,Netaji Subhash Place,56.0,6,1,9,2024,1,Weekend,46.0,74.0,94.0,Medium,Pink line / Red line,28.69605175,77.15264042
2024-09-01,New Delhi,183.0,6,1,9,2024,1,Weekend,168.5,220.8,246.0,Medium,Yellow line,28.64307,77.22144
2024-09-01,Noida City Centre,146.0,6,1,9,2024,1,Weekend,250.0,311.0,341.0,Low,Blue line,28.57466,77.35608
2024-09-01,Pragati Maidan,20.0,6,1,9,2024,1,Weekend,48.0,77.0,95.20000000000005,Low,Blue line,28.62342,77.2425
2024-09-01,Punjabi Bagh,84.0,6,1,9,2024,1,Weekend,44.0,69.0,85.0,High,Green line,28.67289,77.14614
2024-09-01,Rajiv Chowk,413.0,6,1,9,2024,1,Weekend,312.0,382.0,420.90000000000003,High,Yellow line / Blue line,28.63282,77.21826
2024-09-01,Rajouri Garden,115.0,6,1,9,2024,1,Weekend,114.0,153.0,175.0,Medium,Pink line / Blue line,28.6421518,77.11606038
2024-09-01,Shivaji Park,51.0,6,1,9,2024,1,Weekend,43.0,69.80000000000001,91.0,Medium,Green line,28.6749,77.13056
2024-09-02,AIIMS,75.0,0,2,9,2024,0,Weekday,105.0,151.0,180.80000000000007,Low,Yellow line,28.56892,77.20771
2024-09-02,Barakhamba Road,85.0,0,2,9,2024,0,Weekday,43.0,71.0,88.0,High,Blue line,28.63003,77.22436
2024-09-02,Central Secretariat,112.0,0,2,9,2024,0,Weekday,113.5,156.60000000000002,180.3,Low,Yellow line / Voilet line,28.61474,77.21191
2024-09-02,Chandni Chowk,115.0,0,2,9,2024,0,Weekday,112.0,155.4000000000001,175.10000000000002,Medium,Yellow line,28.65785,77.23014
2024-09-02,Dilshad Garden,122.0,0,2,9,2024,0,Weekday,105.0,151.0,174.90000000000003,Medium,Red line,28.67592,77.32142
2024-09-02,Hauz Khas,137.0,0,2,9,2024,0,Weekday,112.0,156.0,177.0,Medium,Magenta line / Yellow line,28.5442564,77.2067072
2024-09-02,Inderlok,94.0,0,2,9,2024,0,Weekday,108.0,153.0,179.0,Low,Green line / Red line,28.67319,77.16994
2024-09-02,Janakpuri West,78.0,0,2,9,2024,0,Weekday,117.0,157.0,176.2,Low,Blue line / Magenta line,28.62943,77.07767
2024-09-02,Jasola Vihar,78.0,0,2,9,2024,0,Weekday,104.0,148.0,170.0,Low,Magenta line,28.5458279,77.2966578
2024-09-02,Kalkaji Mandir,115.0,0,2,9,2024,0,Weekday,114.0,153.20000000000005,179.20000000000005,Medium,Magenta line / Voilet line,28.5497752,77.2606671
2024-09-02,Kashmere Gate,72.0,0,2,9,2024,0,Weekday,109.0,150.0,172.90000000000003,Low,Voilet line / Red line / Yellow line,28.6675,77.22817
2024-09-02,Kirti Nagar,74.0,0,2,9,2024,0,Weekday,43.0,67.0,79.40000000000003,High,Green line branch / Blue line,28.65575,77.15057
2024-09-02,Laxmi Nagar,83.0,0,2,9,2024,0,Weekday,112.0,159.0,180.0,Low,Blue line branch,28.63064,77.27749
2024-09-02,Mandi House,224.0,0,2,9,2024,0,Weekday,177.5,228.8,261.0,Medium,Blue line / Voilet line,28.62588,77.2341
2024-09-02,Model Town,78.0,0,2,9,2024,0,Weekday,113.0,154.0,182.2,Low,Yellow line,28.70278,77.19363
2024-09-02,Netaji Subhash Place,55.0,0,2,9,2024,0,Weekday,46.0,74.0,94.0,Medium,Pink line / Red line,28.69605175,77.15264042
2024-09-02,New Delhi,340.0,0,2,9,2024,0,Weekday,168.5,220.8,246.0,High,Yellow line,28.64307,77.22144
2024-09-02,Noida City Centre,246.0,0,2,9,2024,0,Weekday,250.0,311.0,341.0,Low,Blue line,28.57466,77.35608
2024-09-02,Pragati Maidan,43.0,0,2,9,2024,0,Weekday,48.0,77.0,95.20000000000005,Low,Blue line,28.62342,77.2425
2024-09-02,Punjabi Bagh,22.0,0,2,9,2024,0,Weekday,44.0,69.0,85.0,Low,Green line,28.67289,77.14614
2024-09-02,Rajiv Chowk,276.0,0,2,9,2024,0,Weekday,312.0,382.0,420.90000000000003,Low,Yellow line / Blue line,28.63282,77.21826
2024-09-02,Rajouri Garden,84.0,0,2,9,2024,0,Weekday,114.0,153.0,175.0,Low,Pink line / Blue line,28.6421518,77.11606038
2024-09-02,Shivaji Park,84.0,0,2,9,2024,0,Weekday,43.0,69.80000000000001,91.0,High,Green line,28.6749,77.13056
2024-09-03,AIIMS,143.0,1,3,9,2024,0,Weekday,105.0,151.0,180.80000000000007,Medium,Yellow line,28.56892,77.20771
2024-09-03,Barakhamba Road,22.0,1,3,9,2024,0,Weekday,43.0,71.0,88.0,Low,Blue line,28.63003,77.22436
2024-09-03,Central Secretariat,114.0,1,3,9,2024,0,Weekday,113.5,156.60000000000002,180.3,Medium,Yellow line / Voilet line,28.61474,77.21191
2024-09-03,Chandni Chowk,139.0,1,3,9,2024,0,Weekday,112.0,155.4000000000001,175.10000000000002,Medium,Yellow line,28.65785,77.23014
2024-09-03,Dilshad Garden,110.0,1,3,9,2024,0,Weekday,105.0,151.0,174.90000000000003,Medium,Red line,28.67592,77.32142
2024-09-03,Hauz Khas,112.0,1,3,9,2024,0,Weekday,112.0,156.0,177.0,Medium,Magenta line / Yellow line,28.5442564,77.2067072
2024-09-03,Inderlok,148.0,1,3,9,2024,0,Weekday,108.0,153.0,179.0,Medium,Green line / Red line,28.67319,77.16994
2024-09-03,Janakpuri West,63.0,1,3,9,2024,0,Weekday,117.0,157.0,176.2,Low,Blue line / Magenta line,28.62943,77.07767
2024-09-03,Jasola Vihar,71.0,1,3,9,2024,0,Weekday,104.0,148.0,170.0,Low,Magenta line,28.5458279,77.2966578
2024-09-03,Kalkaji Mandir,50.0,1,3,9,2024,0,Weekday,114.0,153.20000000000005,179.20000000000005,Low,Magenta line / Voilet line,28.5497752,77.2606671
2024-09-03,Kashmere Gate,151.0,1,3,9,2024,0,Weekday,109.0,150.0,172.90000000000003,High,Voilet line / Red line / Yellow line,28.6675,77.22817
2024-09-03,Kirti Nagar,136.0,1,3,9,2024,0,Weekday,43.0,67.0,79.40000000000003,High,Green line branch / Blue line,28.65575,77.15057
2024-09-03,Laxmi Nagar,117.0,1,3,9,2024,0,Weekday,112.0,159.0,180.0,Medium,Blue line branch,28.63064,77.27749
2024-09-03,Mandi House,154.0,1,3,9,2024,0,Weekday,177.5,228.8,261.0,Low,Blue line / Voilet line,28.62588,77.2341
2024-09-03,Model Town,177.0,1,3,9,2024,0,Weekday,113.0,154.0,182.2,High,Yellow line,28.70278,77.19363
2024-09-03,Netaji Subhash Place,21.0,1,3,9,2024,0,Weekday,46.0,74.0,94.0,Low,Pink line / Red line,28.69605175,77.15264042
2024-09-03,New Delhi,152.0,1,3,9,2024,0,Weekday,168.5,220.8,246.0,Low,Yellow line,28.64307,77.22144
2024-09-03,Noida City Centre,332.0,1,3,9,2024,0,Weekday,250.0,311.0,341.0,High,Blue line,28.57466,77.35608
2024-09-03,Pragati Maidan,35.0,1,3,9,2024,0,Weekday,48.0,77.0,95.20000000000005,Low,Blue line,28.62342,77.2425
2024-09-03,Punjabi Bagh,46.0,1,3,9,2024,0,Weekday,44.0,69.0,85.0,Medium,Green line,28.67289,77.14614
2024-09-03,Rajiv Chowk,332.0,1,3,9,2024,0,Weekday,312.0,382.0,420.90000000000003,Medium,Yellow line / Blue line,28.63282,77.21826
2024-09-03,Rajouri Garden,72.0,1,3,9,2024,0,Weekday,114.0,153.0,175.0,Low,Pink line / Blue line,28.6421518,77.11606038
2024-09-03,Shivaji Park,48.0,1,3,9,2024,0,Weekday,43.0,69.80000000000001,91.0,Medium,Green line,28.6749,77.13056
2024-09-04,AIIMS,76.0,2,4,9,2024,0,Weekday,105.0,151.0,180.80000000000007,Low,Yellow line,28.56892,77.20771
2024-09-04,Barakhamba Road,34.0,2,4,9,2024,0,Weekday,43.0,71.0,88.0,Low,Blue line,28.63003,77.22436
2024-09-04,Central Secretariat,141.0,2,4,9,2024,0,Weekday,113.5,156.60000000000002,180.3,Medium,Yellow line / Voilet line,28.61474,77.21191
2024-09-04,Chandni Chowk,76.0,2,4,9,2024,0,Weekday,112.0,155.4000000000001,175.10000000000002,Low,Yellow line,28.65785,77.23014
2024-09-04,Dilshad Garden,183.0,2,4,9,2024,0,Weekday,105.0,151.0,174.90000000000003,High,Red line,28.67592,77.32142
2024-09-04,Hauz Khas,92.0,2,4,9,2024,0,Weekday,112.0,156.0,177.0,Low,Magenta line / Yellow line,28.5442564,77.2067072
2024-09-04,Inderlok,32.0,2,4,9,2024,0,Weekday,108.0,153.0,179.0,Low,Green line / Red line,28.67319,77.16994
2024-09-04,Janakpuri West,188.0,2,4,9,2024,0,Weekday,117.0,157.0,176.2,High,Blue line / Magenta line,28.62943,77.07767
2024-09-04,Jasola Vihar,98.0,2,4,9,2024,0,Weekday,104.0,148.0,170.0,Low,Magenta line,28.5458279,77.2966578
2024-09-04,Kalkaji Mandir,176.0,2,4,9,2024,0,Weekday,114.0,153.20000000000005,179.20000000000005,High,Magenta line / Voilet line,28.5497752,77.2606671
2024-09-04,Kashmere Gate,124.0,2,4,9,2024,0,Weekday,109.0,150.0,172.90000000000003,Medium,Voilet line / Red line / Yellow line,28.6675,77.22817
2024-09-04,Laxmi Nagar,74.0,2,4,9,2024,0,Weekday,112.0,159.0,180.0,Low,Blue line branch,28.63064,77.27749
2024-09-04,Mandi House,67.0,2,4,9,2024,0,Weekday,177.5,228.8,261.0,Low,Blue line / Voilet line,28.62588,77.2341
2024-09-04,Model Town,161.0,2,4,9,2024,0,Weekday,113.0,154.0,182.2,High,Yellow line,28.70278,77.19363
2024-09-04,Netaji Subhash Place,103.0,2,4,9,2024,0,Weekday,46.0,74.0,94.0,High,Pink line / Red line,28.69605175,77.15264042
2024-09-04,New Delhi,202.0,2,4,9,2024,0,Weekday,168.5,220.8,246.0,Medium,Yellow line,28.64307,77.22144
2024-09-04,Noida City Centre,195.0,2,4,9,2024,0,Weekday,250.0,311.0,341.0,Low,Blue line,28.57466,77.35608
2024-09-04,Pragati Maidan,49.0,2,4,9,2024,0,Weekday,48.0,77.0,95.20000000000005,Medium,Blue line,28.62342,77.2425
2024-09-04,Punjabi Bagh,102.0,2,4,9,2024,0,Weekday,44.0,69.0,85.0,High,Green line,28.67289,77.14614
2024-09-04,Rajiv Chowk,203.0,2,4,9,2024,0,Weekday,312.0,382.0,420.90000000000003,Low,Yellow line / Blue line,28.63282,77.21826
2024-09-04,Rajouri Garden,151.0,2,4,9,2024,0,Weekday,114.0,153.0,175.0,Medium,Pink line / Blue line,28.6421518,77.11606038
2024-09-04,Shivaji Park,80.0,2,4,9,2024,0,Weekday,43.0,69.80000000000001,91.0,High,Green line,28.6749,77.13056
2024-09-05,AIIMS,105.0,3,5,9,2024,0,Weekday,105.0,151.0,180.80000000000007,Medium,Yellow line,28.56892,77.20771
2024-09-05,Barakhamba Road,18.0,3,5,9,2024,0,Weekday,43.0,71.0,88.0,Low,Blue line,28.63003,77.22436
2024-09-05,Central Secretariat,68.0,3,5,9,2024,0,Weekday,113.5,156.60000000000002,180.3,Low,Yellow line / Voilet line,28.61474,77.21191
2024-09-05,Chandni Chowk,102.0,3,5,9,2024,0,Weekday,112.0,155.4000000000001,175.10000000000002,Low,Yellow line,28.65785,77.23014
2024-09-05,Dilshad Garden,193.0,3,5,9,2024,0,Weekday,105.0,151.0,174.90000000000003,High,Red line,28.67592,77.32142
2024-09-05,Hauz Khas,37.0,3,5,9,2024,0,Weekday,112.0,156.0,177.0,Low,Magenta line / Yellow line,28.5442564,77.2067072
2024-09-05,Inderlok,126.0,3,5,9,2024,0,Weekday,108.0,153.0,179.0,Medium,Green line / Red line,28.67319,77.16994
2024-09-05,Janakpuri West,60.0,3,5,9,2024,0,Weekday,117.0,157.0,176.2,Low,Blue line / Magenta line,28.62943,77.07767
2024-09-05,Jasola Vihar,82.0,3,5,9,2024,0,Weekday,104.0,148.0,170.0,Low,Magenta line,28.5458279,77.2966578
2024-09-05,Kalkaji Mandir,177.0,3,5,9,2024,0,Weekday,114.0,153.20000000000005,179.20000000000005,High,Magenta line / Voilet line,28.5497752,77.2606671
2024-09-05,Kashmere Gate,89.0,3,5,9,2024,0,Weekday,109.0,150.0,172.90000000000003,Low,Voilet line / Red line / Yellow line,28.6675,77.22817
2024-09-05,Kirti Nagar,39.0,3,5,9,2024,0,Weekday,43.0,67.0,79.40000000000003,Low,Green line branch / Blue line,28.65575,77.15057
2024-09-05,Laxmi Nagar,56.0,3,5,9,2024,0,Weekday,112.0,159.0,180.0,Low,Blue line branch,28.63064,77.27749
2024-09-05,Mandi House,240.0,3,5,9,2024,0,Weekday,177.5,228.8,261.0,High,Blue line / Voilet line,28.62588,77.2341
2024-09-05,Model Town,90.0,3,5,9,2024,0,Weekday,113.0,154.0,182.2,Low,Yellow line,28.70278,77.19363
2024-09-05,Netaji Subhash Place,20.0,3,5,9,2024,0,Weekday,46.0,74.0,94.0,Low,Pink line / Red line,28.69605175,77.15264042
2024-09-05,New Delhi,137.0,3,5,9,2024,0,Weekday,168.5,220.8,246.0,Low,Yellow line,28.64307,77.22144
2024-09-05,Noida City Centre,314.0,3,5,9,2024,0,Weekday,250.0,311.0,341.0,High,Blue line,28.57466,77.35608
2024-09-05,Pragati Maidan,22.0,3,5,9,2024,0,Weekday,48.0,77.0,95.20000000000005,Low,Blue line,28.62342,77.2425
2024-09-05,Punjabi Bagh,56.0,3,5,9,2024,0,Weekday,44.0,69.0,85.0,Medium,Green line,28.67289,77.14614
2024-09-05,Rajiv Chowk,378.0,3,5,9,2024,0,Weekday,312.0,382.0,420.90000000000003,Medium,Yellow line / Blue line,28.63282,77.21826
2024-09-05,Rajouri Garden,140.0,3,5,9,2024,0,Weekday,114.0,153.0,175.0,Medium,Pink line / Blue line,28.6421518,77.11606038
2024-09-05,Shivaji Park,37.0,3,5,9,2024,0,Weekday,43.0,69.80000000000001,91.0,Low,Green line,28.6749,77.13056
2024-09-06,AIIMS,152.0,4,6,9,2024,0,Weekday,105.0,151.0,180.80000000000007,High,Yellow line,28.56892,77.20771
2024-09-06,Barakhamba Road,32.0,4,6,9,2024,0,Weekday,43.0,71.0,88.0,Low,Blue line,28.63003,77.22436
2024-09-06,Central Secretariat,60.0,4,6,9,2024,0,Weekday,113.5,156.60000000000002,180.3,Low,Yellow line / Voilet line,28.61474,77.21191
2024-09-06,Chandni Chowk,154.0,4,6,9,2024,0,Weekday,112.0,155.4000000000001,175.10000000000002,Medium,Yellow line,28.65785,77.23014
2024-09-06,Dilshad Garden,141.0,4,6,9,2024,0,Weekday,105.0,151.0,174.90000000000003,Medium,Red line,28.67592,77.32142
2024-09-06,Hauz Khas,45.0,4,6,9,2024,0,Weekday,112.0,156.0,177.0,Low,Magenta line / Yellow line,28.5442564,77.2067072
2024-09-06,Inderlok,50.0,4,6,9,2024,0,Weekday,108.0,153.0,179.0,Low,Green line / Red line,28.67319,77.16994
2024-09-06,Janakpuri West,197.0,4,6,9,2024,0,Weekday,117.0,157.0,176.2,High,Blue line / Magenta line,28.62943,77.07767
2024-09-06,Jasola Vihar,63.0,4,6,9,2024,0,Weekday,104.0,148.0,170.0,Low,Magenta line,28.5458279,77.2966578
2024-09-06,Kalkaji Mandir,126.0,4,6,9,2024,0,Weekday,114.0,153.20000000000005,179.20000000000005,Medium,Magenta line / Voilet line,28.5497752,77.2606671
2024-09-06,Kashmere Gate,118.0,4,6,9,2024,0,Weekday,109.0,150.0,172.90000000000003,Medium,Voilet line / Red line / Yellow line,28.6675,77.22817
2024-09-06,Kirti Nagar,50.0,4,6,9,2024,0,Weekday,43.0,67.0,79.40000000000003,Medium,Green line branch / Blue line,28.65575,77.15057
2024-09-06,Laxmi Nagar,100.0,4,6,9,2024,0,Weekday,112.0,159.0,180.0,Low,Blue line branch,28.63064,77.27749
2024-09-06,Mandi House,162.0,4,6,9,2024,0,Weekday,177.5,228.8,261.0,Low,Blue line / Voilet line,28.62588,77.2341
2024-09-06,Model Town,41.0,4,6,9,2024,0,Weekday,113.0,154.0,182.2,Low,Yellow line,28.70278,77.19363
2024-09-06,Netaji Subhash Place,66.0,4,6,9,2024,0,Weekday,46.0,74.0,94.0,Medium,Pink line / Red line,28.69605175,77.15264042
2024-09-06,New Delhi,135.0,4,6,9,2024,0,Weekday,168.5,220.8,246.0,Low,Yellow line,28.64307,77.22144
2024-09-06,Noida City Centre,198.0,4,6,9,2024,0,Weekday,250.0,311.0,341.0,Low,Blue line,28.57466,77.35608
2024-09-06,Pragati Maidan,131.0,4,6,9,2024,0,Weekday,48.0,77.0,95.20000000000005,High,Blue line,28.62342,77.2425
2024-09-06,Punjabi Bagh,18.0,4,6,9,2024,0,Weekday,44.0,69.0,85.0,Low,Green line,28.67289,77.14614
2024-09-06,Rajiv Chowk,315.0,4,6,9,2024,0,Weekday,312.0,382.0,420.90000000000003,Medium,Yellow line / Blue line,28.63282,77.21826
2024-09-06,Rajouri Garden,87.0,4,6,9,2024,0,Weekday,114.0,153.0,175.0,Low,Pink line / Blue line,28.6421518,77.11606038
2024-09-06,Shivaji Park,41.0,4,6,9,2024,0,Weekday,43.0,69.80000000000001,91.0,Low,Green line,28.6749,77.13056
2024-09-07,AIIMS,103.0,5,7,9,2024,1,Weekend,105.0,151.0,180.80000000000007,Low,Yellow line,28.56892,77.20771
2024-09-07,Barakhamba Road,22.0,5,7,9,2024,1,Weekend,43.0,71.0,88.0,Low,Blue line,28.63003,77.22436
2024-09-07,Central Secretariat,98.0,5,7,9,2024,1,Weekend,113.5,156.60000000000002,180.3,Low,Yellow line / Voilet line,28.61474,77.21191
2024-09-07,Chandni Chowk,109.0,5,7,9,2024,1,Weekend,112.0,155.4000000000001,175.10000000000002,Low,Yellow line,28.65785,77.23014
2024-09-07,Dilshad Garden,76.0,5,7,9,2024,1,Weekend,105.0,151.0,174.90000000000003,Low,Red line,28.67592,77.32142
2024-09-07,Hauz Khas,65.0,5,7,9,2024,1,Weekend,112.0,156.0,177.0,Low,Magenta line / Yellow line,28.5442564,77.2067072
2024-09-07,Inderlok,82.0,5,7,9,2024,1,Weekend,108.0,153.0,179.0,Low,Green line / Red line,28.67319,77.16994
2024-09-07,Janakpuri West,145.0,5,7,9,2024,1,Weekend,117.0,157.0,176.2,Medium,Blue line / Magenta line,28.62943,77.07767
2024-09-07,Jasola Vihar,113.0,5,7,9,2024,1,Weekend,104.0,148.0,170.0,Medium,Magenta line,28.5458279,77.2966578
2024-09-07,Kalkaji Mandir,149.0,5,7,9,2024,1,Weekend,114.0,153.20000000000005,179.20000000000005,Medium,Magenta line / Voilet line,28.5497752,77.2606671
2024-09-07,Kashmere Gate,122.0,5,7,9,2024,1,Weekend,109.0,150.0,172.90000000000003,Medium,Voilet line / Red line / Yellow line,28.6675,77.22817
2024-09-07,Kirti Nagar,49.0,5,7,9,2024,1,Weekend,43.0,67.0,79.40000000000003,Medium,Green line branch / Blue line,28.65575,77.15057
2024-09-07,Laxmi Nagar,221.0,5,7,9,2024,1,Weekend,112.0,159.0,180.0,High,Blue line branch,28.63064,77.27749
2024-09-07,Mandi House,138.0,5,7,9,2024,1,Weekend,177.5,228.8,261.0,Low,Blue line / Voilet line,28.62588,77.2341
2024-09-07,Model Town,141.0,5,7,9,2024,1,Weekend,113.0,154.0,182.2,Medium,Yellow line,28.70278,77.19363
2024-09-07,Netaji Subhash Place,44.0,5,7,9,2024,1,Weekend,46.0,74.0,94.0,Low,Pink line / Red line,28.69605175,77.15264042
2024-09-07,New Delhi,128.0,5,7,9,2024,1,Weekend,168.5,220.8,246.0,Low,Yellow line,28.64307,77.22144
