station_name,station_code,capacity,recorded_at,passenger_count,inflow_rate,outflow_rate,hour_of_day,day_of_week,month,is_holiday,is_special_event,weather,weather_code,lag_passenger_count
Old Town,OLD,2000,2026-07-17 20:06:49,409,42,26,20,4,7,0,0,Clear,0,1569
Old Town,OLD,2000,2026-07-17 21:06:49,847,47,74,21,4,7,0,1,Snowy,2,409
Old Town,OLD,2000,2026-07-17 22:06:49,398,42,27,22,4,7,0,0,Clear,0,847
Old Town,OLD,2000,2026-07-17 23:06:49,356,26,20,23,4,7,0,0,Clear,0,398
Old Town,OLD,2000,2026-07-18 00:06:49,344,33,32,0,5,7,0,0,Rainy,1,356
Old Town,OLD,2000,2026-07-18 01:06:49,257,20,28,1,5,7,0,0,Rainy,1,344
Old Town,OLD,2000,2026-07-18 02:06:49,338,20,26,2,5,7,0,0,Stormy,3,257
Old Town,OLD,2000,2026-07-18 03:06:49,355,41,39,3,5,7,0,0,Clear,0,338
Old Town,OLD,2000,2026-07-18 04:06:49,350,25,38,4,5,7,0,0,Snowy,2,355
Old Town,OLD,2000,2026-07-18 05:06:49,408,38,38,5,5,7,0,0,Clear,0,350
Old Town,OLD,2000,2026-07-18 06:06:49,587,33,47,6,5,7,0,0,Snowy,2,408
Old Town,OLD,2000,2026-07-18 07:06:49,472,47,39,7,5,7,0,0,Rainy,1,587
Old Town,OLD,2000,2026-07-18 08:06:49,423,44,44,8,5,7,0,0,Clear,0,472
Old Town,OLD,2000,2026-07-18 09:06:49,371,19,39,9,5,7,0,0,Clear,0,423
Old Town,OLD,2000,2026-07-18 10:06:49,410,20,23,10,5,7,0,0,Clear,0,371
Old Town,OLD,2000,2026-07-18 11:06:49,432,51,24,11,5,7,0,0,Clear,0,410
Old Town,OLD,2000,2026-07-18 12:06:49,904,100,99,12,5,7,0,0,Clear,0,432
Old Town,OLD,2000,2026-07-18 13:06:49,951,67,93,13,5,7,0,0,Clear,0,904
Old Town,OLD,2000,2026-07-18 14:06:49,830,66,85,14,5,7,0,0,Clear,0,951
Old Town,OLD,2000,2026-07-18 15:06:49,737,88,63,15,5,7,0,0,Clear,0,830
Old Town,OLD,2000,2026-07-18 16:06:49,716,51,80,16,5,7,0,0,Rainy,1,737
Old Town,OLD,2000,2026-07-18 17:06:49,387,24,28,17,5,7,0,0,Clear,0,716
Old Town,OLD,2000,2026-07-18 18:06:49,268,14,28,18,5,7,0,0,Clear,0,387
Old Town,OLD,2000,2026-07-18 19:06:49,546,55,50,19,5,7,0,0,Clear,0,268
Old Town,OLD,2000,2026-07-18 20:06:49,426,37,50,20,5,7,0,0,Clear,0,546
Old Town,OLD,2000,2026-07-18 21:06:49,318,27,36,21,5,7,0,0,Clear,0,426
Old Town,OLD,2000,2026-07-18 22:06:49,355,24,30,22,5,7,0,0,Clear,0,318
Old Town,OLD,2000,2026-07-18 23:06:49,314,15,27,23,5,7,0,0,Rainy,1,355
Old Town,OLD,2000,2026-07-19 00:06:49,431,48,47,0,6,7,1,0,Clear,0,314
Old Town,OLD,2000,2026-07-19 01:06:49,222,19,22,1,6,7,1,0,Clear,0,431
Old Town,OLD,2000,2026-07-19 02:06:49,477,32,40,2,6,7,1,0,Snowy,2,222
Old Town,OLD,2000,2026-07-19 03:06:49,521,40,35,3,6,7,1,0,Clear,0,477
Old Town,OLD,2000,2026-07-19 04:06:49,338,18,18,4,6,7,1,0,Clear,0,521
Old Town,OLD,2000,2026-07-19 05:06:49,547,35,63,5,6,7,1,0,Clear,0,338
Old Town,OLD,2000,2026-07-19 06:06:49,510,39,28,6,6,7,1,0,Clear,0,547
Old Town,OLD,2000,2026-07-19 07:06:49,586,45,33,7,6,7,1,0,Clear,0,510
Old Town,OLD,2000,2026-07-19 08:06:49,315,22,29,8,6,7,1,0,Clear,0,586
Old Town,OLD,2000,2026-07-19 09:06:49,302,29,15,9,6,7,1,0,Clear,0,315
Old Town,OLD,2000,2026-07-19 10:06:49,553,63,64,10,6,7,1,0,Clear,0,302
Old Town,OLD,2000,2026-07-19 11:06:49,261,16,29,11,6,7,1,0,Clear,0,553
Old Town,OLD,2000,2026-07-19 12:06:49,703,80,82,12,6,7,1,0,Clear,0,261
Old Town,OLD,2000,2026-07-19 13:06:49,762,62,83,13,6,7,1,0,Snowy,2,703
Old Town,OLD,2000,2026-07-19 14:06:49,927,76,97,14,6,7,1,0,Clear,0,762
Old Town,OLD,2000,2026-07-19 15:06:49,787,75,90,15,6,7,1,0,Snowy,2,927
Old Town,OLD,2000,2026-07-19 16:06:49,835,73,57,16,6,7,1,0,Clear,0,787
Old Town,OLD,2000,2026-07-19 17:06:49,251,15,21,17,6,7,1,0,Clear,0,835
Old Town,OLD,2000,2026-07-19 18:06:49,327,30,20,18,6,7,1,0,Clear,0,251
Old Town,OLD,2000,2026-07-19 19:06:49,448,23,42,19,6,7,1,0,Clear,0,327
Old Town,OLD,2000,2026-07-19 20:06:49,470,34,42,20,6,7,1,0,Rainy,1,448
Old Town,OLD,2000,2026-07-19 21:06:49,495,46,32,21,6,7,1,0,Clear,0,470
Old Town,OLD,2000,2026-07-19 22:06:49,776,76,74,22,6,7,1,1,Clear,0,495
Old Town,OLD,2000,2026-07-19 23:06:49,176,8,19,23,6,7,1,0,Clear,0,776
Old Town,OLD,2000,2026-07-20 00:06:49,268,31,21,0,0,7,0,0,Clear,0,176
Old Town,OLD,2000,2026-07-20 01:06:49,352,33,24,1,0,7,0,0,Snowy,2,268
Old Town,OLD,2000,2026-07-20 02:06:49,943,83,109,2,0,7,0,1,Clear,0,352
Old Town,OLD,2000,2026-07-20 03:06:49,407,25,21,3,0,7,0,0,Clear,0,943
Old Town,OLD,2000,2026-07-20 04:06:49,238,27,12,4,0,7,0,0,Rainy,1,407
Old Town,OLD,2000,2026-07-20 05:06:49,403,24,46,5,0,7,0,0,Clear,0,238
Old Town,OLD,2000,2026-07-20 06:06:49,364,25,36,6,0,7,0,0,Clear,0,403
Old Town,OLD,2000,2026-07-20 07:06:49,341,20,39,7,0,7,0,0,Clear,0,364
Old Town,OLD,2000,2026-07-20 08:06:49,1560,232,181,8,0,7,0,0,Clear,0,341
Old Town,OLD,2000,2026-07-20 09:06:49,1468,280,217,9,0,7,0,0,Clear,0,1560
Old Town,OLD,2000,2026-07-20 10:06:49,1531,266,188,10,0,7,0,0,Clear,0,1468
Old Town,OLD,2000,2026-07-20 11:06:49,1014,100,86,11,0,7,0,0,Rainy,1,1531
Old Town,OLD,2000,2026-07-20 12:06:49,886,80,68,12,0,7,0,0,Clear,0,1014
Old Town,OLD,2000,2026-07-20 13:06:49,778,91,51,13,0,7,0,0,Clear,0,886
Old Town,OLD,2000,2026-07-20 14:06:49,683,44,79,14,0,7,0,0,Clear,0,778
Old Town,OLD,2000,2026-07-20 15:06:49,912,69,77,15,0,7,0,0,Stormy,3,683
Old Town,OLD,2000,2026-07-20 16:06:49,743,82,73,16,0,7,0,0,Clear,0,912
Old Town,OLD,2000,2026-07-20 17:06:49,1319,166,118,17,0,7,0,0,Clear,0,743
Old Town,OLD,2000,2026-07-20 18:06:49,1403,177,116,18,0,7,0,0,Clear,0,1319
Old Town,OLD,2000,2026-07-20 19:06:49,1224,166,154,19,0,7,0,0,Clear,0,1403
Old Town,OLD,2000,2026-07-20 20:06:49,128,8,8,20,0,7,0,0,Clear,0,1224
Old Town,OLD,2000,2026-07-20 21:06:49,337,29,36,21,0,7,0,0,Clear,0,128
Old Town,OLD,2000,2026-07-20 22:06:49,267,13,24,22,0,7,0,0,Clear,0,337
Old Town,OLD,2000,2026-07-20 23:06:49,158,16,9,23,0,7,0,0,Clear,0,267
Old Town,OLD,2000,2026-07-21 00:06:49,287,15,19,0,1,7,0,0,Clear,0,158
Old Town,OLD,2000,2026-07-21 01:06:49,314,16,20,1,1,7,0,0,Clear,0,287
Old Town,OLD,2000,2026-07-21 02:06:49,276,32,14,2,1,7,0,0,Clear,0,314
Old Town,OLD,2000,2026-07-21 03:06:49,343,17,23,3,1,7,0,0,Rainy,1,276
Old Town,OLD,2000,2026-07-21 04:06:49,109,10,11,4,1,7,0,0,Snowy,2,343
Old Town,OLD,2000,2026-07-21 05:06:49,220,25,21,5,1,7,0,0,Snowy,2,109
Old Town,OLD,2000,2026-07-21 06:06:49,188,13,10,6,1,7,0,0,Clear,0,220
Old Town,OLD,2000,2026-07-21 07:06:49,192,12,17,7,1,7,0,0,Clear,0,188
Old Town,OLD,2000,2026-07-21 08:06:49,1446,315,178,8,1,7,0,0,Clear,0,192
Old Town,OLD,2000,2026-07-21 09:06:49,1513,253,134,9,1,7,0,0,Clear,0,1446
Old Town,OLD,2000,2026-07-21 10:06:49,1609,217,160,10,1,7,0,0,Rainy,1,1513
Old Town,OLD,2000,2026-07-21 11:06:49,799,65,92,11,1,7,0,0,Snowy,2,1609
Old Town,OLD,2000,2026-07-21 12:06:49,898,46,59,12,1,7,0,0,Clear,0,799
Old Town,OLD,2000,2026-07-21 13:06:49,881,103,69,13,1,7,0,0,Clear,0,898
Old Town,OLD,2000,2026-07-21 14:06:49,708,56,51,14,1,7,0,0,Clear,0,881
South Terminal,STH,3000,2026-01-22 14:06:49,1190,111,117,14,3,1,0,0,Rainy,1,300
South Terminal,STH,3000,2026-01-22 15:06:49,1076,100,123,15,3,1,0,0,Clear,0,1190
South Terminal,STH,3000,2026-01-22 16:06:49,1318,154,82,16,3,1,0,0,Clear,0,1076
South Terminal,STH,3000,2026-01-22 17:06:49,2234,424,310,17,3,1,0,0,Snowy,2,1318
South Terminal,STH,3000,2026-01-22 18:06:49,2209,471,200,18,3,1,0,0,Clear,0,2234
South Terminal,STH,3000,2026-01-22 19:06:49,2524,527,216,19,3,1,0,0,Rainy,1,2209
South Terminal,STH,3000,2026-01-22 20:06:49,530,43,37,20,3,1,0,0,Snowy,2,2524
South Terminal,STH,3000,2026-01-22 21:06:49,347,17,27,21,3,1,0,0,Clear,0,530
South Terminal,STH,3000,2026-01-22 22:06:49,466,50,24,22,3,1,0,0,Clear,0,347
South Terminal,STH,3000,2026-01-22 23:06:49,835,49,93,23,3,1,0,0,Clear,0,466
South Terminal,STH,3000,2026-01-23 00:06:49,626,65,68,0,4,1,0,0,Clear,0,835
South Terminal,STH,3000,2026-01-23 01:06:49,639,38,39,1,4,1,0,0,Rainy,1,626
South Terminal,STH,3000,2026-01-23 02:06:49,636,41,56,2,4,1,0,0,Rainy,1,639
South Terminal,STH,3000,2026-01-23 03:06:49,400,24,43,3,4,1,0,0,Clear,0,636
South Terminal,STH,3000,2026-01-23 04:06:49,204,21,16,4,4,1,0,0,Clear,0,400
South Terminal,STH,3000,2026-01-23 05:06:49,319,22,34,5,4,1,0,0,Clear,0,204
South Terminal,STH,3000,2026-01-23 06:06:49,170,14,8,6,4,1,0,0,Clear,0,319
South Terminal,STH,3000,2026-01-23 07:06:49,386,32,28,7,4,1,0,0,Clear,0,170
South Terminal,STH,3000,2026-01-23 08:06:49,2580,369,353,8,4,1,0,0,Rainy,1,386
South Terminal,STH,3000,2026-01-23 09:06:49,2343,348,336,9,4,1,0,0,Clear,0,2580
South Terminal,STH,3000,2026-01-23 10:06:49,2889,529,287,10,4,1,0,1,Clear,0,2343
South Terminal,STH,3000,2026-01-23 11:06:49,1239,80,143,11,4,1,0,0,Clear,0,2889
South Terminal,STH,3000,2026-01-23 12:06:49,1381,154,157,12,4,1,0,0,Clear,0,1239
South Terminal,STH,3000,2026-01-23 13:06:49,1397,132,75,13,4,1,0,0,Clear,0,1381
South Terminal,STH,3000,2026-01-23 14:06:49,876,59,70,14,4,1,0,0,Clear,0,1397
South Terminal,STH,3000,2026-01-23 15:06:49,1107,86,77,15,4,1,0,0,Clear,0,876
South Terminal,STH,3000,2026-01-23 16:06:49,1055,62,53,16,4,1,0,0,Clear,0,1107
South Terminal,STH,3000,2026-01-23 17:06:49,2380,464,311,17,4,1,0,0,Clear,0,1055
South Terminal,STH,3000,2026-01-23 18:06:49,2147,345,187,18,4,1,0,0,Snowy,2,2380
South Terminal,STH,3000,2026-01-23 19:06:49,2599,535,386,19,4,1,0,0,Rainy,1,2147
South Terminal,STH,3000,2026-01-23 20:06:49,441,52,50,20,4,1,0,0,Stormy,3,2599
South Terminal,STH,3000,2026-01-23 21:06:49,518,40,59,21,4,1,0,0,Clear,0,441
South Terminal,STH,3000,2026-01-23 22:06:49,486,53,50,22,4,1,0,0,Rainy,1,518
South Terminal,STH,3000,2026-01-23 23:06:49,590,33,37,23,4,1,0,0,Clear,0,486
South Terminal,STH,3000,2026-01-24 00:06:49,442,30,31,0,5,1,0,0,Clear,0,590
South Terminal,STH,3000,2026-01-24 01:06:49,775,81,73,1,5,1,0,0,Rainy,1,442
South Terminal,STH,3000,2026-01-24 02:06:49,762,89,45,2,5,1,0,0,Clear,0,775
South Terminal,STH,3000,2026-01-24 03:06:49,685,55,53,3,5,1,0,0,Clear,0,762
South Terminal,STH,3000,2026-01-24 04:06:49,537,62,55,4,5,1,0,0,Clear,0,685
South Terminal,STH,3000,2026-01-24 05:06:49,408,26,24,5,5,1,0,0,Clear,0,537
South Terminal,STH,3000,2026-01-24 06:06:49,451,38,33,6,5,1,0,0,Rainy,1,408
South Terminal,STH,3000,2026-01-24 07:06:49,727,81,81,7,5,1,0,0,Clear,0,451
South Terminal,STH,3000,2026-01-24 08:06:49,459,45,27,8,5,1,0,0,Clear,0,727
South Terminal,STH,3000,2026-01-24 09:06:49,830,94,96,9,5,1,0,0,Clear,0,459
South Terminal,STH,3000,2026-01-24 10:06:49,613,49,59,10,5,1,0,0,Clear,0,830
South Terminal,STH,3000,2026-01-24 11:06:49,555,58,61,11,5,1,0,0,Rainy,1,613
South Terminal,STH,3000,2026-01-24 12:06:49,1321,147,135,12,5,1,0,0,Rainy,1,555
South Terminal,STH,3000,2026-01-24 13:06:49,1164,115,121,13,5,1,0,0,Clear,0,1321
South Terminal,STH,3000,2026-01-24 14:06:49,1169,105,106,14,5,1,0,0,Clear,0,1164
South Terminal,STH,3000,2026-01-24 15:06:49,1078,88,59,15,5,1,0,0,Clear,0,1169
South Terminal,STH,3000,2026-01-24 16:06:49,1119,124,63,16,5,1,0,0,Clear,0,1078
South Terminal,STH,3000,2026-01-24 17:06:49,487,34,26,17,5,1,0,0,Clear,0,1119
South Terminal,STH,3000,2026-01-24 18:06:49,393,32,42,18,5,1,0,0,Clear,0,487
South Terminal,STH,3000,2026-01-24 19:06:49,646,34,70,19,5,1,0,0,Snowy,2,393
South Terminal,STH,3000,2026-01-24 20:06:49,567,31,31,20,5,1,0,0,Clear,0,646
South Terminal,STH,3000,2026-01-24 21:06:49,609,56,66,21,5,1,0,0,Clear,0,567
South Terminal,STH,3000,2026-01-24 22:06:49,578,52,34,22,5,1,0,0,Clear,0,609
South Terminal,STH,3000,2026-01-24 23:06:49,525,56,50,23,5,1,0,0,Clear,0,578
South Terminal,STH,3000,2026-01-25 00:06:49,315,36,21,0,6,1,1,0,Clear,0,525
South Terminal,STH,3000,2026-01-25 01:06:49,921,100,64,1,6,1,1,0,Clear,0,315
South Terminal,STH,3000,2026-01-25 02:06:49,533,34,55,2,6,1,1,0,Clear,0,921
South Terminal,STH,3000,2026-01-25 03:06:49,560,43,49,3,6,1,1,0,Clear,0,533
South Terminal,STH,3000,2026-01-25 04:06:49,445,50,29,4,6,1,1,0,Rainy,1,560
South Terminal,STH,3000,2026-01-25 05:06:49,545,40,33,5,6,1,1,0,Clear,0,445
South Terminal,STH,3000,2026-01-25 06:06:49,645,34,54,6,6,1,1,0,Clear,0,545
South Terminal,STH,3000,2026-01-25 07:06:49,663,60,68,7,6,1,1,0,Stormy,3,645
South Terminal,STH,3000,2026-01-25 08:06:49,760,67,63,8,6,1,1,0,Clear,0,663
South Terminal,STH,3000,2026-01-25 09:06:49,830,63,94,9,6,1,1,0,Clear,0,760
South Terminal,STH,3000,2026-01-25 10:06:49,622,73,33,10,6,1,1,0,Rainy,1,830
South Terminal,STH,3000,2026-01-25 11:06:49,713,50,55,11,6,1,1,0,Clear,0,622
South Terminal,STH,3000,2026-01-25 12:06:49,1953,217,111,12,6,1,1,1,Clear,0,713
South Terminal,STH,3000,2026-01-25 13:06:49,1314,90,132,13,6,1,1,0,Clear,0,1953
South Terminal,STH,3000,2026-01-25 14:06:49,1092,129,92,14,6,1,1,0,Clear,0,1314
South Terminal,STH,3000,2026-01-25 15:06:49,2049,224,182,15,6,1,1,1,Clear,0,1092
South Terminal,STH,3000,2026-01-25 16:06:49,1318,154,67,16,6,1,1,0,Clear,0,2049
South Terminal,STH,3000,2026-01-25 17:06:49,249,17,25,17,6,1,1,0,Clear,0,1318
South Terminal,STH,3000,2026-01-25 18:06:49,443,29,32,18,6,1,1,0,Clear,0,249
South Terminal,STH,3000,2026-01-25 19:06:49,592,34,42,19,6,1,1,0,Clear,0,443
South Terminal,STH,3000,2026-01-25 20:06:49,484,42,41,20,6,1,1,0,Rainy,1,592
South Terminal,STH,3000,2026-01-25 21:06:49,508,30,52,21,6,1,1,0,Rainy,1,484
South Terminal,STH,3000,2026-01-25 22:06:49,1562,111,163,22,6,1,1,1,Clear,0,508
South Terminal,STH,3000,2026-01-25 23:06:49,649,60,55,23,6,1,1,0,Clear,0,1562
South Terminal,STH,3000,2026-01-26 00:06:49,614,51,35,0,0,1,0,0,Clear,0,649
South Terminal,STH,3000,2026-01-26 01:06:49,632,71,32,1,0,1,0,0,Stormy,3,614
South Terminal,STH,3000,2026-01-26 02:06:49,389,42,31,2,0,1,0,0,Clear,0,632
South Terminal,STH,3000,2026-01-26 03:06:49,230,25,22,3,0,1,0,0,Clear,0,389
South Terminal,STH,3000,2026-01-26 04:06:49,335,35,28,4,0,1,0,0,Clear,0,230
South Terminal,STH,3000,2026-01-26 05:06:49,583,33,53,5,0,1,0,0,Rainy,1,335
South Terminal,STH,3000,2026-01-26 06:06:49,611,65,38,6,0,1,0,0,Clear,0,583
South Terminal,STH,3000,2026-01-26 07:06:49,629,51,39,7,0,1,0,0,Clear,0,611
South Terminal,STH,3000,2026-01-26 08:06:49,2539,327,297,8,0,1,0,0,Rainy,1,629
South Terminal,STH,3000,2026-01-26 09:06:49,2393,509,218,9,0,1,0,0,Clear,0,2539
South Terminal,STH,3000,2026-01-26 10:06:49,2239,281,285,10,0,1,0,0,Clear,0,2393
South Terminal,STH,3000,2026-01-26 11:06:49,972,85,68,11,0,1,1,0,Rainy,1,2239
South Terminal,STH,3000,2026-01-26 12:06:49,1004,111,58,12,0,1,0,0,Clear,0,972
South Terminal,STH,3000,2026-01-26 13:06:49,1364,100,144,13,0,1,0,0,Clear,0,1004
South Terminal,STH,3000,2026-01-26 14:06:49,1084,101,107,14,0,1,0,0,Clear,0,1364
South Terminal,STH,3000,2026-01-26 15:06:49,1372,111,113,15,0,1,0,0,Clear,0,1084
South Terminal,STH,3000,2026-01-26 16:06:49,1159,121,63,16,0,1,0,0,Clear,0,1372
South Terminal,STH,3000,2026-01-26 17:06:49,2192,412,214,17,0,1,0,0,Clear,0,1159
South Terminal,STH,3000,2026-01-26 18:06:49,2970,407,387,18,0,1,0,1,Clear,0,2192
South Terminal,STH,3000,2026-01-26 19:06:49,2330,384,220,19,0,1,0,0,Clear,0,2970
South Terminal,STH,3000,2026-01-26 20:06:49,581,44,66,20,0,1,0,0,Snowy,2,2330
South Terminal,STH,3000,2026-01-26 21:06:49,467,54,27,21,0,1,0,0,Clear,0,581
South Terminal,STH,3000,2026-01-26 22:06:49,645,41,36,22,0,1,0,0,Stormy,3,467
South Terminal,STH,3000,2026-01-26 23:06:49,297,29,34,23,0,1,0,0,Clear,0,645
South Terminal,STH,3000,2026-01-27 00:06:49,722,80,81,0,1,1,0,0,Rainy,1,297
South Terminal,STH,3000,2026-01-27 01:06:49,602,35,50,1,1,1,0,0,Clear,0,722
South Terminal,STH,3000,2026-01-27 02:06:49,577,40,54,2,1,1,0,0,Clear,0,602
South Terminal,STH,3000,2026-01-27 03:06:49,1068,104,102,3,1,1,0,1,Clear,0,577
South Terminal,STH,3000,2026-01-27 04:06:49,479,32,46,4,1,1,0,0,Clear,0,1068
South Terminal,STH,3000,2026-01-27 05:06:49,741,56,88,5,1,1,0,0,Clear,0,479
South Terminal,STH,3000,2026-01-27 06:06:49,507,51,33,6,1,1,0,0,Clear,0,741
South Terminal,STH,3000,2026-01-27 07:06:49,717,46,80,7,1,1,0,0,Stormy,3,507
South Terminal,STH,3000,2026-01-27 08:06:49,2273,395,317,8,1,1,0,0,Snowy,2,717
South Terminal,STH,3000,2026-01-27 09:06:49,2285,452,325,9,1,1,0,0,Clear,0,2273
South Terminal,STH,3000,2026-01-27 10:06:49,2228,368,223,10,1,1,0,0,Clear,0,2285
South Terminal,STH,3000,2026-01-27 11:06:49,1333,102,134,11,1,1,0,0,Clear,0,2228
South Terminal,STH,3000,2026-01-27 12:06:49,1059,94,102,12,1,1,0,0,Clear,0,1333
South Terminal,STH,3000,2026-01-27 13:06:49,1058,110,75,13,1,1,0,0,Clear,0,1059
South Terminal,STH,3000,2026-01-27 14:06:49,1379,106,70,14,1,1,0,0,Snowy,2,1058
South Terminal,STH,3000,2026-01-27 15:06:49,1219,69,70,15,1,1,0,0,Clear,0,1379
South Terminal,STH,3000,2026-01-27 16:06:49,2015,132,186,16,1,1,0,1,Clear,0,1219
South Terminal,STH,3000,2026-01-27 17:06:49,2395,500,302,17,1,1,0,0,Snowy,2,2015
South Terminal,STH,3000,2026-01-27 18:06:49,2253,349,199,18,1,1,0,0,Stormy,3,2395
South Terminal,STH,3000,2026-01-27 19:06:49,2452,336,232,19,1,1,0,0,Clear,0,2253
South Terminal,STH,3000,2026-01-27 20:06:49,56,5,5,20,1,1,0,0,Rainy,1,2452
South Terminal,STH,3000,2026-01-27 21:06:49,533,48,58,21,1,1,0,0,Rainy,1,56
South Terminal,STH,3000,2026-01-27 22:06:49,371,27,34,22,1,1,0,0,Snowy,2,533
South Terminal,STH,3000,2026-01-27 23:06:49,450,53,50,23,1,1,0,0,Rainy,1,371
South Terminal,STH,3000,2026-01-28 00:06:49,1170,59,77,0,2,1,0,1,Clear,0,450
South Terminal,STH,3000,2026-01-28 01:06:49,592,31,52,1,2,1,0,0,Clear,0,1170
South Terminal,STH,3000,2026-01-28 02:06:49,159,9,13,2,2,1,0,0,Clear,0,592
South Terminal,STH,3000,2026-01-28 03:06:49,401,40,38,3,2,1,0,0,Clear,0,159
South Terminal,STH,3000,2026-01-28 04:06:49,346,18,27,4,2,1,0,0,Clear,0,401
South Terminal,STH,3000,2026-01-28 05:06:49,736,61,73,5,2,1,1,0,Clear,0,346
South Terminal,STH,3000,2026-01-28 06:06:49,599,61,55,6,2,1,0,0,Clear,0,736
South Terminal,STH,3000,2026-01-28 07:06:49,127,8,6,7,2,1,0,0,Clear,0,599
South Terminal,STH,3000,2026-01-28 08:06:49,2188,323,245,8,2,1,0,0,Snowy,2,127
South Terminal,STH,3000,2026-01-28 09:06:49,2702,417,315,9,2,1,0,1,Clear,0,2188
South Terminal,STH,3000,2026-01-28 10:06:49,2345,377,290,10,2,1,0,0,Clear,0,2702
South Terminal,STH,3000,2026-01-28 11:06:49,1045,63,54,11,2,1,0,0,Clear,0,2345
South Terminal,STH,3000,2026-01-28 12:06:49,1116,69,124,12,2,1,0,0,Clear,0,1045
South Terminal,STH,3000,2026-01-28 13:06:49,978,66,104,13,2,1,0,0,Clear,0,1116
South Terminal,STH,3000,2026-01-28 14:06:49,1348,76,97,14,2,1,0,0,Clear,0,978
South Terminal,STH,3000,2026-01-28 15:06:49,925,99,50,15,2,1,0,0,Clear,0,1348
South Terminal,STH,3000,2026-01-28 16:06:49,1271,134,122,16,2,1,0,0,Stormy,3,925
South Terminal,STH,3000,2026-01-28 17:06:49,2439,375,264,17,2,1,0,0,Clear,0,1271
South Terminal,STH,3000,2026-01-28 18:06:49,2222,471,320,18,2,1,0,0,Clear,0,2439
South Terminal,STH,3000,2026-01-28 19:06:49,2375,309,220,19,2,1,0,0,Clear,0,2222
South Terminal,STH,3000,2026-01-28 20:06:49,541,48,29,20,2,1,0,0,Rainy,1,2375
South Terminal,STH,3000,2026-01-28 21:06:49,645,59,40,21,2,1,0,0,Clear,0,541
South Terminal,STH,3000,2026-01-28 22:06:49,364,37,34,22,2,1,0,0,Clear,0,645
South Terminal,STH,3000,2026-01-28 23:06:49,576,50,29,23,2,1,0,0,Clear,0,364
South Terminal,STH,3000,2026-01-29 00:06:49,448,23,36,0,3,1,0,0,Clear,0,576
South Terminal,STH,3000,2026-01-29 01:06:49,394,25,30,1,3,1,0,0,Clear,0,448
South Terminal,STH,3000,2026-01-29 02:06:49,321,22,19,2,3,1,0,0,Clear,0,394
South Terminal,STH,3000,2026-01-29 03:06:49,821,84,47,3,3,1,0,0,Clear,0,321
South Terminal,STH,3000,2026-01-29 04:06:49,373,36,21,4,3,1,0,0,Rainy,1,821
South Terminal,STH,3000,2026-01-29 05:06:49,672,40,36,5,3,1,0,0,Clear,0,373
South Terminal,STH,3000,2026-01-29 06:06:49,317,35,29,6,3,1,0,0,Clear,0,672
South Terminal,STH,3000,2026-01-29 07:06:49,543,51,29,7,3,1,0,0,Clear,0,317
South Terminal,STH,3000,2026-01-29 08:06:49,2315,382,308,8,3,1,0,0,Clear,0,543
South Terminal,STH,3000,2026-01-29 09:06:49,2103,401,206,9,3,1,0,0,Clear,0,2315
South Terminal,STH,3000,2026-01-29 10:06:49,2571,546,297,10,3,1,0,0,Stormy,3,2103
South Terminal,STH,3000,2026-01-29 11:06:49,1284,137,91,11,3,1,0,0,Clear,0,2571
South Terminal,STH,3000,2026-01-29 12:06:49,1346,78,127,12,3,1,0,0,Clear,0,1284
South Terminal,STH,3000,2026-01-29 13:06:49,1018,101,74,13,3,1,0,0,Clear,0,1346
South Terminal,STH,3000,2026-01-29 14:06:49,1224,61,105,14,3,1,0,0,Clear,0,1018
South Terminal,STH,3000,2026-01-29 15:06:49,1489,136,146,15,3,1,0,0,Clear,0,1224
South Terminal,STH,3000,2026-01-29 16:06:49,1324,155,120,16,3,1,0,0,Snowy,2,1489
South Terminal,STH,3000,2026-01-29 17:06:49,2177,276,228,17,3,1,0,0,Clear,0,1324
South Terminal,STH,3000,2026-01-29 18:06:49,2406,431,237,18,3,1,0,0,Rainy,1,2177
South Terminal,STH,3000,2026-01-29 19:06:49,2511,312,348,19,3,1,0,0,Rainy,1,2406
South Terminal,STH,3000,2026-01-29 20:06:49,156,17,12,20,3,1,0,0,Snowy,2,2511
South Terminal,STH,3000,2026-01-29 21:06:49,527,62,28,21,3,1,0,0,Clear,0,156
South Terminal,STH,3000,2026-01-29 22:06:49,1163,124,72,22,3,1,0,1,Clear,0,527
South Terminal,STH,3000,2026-01-29 23:06:49,516,27,47,23,3,1,0,0,Clear,0,1163
South Terminal,STH,3000,2026-01-30 00:06:49,381,44,21,0,4,1,0,0,Clear,0,516
South Terminal,STH,3000,2026-01-30 01:06:49,327,30,22,1,4,1,0,0,Clear,0,381
South Terminal,STH,3000,2026-01-30 02:06:49,497,40,46,2,4,1,0,0,Clear,0,327
South Terminal,STH,3000,2026-01-30 03:06:49,112,12,10,3,4,1,0,0,Clear,0,497
South Terminal,STH,3000,2026-01-30 04:06:49,520,33,47,4,4,1,0,0,Clear,0,112
South Terminal,STH,3000,2026-01-30 05:06:49,626,54,66,5,4,1,0,0,Stormy,3,520
South Terminal,STH,3000,2026-01-30 06:06:49,443,40,35,6,4,1,0,0,Clear,0,626
South Terminal,STH,3000,2026-01-30 07:06:49,632,72,53,7,4,1,0,0,Clear,0,443
South Terminal,STH,3000,2026-01-30 08:06:49,2246,370,290,8,4,1,0,0,Clear,0,632
South Terminal,STH,3000,2026-01-30 09:06:49,2197,304,305,9,4,1,0,0,Clear,0,2246
