id,station_name,timestamp,temperature,humidity,co2_ppm,pm25,platform_crowd,escalator_status,lift_status,camera_status
SNS_005275,Botanical Garden,2026-03-22 23:00:00,23.5,62.2,833,45,177,Active,Active,Active
SNS_005276,Janakpuri West,2026-03-22 23:00:00,22.2,48.0,655,116,398,Active,Active,Active
SNS_005277,Lajpat Nagar,2026-03-22 23:00:00,24.1,45.5,471,77,147,Active,Active,Active
SNS_005278,Central Secretariat,2026-03-22 23:00:00,22.3,51.7,784,62,391,Active,Active,Active
SNS_005279,Yamuna Bank,2026-03-22 23:00:00,21.4,54.2,515,144,173,Active,Active,Active
SNS_005280,Inderlok,2026-03-22 23:00:00,21.8,64.2,656,138,251,Active,Active,Active
SNS_005281,Rajiv Chowk,2026-03-23 00:00:00,23.0,51.4,534,95,10,Active,Active,Active
SNS_005282,Kashmere Gate,2026-03-23 00:00:00,24.1,54.5,626,115,4,Active,Active,Active
SNS_005283,New Delhi,2026-03-23 00:00:00,22.7,46.4,464,44,7,Active,Active,Active
SNS_005284,Hauz Khas,2026-03-23 00:00:00,23.7,51.5,653,109,5,Active,Active,Active
SNS_005285,Botanical Garden,2026-03-23 00:00:00,21.6,64.7,575,92,8,Active,Active,Active
SNS_005286,Janakpuri West,2026-03-23 00:00:00,21.3,54.9,844,52,10,Active,Active,Active
SNS_005287,Lajpat Nagar,2026-03-23 00:00:00,21.6,45.6,832,79,7,Active,Active,Active
SNS_005288,Central Secretariat,2026-03-23 00:00:00,23.5,62.2,468,74,4,Active,Active,Active
SNS_005289,Yamuna Bank,2026-03-23 00:00:00,21.2,63.9,480,130,3,Active,Active,Active
SNS_005290,Inderlok,2026-03-23 00:00:00,24.1,47.5,651,100,10,Active,Active,Active
SNS_005291,Rajiv Chowk,2026-03-23 01:00:00,23.1,49.7,800,71,3,Active,Active,Active
SNS_005292,Kashmere Gate,2026-03-23 01:00:00,24.1,50.8,703,137,2,Active,Active,Active
SNS_005293,New Delhi,2026-03-23 01:00:00,24.2,47.6,820,95,6,Active,Active,Active
SNS_005294,Hauz Khas,2026-03-23 01:00:00,21.1,48.5,491,123,6,Active,Active,Active
SNS_005295,Botanical Garden,2026-03-23 01:00:00,24.2,49.2,606,136,10,Under Maintenance,Active,Active
SNS_005296,Janakpuri West,2026-03-23 01:00:00,21.6,53.0,586,117,7,Active,Active,Active
SNS_005297,Lajpat Nagar,2026-03-23 01:00:00,23.6,57.3,465,135,1,Active,Active,Active
SNS_005298,Central Secretariat,2026-03-23 01:00:00,21.6,61.3,602,58,7,Active,Active,Active
SNS_005299,Yamuna Bank,2026-03-23 01:00:00,22.4,63.7,581,41,10,Active,Active,Active
SNS_005300,Inderlok,2026-03-23 01:00:00,24.0,54.7,716,98,9,Active,Active,Active
SNS_005301,Rajiv Chowk,2026-03-23 02:00:00,24.0,50.9,755,121,6,Active,Active,Active
SNS_005302,Kashmere Gate,2026-03-23 02:00:00,21.0,59.6,652,134,0,Active,Active,Active
SNS_005303,New Delhi,2026-03-23 02:00:00,21.9,61.3,596,64,1,Under Maintenance,Active,Active
SNS_005304,Hauz Khas,2026-03-23 02:00:00,21.1,48.5,831,88,1,Active,Active,Active
SNS_005305,Botanical Garden,2026-03-23 02:00:00,22.5,49.8,659,65,4,Active,Active,Active
SNS_005306,Janakpuri West,2026-03-23 02:00:00,21.5,50.7,793,144,8,Active,Active,Active
SNS_005307,Lajpat Nagar,2026-03-23 02:00:00,21.2,62.8,453,63,4,Active,Active,Active
SNS_005308,Central Secretariat,2026-03-23 02:00:00,23.5,48.8,470,93,1,Inactive,Active,Active
SNS_005309,Yamuna Bank,2026-03-23 02:00:00,21.1,55.1,845,71,4,Active,Active,Active
SNS_005310,Inderlok,2026-03-23 02:00:00,21.1,61.0,548,93,8,Active,Active,Active
SNS_005311,Rajiv Chowk,2026-03-23 03:00:00,21.7,56.4,849,42,8,Active,Active,Active
SNS_005312,Kashmere Gate,2026-03-23 03:00:00,22.6,56.3,506,107,0,Active,Active,Active
SNS_005313,New Delhi,2026-03-23 03:00:00,24.1,50.8,475,84,8,Active,Active,Active
SNS_005314,Hauz Khas,2026-03-23 03:00:00,23.4,51.3,561,112,5,Active,Active,Active
SNS_005315,Botanical Garden,2026-03-23 03:00:00,23.7,48.9,455,47,0,Active,Active,Active
SNS_005316,Janakpuri West,2026-03-23 03:00:00,22.4,61.6,598,53,5,Inactive,Active,Active
SNS_005317,Lajpat Nagar,2026-03-23 03:00:00,23.5,55.4,578,135,8,Active,Active,Active
SNS_005318,Central Secretariat,2026-03-23 03:00:00,24.2,61.8,641,109,4,Active,Active,Active
SNS_005319,Yamuna Bank,2026-03-23 03:00:00,23.1,48.5,635,50,3,Active,Active,Active
SNS_005320,Inderlok,2026-03-23 03:00:00,23.2,61.8,693,94,0,Active,Active,Active
SNS_005321,Rajiv Chowk,2026-03-23 04:00:00,23.1,47.6,744,145,10,Active,Active,Active
SNS_005322,Kashmere Gate,2026-03-23 04:00:00,23.6,62.6,776,50,3,Active,Active,Active
SNS_005323,New Delhi,2026-03-23 04:00:00,23.8,57.5,841,109,7,Active,Active,Active
SNS_005324,Hauz Khas,2026-03-23 04:00:00,21.3,57.9,576,75,9,Active,Active,Active
SNS_005325,Botanical Garden,2026-03-23 04:00:00,22.6,50.3,816,144,6,Active,Active,Active
SNS_005326,Janakpuri West,2026-03-23 04:00:00,21.8,61.9,836,102,7,Active,Active,Active
SNS_005327,Lajpat Nagar,2026-03-23 04:00:00,22.4,62.3,810,95,0,Active,Active,Active
SNS_005328,Central Secretariat,2026-03-23 04:00:00,22.4,49.4,779,113,2,Active,Active,Active
SNS_005329,Yamuna Bank,2026-03-23 04:00:00,21.9,57.1,789,45,4,Active,Active,Active
SNS_005330,Inderlok,2026-03-23 04:00:00,23.9,64.4,770,127,4,Active,Active,Active
SNS_005331,Rajiv Chowk,2026-03-23 05:00:00,22.9,50.2,735,95,4,Active,Active,Active
SNS_005332,Kashmere Gate,2026-03-23 05:00:00,24.4,60.1,843,68,3,Active,Active,Active
SNS_005333,New Delhi,2026-03-23 05:00:00,21.4,45.3,479,75,2,Active,Active,Active
SNS_005334,Hauz Khas,2026-03-23 05:00:00,23.5,63.4,558,150,2,Active,Active,Active
SNS_005335,Botanical Garden,2026-03-23 05:00:00,22.8,55.4,624,46,5,Active,Active,Active
SNS_005336,Janakpuri West,2026-03-23 05:00:00,21.0,45.4,530,99,8,Active,Active,Active
SNS_005337,Lajpat Nagar,2026-03-23 05:00:00,22.7,60.4,778,111,1,Active,Active,Active
SNS_005338,Central Secretariat,2026-03-23 05:00:00,23.5,47.4,699,56,10,Active,Active,Active
SNS_005339,Yamuna Bank,2026-03-23 05:00:00,22.7,57.5,566,108,0,Active,Active,Active
SNS_005340,Inderlok,2026-03-23 05:00:00,23.6,58.1,714,98,7,Active,Active,Active
SNS_005341,Rajiv Chowk,2026-03-23 06:00:00,23.1,64.1,615,50,312,Active,Inactive,Active
SNS_005342,Kashmere Gate,2026-03-23 06:00:00,22.4,49.9,845,96,282,Active,Active,Active
SNS_005343,New Delhi,2026-03-23 06:00:00,22.6,52.2,458,122,168,Active,Active,Active
SNS_005344,Hauz Khas,2026-03-23 06:00:00,21.3,53.4,512,94,241,Active,Active,Active
SNS_005345,Botanical Garden,2026-03-23 06:00:00,23.9,50.8,477,67,214,Active,Active,Active
SNS_005346,Janakpuri West,2026-03-23 06:00:00,23.3,63.6,614,62,125,Active,Active,Active
SNS_005347,Lajpat Nagar,2026-03-23 06:00:00,23.8,49.3,819,146,350,Active,Active,Active
SNS_005348,Central Secretariat,2026-03-23 06:00:00,21.3,52.1,757,104,289,Active,Active,Active
SNS_005349,Yamuna Bank,2026-03-23 06:00:00,22.1,53.2,711,136,152,Active,Active,Active
SNS_005350,Inderlok,2026-03-23 06:00:00,21.5,49.7,558,41,396,Active,Active,Active
SNS_005351,Rajiv Chowk,2026-03-23 07:00:00,23.1,49.6,764,140,397,Active,Active,Active
SNS_005352,Kashmere Gate,2026-03-23 07:00:00,23.1,52.6,840,125,376,Active,Active,Active
SNS_005353,New Delhi,2026-03-23 07:00:00,22.2,57.2,739,40,215,Active,Active,Active
SNS_005354,Hauz Khas,2026-03-23 07:00:00,23.4,53.0,527,97,394,Active,Active,Active
SNS_005355,Botanical Garden,2026-03-23 07:00:00,22.4,54.0,625,130,383,Active,Active,Active
SNS_005356,Janakpuri West,2026-03-23 07:00:00,23.5,50.1,755,49,297,Active,Active,Active
SNS_005357,Lajpat Nagar,2026-03-23 07:00:00,21.3,56.3,734,104,396,Active,Active,Active
SNS_005358,Central Secretariat,2026-03-23 07:00:00,21.8,61.7,649,147,397,Active,Active,Active
SNS_005359,Yamuna Bank,2026-03-23 07:00:00,21.1,60.4,716,137,102,Active,Under Maintenance,Active
SNS_005360,Inderlok,2026-03-23 07:00:00,23.4,59.1,829,64,127,Active,Active,Active
SNS_005361,Rajiv Chowk,2026-03-23 08:00:00,23.7,46.3,487,101,794,Active,Active,Active
SNS_005362,Kashmere Gate,2026-03-23 08:00:00,23.0,56.0,758,87,674,Active,Active,Active
SNS_005363,New Delhi,2026-03-23 08:00:00,22.2,50.2,664,48,941,Active,Active,Active
SNS_005364,Hauz Khas,2026-03-23 08:00:00,24.5,64.4,514,108,973,Active,Active,Active
SNS_005365,Botanical Garden,2026-03-23 08:00:00,24.1,64.5,479,51,810,Active,Active,Active
SNS_005366,Janakpuri West,2026-03-23 08:00:00,21.1,55.0,558,56,1046,Active,Active,Active
SNS_005367,Lajpat Nagar,2026-03-23 08:00:00,23.7,53.5,728,85,583,Active,Active,Active
SNS_005368,Central Secretariat,2026-03-23 08:00:00,21.6,62.5,596,148,1045,Active,Active,Active
SNS_005369,Yamuna Bank,2026-03-23 08:00:00,23.1,48.2,838,128,1216,Active,Active,Active
SNS_005370,Inderlok,2026-03-23 08:00:00,23.7,60.5,474,62,835,Active,Active,Active
SNS_005371,Rajiv Chowk,2026-03-23 09:00:00,23.2,45.8,562,59,776,Active,Active,Active
SNS_005372,Kashmere Gate,2026-03-23 09:00:00,23.2,60.8,766,89,1006,Active,Active,Active
SNS_005373,New Delhi,2026-03-23 09:00:00,21.4,48.3,481,140,834,Active,Active,Active
SNS_005374,Hauz Khas,2026-03-23 09:00:00,22.5,45.2,669,139,636,Active,Active,Active
SNS_005375,Botanical Garden,2026-03-23 09:00:00,23.8,56.4,459,94,659,Active,Active,Active
SNS_005376,Janakpuri West,2026-03-23 09:00:00,22.4,64.8,849,74,984,Active,Active,Active
SNS_005377,Lajpat Nagar,2026-03-23 09:00:00,23.4,45.8,575,150,947,Active,Active,Active
SNS_005378,Central Secretariat,2026-03-23 09:00:00,23.4,57.0,717,142,1113,Active,Active,Active
SNS_005379,Yamuna Bank,2026-03-23 09:00:00,23.1,62.3,492,124,1164,Active,Active,Active
SNS_005380,Inderlok,2026-03-23 09:00:00,21.1,46.9,497,44,850,Active,Active,Active
SNS_005381,Rajiv Chowk,2026-03-23 10:00:00,23.7,57.0,773,127,1191,Active,Active,Active
SNS_005382,Kashmere Gate,2026-03-23 10:00:00,22.3,58.9,516,61,739,Active,Active,Active
SNS_005383,New Delhi,2026-03-23 10:00:00,24.2,55.8,510,105,1388,Active,Active,Active
SNS_005384,Hauz Khas,2026-03-23 10:00:00,22.0,46.3,673,91,944,Active,Active,Active
SNS_005385,Botanical Garden,2026-03-23 10:00:00,22.6,57.8,652,138,730,Active,Active,Active
SNS_005386,Janakpuri West,2026-03-23 10:00:00,23.9,64.0,478,71,678,Active,Active,Active
SNS_005387,Lajpat Nagar,2026-03-23 10:00:00,22.2,46.5,822,107,934,Active,Active,Active
SNS_005388,Central Secretariat,2026-03-23 10:00:00,22.2,64.6,489,116,551,Active,Active,Active
SNS_005389,Yamuna Bank,2026-03-23 10:00:00,22.7,64.8,737,135,1328,Active,Active,Active
SNS_005390,Inderlok,2026-03-23 10:00:00,24.4,47.5,498,135,984,Under Maintenance,Active,Active
SNS_005391,Rajiv Chowk,2026-03-23 11:00:00,24.0,61.6,496,67,236,Active,Active,Active
SNS_005392,Kashmere Gate,2026-03-23 11:00:00,22.8,58.1,705,63,147,Active,Active,Active
SNS_005393,New Delhi,2026-03-23 11:00:00,23.0,48.4,709,89,188,Active,Active,Active
SNS_005394,Hauz Khas,2026-03-23 11:00:00,22.8,50.6,806,133,142,Active,Active,Active
SNS_005395,Botanical Garden,2026-03-23 11:00:00,23.1,64.6,833,43,163,Active,Active,Active
SNS_005396,Janakpuri West,2026-03-23 11:00:00,21.3,56.7,655,59,334,Active,Active,Active
SNS_005397,Lajpat Nagar,2026-03-23 11:00:00,22.3,56.2,798,86,328,Active,Active,Active
SNS_005398,Central Secretariat,2026-03-23 11:00:00,23.6,47.3,762,85,103,Active,Active,Active
SNS_005399,Yamuna Bank,2026-03-23 11:00:00,22.4,62.7,699,111,157,Active,Active,Active
SNS_005400,Inderlok,2026-03-23 11:00:00,24.3,60.1,530,54,185,Active,Active,Active
SNS_005401,Rajiv Chowk,2026-03-23 12:00:00,21.9,58.6,629,101,329,Active,Active,Active
SNS_005402,Kashmere Gate,2026-03-23 12:00:00,22.1,57.9,838,88,302,Active,Active,Active
SNS_005403,New Delhi,2026-03-23 12:00:00,22.9,63.6,531,71,171,Active,Active,Active
SNS_005404,Hauz Khas,2026-03-23 12:00:00,23.9,48.0,782,74,128,Active,Active,Active
SNS_005405,Botanical Garden,2026-03-23 12:00:00,22.6,47.0,459,91,320,Active,Active,Active
SNS_005406,Janakpuri West,2026-03-23 12:00:00,22.8,45.7,723,133,263,Under Maintenance,Active,Active
SNS_005407,Lajpat Nagar,2026-03-23 12:00:00,24.0,57.3,754,137,202,Active,Active,Active
SNS_005408,Central Secretariat,2026-03-23 12:00:00,24.1,48.6,498,127,123,Active,Active,Active
SNS_005409,Yamuna Bank,2026-03-23 12:00:00,22.4,58.8,522,139,128,Active,Active,Active
SNS_005410,Inderlok,2026-03-23 12:00:00,24.2,58.1,544,93,356,Active,Active,Active
SNS_005411,Rajiv Chowk,2026-03-23 13:00:00,24.0,52.2,714,105,362,Active,Active,Active
SNS_005412,Kashmere Gate,2026-03-23 13:00:00,22.3,51.5,845,131,231,Active,Active,Active
SNS_005413,New Delhi,2026-03-23 13:00:00,21.2,63.1,543,58,207,Active,Active,Active
SNS_005414,Hauz Khas,2026-03-23 13:00:00,23.8,52.1,685,61,129,Active,Active,Active
SNS_005415,Botanical Garden,2026-03-23 13:00:00,23.2,57.8,672,106,182,Active,Active,Active
SNS_005416,Janakpuri West,2026-03-23 13:00:00,21.9,58.3,577,86,158,Active,Active,Active
SNS_005417,Lajpat Nagar,2026-03-23 13:00:00,22.8,49.7,563,82,295,Active,Active,Active
SNS_005418,Central Secretariat,2026-03-23 13:00:00,23.2,62.7,616,110,185,Active,Active,Active
SNS_005419,Yamuna Bank,2026-03-23 13:00:00,22.1,49.7,502,147,107,Active,Active,Active
SNS_005420,Inderlok,2026-03-23 13:00:00,23.1,51.6,584,111,378,Active,Active,Active
SNS_005421,Rajiv Chowk,2026-03-23 14:00:00,22.8,63.9,771,138,377,Active,Active,Active
SNS_005422,Kashmere Gate,2026-03-23 14:00:00,21.5,60.8,460,58,249,Inactive,Active,Active
SNS_005423,New Delhi,2026-03-23 14:00:00,22.8,58.0,681,48,387,Active,Active,Active
SNS_005424,Hauz Khas,2026-03-23 14:00:00,23.2,61.8,723,102,258,Active,Active,Active
SNS_005425,Botanical Garden,2026-03-23 14:00:00,22.3,49.8,795,57,116,Active,Active,Active
SNS_005426,Janakpuri West,2026-03-23 14:00:00,22.5,55.0,571,57,165,Active,Active,Active
SNS_005427,Lajpat Nagar,2026-03-23 14:00:00,22.4,60.1,841,114,214,Active,Active,Active
SNS_005428,Central Secretariat,2026-03-23 14:00:00,22.1,50.2,499,144,357,Active,Active,Active
SNS_005429,Yamuna Bank,2026-03-23 14:00:00,22.0,59.7,776,53,275,Active,Active,Active
SNS_005430,Inderlok,2026-03-23 14:00:00,24.0,60.7,636,147,266,Active,Active,Active
SNS_005431,Rajiv Chowk,2026-03-23 15:00:00,22.9,48.0,605,125,277,Active,Active,Active
SNS_005432,Kashmere Gate,2026-03-23 15:00:00,21.4,55.1,571,48,174,Active,Active,Active
SNS_005433,New Delhi,2026-03-23 15:00:00,22.3,56.1,644,78,191,Active,Inactive,Active
SNS_005434,Hauz Khas,2026-03-23 15:00:00,21.6,56.4,832,53,398,Active,Under Maintenance,Active
SNS_005435,Botanical Garden,2026-03-23 15:00:00,24.1,48.2,651,100,324,Active,Active,Active
SNS_005436,Janakpuri West,2026-03-23 15:00:00,21.4,64.5,787,103,349,Active,Active,Active
SNS_005437,Lajpat Nagar,2026-03-23 15:00:00,23.7,63.5,821,77,377,Active,Active,Active
SNS_005438,Central Secretariat,2026-03-23 15:00:00,23.1,51.2,596,115,142,Active,Active,Active
SNS_005439,Yamuna Bank,2026-03-23 15:00:00,21.7,64.1,559,79,174,Active,Active,Active
SNS_005440,Inderlok,2026-03-23 15:00:00,21.7,62.0,729,44,283,Active,Active,Active
SNS_005441,Rajiv Chowk,2026-03-23 16:00:00,24.1,58.2,572,142,119,Active,Active,Active
SNS_005442,Kashmere Gate,2026-03-23 16:00:00,21.3,51.3,636,106,378,Active,Active,Active
SNS_005443,New Delhi,2026-03-23 16:00:00,23.8,58.2,725,45,226,Active,Active,Active
SNS_005444,Hauz Khas,2026-03-23 16:00:00,24.5,52.4,770,139,200,Active,Active,Active
SNS_005445,Botanical Garden,2026-03-23 16:00:00,23.8,63.9,817,69,199,Active,Active,Active
SNS_005446,Janakpuri West,2026-03-23 16:00:00,21.1,54.8,578,138,249,Active,Active,Active
SNS_005447,Lajpat Nagar,2026-03-23 16:00:00,23.8,50.4,768,137,306,Active,Active,Active
SNS_005448,Central Secretariat,2026-03-23 16:00:00,23.1,63.8,630,58,162,Active,Active,Active
SNS_005449,Yamuna Bank,2026-03-23 16:00:00,21.3,63.6,791,119,379,Active,Active,Active
SNS_005450,Inderlok,2026-03-23 16:00:00,21.1,56.7,466,113,370,Active,Active,Active
SNS_005451,Rajiv Chowk,2026-03-23 17:00:00,24.1,53.5,572,61,1254,Active,Active,Active
SNS_005452,Kashmere Gate,2026-03-23 17:00:00,21.2,46.4,766,60,726,Active,Active,Active
SNS_005453,New Delhi,2026-03-23 17:00:00,23.8,49.8,715,127,924,Active,Active,Active
SNS_005454,Hauz Khas,2026-03-23 17:00:00,21.5,58.8,453,79,1484,Active,Active,Active
SNS_005455,Botanical Garden,2026-03-23 17:00:00,23.8,47.8,485,147,1131,Active,Active,Active
SNS_005456,Janakpuri West,2026-03-23 17:00:00,22.0,54.0,672,42,637,Active,Active,Active
SNS_005457,Lajpat Nagar,2026-03-23 17:00:00,23.8,57.5,824,57,882,Active,Active,Active
SNS_005458,Central Secretariat,2026-03-23 17:00:00,24.1,52.4,816,51,796,Active,Active,Active
SNS_005459,Yamuna Bank,2026-03-23 17:00:00,24.0,45.1,712,62,1357,Active,Active,Active
SNS_005460,Inderlok,2026-03-23 17:00:00,21.3,60.3,557,139,1370,Active,Active,Active
SNS_005461,Rajiv Chowk,2026-03-23 18:00:00,21.2,50.2,464,68,683,Active,Active,Active
SNS_005462,Kashmere Gate,2026-03-23 18:00:00,23.3,49.6,802,48,799,Active,Under Maintenance,Active
SNS_005463,New Delhi,2026-03-23 18:00:00,24.0,61.0,630,57,907,Active,Active,Active
SNS_005464,Hauz Khas,2026-03-23 18:00:00,23.6,55.5,839,136,746,Active,Active,Active
SNS_005465,Botanical Garden,2026-03-23 18:00:00,23.9,64.6,590,60,851,Active,Active,Active
SNS_005466,Janakpuri West,2026-03-23 18:00:00,23.0,53.9,494,144,706,Active,Active,Active
SNS_005467,Lajpat Nagar,2026-03-23 18:00:00,23.9,61.2,680,138,718,Active,Active,Active
SNS_005468,Central Secretariat,2026-03-23 18:00:00,22.1,56.1,618,119,628,Active,Active,Active
SNS_005469,Yamuna Bank,2026-03-23 18:00:00,24.2,52.9,678,67,619,Active,Active,Active
SNS_005470,Inderlok,2026-03-23 18:00:00,24.1,57.3,722,114,1485,Active,Active,Active
SNS_005471,Rajiv Chowk,2026-03-23 19:00:00,22.1,49.9,560,68,927,Inactive,Active,Active
SNS_005472,Kashmere Gate,2026-03-23 19:00:00,22.9,50.1,681,72,1014,Active,Active,Active
SNS_005473,New Delhi,2026-03-23 19:00:00,24.2,64.6,638,91,1048,Active,Active,Active
SNS_005474,Hauz Khas,2026-03-23 19:00:00,21.2,58.2,777,96,1054,Active,Active,Active
SNS_005475,Botanical Garden,2026-03-23 19:00:00,22.8,45.2,838,85,913,Active,Active,Active
SNS_005476,Janakpuri West,2026-03-23 19:00:00,21.4,49.6,569,135,940,Active,Active,Active
SNS_005477,Lajpat Nagar,2026-03-23 19:00:00,21.1,45.4,812,120,733,Active,Active,Active
SNS_005478,Central Secretariat,2026-03-23 19:00:00,22.1,47.9,510,96,1377,Active,Active,Active
SNS_005479,Yamuna Bank,2026-03-23 19:00:00,23.8,47.1,546,123,876,Active,Active,Active
SNS_005480,Inderlok,2026-03-23 19:00:00,21.7,48.2,775,41,1359,Active,Active,Active
SNS_005481,Rajiv Chowk,2026-03-23 20:00:00,21.9,63.4,622,138,1439,Active,Active,Active
SNS_005482,Kashmere Gate,2026-03-23 20:00:00,24.1,48.5,696,88,1347,Active,Under Maintenance,Active
SNS_005483,New Delhi,2026-03-23 20:00:00,21.2,62.8,677,107,1454,Active,Active,Active
SNS_005484,Hauz Khas,2026-03-23 20:00:00,22.3,56.0,574,61,546,Active,Active,Inactive
SNS_005485,Botanical Garden,2026-03-23 20:00:00,23.0,55.5,451,115,1298,Active,Active,Active
SNS_005486,Janakpuri West,2026-03-23 20:00:00,24.1,59.6,794,131,1303,Active,Active,Active
SNS_005487,Lajpat Nagar,2026-03-23 20:00:00,23.7,53.2,492,70,1016,Active,Inactive,Active
SNS_005488,Central Secretariat,2026-03-23 20:00:00,23.5,60.8,647,48,1214,Active,Active,Active
SNS_005489,Yamuna Bank,2026-03-23 20:00:00,24.0,49.4,797,66,1218,Active,Active,Active
SNS_005490,Inderlok,2026-03-23 20:00:00,21.4,53.4,586,102,1272,Active,Inactive,Active
SNS_005491,Rajiv Chowk,2026-03-23 21:00:00,23.4,50.1,836,40,398,Active,Active,Active
SNS_005492,Kashmere Gate,2026-03-23 21:00:00,24.4,52.0,575,72,252,Active,Under Maintenance,Active
SNS_005493,New Delhi,2026-03-23 21:00:00,21.9,55.0,574,78,167,Active,Active,Active
SNS_005494,Hauz Khas,2026-03-23 21:00:00,22.4,60.9,704,70,138,Active,Active,Active
SNS_005495,Botanical Garden,2026-03-23 21:00:00,21.4,59.3,778,56,323,Active,Active,Active
SNS_005496,Janakpuri West,2026-03-23 21:00:00,21.5,62.5,634,72,249,Active,Active,Active
SNS_005497,Lajpat Nagar,2026-03-23 21:00:00,23.9,56.6,454,65,157,Active,Active,Active
SNS_005498,Central Secretariat,2026-03-23 21:00:00,24.5,61.3,750,123,319,Active,Active,Active
SNS_005499,Yamuna Bank,2026-03-23 21:00:00,22.8,46.1,507,64,219,Active,Active,Active
SNS_005500,Inderlok,2026-03-23 21:00:00,21.4,53.5,831,51,147,Active,Active,Active
SNS_005501,Rajiv Chowk,2026-03-23 22:00:00,21.2,49.2,548,125,120,Active,Active,Active
SNS_005502,Kashmere Gate,2026-03-23 22:00:00,22.4,56.7,779,68,270,Active,Active,Active
SNS_005503,New Delhi,2026-03-23 22:00:00,22.2,63.0,590,102,140,Active,Active,Active
SNS_005504,Hauz Khas,2026-03-23 22:00:00,21.4,45.6,597,98,153,Active,Active,Active
SNS_005505,Botanical Garden,2026-03-23 22:00:00,24.3,54.0,590,85,173,Active,Active,Active
SNS_005506,Janakpuri West,2026-03-23 22:00:00,22.7,49.6,579,86,229,Active,Active,Active
SNS_005507,Lajpat Nagar,2026-03-23 22:00:00,21.9,52.8,721,116,120,Active,Under Maintenance,Active
SNS_005508,Central Secretariat,2026-03-23 22:00:00,21.1,60.0,709,143,107,Active,Active,Active
SNS_005509,Yamuna Bank,2026-03-23 22:00:00,21.5,55.0,625,146,327,Active,Active,Active
SNS_005510,Inderlok,2026-03-23 22:00:00,24.3,58.3,545,107,265,Active,Active,Active
SNS_005511,Rajiv Chowk,2026-03-23 23:00:00,22.3,58.7,754,100,141,Active,Active,Active
SNS_005512,Kashmere Gate,2026-03-23 23:00:00,21.4,49.0,735,52,342,Active,Active,Active
SNS_005513,New Delhi,2026-03-23 23:00:00,23.9,52.3,509,44,128,Inactive,Active,Active
SNS_005514,Hauz Khas,2026-03-23 23:00:00,22.3,52.9,529,107,294,Active,Active,Active
SNS_005515,Botanical Garden,2026-03-23 23:00:00,22.0,45.6,807,55,327,Active,Active,Active
SNS_005516,Janakpuri West,2026-03-23 23:00:00,22.0,45.6,518,79,333,Active,Active,Active
SNS_005517,Lajpat Nagar,2026-03-23 23:00:00,22.0,51.5,755,139,202,Active,Active,Active
SNS_005518,Central Secretariat,2026-03-23 23:00:00,23.8,63.4,668,89,160,Active,Active,Active
SNS_005519,Yamuna Bank,2026-03-23 23:00:00,24.1,46.3,587,71,252,Active,Active,Active
SNS_005520,Inderlok,2026-03-23 23:00:00,22.1,53.6,513,74,181,Active,Active,Active
SNS_005521,Rajiv Chowk,2026-03-24 00:00:00,22.6,62.2,662,77,2,Active,Active,Active
SNS_005522,Kashmere Gate,2026-03-24 00:00:00,23.8,45.9,819,56,9,Active,Active,Active
SNS_005523,New Delhi,2026-03-24 00:00:00,22.3,56.9,754,63,7,Active,Active,Active
SNS_005524,Hauz Khas,2026-03-24 00:00:00,23.5,52.9,489,62,6,Active,Active,Active
SNS_005525,Botanical Garden,2026-03-24 00:00:00,23.4,59.0,533,146,1,Active,Active,Active
SNS_005526,Janakpuri West,2026-03-24 00:00:00,24.4,52.3,716,61,2,Active,Active,Active
SNS_005527,Lajpat Nagar,2026-03-24 00:00:00,24.1,53.7,574,119,7,Active,Active,Active
SNS_005528,Central Secretariat,2026-03-24 00:00:00,23.1,59.7,671,141,8,Active,Active,Active
SNS_005529,Yamuna Bank,2026-03-24 00:00:00,21.2,46.9,656,45,1,Active,Active,Active
SNS_005530,Inderlok,2026-03-24 00:00:00,23.9,53.6,607,142,0,Active,Active,Active
SNS_005531,Rajiv Chowk,2026-03-24 01:00:00,24.0,49.7,751,98,0,Active,Active,Active
SNS_005532,Kashmere Gate,2026-03-24 01:00:00,22.8,60.2,553,107,6,Active,Active,Active
SNS_005533,New Delhi,2026-03-24 01:00:00,22.2,56.4,731,145,5,Active,Active,Active
SNS_005534,Hauz Khas,2026-03-24 01:00:00,23.4,46.4,571,116,4,Active,Active,Active
SNS_005535,Botanical Garden,2026-03-24 01:00:00,22.6,59.9,641,92,4,Active,Active,Active
SNS_005536,Janakpuri West,2026-03-24 01:00:00,24.1,50.9,594,80,10,Active,Active,Active
SNS_005537,Lajpat Nagar,2026-03-24 01:00:00,24.2,64.5,661,92,4,Active,Active,Active
SNS_005538,Central Secretariat,2026-03-24 01:00:00,23.6,57.3,478,147,1,Active,Active,Active
SNS_005539,Yamuna Bank,2026-03-24 01:00:00,22.3,48.3,481,99,6,Active,Active,Active
SNS_005540,Inderlok,2026-03-24 01:00:00,23.2,61.1,485,85,4,Active,Active,Active
SNS_005541,Rajiv Chowk,2026-03-24 02:00:00,22.7,58.4,513,128,4,Active,Active,Active
SNS_005542,Kashmere Gate,2026-03-24 02:00:00,24.1,45.1,487,94,9,Active,Active,Active
SNS_005543,New Delhi,2026-03-24 02:00:00,21.1,62.4,752,90,9,Active,Active,Active
SNS_005544,Hauz Khas,2026-03-24 02:00:00,24.0,61.4,803,75,4,Active,Active,Active
