id,train_id,station_name,arrival_time,departure_time,stop_sequence,day_type,platform
SCH_018185,TRN_176,Mayur Vihar Extension,23:36:44,23:37:14,38,Weekday,1
SCH_018186,TRN_176,New Ashok Nagar,23:39:34,23:40:04,39,Weekday,2
SCH_018187,TRN_176,Noida Sector 15,23:42:37,23:43:07,40,Weekday,1
SCH_018188,TRN_176,Noida Sector 16,23:45:12,23:45:42,41,Weekday,2
SCH_018189,TRN_176,Noida Sector 18,23:48:38,23:49:08,42,Weekday,1
SCH_018190,TRN_176,Botanical Garden,23:51:46,23:52:16,43,Weekday,2
SCH_018191,TRN_176,Golf Course,23:55:09,23:55:39,44,Weekday,1
SCH_018192,TRN_176,Noida City Centre,23:57:52,23:58:22,45,Weekday,2
SCH_018193,TRN_176,Noida Sector 34,00:00:32,00:01:02,46,Weekday,1
SCH_018194,TRN_176,Noida Sector 52,00:04:02,00:04:32,47,Weekday,2
SCH_018195,TRN_176,Noida Sector 61,00:07:12,00:07:42,48,Weekday,1
SCH_018196,TRN_176,Noida Sector 59,00:10:35,00:11:05,49,Weekday,2
SCH_018197,TRN_176,Noida Sector 62,00:13:22,00:13:52,50,Weekday,1
SCH_018198,TRN_176,Noida Electronic City,00:16:37,00:18:37,51,Weekday,2
SCH_018199,TRN_176,Dwarka Sector 21,21:45:00,21:47:00,1,Saturday,2
SCH_018200,TRN_176,Dwarka Sector 8,21:49:53,21:50:23,2,Saturday,1
SCH_018201,TRN_176,Dwarka Sector 9,21:52:50,21:53:20,3,Saturday,2
SCH_018202,TRN_176,Dwarka Sector 10,21:55:55,21:56:25,4,Saturday,1
SCH_018203,TRN_176,Dwarka Sector 11,21:58:53,21:59:23,5,Saturday,2
SCH_018204,TRN_176,Dwarka Sector 12,22:01:54,22:02:24,6,Saturday,1
SCH_018205,TRN_176,Dwarka Sector 13,22:05:08,22:05:38,7,Saturday,2
SCH_018206,TRN_176,Dwarka Sector 14,22:08:28,22:08:58,8,Saturday,1
SCH_018207,TRN_176,Dwarka,22:11:14,22:11:44,9,Saturday,2
SCH_018208,TRN_176,Dwarka Mor,22:14:27,22:14:57,10,Saturday,1
SCH_018209,TRN_176,Nawada,22:17:04,22:17:34,11,Saturday,2
SCH_018210,TRN_176,Uttam Nagar West,22:20:09,22:20:39,12,Saturday,1
SCH_018211,TRN_176,Uttam Nagar East,22:23:36,22:24:06,13,Saturday,2
SCH_018212,TRN_176,Janakpuri West,22:26:33,22:27:03,14,Saturday,1
SCH_018213,TRN_176,Janakpuri East,22:29:44,22:30:14,15,Saturday,2
SCH_018214,TRN_176,Uttam Nagar,22:32:36,22:33:06,16,Saturday,1
SCH_018215,TRN_176,Tilak Nagar,22:35:17,22:35:47,17,Saturday,2
SCH_018216,TRN_176,Subhash Nagar,22:37:48,22:38:18,18,Saturday,1
SCH_018217,TRN_176,Tagore Garden,22:41:13,22:41:43,19,Saturday,2
SCH_018218,TRN_176,Rajouri Garden,22:44:06,22:44:36,20,Saturday,1
SCH_018219,TRN_176,Ramesh Nagar,22:47:30,22:48:00,21,Saturday,2
SCH_018220,TRN_176,Moti Nagar,22:50:29,22:50:59,22,Saturday,1
SCH_018221,TRN_176,Kirti Nagar,22:53:48,22:54:18,23,Saturday,2
SCH_018222,TRN_176,Shadipur,22:57:00,22:57:30,24,Saturday,1
SCH_018223,TRN_176,Patel Nagar,22:59:52,23:00:22,25,Saturday,2
SCH_018224,TRN_176,Rajendra Place,23:03:08,23:03:38,26,Saturday,1
SCH_018225,TRN_176,Karol Bagh,23:06:05,23:06:35,27,Saturday,2
SCH_018226,TRN_176,Jhandewalan,23:08:48,23:09:18,28,Saturday,1
SCH_018227,TRN_176,R K Ashram Marg,23:11:57,23:12:27,29,Saturday,2
SCH_018228,TRN_176,Rajiv Chowk,23:15:02,23:15:32,30,Saturday,1
SCH_018229,TRN_176,Barakhamba Road,23:18:28,23:18:58,31,Saturday,2
SCH_018230,TRN_176,Mandi House,23:21:56,23:22:26,32,Saturday,1
SCH_018231,TRN_176,Supreme Court,23:25:26,23:25:56,33,Saturday,2
SCH_018232,TRN_176,Indraprastha,23:28:08,23:28:38,34,Saturday,1
SCH_018233,TRN_176,Yamuna Bank,23:31:02,23:31:32,35,Saturday,2
SCH_018234,TRN_176,Akshardham,23:33:55,23:34:25,36,Saturday,1
SCH_018235,TRN_176,Mayur Vihar-I,23:36:36,23:37:06,37,Saturday,2
SCH_018236,TRN_176,Mayur Vihar Extension,23:40:05,23:40:35,38,Saturday,1
SCH_018237,TRN_176,New Ashok Nagar,23:43:22,23:43:52,39,Saturday,2
SCH_018238,TRN_176,Noida Sector 15,23:45:52,23:46:22,40,Saturday,1
SCH_018239,TRN_176,Noida Sector 16,23:48:34,23:49:04,41,Saturday,2
SCH_018240,TRN_176,Noida Sector 18,23:51:32,23:52:02,42,Saturday,1
SCH_018241,TRN_176,Botanical Garden,23:54:25,23:54:55,43,Saturday,2
SCH_018242,TRN_176,Golf Course,23:57:28,23:57:58,44,Saturday,1
SCH_018243,TRN_176,Noida City Centre,00:00:10,00:00:40,45,Saturday,2
SCH_018244,TRN_176,Noida Sector 34,00:02:40,00:03:10,46,Saturday,1
SCH_018245,TRN_176,Noida Sector 52,00:05:47,00:06:17,47,Saturday,2
SCH_018246,TRN_176,Noida Sector 61,00:08:36,00:09:06,48,Saturday,1
SCH_018247,TRN_176,Noida Sector 59,00:11:27,00:11:57,49,Saturday,2
SCH_018248,TRN_176,Noida Sector 62,00:14:03,00:14:33,50,Saturday,1
SCH_018249,TRN_176,Noida Electronic City,00:17:31,00:19:31,51,Saturday,2
SCH_018250,TRN_176,Dwarka Sector 21,21:45:00,21:47:00,1,Sunday,2
SCH_018251,TRN_176,Dwarka Sector 8,21:49:58,21:50:28,2,Sunday,1
SCH_018252,TRN_176,Dwarka Sector 9,21:52:44,21:53:14,3,Sunday,2
SCH_018253,TRN_176,Dwarka Sector 10,21:55:46,21:56:16,4,Sunday,1
SCH_018254,TRN_176,Dwarka Sector 11,21:59:14,21:59:44,5,Sunday,2
SCH_018255,TRN_176,Dwarka Sector 12,22:01:44,22:02:14,6,Sunday,1
SCH_018256,TRN_176,Dwarka Sector 13,22:04:52,22:05:22,7,Sunday,2
SCH_018257,TRN_176,Dwarka Sector 14,22:07:39,22:08:09,8,Sunday,1
SCH_018258,TRN_176,Dwarka,22:10:11,22:10:41,9,Sunday,2
SCH_018259,TRN_176,Dwarka Mor,22:13:22,22:13:52,10,Sunday,1
SCH_018260,TRN_176,Nawada,22:16:09,22:16:39,11,Sunday,2
SCH_018261,TRN_176,Uttam Nagar West,22:19:20,22:19:50,12,Sunday,1
SCH_018262,TRN_176,Uttam Nagar East,22:22:20,22:22:50,13,Sunday,2
SCH_018263,TRN_176,Janakpuri West,22:25:15,22:25:45,14,Sunday,1
SCH_018264,TRN_176,Janakpuri East,22:27:47,22:28:17,15,Sunday,2
SCH_018265,TRN_176,Uttam Nagar,22:31:01,22:31:31,16,Sunday,1
SCH_018266,TRN_176,Tilak Nagar,22:34:16,22:34:46,17,Sunday,2
SCH_018267,TRN_176,Subhash Nagar,22:37:02,22:37:32,18,Sunday,1
SCH_018268,TRN_176,Tagore Garden,22:39:49,22:40:19,19,Sunday,2
SCH_018269,TRN_176,Rajouri Garden,22:42:59,22:43:29,20,Sunday,1
SCH_018270,TRN_176,Ramesh Nagar,22:45:32,22:46:02,21,Sunday,2
SCH_018271,TRN_176,Moti Nagar,22:48:38,22:49:08,22,Sunday,1
SCH_018272,TRN_176,Kirti Nagar,22:52:00,22:52:30,23,Sunday,2
SCH_018273,TRN_176,Shadipur,22:54:31,22:55:01,24,Sunday,1
SCH_018274,TRN_176,Patel Nagar,22:57:56,22:58:26,25,Sunday,2
SCH_018275,TRN_176,Rajendra Place,23:01:11,23:01:41,26,Sunday,1
SCH_018276,TRN_176,Karol Bagh,23:04:40,23:05:10,27,Sunday,2
SCH_018277,TRN_176,Jhandewalan,23:07:40,23:08:10,28,Sunday,1
SCH_018278,TRN_176,R K Ashram Marg,23:10:48,23:11:18,29,Sunday,2
SCH_018279,TRN_176,Rajiv Chowk,23:13:58,23:14:28,30,Sunday,1
SCH_018280,TRN_176,Barakhamba Road,23:16:57,23:17:27,31,Sunday,2
SCH_018281,TRN_176,Mandi House,23:19:58,23:20:28,32,Sunday,1
SCH_018282,TRN_176,Supreme Court,23:22:39,23:23:09,33,Sunday,2
SCH_018283,TRN_176,Indraprastha,23:25:39,23:26:09,34,Sunday,1
SCH_018284,TRN_176,Yamuna Bank,23:28:56,23:29:26,35,Sunday,2
SCH_018285,TRN_176,Akshardham,23:32:21,23:32:51,36,Sunday,1
SCH_018286,TRN_176,Mayur Vihar-I,23:35:32,23:36:02,37,Sunday,2
SCH_018287,TRN_176,Mayur Vihar Extension,23:38:50,23:39:20,38,Sunday,1
SCH_018288,TRN_176,New Ashok Nagar,23:41:54,23:42:24,39,Sunday,2
SCH_018289,TRN_176,Noida Sector 15,23:45:15,23:45:45,40,Sunday,1
SCH_018290,TRN_176,Noida Sector 16,23:47:51,23:48:21,41,Sunday,2
SCH_018291,TRN_176,Noida Sector 18,23:50:23,23:50:53,42,Sunday,1
SCH_018292,TRN_176,Botanical Garden,23:53:16,23:53:46,43,Sunday,2
SCH_018293,TRN_176,Golf Course,23:55:47,23:56:17,44,Sunday,1
SCH_018294,TRN_176,Noida City Centre,23:58:56,23:59:26,45,Sunday,2
SCH_018295,TRN_176,Noida Sector 34,00:02:23,00:02:53,46,Sunday,1
SCH_018296,TRN_176,Noida Sector 52,00:05:38,00:06:08,47,Sunday,2
SCH_018297,TRN_176,Noida Sector 61,00:08:17,00:08:47,48,Sunday,1
SCH_018298,TRN_176,Noida Sector 59,00:11:32,00:12:02,49,Sunday,2
SCH_018299,TRN_176,Noida Sector 62,00:14:49,00:15:19,50,Sunday,1
SCH_018300,TRN_176,Noida Electronic City,00:17:30,00:19:30,51,Sunday,2
SCH_018301,TRN_177,Janakpuri West,06:48:00,06:50:00,1,Weekday,2
SCH_018302,TRN_177,Dabri Mor - Janakpuri South,06:52:54,06:53:24,2,Weekday,1
SCH_018303,TRN_177,Dashrathpuri,06:55:32,06:56:02,3,Weekday,2
SCH_018304,TRN_177,Palam,06:58:07,06:58:37,4,Weekday,1
SCH_018305,TRN_177,Sadar Bazar Cantonment,07:01:03,07:01:33,5,Weekday,2
SCH_018306,TRN_177,Terminal 1 IGI Airport,07:04:26,07:04:56,6,Weekday,1
SCH_018307,TRN_177,Shankar Vihar,07:07:50,07:08:20,7,Weekday,2
SCH_018308,TRN_177,Vasant Vihar,07:10:27,07:10:57,8,Weekday,1
SCH_018309,TRN_177,Munirka,07:13:00,07:13:30,9,Weekday,2
SCH_018310,TRN_177,R.K. Puram,07:15:58,07:16:28,10,Weekday,1
SCH_018311,TRN_177,IIT Delhi,07:19:08,07:19:38,11,Weekday,2
SCH_018312,TRN_177,Hauz Khas,07:22:23,07:22:53,12,Weekday,1
SCH_018313,TRN_177,Panchsheel Park,07:24:56,07:25:26,13,Weekday,2
SCH_018314,TRN_177,Chirag Delhi,07:27:46,07:28:16,14,Weekday,1
SCH_018315,TRN_177,Greater Kailash,07:30:22,07:30:52,15,Weekday,2
SCH_018316,TRN_177,Nehru Enclave,07:33:46,07:34:16,16,Weekday,1
SCH_018317,TRN_177,Kalkaji Mandir,07:36:50,07:37:20,17,Weekday,2
SCH_018318,TRN_177,Okhla NSIC,07:39:37,07:40:07,18,Weekday,1
SCH_018319,TRN_177,Sukhdev Vihar,07:43:01,07:43:31,19,Weekday,2
SCH_018320,TRN_177,Jamia Millia Islamia,07:45:43,07:46:13,20,Weekday,1
SCH_018321,TRN_177,Okhla Vihar,07:48:54,07:49:24,21,Weekday,2
SCH_018322,TRN_177,Jasola Vihar Shaheen Bagh,07:52:03,07:52:33,22,Weekday,1
SCH_018323,TRN_177,Kalindi Kunj,07:55:20,07:55:50,23,Weekday,2
SCH_018324,TRN_177,Okhla Bird Sanctuary,07:57:51,07:58:21,24,Weekday,1
SCH_018325,TRN_177,Botanical Garden,08:00:42,08:02:42,25,Weekday,2
SCH_018326,TRN_177,Janakpuri West,06:48:00,06:50:00,1,Saturday,2
SCH_018327,TRN_177,Dabri Mor - Janakpuri South,06:52:43,06:53:13,2,Saturday,1
SCH_018328,TRN_177,Dashrathpuri,06:56:07,06:56:37,3,Saturday,2
SCH_018329,TRN_177,Palam,06:59:34,07:00:04,4,Saturday,1
SCH_018330,TRN_177,Sadar Bazar Cantonment,07:02:24,07:02:54,5,Saturday,2
SCH_018331,TRN_177,Terminal 1 IGI Airport,07:05:51,07:06:21,6,Saturday,1
SCH_018332,TRN_177,Shankar Vihar,07:09:06,07:09:36,7,Saturday,2
SCH_018333,TRN_177,Vasant Vihar,07:11:46,07:12:16,8,Saturday,1
SCH_018334,TRN_177,Munirka,07:15:13,07:15:43,9,Saturday,2
SCH_018335,TRN_177,R.K. Puram,07:18:20,07:18:50,10,Saturday,1
SCH_018336,TRN_177,IIT Delhi,07:21:36,07:22:06,11,Saturday,2
SCH_018337,TRN_177,Hauz Khas,07:25:06,07:25:36,12,Saturday,1
SCH_018338,TRN_177,Panchsheel Park,07:27:59,07:28:29,13,Saturday,2
SCH_018339,TRN_177,Chirag Delhi,07:31:02,07:31:32,14,Saturday,1
SCH_018340,TRN_177,Greater Kailash,07:33:32,07:34:02,15,Saturday,2
SCH_018341,TRN_177,Nehru Enclave,07:37:02,07:37:32,16,Saturday,1
SCH_018342,TRN_177,Kalkaji Mandir,07:40:14,07:40:44,17,Saturday,2
SCH_018343,TRN_177,Okhla NSIC,07:43:09,07:43:39,18,Saturday,1
SCH_018344,TRN_177,Sukhdev Vihar,07:46:05,07:46:35,19,Saturday,2
SCH_018345,TRN_177,Jamia Millia Islamia,07:49:28,07:49:58,20,Saturday,1
SCH_018346,TRN_177,Okhla Vihar,07:52:40,07:53:10,21,Saturday,2
SCH_018347,TRN_177,Jasola Vihar Shaheen Bagh,07:55:52,07:56:22,22,Saturday,1
SCH_018348,TRN_177,Kalindi Kunj,07:58:25,07:58:55,23,Saturday,2
SCH_018349,TRN_177,Okhla Bird Sanctuary,08:00:59,08:01:29,24,Saturday,1
SCH_018350,TRN_177,Botanical Garden,08:03:41,08:05:41,25,Saturday,2
SCH_018351,TRN_177,Janakpuri West,06:48:00,06:50:00,1,Sunday,2
SCH_018352,TRN_177,Dabri Mor - Janakpuri South,06:52:48,06:53:18,2,Sunday,1
SCH_018353,TRN_177,Dashrathpuri,06:55:50,06:56:20,3,Sunday,2
SCH_018354,TRN_177,Palam,06:58:29,06:58:59,4,Sunday,1
SCH_018355,TRN_177,Sadar Bazar Cantonment,07:01:45,07:02:15,5,Sunday,2
SCH_018356,TRN_177,Terminal 1 IGI Airport,07:04:32,07:05:02,6,Sunday,1
SCH_018357,TRN_177,Shankar Vihar,07:07:07,07:07:37,7,Sunday,2
SCH_018358,TRN_177,Vasant Vihar,07:09:48,07:10:18,8,Sunday,1
SCH_018359,TRN_177,Munirka,07:12:46,07:13:16,9,Sunday,2
SCH_018360,TRN_177,R.K. Puram,07:15:18,07:15:48,10,Sunday,1
SCH_018361,TRN_177,IIT Delhi,07:18:05,07:18:35,11,Sunday,2
SCH_018362,TRN_177,Hauz Khas,07:21:13,07:21:43,12,Sunday,1
SCH_018363,TRN_177,Panchsheel Park,07:23:55,07:24:25,13,Sunday,2
SCH_018364,TRN_177,Chirag Delhi,07:27:09,07:27:39,14,Sunday,1
SCH_018365,TRN_177,Greater Kailash,07:30:11,07:30:41,15,Sunday,2
SCH_018366,TRN_177,Nehru Enclave,07:33:07,07:33:37,16,Sunday,1
SCH_018367,TRN_177,Kalkaji Mandir,07:35:48,07:36:18,17,Sunday,2
SCH_018368,TRN_177,Okhla NSIC,07:38:58,07:39:28,18,Sunday,1
SCH_018369,TRN_177,Sukhdev Vihar,07:42:15,07:42:45,19,Sunday,2
SCH_018370,TRN_177,Jamia Millia Islamia,07:45:38,07:46:08,20,Sunday,1
SCH_018371,TRN_177,Okhla Vihar,07:49:01,07:49:31,21,Sunday,2
SCH_018372,TRN_177,Jasola Vihar Shaheen Bagh,07:52:31,07:53:01,22,Sunday,1
SCH_018373,TRN_177,Kalindi Kunj,07:55:01,07:55:31,23,Sunday,2
SCH_018374,TRN_177,Okhla Bird Sanctuary,07:57:50,07:58:20,24,Sunday,1
SCH_018375,TRN_177,Botanical Garden,08:00:37,08:02:37,25,Sunday,2
SCH_018376,TRN_178,Kashmere Gate,07:51:00,07:53:00,1,Weekday,2
SCH_018377,TRN_178,Lal Quila,07:55:22,07:55:52,2,Weekday,1
SCH_018378,TRN_178,Jama Masjid,07:57:59,07:58:29,3,Weekday,2
SCH_018379,TRN_178,Delhi Gate,08:00:50,08:01:20,4,Weekday,1
SCH_018380,TRN_178,ITO,08:03:49,08:04:19,5,Weekday,2
SCH_018381,TRN_178,Mandi House,08:06:55,08:07:25,6,Weekday,1
SCH_018382,TRN_178,Janpath,08:10:18,08:10:48,7,Weekday,2
SCH_018383,TRN_178,Central Secretariat,08:13:32,08:14:02,8,Weekday,1
SCH_018384,TRN_178,Khan Market,08:16:07,08:16:37,9,Weekday,2
SCH_018385,TRN_178,Jawaharlal Nehru Stadium,08:19:13,08:19:43,10,Weekday,1
SCH_018386,TRN_178,Jangpura,08:22:42,08:23:12,11,Weekday,2
SCH_018387,TRN_178,Lajpat Nagar,08:25:41,08:26:11,12,Weekday,1
SCH_018388,TRN_178,Moolchand,08:28:16,08:28:46,13,Weekday,2
SCH_018389,TRN_178,Kailash Colony,08:30:53,08:31:23,14,Weekday,1
SCH_018390,TRN_178,Nehru Place,08:34:21,08:34:51,15,Weekday,2
SCH_018391,TRN_178,Kalkaji Mandir,08:36:56,08:37:26,16,Weekday,1
SCH_018392,TRN_178,Govind Puri,08:39:37,08:40:07,17,Weekday,2
SCH_018393,TRN_178,Harkesh Nagar Okhla,08:42:53,08:43:23,18,Weekday,1
SCH_018394,TRN_178,Jasola Apollo,08:45:28,08:45:58,19,Weekday,2
SCH_018395,TRN_178,Sarita Vihar,08:48:09,08:48:39,20,Weekday,1
SCH_018396,TRN_178,Mohan Estate,08:50:59,08:51:29,21,Weekday,2
SCH_018397,TRN_178,Tughlakabad,08:54:06,08:54:36,22,Weekday,1
SCH_018398,TRN_178,Badarpur Border,08:57:16,08:57:46,23,Weekday,2
SCH_018399,TRN_178,Sarai,08:59:47,09:00:17,24,Weekday,1
SCH_018400,TRN_178,NHPC Chowk,09:03:06,09:03:36,25,Weekday,2
SCH_018401,TRN_178,Mewala Maharajpur,09:05:46,09:06:16,26,Weekday,1
SCH_018402,TRN_178,Sector 28,09:09:06,09:09:36,27,Weekday,2
SCH_018403,TRN_178,Badkhal Mor,09:11:36,09:12:06,28,Weekday,1
SCH_018404,TRN_178,Old Faridabad,09:14:19,09:14:49,29,Weekday,2
SCH_018405,TRN_178,Neelam Chowk Ajronda,09:17:29,09:17:59,30,Weekday,1
SCH_018406,TRN_178,Bata Chowk,09:20:22,09:20:52,31,Weekday,2
SCH_018407,TRN_178,Escorts Mujesar,09:23:21,09:23:51,32,Weekday,1
SCH_018408,TRN_178,Sant Surdas (Sihi),09:25:56,09:26:26,33,Weekday,2
SCH_018409,TRN_178,Raja Nahar Singh,09:29:22,09:31:22,34,Weekday,1
SCH_018410,TRN_178,Kashmere Gate,07:51:00,07:53:00,1,Saturday,2
SCH_018411,TRN_178,Lal Quila,07:56:00,07:56:30,2,Saturday,1
SCH_018412,TRN_178,Jama Masjid,07:58:45,07:59:15,3,Saturday,2
SCH_018413,TRN_178,Delhi Gate,08:01:34,08:02:04,4,Saturday,1
SCH_018414,TRN_178,ITO,08:04:57,08:05:27,5,Saturday,2
SCH_018415,TRN_178,Mandi House,08:08:10,08:08:40,6,Saturday,1
SCH_018416,TRN_178,Janpath,08:11:21,08:11:51,7,Saturday,2
SCH_018417,TRN_178,Central Secretariat,08:14:51,08:15:21,8,Saturday,1
SCH_018418,TRN_178,Khan Market,08:18:18,08:18:48,9,Saturday,2
SCH_018419,TRN_178,Jawaharlal Nehru Stadium,08:21:43,08:22:13,10,Saturday,1
SCH_018420,TRN_178,Jangpura,08:24:25,08:24:55,11,Saturday,2
SCH_018421,TRN_178,Lajpat Nagar,08:27:42,08:28:12,12,Saturday,1
SCH_018422,TRN_178,Moolchand,08:31:00,08:31:30,13,Saturday,2
SCH_018423,TRN_178,Kailash Colony,08:34:17,08:34:47,14,Saturday,1
SCH_018424,TRN_178,Nehru Place,08:36:55,08:37:25,15,Saturday,2
SCH_018425,TRN_178,Kalkaji Mandir,08:39:44,08:40:14,16,Saturday,1
SCH_018426,TRN_178,Govind Puri,08:42:17,08:42:47,17,Saturday,2
SCH_018427,TRN_178,Harkesh Nagar Okhla,08:45:11,08:45:41,18,Saturday,1
SCH_018428,TRN_178,Jasola Apollo,08:48:26,08:48:56,19,Saturday,2
SCH_018429,TRN_178,Sarita Vihar,08:51:14,08:51:44,20,Saturday,1
SCH_018430,TRN_178,Mohan Estate,08:53:55,08:54:25,21,Saturday,2
SCH_018431,TRN_178,Tughlakabad,08:56:42,08:57:12,22,Saturday,1
SCH_018432,TRN_178,Badarpur Border,08:59:20,08:59:50,23,Saturday,2
SCH_018433,TRN_178,Sarai,09:02:26,09:02:56,24,Saturday,1
SCH_018434,TRN_178,NHPC Chowk,09:05:16,09:05:46,25,Saturday,2
SCH_018435,TRN_178,Mewala Maharajpur,09:08:12,09:08:42,26,Saturday,1
SCH_018436,TRN_178,Sector 28,09:10:56,09:11:26,27,Saturday,2
SCH_018437,TRN_178,Badkhal Mor,09:14:19,09:14:49,28,Saturday,1
SCH_018438,TRN_178,Old Faridabad,09:17:01,09:17:31,29,Saturday,2
SCH_018439,TRN_178,Neelam Chowk Ajronda,09:19:48,09:20:18,30,Saturday,1
SCH_018440,TRN_178,Bata Chowk,09:23:14,09:23:44,31,Saturday,2
SCH_018441,TRN_178,Escorts Mujesar,09:25:56,09:26:26,32,Saturday,1
SCH_018442,TRN_178,Sant Surdas (Sihi),09:28:37,09:29:07,33,Saturday,2
SCH_018443,TRN_178,Raja Nahar Singh,09:31:25,09:33:25,34,Saturday,1
SCH_018444,TRN_178,Kashmere Gate,07:51:00,07:53:00,1,Sunday,2
SCH_018445,TRN_178,Lal Quila,07:55:44,07:56:14,2,Sunday,1
SCH_018446,TRN_178,Jama Masjid,07:58:42,07:59:12,3,Sunday,2
SCH_018447,TRN_178,Delhi Gate,08:01:28,08:01:58,4,Sunday,1
SCH_018448,TRN_178,ITO,08:04:03,08:04:33,5,Sunday,2
SCH_018449,TRN_178,Mandi House,08:07:04,08:07:34,6,Sunday,1
SCH_018450,TRN_178,Janpath,08:09:56,08:10:26,7,Sunday,2
SCH_018451,TRN_178,Central Secretariat,08:13:03,08:13:33,8,Sunday,1
SCH_018452,TRN_178,Khan Market,08:15:56,08:16:26,9,Sunday,2
SCH_018453,TRN_178,Jawaharlal Nehru Stadium,08:18:48,08:19:18,10,Sunday,1
SCH_018454,TRN_178,Jangpura,08:22:07,08:22:37,11,Sunday,2
SCH_018455,TRN_178,Lajpat Nagar,08:25:18,08:25:48,12,Sunday,1
SCH_018456,TRN_178,Moolchand,08:28:21,08:28:51,13,Sunday,2
SCH_018457,TRN_178,Kailash Colony,08:31:19,08:31:49,14,Sunday,1
SCH_018458,TRN_178,Nehru Place,08:34:42,08:35:12,15,Sunday,2
SCH_018459,TRN_178,Kalkaji Mandir,08:37:52,08:38:22,16,Sunday,1
SCH_018460,TRN_178,Govind Puri,08:41:05,08:41:35,17,Sunday,2
SCH_018461,TRN_178,Harkesh Nagar Okhla,08:44:28,08:44:58,18,Sunday,1
SCH_018462,TRN_178,Jasola Apollo,08:47:08,08:47:38,19,Sunday,2
SCH_018463,TRN_178,Sarita Vihar,08:49:40,08:50:10,20,Sunday,1
SCH_018464,TRN_178,Mohan Estate,08:53:10,08:53:40,21,Sunday,2
SCH_018465,TRN_178,Tughlakabad,08:56:33,08:57:03,22,Sunday,1
SCH_018466,TRN_178,Badarpur Border,08:59:40,09:00:10,23,Sunday,2
SCH_018467,TRN_178,Sarai,09:02:34,09:03:04,24,Sunday,1
SCH_018468,TRN_178,NHPC Chowk,09:05:13,09:05:43,25,Sunday,2
SCH_018469,TRN_178,Mewala Maharajpur,09:08:17,09:08:47,26,Sunday,1
SCH_018470,TRN_178,Sector 28,09:11:23,09:11:53,27,Sunday,2
SCH_018471,TRN_178,Badkhal Mor,09:14:06,09:14:36,28,Sunday,1
SCH_018472,TRN_178,Old Faridabad,09:17:20,09:17:50,29,Sunday,2
SCH_018473,TRN_178,Neelam Chowk Ajronda,09:20:17,09:20:47,30,Sunday,1
SCH_018474,TRN_178,Bata Chowk,09:23:09,09:23:39,31,Sunday,2
SCH_018475,TRN_178,Escorts Mujesar,09:26:20,09:26:50,32,Sunday,1
SCH_018476,TRN_178,Sant Surdas (Sihi),09:29:41,09:30:11,33,Sunday,2
SCH_018477,TRN_178,Raja Nahar Singh,09:32:54,09:34:54,34,Sunday,1
SCH_018478,TRN_179,Dwarka Sector 21,08:54:00,08:56:00,1,Weekday,2
SCH_018479,TRN_179,Dwarka Sector 8,08:58:18,08:58:48,2,Weekday,1
SCH_018480,TRN_179,Dwarka Sector 9,09:01:01,09:01:31,3,Weekday,2
SCH_018481,TRN_179,Dwarka Sector 10,09:03:52,09:04:22,4,Weekday,1
SCH_018482,TRN_179,Dwarka Sector 11,09:07:06,09:07:36,5,Weekday,2
SCH_018483,TRN_179,Dwarka Sector 12,09:10:08,09:10:38,6,Weekday,1
SCH_018484,TRN_179,Dwarka Sector 13,09:13:13,09:13:43,7,Weekday,2
SCH_018485,TRN_179,Dwarka Sector 14,09:16:36,09:17:06,8,Weekday,1
SCH_018486,TRN_179,Dwarka,09:19:53,09:20:23,9,Weekday,2
SCH_018487,TRN_179,Dwarka Mor,09:23:13,09:23:43,10,Weekday,1
SCH_018488,TRN_179,Nawada,09:26:00,09:26:30,11,Weekday,2
SCH_018489,TRN_179,Uttam Nagar West,09:28:35,09:29:05,12,Weekday,1
SCH_018490,TRN_179,Uttam Nagar East,09:31:37,09:32:07,13,Weekday,2
SCH_018491,TRN_179,Janakpuri West,09:34:56,09:35:26,14,Weekday,1
SCH_018492,TRN_179,Janakpuri East,09:37:39,09:38:09,15,Weekday,2
SCH_018493,TRN_179,Uttam Nagar,09:40:25,09:40:55,16,Weekday,1
SCH_018494,TRN_179,Tilak Nagar,09:43:08,09:43:38,17,Weekday,2
SCH_018495,TRN_179,Subhash Nagar,09:46:07,09:46:37,18,Weekday,1
SCH_018496,TRN_179,Tagore Garden,09:48:53,09:49:23,19,Weekday,2
SCH_018497,TRN_179,Rajouri Garden,09:51:25,09:51:55,20,Weekday,1
SCH_018498,TRN_179,Ramesh Nagar,09:54:54,09:55:24,21,Weekday,2
SCH_018499,TRN_179,Moti Nagar,09:57:31,09:58:01,22,Weekday,1
SCH_018500,TRN_179,Kirti Nagar,10:00:34,10:01:04,23,Weekday,2
SCH_018501,TRN_179,Shadipur,10:03:46,10:04:16,24,Weekday,1
SCH_018502,TRN_179,Patel Nagar,10:06:56,10:07:26,25,Weekday,2
SCH_018503,TRN_179,Rajendra Place,10:09:37,10:10:07,26,Weekday,1
SCH_018504,TRN_179,Karol Bagh,10:12:37,10:13:07,27,Weekday,2
SCH_018505,TRN_179,Jhandewalan,10:15:15,10:15:45,28,Weekday,1
SCH_018506,TRN_179,R K Ashram Marg,10:18:14,10:18:44,29,Weekday,2
SCH_018507,TRN_179,Rajiv Chowk,10:21:21,10:21:51,30,Weekday,1
SCH_018508,TRN_179,Barakhamba Road,10:24:11,10:24:41,31,Weekday,2
