id,train_id,station_name,timestamp,occupancy,capacity,occupancy_percentage,crowd_level
REC_036537,TRN_040,Shankar Vihar,2026-03-04 15:05:00,479,1800,26.61,Low
REC_036538,TRN_025,Patel Chowk,2026-03-24 12:58:00,353,1800,19.61,Low
REC_036539,TRN_084,Civil Lines,2026-03-16 18:00:00,2035,2400,84.79,High
REC_036540,TRN_131,ITO,2026-03-16 07:17:00,693,1800,38.5,Low
REC_036541,TRN_009,Shahdara,2026-03-19 18:59:00,2524,2400,105.17,Critical
REC_036542,TRN_099,Escorts Mujesar,2026-03-25 21:53:00,1167,1800,64.83,Medium
REC_036543,TRN_171,Mansarovar Park,2026-03-11 10:36:00,1523,1500,101.53,Critical
REC_036544,TRN_086,Nehru Place,2026-03-17 11:53:00,269,1500,17.93,Low
REC_036545,TRN_124,Pratap Nagar,2026-03-01 09:28:00,1589,2200,72.23,Medium
REC_036546,TRN_191,Lajpat Nagar,2026-03-08 09:10:00,1778,2400,74.08,Medium
REC_036547,TRN_128,R.K. Puram,2026-03-28 22:20:00,748,1800,41.56,Medium
REC_036548,TRN_110,Majlis Park,2026-03-07 11:59:00,720,1800,40.0,Medium
REC_036549,TRN_056,Khan Market,2026-03-24 21:15:00,963,1500,64.2,Medium
REC_036550,TRN_176,Moti Nagar,2026-03-05 06:08:00,1048,2400,43.67,Medium
REC_036551,TRN_182,Okhla Bird Sanctuary,2026-03-22 09:52:00,1491,1500,99.4,Critical
REC_036552,TRN_023,Anand Vihar ISBT,2026-03-18 21:30:00,1023,1500,68.2,Medium
REC_036553,TRN_140,ESI Basaidarapur,2026-03-12 14:28:00,458,1500,30.53,Low
REC_036554,TRN_191,IP Extension,2026-03-05 11:39:00,730,2400,30.42,Low
REC_036555,TRN_033,Netaji Subhash Place,2026-03-21 10:31:00,2167,2400,90.29,High
REC_036556,TRN_197,Pratap Nagar,2026-03-16 16:00:00,374,2200,17.0,Low
REC_036557,TRN_111,Dwarka Sector 14,2026-03-28 18:25:00,1327,1500,88.47,High
REC_036558,TRN_110,Sarojini Nagar,2026-03-22 14:49:00,818,1800,45.44,Medium
REC_036559,TRN_170,Pitampura,2026-03-29 07:59:00,745,1800,41.39,Medium
REC_036560,TRN_141,Old Faridabad,2026-03-29 17:33:00,1535,1500,102.33,Critical
REC_036561,TRN_119,Mayur Vihar-I,2026-03-17 18:03:00,1906,2200,86.64,High
REC_036562,TRN_109,IFFCO Chowk,2026-03-21 22:04:00,309,1800,17.17,Low
REC_036563,TRN_082,Tughlakabad,2026-03-14 18:37:00,2367,2200,107.59,Critical
REC_036564,TRN_106,Karkarduma,2026-03-28 11:22:00,471,2200,21.41,Low
REC_036565,TRN_180,Pul Bangash,2026-03-24 16:56:00,1160,2400,48.33,Medium
REC_036566,TRN_107,Gokulpuri,2026-03-07 15:59:00,1072,2200,48.73,Medium
REC_036567,TRN_038,Shahdara,2026-03-22 12:46:00,1401,2200,63.68,Medium
REC_036568,TRN_147,Munirka,2026-03-14 07:01:00,861,2400,35.88,Low
REC_036569,TRN_131,Tughlakabad,2026-03-14 06:30:00,644,1800,35.78,Low
REC_036570,TRN_157,Kashmere Gate,2026-03-02 15:56:00,891,2200,40.5,Medium
REC_036571,TRN_167,Inderlok,2026-03-16 07:19:00,877,1800,48.72,Medium
REC_036572,TRN_123,Jasola Vihar Shaheen Bagh,2026-03-28 15:16:00,1501,2400,62.54,Medium
REC_036573,TRN_079,Kashmere Gate,2026-03-03 16:16:00,1511,2400,62.96,Medium
REC_036574,TRN_018,Jamia Millia Islamia,2026-03-09 14:53:00,611,1500,40.73,Medium
REC_036575,TRN_159,Shankar Vihar,2026-03-17 21:59:00,980,1500,65.33,Medium
REC_036576,TRN_014,Central Secretariat,2026-03-02 21:59:00,1171,2200,53.23,Medium
REC_036577,TRN_165,Govind Puri,2026-03-07 08:31:00,1635,2200,74.32,Medium
REC_036578,TRN_059,New Ashok Nagar,2026-03-29 16:12:00,763,1500,50.87,Medium
REC_036579,TRN_143,IFFCO Chowk,2026-03-13 22:41:00,753,1800,41.83,Medium
REC_036580,TRN_121,Dwarka Sector 21,2026-03-27 08:17:00,1326,1800,73.67,Medium
REC_036581,TRN_134,Lal Quila,2026-03-04 14:41:00,390,2400,16.25,Low
REC_036582,TRN_065,Okhla Bird Sanctuary,2026-03-04 17:25:00,1738,2400,72.42,Medium
REC_036583,TRN_189,Janakpuri West,2026-03-20 06:24:00,1089,2200,49.5,Medium
REC_036584,TRN_163,Dwarka Sector 14,2026-03-07 14:10:00,397,1500,26.47,Low
REC_036585,TRN_187,Hindon River,2026-03-27 19:28:00,1957,1800,108.72,Critical
REC_036586,TRN_046,Mansarovar Park,2026-03-02 21:35:00,959,2200,43.59,Medium
REC_036587,TRN_076,Nehru Place,2026-03-24 10:59:00,1219,1500,81.27,High
REC_036588,TRN_013,Civil Lines,2026-03-27 21:39:00,1291,2200,58.68,Medium
REC_036589,TRN_165,Badarpur Border,2026-03-03 18:12:00,1637,2200,74.41,Medium
REC_036590,TRN_018,R.K. Puram,2026-03-14 07:34:00,449,1500,29.93,Low
REC_036591,TRN_006,Dilli Haat - INA,2026-03-23 18:54:00,2335,2200,106.14,Critical
REC_036592,TRN_166,IIT Delhi,2026-03-17 14:05:00,642,1500,42.8,Medium
REC_036593,TRN_002,Jhilmil,2026-03-19 21:56:00,391,2400,16.29,Low
REC_036594,TRN_005,"Rohini Sector 18, 19",2026-03-22 08:15:00,1827,2200,83.05,High
REC_036595,TRN_165,Mewala Maharajpur,2026-03-23 18:22:00,2199,2200,99.95,Critical
REC_036596,TRN_194,Civil Lines,2026-03-18 22:05:00,785,1800,43.61,Medium
REC_036597,TRN_030,Netaji Subhash Place,2026-03-29 17:01:00,2020,2400,84.17,High
REC_036598,TRN_156,Hazrat Nizamuddin,2026-03-24 17:36:00,1977,2200,89.86,High
REC_036599,TRN_088,Lal Quila,2026-03-06 20:57:00,1288,1500,85.87,High
REC_036600,TRN_054,Mandawali - West Vinod Nagar,2026-03-02 09:54:00,1318,1800,73.22,Medium
REC_036601,TRN_129,Vishwa Vidyalaya,2026-03-21 12:10:00,962,1500,64.13,Medium
REC_036602,TRN_023,Shalimar Bagh,2026-03-18 16:48:00,730,1500,48.67,Medium
REC_036603,TRN_146,Sant Surdas (Sihi),2026-03-21 17:30:00,2378,2200,108.09,Critical
REC_036604,TRN_165,Sector 28,2026-03-08 22:20:00,1020,2200,46.36,Medium
REC_036605,TRN_097,"Rohini Sector 18, 19",2026-03-29 07:28:00,1233,2200,56.05,Medium
REC_036606,TRN_049,Indraprastha,2026-03-26 20:31:00,1405,1500,93.67,High
REC_036607,TRN_043,Central Secretariat,2026-03-21 20:13:00,2312,2200,105.09,Critical
REC_036608,TRN_036,Govind Puri,2026-03-22 16:00:00,1396,2200,63.45,Medium
REC_036609,TRN_108,Mayur Vihar Extension,2026-03-14 07:17:00,1095,2400,45.62,Medium
REC_036610,TRN_094,Kalindi Kunj,2026-03-10 09:54:00,2270,2200,103.18,Critical
REC_036611,TRN_038,Shastri Park,2026-03-16 09:07:00,1961,2200,89.14,High
REC_036612,TRN_200,Dilli Haat - INA,2026-03-09 10:58:00,1389,1500,92.6,High
REC_036613,TRN_193,Pul Bangash,2026-03-26 12:53:00,720,1800,40.0,Medium
REC_036614,TRN_115,Dwarka Sector 11,2026-03-26 20:31:00,1286,1800,71.44,Medium
REC_036615,TRN_185,Netaji Subhash Place,2026-03-27 20:46:00,1996,2200,90.73,High
REC_036616,TRN_026,Mohan Nagar,2026-03-04 16:46:00,1245,1800,69.17,Medium
REC_036617,TRN_166,Shankar Vihar,2026-03-06 08:47:00,1477,1500,98.47,Critical
REC_036618,TRN_024,Arjan Garh,2026-03-30 12:11:00,710,1800,39.44,Low
REC_036619,TRN_151,South Extension,2026-03-24 20:00:00,1987,2200,90.32,High
REC_036620,TRN_195,IIT Delhi,2026-03-24 10:57:00,2370,2400,98.75,Critical
REC_036621,TRN_167,Raj Bagh,2026-03-14 19:50:00,1823,1800,101.28,Critical
REC_036622,TRN_058,Rohini East,2026-03-09 09:08:00,1797,2200,81.68,High
REC_036623,TRN_186,Noida Sector 18,2026-03-29 08:07:00,1862,2200,84.64,High
REC_036624,TRN_172,Bata Chowk,2026-03-06 21:09:00,1240,1800,68.89,Medium
REC_036625,TRN_029,IP Extension,2026-03-24 16:22:00,666,1800,37.0,Low
REC_036626,TRN_156,South Extension,2026-03-01 16:20:00,996,2200,45.27,Medium
REC_036627,TRN_124,Kashmere Gate,2026-03-03 10:17:00,2172,2200,98.73,Critical
REC_036628,TRN_079,Hauz Khas,2026-03-26 07:23:00,1571,2400,65.46,Medium
REC_036629,TRN_122,Sant Surdas (Sihi),2026-03-28 19:06:00,2055,2200,93.41,High
REC_036630,TRN_109,Rajiv Chowk,2026-03-29 20:02:00,1510,1800,83.89,High
REC_036631,TRN_200,ESI Basaidarapur,2026-03-16 20:29:00,1335,1500,89.0,High
REC_036632,TRN_038,Shyam Park,2026-03-01 06:53:00,361,2200,16.41,Low
REC_036633,TRN_031,Greater Kailash,2026-03-10 17:43:00,1222,1500,81.47,High
REC_036634,TRN_078,Arthala,2026-03-22 18:30:00,2353,2400,98.04,Critical
REC_036635,TRN_141,Tughlakabad,2026-03-08 15:52:00,477,1500,31.8,Low
REC_036636,TRN_111,Noida Sector 34,2026-03-25 08:32:00,1097,1500,73.13,Medium
REC_036637,TRN_130,Durgabai Deshmukh South Campus,2026-03-03 13:48:00,332,2200,15.09,Low
REC_036638,TRN_015,Delhi Cantt,2026-03-06 19:59:00,1905,2400,79.38,High
REC_036639,TRN_055,Munirka,2026-03-15 08:51:00,2348,2200,106.73,Critical
REC_036640,TRN_175,Model Town,2026-03-04 13:36:00,889,2200,40.41,Medium
REC_036641,TRN_070,Sector 28,2026-03-29 11:59:00,417,1500,27.8,Low
REC_036642,TRN_152,Dwarka Sector 8,2026-03-02 16:00:00,603,2400,25.12,Low
REC_036643,TRN_035,IFFCO Chowk,2026-03-09 09:58:00,2370,2400,98.75,Critical
REC_036644,TRN_028,Janakpuri East,2026-03-05 20:14:00,1087,1500,72.47,Medium
REC_036645,TRN_032,New Delhi,2026-03-03 10:09:00,2377,2400,99.04,Critical
REC_036646,TRN_170,Mohan Nagar,2026-03-01 06:41:00,410,1800,22.78,Low
REC_036647,TRN_145,Jasola Apollo,2026-03-30 15:08:00,1178,1800,65.44,Medium
REC_036648,TRN_033,Pul Bangash,2026-03-08 15:09:00,998,2400,41.58,Medium
REC_036649,TRN_060,Shaheed Sthal,2026-03-25 11:24:00,1476,2400,61.5,Medium
REC_036650,TRN_047,Greater Kailash,2026-03-07 10:41:00,1654,1800,91.89,High
REC_036651,TRN_144,Sultanpur,2026-03-11 10:47:00,1772,1800,98.44,Critical
REC_036652,TRN_101,Lal Quila,2026-03-27 20:26:00,1815,2200,82.5,High
REC_036653,TRN_178,Jawaharlal Nehru Stadium,2026-03-05 19:41:00,2087,2400,86.96,High
REC_036654,TRN_102,Barakhamba Road,2026-03-07 08:51:00,2333,2200,106.05,Critical
REC_036655,TRN_106,Karkarduma,2026-03-16 10:39:00,2283,2200,103.77,Critical
REC_036656,TRN_003,Majlis Park,2026-03-10 21:58:00,604,1500,40.27,Medium
REC_036657,TRN_196,Gokulpuri,2026-03-06 12:56:00,1165,2200,52.95,Medium
REC_036658,TRN_105,Tilak Nagar,2026-03-24 18:02:00,1176,1500,78.4,High
REC_036659,TRN_057,IFFCO Chowk,2026-03-02 13:57:00,323,1800,17.94,Low
REC_036660,TRN_121,New Ashok Nagar,2026-03-06 08:35:00,1501,1800,83.39,High
REC_036661,TRN_031,Jamia Millia Islamia,2026-03-23 18:09:00,1602,1500,106.8,Critical
REC_036662,TRN_074,Kalkaji Mandir,2026-03-07 22:05:00,821,2400,34.21,Low
REC_036663,TRN_048,Hauz Khas,2026-03-26 16:18:00,1012,2200,46.0,Medium
REC_036664,TRN_013,Central Secretariat,2026-03-24 06:35:00,476,2200,21.64,Low
REC_036665,TRN_163,Tilak Nagar,2026-03-08 15:34:00,745,1500,49.67,Medium
REC_036666,TRN_046,Shahdara,2026-03-20 10:36:00,1747,2200,79.41,High
REC_036667,TRN_026,Shaheed Sthal,2026-03-01 13:56:00,879,1800,48.83,Medium
REC_036668,TRN_141,Nehru Place,2026-03-30 15:40:00,361,1500,24.07,Low
REC_036669,TRN_094,Hauz Khas,2026-03-10 14:01:00,1089,2200,49.5,Medium
REC_036670,TRN_117,Lajpat Nagar,2026-03-02 18:19:00,1144,1500,76.27,High
REC_036671,TRN_135,Neelam Chowk Ajronda,2026-03-25 07:50:00,668,1500,44.53,Medium
REC_036672,TRN_134,Jawaharlal Nehru Stadium,2026-03-14 14:49:00,850,2400,35.42,Low
REC_036673,TRN_101,Escorts Mujesar,2026-03-22 19:33:00,1869,2200,84.95,High
REC_036674,TRN_020,Majlis Park,2026-03-16 20:52:00,1418,1800,78.78,High
REC_036675,TRN_108,Janakpuri West,2026-03-16 13:45:00,1119,2400,46.62,Medium
REC_036676,TRN_042,Dwarka Sector 12,2026-03-18 10:55:00,1460,1800,81.11,High
REC_036677,TRN_051,Rohini East,2026-03-12 18:31:00,1529,1800,84.94,High
REC_036678,TRN_194,Chandni Chowk,2026-03-21 06:31:00,381,1800,21.17,Low
REC_036679,TRN_051,Pitampura,2026-03-21 07:32:00,1033,1800,57.39,Medium
REC_036680,TRN_123,Okhla Vihar,2026-03-25 16:38:00,1216,2400,50.67,Medium
REC_036681,TRN_097,Chandni Chowk,2026-03-06 20:28:00,2350,2200,106.82,Critical
REC_036682,TRN_112,Ramesh Nagar,2026-03-19 08:45:00,1644,1500,109.6,Critical
REC_036683,TRN_134,Badarpur Border,2026-03-22 18:01:00,2464,2400,102.67,Critical
REC_036684,TRN_137,Kashmere Gate,2026-03-03 14:17:00,1326,2400,55.25,Medium
REC_036685,TRN_010,Arjan Garh,2026-03-23 06:20:00,1003,2200,45.59,Medium
REC_036686,TRN_159,Greater Kailash,2026-03-29 11:25:00,720,1500,48.0,Medium
REC_036687,TRN_171,Rohini West,2026-03-18 08:31:00,1174,1500,78.27,High
REC_036688,TRN_175,Civil Lines,2026-03-28 07:01:00,343,2200,15.59,Low
REC_036689,TRN_012,Inderlok,2026-03-25 11:58:00,814,1800,45.22,Medium
REC_036690,TRN_073,Escorts Mujesar,2026-03-18 11:57:00,1117,1800,62.06,Medium
REC_036691,TRN_156,Anand Vihar ISBT,2026-03-20 14:50:00,911,2200,41.41,Medium
REC_036692,TRN_137,Pitampura,2026-03-13 21:09:00,365,2400,15.21,Low
REC_036693,TRN_168,South Extension,2026-03-05 20:49:00,1492,1500,99.47,Critical
REC_036694,TRN_178,Tughlakabad,2026-03-24 14:12:00,939,2400,39.12,Low
REC_036695,TRN_081,Delhi Cantt,2026-03-12 14:31:00,987,1800,54.83,Medium
REC_036696,TRN_066,Janpath,2026-03-29 11:20:00,558,1500,37.2,Low
REC_036697,TRN_138,Mandi House,2026-03-06 21:50:00,701,1800,38.94,Low
REC_036698,TRN_179,Akshardham,2026-03-10 14:56:00,774,1800,43.0,Medium
REC_036699,TRN_120,R.K. Puram,2026-03-07 19:34:00,2119,2200,96.32,Critical
REC_036700,TRN_087,Pratap Nagar,2026-03-25 15:10:00,831,1800,46.17,Medium
REC_036701,TRN_056,Sarai,2026-03-06 13:56:00,601,1500,40.07,Medium
REC_036702,TRN_181,Durgabai Deshmukh South Campus,2026-03-03 12:40:00,843,2200,38.32,Low
REC_036703,TRN_014,Kashmere Gate,2026-03-08 12:12:00,846,2200,38.45,Low
REC_036704,TRN_101,Central Secretariat,2026-03-08 13:48:00,635,2200,28.86,Low
REC_036705,TRN_181,Shalimar Bagh,2026-03-02 06:20:00,1274,2200,57.91,Medium
REC_036706,TRN_002,Kohat Enclave,2026-03-29 20:29:00,2096,2400,87.33,High
REC_036707,TRN_190,Adarsh Nagar,2026-03-02 09:39:00,1484,1500,98.93,Critical
REC_036708,TRN_152,Noida Sector 61,2026-03-04 06:05:00,1496,2400,62.33,Medium
REC_036709,TRN_077,Mohan Nagar,2026-03-14 19:24:00,1779,1800,98.83,Critical
REC_036710,TRN_038,Hindon River,2026-03-14 17:58:00,2212,2200,100.55,Critical
REC_036711,TRN_153,Jhandewalan,2026-03-22 07:28:00,971,2200,44.14,Medium
REC_036712,TRN_083,Hindon River,2026-03-29 14:57:00,1308,2400,54.5,Medium
REC_036713,TRN_081,Johri Enclave,2026-03-08 18:58:00,1951,1800,108.39,Critical
REC_036714,TRN_115,Dwarka Sector 10,2026-03-28 16:40:00,905,1800,50.28,Medium
REC_036715,TRN_040,Kalindi Kunj,2026-03-08 11:26:00,577,1800,32.06,Low
REC_036716,TRN_009,Raj Bagh,2026-03-06 19:41:00,2230,2400,92.92,High
REC_036717,TRN_107,Trilokpuri Sanjay Lake,2026-03-19 09:07:00,1587,2200,72.14,Medium
REC_036718,TRN_190,Azadpur,2026-03-06 09:45:00,1341,1500,89.4,High
REC_036719,TRN_156,Mayur Vihar-I,2026-03-04 11:36:00,1107,2200,50.32,Medium
REC_036720,TRN_078,Hindon River,2026-03-06 16:15:00,441,2400,18.38,Low
REC_036721,TRN_130,Netaji Subhash Place,2026-03-14 07:15:00,1525,2200,69.32,Medium
REC_036722,TRN_009,Shahdara,2026-03-26 21:08:00,1349,2400,56.21,Medium
REC_036723,TRN_020,Hazrat Nizamuddin,2026-03-01 20:26:00,1494,1800,83.0,High
REC_036724,TRN_053,Munirka,2026-03-25 11:10:00,782,1800,43.44,Medium
REC_036725,TRN_115,Shadipur,2026-03-21 21:40:00,299,1800,16.61,Low
REC_036726,TRN_179,Dwarka Sector 12,2026-03-27 16:29:00,862,1800,47.89,Medium
REC_036727,TRN_126,Vasant Vihar,2026-03-20 15:47:00,1122,2400,46.75,Medium
REC_036728,TRN_139,IIT Delhi,2026-03-05 22:18:00,1030,1500,68.67,Medium
REC_036729,TRN_131,Kailash Colony,2026-03-21 17:17:00,1946,1800,108.11,Critical
REC_036730,TRN_139,Shankar Vihar,2026-03-13 11:16:00,632,1500,42.13,Medium
REC_036731,TRN_027,Bhikaji Cama Place,2026-03-20 19:31:00,1590,1800,88.33,High
REC_036732,TRN_017,Jawaharlal Nehru Stadium,2026-03-08 22:36:00,472,2400,19.67,Low
REC_036733,TRN_154,Supreme Court,2026-03-21 12:46:00,1090,2200,49.55,Medium
REC_036734,TRN_053,Sadar Bazar Cantonment,2026-03-07 12:54:00,1052,1800,58.44,Medium
REC_036735,TRN_008,Dashrathpuri,2026-03-11 17:59:00,1546,1500,103.07,Critical
REC_036736,TRN_067,Sarai,2026-03-29 16:25:00,1186,2400,49.42,Medium
REC_036737,TRN_078,Pul Bangash,2026-03-29 06:55:00,853,2400,35.54,Low
REC_036738,TRN_100,Inderlok,2026-03-07 16:26:00,1228,2200,55.82,Medium
REC_036739,TRN_023,Karkarduma,2026-03-23 13:37:00,669,1500,44.6,Medium
REC_036740,TRN_039,Central Secretariat,2026-03-13 16:32:00,312,1500,20.8,Low
REC_036741,TRN_156,Trilokpuri Sanjay Lake,2026-03-21 21:19:00,921,2200,41.86,Medium
REC_036742,TRN_116,Moti Nagar,2026-03-03 16:56:00,841,1800,46.72,Medium
REC_036743,TRN_071,Kashmere Gate,2026-03-14 16:34:00,688,2400,28.67,Low
REC_036744,TRN_078,Kohat Enclave,2026-03-10 18:54:00,1957,2400,81.54,High
REC_036745,TRN_151,Mayur Vihar Pocket 1,2026-03-03 19:31:00,2238,2200,101.73,Critical
REC_036746,TRN_196,Bhikaji Cama Place,2026-03-20 07:51:00,736,2200,33.45,Low
REC_036747,TRN_160,Adarsh Nagar,2026-03-01 16:40:00,514,1500,34.27,Low
REC_036748,TRN_096,South Extension,2026-03-14 19:41:00,2593,2400,108.04,Critical
REC_036749,TRN_160,Udyog Bhawan,2026-03-26 13:17:00,660,1500,44.0,Medium
REC_036750,TRN_053,Nehru Enclave,2026-03-13 16:31:00,1159,1800,64.39,Medium
REC_036751,TRN_184,Raj Bagh,2026-03-15 22:42:00,953,2200,43.32,Medium
REC_036752,TRN_019,Rajouri Garden,2026-03-30 19:51:00,1957,2400,81.54,High
REC_036753,TRN_035,Chandni Chowk,2026-03-29 11:15:00,1137,2400,47.38,Medium
REC_036754,TRN_066,Badarpur Border,2026-03-11 21:22:00,270,1500,18.0,Low
REC_036755,TRN_195,Munirka,2026-03-14 19:56:00,1745,2400,72.71,Medium
REC_036756,TRN_164,Noida Sector 16,2026-03-10 21:11:00,836,1500,55.73,Medium
REC_036757,TRN_158,Terminal 1 IGI Airport,2026-03-03 16:34:00,533,1800,29.61,Low
REC_036758,TRN_193,Shahdara,2026-03-12 12:03:00,725,1800,40.28,Medium
REC_036759,TRN_019,Mayur Vihar-I,2026-03-09 06:43:00,1624,2400,67.67,Medium
REC_036760,TRN_057,Model Town,2026-03-17 10:45:00,1563,1800,86.83,High
REC_036761,TRN_112,Uttam Nagar,2026-03-20 22:42:00,305,1500,20.33,Low
REC_036762,TRN_146,Jama Masjid,2026-03-16 15:21:00,789,2200,35.86,Low
REC_036763,TRN_197,Seelampur,2026-03-13 22:07:00,874,2200,39.73,Low
REC_036764,TRN_068,Hauz Khas,2026-03-29 08:42:00,1144,1500,76.27,High
REC_036765,TRN_035,Dilli Haat - INA,2026-03-26 08:29:00,2383,2400,99.29,Critical
REC_036766,TRN_095,Barakhamba Road,2026-03-14 10:30:00,1551,1800,86.17,High
REC_036767,TRN_189,Okhla NSIC,2026-03-28 07:56:00,976,2200,44.36,Medium
REC_036768,TRN_138,Govind Puri,2026-03-08 21:03:00,344,1800,19.11,Low
REC_036769,TRN_182,R.K. Puram,2026-03-01 18:58:00,1546,1500,103.07,Critical
REC_036770,TRN_171,Rohini East,2026-03-07 13:56:00,791,1500,52.73,Medium
REC_036771,TRN_176,Noida Sector 16,2026-03-17 14:18:00,1399,2400,58.29,Medium
REC_036772,TRN_003,Karkarduma,2026-03-20 09:54:00,1075,1500,71.67,Medium
REC_036773,TRN_031,Panchsheel Park,2026-03-18 13:37:00,518,1500,34.53,Low
REC_036774,TRN_139,Munirka,2026-03-19 16:37:00,677,1500,45.13,Medium
REC_036775,TRN_186,Akshardham,2026-03-18 18:57:00,1755,2200,79.77,High
REC_036776,TRN_141,Sarita Vihar,2026-03-09 22:18:00,603,1500,40.2,Medium
REC_036777,TRN_076,Kalkaji Mandir,2026-03-22 08:50:00,1481,1500,98.73,Critical
REC_036778,TRN_068,R.K. Puram,2026-03-01 10:18:00,1310,1500,87.33,High
REC_036779,TRN_108,Mayur Vihar-I,2026-03-20 11:04:00,1554,2400,64.75,Medium
REC_036780,TRN_095,Shadipur,2026-03-19 11:41:00,481,1800,26.72,Low
REC_036781,TRN_199,Okhla Bird Sanctuary,2026-03-12 18:31:00,1675,2200,76.14,High
REC_036782,TRN_147,R.K. Puram,2026-03-19 08:13:00,1967,2400,81.96,High
REC_036783,TRN_198,Karol Bagh,2026-03-27 12:01:00,531,1500,35.4,Low
REC_036784,TRN_186,Noida Sector 61,2026-03-17 21:47:00,1206,2200,54.82,Medium
REC_036785,TRN_046,Keshav Puram,2026-03-25 08:36:00,2042,2200,92.82,High
REC_036786,TRN_189,R.K. Puram,2026-03-19 16:00:00,1316,2200,59.82,Medium
REC_036787,TRN_153,Tagore Garden,2026-03-05 21:02:00,1383,2200,62.86,Medium
REC_036788,TRN_007,Tis Hazari,2026-03-28 14:25:00,1495,2200,67.95,Medium
REC_036789,TRN_060,Shyam Park,2026-03-01 20:42:00,2525,2400,105.21,Critical
REC_036790,TRN_038,Pul Bangash,2026-03-12 17:40:00,2217,2200,100.77,Critical
REC_036791,TRN_025,Vishwa Vidyalaya,2026-03-20 19:04:00,1698,1800,94.33,High
REC_036792,TRN_022,Sector 28,2026-03-04 21:10:00,479,1500,31.93,Low
REC_036793,TRN_156,East Vinod Nagar - Mayur Vihar-II,2026-03-27 17:22:00,1664,2200,75.64,High
REC_036794,TRN_006,East Azad Nagar,2026-03-16 17:45:00,1874,2200,85.18,High
REC_036795,TRN_192,Harkesh Nagar Okhla,2026-03-04 20:26:00,1443,1500,96.2,Critical
REC_036796,TRN_165,Tughlakabad,2026-03-28 21:48:00,1266,2200,57.55,Medium
REC_036797,TRN_024,Chawri Bazar,2026-03-04 16:18:00,838,1800,46.56,Medium
REC_036798,TRN_108,Dwarka Sector 13,2026-03-05 20:44:00,2610,2400,108.75,Critical
REC_036799,TRN_037,Qutab Minar,2026-03-19 09:01:00,1694,1800,94.11,High
REC_036800,TRN_148,Govind Puri,2026-03-18 13:29:00,393,1500,26.2,Low
REC_036801,TRN_131,ITO,2026-03-30 14:47:00,444,1800,24.67,Low
REC_036802,TRN_160,IFFCO Chowk,2026-03-25 11:51:00,938,1500,62.53,Medium
REC_036803,TRN_026,Welcome,2026-03-09 09:02:00,1537,1800,85.39,High
REC_036804,TRN_198,Tilak Nagar,2026-03-07 10:04:00,1354,1500,90.27,High
REC_036805,TRN_133,Dilli Haat - INA,2026-03-04 14:29:00,933,2400,38.88,Low
REC_036806,TRN_051,Mansarovar Park,2026-03-14 12:21:00,828,1800,46.0,Medium
REC_036807,TRN_094,Greater Kailash,2026-03-17 22:51:00,834,2200,37.91,Low
REC_036808,TRN_184,Netaji Subhash Place,2026-03-20 11:34:00,1402,2200,63.73,Medium
REC_036809,TRN_196,Punjabi Bagh West,2026-03-30 20:19:00,2082,2200,94.64,High
REC_036810,TRN_047,Botanical Garden,2026-03-30 06:30:00,1126,1800,62.56,Medium
REC_036811,TRN_125,Seelampur,2026-03-18 22:21:00,726,2400,30.25,Low
REC_036812,TRN_181,Mayapuri Cantonment,2026-03-25 21:15:00,1280,2200,58.18,Medium
REC_036813,TRN_013,Dilli Haat - INA,2026-03-11 14:01:00,1434,2200,65.18,Medium
REC_036814,TRN_062,Keshav Puram,2026-03-13 12:11:00,1004,1800,55.78,Medium
REC_036815,TRN_166,Kalindi Kunj,2026-03-10 14:33:00,618,1500,41.2,Medium
REC_036816,TRN_156,Bhikaji Cama Place,2026-03-01 22:48:00,357,2200,16.23,Low
REC_036817,TRN_067,Harkesh Nagar Okhla,2026-03-29 19:25:00,2482,2400,103.42,Critical
REC_036818,TRN_060,Kashmere Gate,2026-03-08 19:11:00,2091,2400,87.12,High
REC_036819,TRN_182,Greater Kailash,2026-03-21 06:52:00,529,1500,35.27,Low
REC_036820,TRN_153,Moti Nagar,2026-03-05 13:22:00,400,2200,18.18,Low
REC_036821,TRN_182,Nehru Enclave,2026-03-04 21:53:00,550,1500,36.67,Low
REC_036822,TRN_123,Vasant Vihar,2026-03-30 10:16:00,2485,2400,103.54,Critical
REC_036823,TRN_004,East Vinod Nagar - Mayur Vihar-II,2026-03-13 13:07:00,724,2200,32.91,Low
REC_036824,TRN_088,Old Faridabad,2026-03-23 08:34:00,1562,1500,104.13,Critical
REC_036825,TRN_078,Shaheed Nagar,2026-03-06 14:14:00,1217,2400,50.71,Medium
REC_036826,TRN_164,Dwarka Sector 21,2026-03-03 14:40:00,609,1500,40.6,Medium
REC_036827,TRN_117,Jama Masjid,2026-03-04 18:40:00,1212,1500,80.8,High
REC_036828,TRN_092,Keshav Puram,2026-03-05 17:27:00,2072,2200,94.18,High
REC_036829,TRN_123,Hauz Khas,2026-03-01 10:07:00,2366,2400,98.58,Critical
REC_036830,TRN_196,East Vinod Nagar - Mayur Vihar-II,2026-03-14 14:27:00,1197,2200,54.41,Medium
REC_036831,TRN_028,New Ashok Nagar,2026-03-02 08:13:00,1385,1500,92.33,High
REC_036832,TRN_140,Punjabi Bagh West,2026-03-08 10:06:00,1526,1500,101.73,Critical
REC_036833,TRN_193,Raj Bagh,2026-03-20 19:36:00,1763,1800,97.94,Critical
