trip_id,date,time,transport_type,route_id,origin_station,destination_station,scheduled_departure,scheduled_arrival,actual_departure_delay_min,actual_arrival_delay_min,weather_condition,temperature_c,humidity_percent,wind_speed_kmh,precipitation_mm,event_type,event_attendance_est,traffic_congestion_index,holiday,peak_hour,weekday,season,delayed,time_min,scheduled_departure_min,scheduled_arrival_min,is_delayed_5min,year,month,day_of_week,is_weekend,actual_departure_delay_min_outlier,actual_arrival_delay_min_outlier,event_attendance_est_outlier,traffic_congestion_index_outlier
T01551,2023-01-17,08:45:00,Bus,Route_12,Station_45,Station_9,08:45:00,09:24:00,4,24,Cloudy,5.7,67,24,18.6,Unknown,10000,32,0,0,1,Spring,1,525.0,525.0,564.0,1,2023,1,1,0,0,0,1,0
T01552,2023-01-17,09:00:00,Tram,Route_1,Station_34,Station_4,09:01:00,09:44:00,3,17,Snow,10.0,40,30,17.4,Unknown,2000,3,0,0,1,Summer,1,540.0,541.0,584.0,1,2023,1,1,0,0,0,0,0
T01553,2023-01-17,09:15:00,Metro,Route_9,Station_16,Station_17,09:16:00,10:04:00,-1,19,Fog,30.3,81,10,9.4,Unknown,2000,46,1,1,1,Summer,1,555.0,556.0,604.0,1,2023,1,1,0,0,0,0,0
T01554,2023-01-17,09:30:00,Metro,Route_9,Station_22,Station_17,09:33:00,10:07:00,8,28,Clear,33.0,49,7,7.1,Unknown,0,89,0,1,1,Autumn,1,570.0,573.0,607.0,1,2023,1,1,0,0,0,0,0
T01555,2023-01-17,09:45:00,Bus,Route_4,Station_32,Station_50,09:47:00,10:15:00,4,4,Snow,23.7,39,25,14.2,Sports,2000,52,0,1,1,Summer,0,585.0,587.0,615.0,0,2023,1,1,0,0,0,0,0
T01556,2023-01-17,10:00:00,Train,Route_3,Station_38,Station_48,10:03:00,10:48:00,19,27,Fog,14.7,55,1,6.3,Unknown,0,30,1,0,1,Winter,1,600.0,603.0,648.0,1,2023,1,1,0,0,0,0,0
T01557,2023-01-17,10:15:00,Tram,Route_17,Station_8,Station_30,10:17:00,10:51:00,18,12,Snow,20.6,77,27,2.4,Sports,0,30,0,0,1,Winter,1,615.0,617.0,651.0,1,2023,1,1,0,0,0,0,0
T01558,2023-01-17,10:30:00,Tram,Route_2,Station_8,Station_40,10:31:00,11:15:00,5,23,Fog,11.6,43,47,6.2,Unknown,10000,26,0,1,1,Winter,1,630.0,631.0,675.0,1,2023,1,1,0,0,0,1,0
T01559,2023-01-17,10:45:00,Tram,Route_1,Station_6,Station_11,10:45:00,11:27:00,2,14,Clear,7.0,88,56,8.7,Unknown,10000,88,0,1,1,Summer,1,645.0,645.0,687.0,1,2023,1,1,0,0,0,1,0
T01560,2023-01-17,11:00:00,Tram,Route_8,Station_14,Station_21,11:04:00,11:39:00,15,11,Fog,33.0,41,59,5.1,Unknown,0,47,0,1,1,Spring,1,660.0,664.0,699.0,1,2023,1,1,0,0,0,0,0
T01561,2023-01-17,11:15:00,Metro,Route_13,Station_32,Station_21,11:16:00,11:36:00,19,23,Rain,-0.4,52,9,4.3,Unknown,50000,35,0,1,1,Spring,1,675.0,676.0,696.0,1,2023,1,1,0,0,0,1,0
T01562,2023-01-17,11:30:00,Metro,Route_15,Station_35,Station_18,11:30:00,12:13:00,13,13,Snow,8.9,68,49,0.1,Festival,2000,48,0,0,1,Autumn,1,690.0,690.0,733.0,1,2023,1,1,0,0,0,0,0
T01563,2023-01-17,11:45:00,Train,Route_8,Station_10,Station_29,11:46:00,12:35:00,11,-2,Clear,31.0,38,38,12.6,Unknown,0,30,0,0,1,Summer,0,705.0,706.0,755.0,1,2023,1,1,0,0,0,0,0
T01564,2023-01-17,12:00:00,Tram,Route_12,Station_3,Station_24,12:03:00,12:46:00,9,27,Fog,23.9,54,36,12.3,Unknown,0,43,0,1,1,Autumn,1,720.0,723.0,766.0,1,2023,1,1,0,0,0,0,0
T01565,2023-01-17,12:15:00,Tram,Route_12,Station_12,Station_10,12:17:00,12:36:00,14,-1,Rain,-3.8,46,38,3.8,Festival,50000,58,0,1,1,Summer,0,735.0,737.0,756.0,1,2023,1,1,0,0,0,1,0
T01566,2023-01-17,12:30:00,Bus,Route_14,Station_49,Station_45,12:31:00,13:03:00,2,13,Rain,-4.1,71,20,18.9,Concert,2000,22,0,1,1,Spring,1,750.0,751.0,783.0,1,2023,1,1,0,0,0,0,0
T01567,2023-01-17,12:45:00,Metro,Route_15,Station_31,Station_17,12:45:00,13:08:00,11,10,Storm,15.7,58,27,8.2,Unknown,0,98,0,0,1,Winter,1,765.0,765.0,788.0,1,2023,1,1,0,0,0,0,0
T01568,2023-01-17,13:00:00,Tram,Route_15,Station_29,Station_18,13:03:00,13:32:00,3,10,Rain,14.4,89,37,0.5,Parade,500,67,0,0,1,Summer,1,780.0,783.0,812.0,1,2023,1,1,0,0,0,0,0
T01569,2023-01-17,13:15:00,Train,Route_9,Station_5,Station_42,13:19:00,14:10:00,12,-3,Cloudy,12.7,96,55,4.4,Unknown,0,91,0,0,1,Spring,0,795.0,799.0,850.0,1,2023,1,1,0,0,0,0,0
T01570,2023-01-17,13:30:00,Train,Route_19,Station_25,Station_48,13:33:00,14:24:00,4,25,Clear,7.1,86,32,13.8,Sports,0,41,0,0,1,Spring,1,810.0,813.0,864.0,1,2023,1,1,0,0,0,0,0
T01571,2023-01-17,13:45:00,Metro,Route_20,Station_41,Station_20,13:47:00,14:12:00,11,0,Clear,34.5,43,10,4.0,Unknown,500,41,0,0,1,Spring,0,825.0,827.0,852.0,1,2023,1,1,0,0,0,0,0
T01572,2023-01-17,14:00:00,Train,Route_8,Station_31,Station_37,14:03:00,14:21:00,15,29,Clear,5.9,68,44,1.1,Concert,0,12,0,1,1,Winter,1,840.0,843.0,861.0,1,2023,1,1,0,0,0,0,0
T01573,2023-01-17,14:15:00,Train,Route_19,Station_21,Station_45,14:19:00,14:40:00,-2,13,Fog,14.6,45,43,12.4,Unknown,500,0,1,0,1,Spring,1,855.0,859.0,880.0,1,2023,1,1,0,0,0,0,0
T01574,2023-01-17,14:30:00,Metro,Route_6,Station_20,Station_18,14:30:00,15:20:00,3,24,Snow,11.2,47,0,10.4,Unknown,50000,75,0,0,1,Autumn,1,870.0,870.0,920.0,1,2023,1,1,0,0,0,1,0
T01575,2023-01-17,14:45:00,Tram,Route_20,Station_39,Station_17,14:46:00,15:14:00,0,22,Fog,1.8,49,52,15.2,Concert,50000,52,0,0,1,Spring,1,885.0,886.0,914.0,1,2023,1,1,0,0,0,1,0
T01576,2023-01-17,15:00:00,Tram,Route_19,Station_22,Station_9,15:02:00,15:40:00,2,4,Cloudy,3.1,75,46,15.5,Concert,2000,39,0,0,1,Spring,0,900.0,902.0,940.0,0,2023,1,1,0,0,0,0,0
T01577,2023-01-17,15:15:00,Train,Route_4,Station_4,Station_14,15:19:00,15:44:00,9,14,Snow,31.7,74,32,19.2,Sports,50000,89,0,0,1,Summer,1,915.0,919.0,944.0,1,2023,1,1,0,0,0,1,0
T01578,2023-01-17,15:30:00,Train,Route_7,Station_13,Station_49,15:32:00,16:12:00,8,27,Rain,29.3,33,2,1.1,Festival,10000,45,0,1,1,Summer,1,930.0,932.0,972.0,1,2023,1,1,0,0,0,1,0
T01579,2023-01-17,15:45:00,Tram,Route_4,Station_45,Station_29,15:48:00,16:07:00,10,23,Fog,3.0,49,25,0.8,Unknown,0,86,1,0,1,Summer,1,945.0,948.0,967.0,1,2023,1,1,0,0,0,0,0
T01580,2023-01-17,16:00:00,Metro,Route_12,Station_42,Station_31,16:02:00,16:51:00,13,12,Snow,30.0,40,14,19.7,Unknown,50000,21,0,0,1,Spring,1,960.0,962.0,1011.0,1,2023,1,1,0,0,0,1,0
T01581,2023-01-17,16:15:00,Train,Route_13,Station_50,Station_4,16:19:00,16:54:00,15,6,Rain,3.4,94,40,12.9,Concert,0,51,0,1,1,Spring,1,975.0,979.0,1014.0,1,2023,1,1,0,0,0,0,0
T01582,2023-01-17,16:30:00,Bus,Route_3,Station_49,Station_18,16:31:00,16:59:00,14,8,Snow,20.1,47,13,14.3,Sports,0,27,1,0,1,Autumn,1,990.0,991.0,1019.0,1,2023,1,1,0,0,0,0,0
T01583,2023-01-17,16:45:00,Metro,Route_12,Station_20,Station_20,16:46:00,17:33:00,14,18,Rain,-1.7,68,22,1.9,Unknown,500,52,0,0,1,Winter,1,1005.0,1006.0,1053.0,1,2023,1,1,0,0,0,0,0
T01584,2023-01-17,17:00:00,Train,Route_2,Station_13,Station_47,17:02:00,17:53:00,8,12,Snow,30.2,73,59,1.4,Unknown,0,62,0,0,1,Spring,1,1020.0,1022.0,1073.0,1,2023,1,1,0,0,0,0,0
T01585,2023-01-17,17:15:00,Train,Route_2,Station_17,Station_43,17:15:00,18:11:00,17,8,Fog,-2.9,47,53,3.2,Unknown,0,16,0,0,1,Winter,1,1035.0,1035.0,1091.0,1,2023,1,1,0,0,0,0,0
T01586,2023-01-17,17:30:00,Bus,Route_9,Station_36,Station_44,17:32:00,18:09:00,7,7,Fog,17.2,76,55,8.5,Parade,2000,63,0,0,1,Spring,1,1050.0,1052.0,1089.0,1,2023,1,1,0,0,0,0,0
T01587,2023-01-17,17:45:00,Bus,Route_1,Station_33,Station_9,17:48:00,18:12:00,13,16,Cloudy,26.2,60,7,2.2,Unknown,0,5,0,0,1,Winter,1,1065.0,1068.0,1092.0,1,2023,1,1,0,0,0,0,0
T01588,2023-01-17,18:00:00,Tram,Route_8,Station_1,Station_13,18:01:00,18:26:00,-1,-3,Storm,-0.3,68,53,8.9,Unknown,50000,13,0,1,1,Summer,0,1080.0,1081.0,1106.0,0,2023,1,1,0,0,0,1,0
T01589,2023-01-17,18:15:00,Metro,Route_6,Station_15,Station_15,18:16:00,18:40:00,14,23,Clear,11.2,67,35,11.2,Unknown,0,16,0,0,1,Spring,1,1095.0,1096.0,1120.0,1,2023,1,1,0,0,0,0,0
T01590,2023-01-17,18:30:00,Metro,Route_6,Station_13,Station_27,18:31:00,19:00:00,19,-1,Fog,-3.3,76,19,0.0,Protest,50000,37,0,0,1,Autumn,0,1110.0,1111.0,1140.0,1,2023,1,1,0,0,0,1,0
T01591,2023-01-17,18:45:00,Tram,Route_18,Station_17,Station_15,18:45:00,19:22:00,17,8,Fog,22.3,99,51,2.3,Festival,0,68,0,0,1,Winter,1,1125.0,1125.0,1162.0,1,2023,1,1,0,0,0,0,0
T01592,2023-01-17,19:00:00,Metro,Route_17,Station_24,Station_28,19:00:00,19:48:00,7,26,Rain,7.3,37,5,7.5,Protest,500,12,0,0,1,Summer,1,1140.0,1140.0,1188.0,1,2023,1,1,0,0,0,0,0
T01593,2023-01-17,19:15:00,Metro,Route_12,Station_8,Station_37,19:19:00,19:59:00,10,5,Storm,17.4,94,32,1.1,Festival,0,52,1,0,1,Autumn,0,1155.0,1159.0,1199.0,1,2023,1,1,0,0,0,0,0
T01594,2023-01-17,19:30:00,Metro,Route_6,Station_50,Station_19,19:32:00,20:10:00,9,-3,Fog,32.3,42,27,2.7,Unknown,500,8,0,1,1,Summer,0,1170.0,1172.0,1210.0,1,2023,1,1,0,0,0,0,0
T01595,2023-01-17,19:45:00,Metro,Route_8,Station_27,Station_26,19:47:00,20:07:00,12,0,Snow,7.2,84,49,4.6,Unknown,0,43,0,0,1,Spring,0,1185.0,1187.0,1207.0,1,2023,1,1,0,0,0,0,0
T01596,2023-01-17,20:00:00,Metro,Route_19,Station_45,Station_26,20:03:00,20:37:00,4,11,Storm,-3.1,72,37,8.6,Sports,0,25,0,0,1,Autumn,1,1200.0,1203.0,1237.0,1,2023,1,1,0,0,0,0,0
T01597,2023-01-17,20:15:00,Bus,Route_10,Station_23,Station_25,20:16:00,20:58:00,19,23,Clear,22.0,33,29,14.3,Unknown,0,76,0,1,1,Winter,1,1215.0,1216.0,1258.0,1,2023,1,1,0,0,0,0,0
T01598,2023-01-17,20:30:00,Metro,Route_1,Station_46,Station_26,20:30:00,21:27:00,18,4,Snow,26.5,89,45,2.7,Unknown,0,18,1,0,1,Winter,0,1230.0,1230.0,1287.0,1,2023,1,1,0,0,0,0,0
T01599,2023-01-17,20:45:00,Bus,Route_13,Station_8,Station_26,20:48:00,21:14:00,10,19,Rain,33.3,41,42,14.8,Protest,50000,47,0,0,1,Autumn,1,1245.0,1248.0,1274.0,1,2023,1,1,0,0,0,1,0
T01600,2023-01-17,21:00:00,Metro,Route_17,Station_8,Station_46,21:03:00,21:46:00,9,11,Cloudy,1.3,88,16,17.1,Sports,0,80,0,0,1,Winter,1,1260.0,1263.0,1306.0,1,2023,1,1,0,0,0,0,0
T01601,2023-01-17,21:15:00,Tram,Route_3,Station_26,Station_28,21:15:00,21:46:00,9,23,Snow,10.7,83,8,13.0,Parade,500,79,0,0,1,Summer,1,1275.0,1275.0,1306.0,1,2023,1,1,0,0,0,0,0
T01602,2023-01-17,21:30:00,Train,Route_8,Station_47,Station_49,21:32:00,21:56:00,-1,27,Clear,28.8,73,27,0.9,Parade,2000,29,0,0,1,Autumn,1,1290.0,1292.0,1316.0,1,2023,1,1,0,0,0,0,0
T01603,2023-01-17,21:45:00,Bus,Route_14,Station_13,Station_18,21:46:00,22:21:00,2,4,Snow,27.3,45,53,8.8,Unknown,0,31,0,0,1,Winter,0,1305.0,1306.0,1341.0,0,2023,1,1,0,0,0,0,0
T01604,2023-01-17,22:00:00,Metro,Route_3,Station_39,Station_32,22:02:00,22:20:00,-1,26,Storm,20.0,35,6,13.2,Festival,0,77,0,0,1,Summer,1,1320.0,1322.0,1340.0,1,2023,1,1,0,0,0,0,0
T01605,2023-01-17,22:15:00,Tram,Route_16,Station_37,Station_3,22:18:00,23:00:00,17,14,Storm,5.8,43,45,19.6,Unknown,0,78,0,0,1,Winter,1,1335.0,1338.0,1380.0,1,2023,1,1,0,0,0,0,0
T01606,2023-01-17,22:30:00,Train,Route_13,Station_49,Station_2,22:31:00,23:04:00,10,0,Clear,6.4,87,27,19.0,Sports,0,75,0,1,1,Summer,0,1350.0,1351.0,1384.0,1,2023,1,1,0,0,0,0,0
T01607,2023-01-17,22:45:00,Bus,Route_20,Station_28,Station_33,22:49:00,23:37:00,0,18,Storm,-0.0,60,16,7.9,Unknown,0,74,0,0,1,Spring,1,1365.0,1369.0,1417.0,1,2023,1,1,0,0,0,0,0
T01608,2023-01-17,23:00:00,Train,Route_17,Station_25,Station_42,23:03:00,23:56:00,8,-1,Snow,31.9,70,39,12.3,Unknown,0,68,0,0,1,Summer,0,1380.0,1383.0,1436.0,1,2023,1,1,0,0,0,0,0
T01609,2023-01-17,23:15:00,Tram,Route_13,Station_16,Station_19,23:17:00,00:05:00,13,11,Cloudy,1.9,64,59,17.8,Festival,0,10,0,0,1,Winter,1,1395.0,1397.0,5.0,1,2023,1,1,0,0,0,0,0
T01610,2023-01-17,23:30:00,Bus,Route_6,Station_2,Station_17,23:32:00,00:24:00,-2,29,Snow,17.9,39,47,16.6,Unknown,10000,97,0,0,1,Summer,1,1410.0,1412.0,24.0,1,2023,1,1,0,0,0,1,0
T01611,2023-01-17,23:45:00,Train,Route_17,Station_18,Station_44,23:47:00,00:05:00,16,10,Cloudy,18.4,59,43,9.6,Concert,10000,82,0,0,1,Winter,1,1425.0,1427.0,5.0,1,2023,1,1,0,0,0,1,0
T01612,2023-01-18,00:00:00,Metro,Route_14,Station_17,Station_33,00:00:00,00:27:00,8,-3,Storm,9.8,73,43,5.2,Unknown,2000,25,0,0,2,Autumn,0,0.0,0.0,27.0,1,2023,1,2,0,0,0,0,0
T01613,2023-01-18,00:15:00,Bus,Route_17,Station_30,Station_12,00:18:00,00:46:00,6,22,Snow,9.1,84,59,2.7,Unknown,0,25,0,0,2,Autumn,1,15.0,18.0,46.0,1,2023,1,2,0,0,0,0,0
T01614,2023-01-18,00:30:00,Train,Route_8,Station_39,Station_49,00:31:00,01:08:00,11,4,Storm,21.7,47,59,9.8,Unknown,0,16,0,0,2,Spring,0,30.0,31.0,68.0,1,2023,1,2,0,0,0,0,0
T01615,2023-01-18,00:45:00,Tram,Route_11,Station_13,Station_3,00:47:00,01:29:00,6,12,Cloudy,10.5,68,4,14.5,Concert,0,94,0,0,2,Summer,1,45.0,47.0,89.0,1,2023,1,2,0,0,0,0,0
T01616,2023-01-18,01:00:00,Tram,Route_20,Station_32,Station_43,01:02:00,01:51:00,4,6,Storm,5.2,71,4,19.4,Unknown,0,82,0,1,2,Spring,1,60.0,62.0,111.0,1,2023,1,2,0,0,0,0,0
T01617,2023-01-18,01:15:00,Bus,Route_1,Station_50,Station_49,01:15:00,01:46:00,13,22,Fog,11.0,83,13,17.2,Unknown,0,43,0,0,2,Autumn,1,75.0,75.0,106.0,1,2023,1,2,0,0,0,0,0
T01618,2023-01-18,01:30:00,Train,Route_7,Station_29,Station_26,01:31:00,02:02:00,0,24,Rain,27.3,59,5,4.1,Sports,50000,83,0,1,2,Summer,1,90.0,91.0,122.0,1,2023,1,2,0,0,0,1,0
T01619,2023-01-18,01:45:00,Bus,Route_17,Station_46,Station_35,01:48:00,02:32:00,16,8,Snow,33.7,49,6,14.4,Unknown,0,22,0,1,2,Summer,1,105.0,108.0,152.0,1,2023,1,2,0,0,0,0,0
T01620,2023-01-18,02:00:00,Bus,Route_10,Station_30,Station_8,02:04:00,02:20:00,1,16,Fog,20.4,71,54,5.8,Unknown,0,24,0,1,2,Spring,1,120.0,124.0,140.0,1,2023,1,2,0,0,0,0,0
T01621,2023-01-18,02:15:00,Train,Route_11,Station_18,Station_36,02:15:00,02:40:00,4,10,Storm,26.3,34,52,13.7,Festival,500,91,0,1,2,Spring,1,135.0,135.0,160.0,1,2023,1,2,0,0,0,0,0
T01622,2023-01-18,02:30:00,Train,Route_9,Station_13,Station_7,02:33:00,02:57:00,9,25,Storm,16.3,79,16,13.3,Unknown,10000,36,0,0,2,Summer,1,150.0,153.0,177.0,1,2023,1,2,0,0,0,1,0
T01623,2023-01-18,02:45:00,Metro,Route_9,Station_43,Station_46,02:49:00,03:08:00,15,8,Rain,20.0,70,58,5.4,Unknown,0,75,0,0,2,Summer,1,165.0,169.0,188.0,1,2023,1,2,0,0,0,0,0
T01624,2023-01-18,03:00:00,Train,Route_5,Station_21,Station_46,03:02:00,03:24:00,2,14,Storm,34.5,68,8,4.7,Sports,0,64,0,0,2,Summer,1,180.0,182.0,204.0,1,2023,1,2,0,0,0,0,0
T01625,2023-01-18,03:15:00,Tram,Route_17,Station_30,Station_36,03:17:00,03:59:00,19,-2,Rain,12.5,86,30,2.1,Sports,10000,1,0,1,2,Spring,0,195.0,197.0,239.0,1,2023,1,2,0,0,0,1,0
T01626,2023-01-18,03:30:00,Bus,Route_9,Station_21,Station_16,03:31:00,04:11:00,7,-2,Snow,-2.3,86,21,1.0,Sports,0,73,0,0,2,Winter,0,210.0,211.0,251.0,1,2023,1,2,0,0,0,0,0
T01627,2023-01-18,03:45:00,Bus,Route_17,Station_48,Station_24,03:49:00,04:32:00,9,13,Cloudy,33.3,66,44,17.2,Parade,500,97,0,0,2,Autumn,1,225.0,229.0,272.0,1,2023,1,2,0,0,0,0,0
T01628,2023-01-18,04:00:00,Tram,Route_19,Station_17,Station_1,04:02:00,04:58:00,5,6,Rain,26.7,36,8,1.0,Unknown,10000,31,0,0,2,Autumn,1,240.0,242.0,298.0,1,2023,1,2,0,0,0,1,0
T01629,2023-01-18,04:15:00,Train,Route_7,Station_40,Station_49,04:17:00,04:57:00,16,14,Rain,10.9,34,58,1.8,Parade,50000,88,0,0,2,Spring,1,255.0,257.0,297.0,1,2023,1,2,0,0,0,1,0
T01630,2023-01-18,04:30:00,Tram,Route_9,Station_19,Station_25,04:31:00,04:53:00,12,18,Fog,34.3,80,15,4.8,Parade,0,73,0,0,2,Summer,1,270.0,271.0,293.0,1,2023,1,2,0,0,0,0,0
T01631,2023-01-18,04:45:00,Tram,Route_7,Station_15,Station_10,04:48:00,05:08:00,-2,15,Storm,8.8,37,35,17.8,Festival,0,54,0,0,2,Autumn,1,285.0,288.0,308.0,1,2023,1,2,0,0,0,0,0
T01632,2023-01-18,05:00:00,Metro,Route_13,Station_9,Station_16,05:02:00,05:40:00,0,-3,Snow,9.9,85,33,6.7,Unknown,0,49,0,1,2,Autumn,0,300.0,302.0,340.0,0,2023,1,2,0,0,0,0,0
T01633,2023-01-18,05:15:00,Tram,Route_11,Station_10,Station_16,05:15:00,06:11:00,15,20,Cloudy,19.4,40,44,3.8,Festival,0,64,0,1,2,Autumn,1,315.0,315.0,371.0,1,2023,1,2,0,0,0,0,0
T01634,2023-01-18,05:30:00,Bus,Route_14,Station_44,Station_8,05:30:00,05:51:00,15,21,Clear,6.0,51,12,14.3,Unknown,500,31,0,1,2,Autumn,1,330.0,330.0,351.0,1,2023,1,2,0,0,0,0,0
T01635,2023-01-18,05:45:00,Tram,Route_19,Station_31,Station_29,05:48:00,06:11:00,-1,27,Rain,22.9,40,18,6.4,Sports,50000,36,0,1,2,Summer,1,345.0,348.0,371.0,1,2023,1,2,0,0,0,1,0
T01636,2023-01-18,06:00:00,Bus,Route_11,Station_23,Station_39,06:04:00,06:35:00,2,27,Clear,1.1,89,11,6.7,Unknown,0,75,0,0,2,Spring,1,360.0,364.0,395.0,1,2023,1,2,0,0,0,0,0
T01637,2023-01-18,06:15:00,Bus,Route_13,Station_30,Station_28,06:16:00,06:51:00,-2,-2,Storm,-0.7,44,35,14.8,Protest,0,81,0,1,2,Summer,0,375.0,376.0,411.0,0,2023,1,2,0,0,0,0,0
T01638,2023-01-18,06:30:00,Bus,Route_14,Station_33,Station_6,06:30:00,07:09:00,7,15,Rain,16.4,67,9,5.0,Concert,0,93,0,0,2,Summer,1,390.0,390.0,429.0,1,2023,1,2,0,0,0,0,0
T01639,2023-01-18,06:45:00,Train,Route_13,Station_9,Station_16,06:45:00,07:27:00,17,8,Clear,17.2,30,15,17.9,Unknown,0,12,0,1,2,Autumn,1,405.0,405.0,447.0,1,2023,1,2,0,0,0,0,0
T01640,2023-01-18,07:00:00,Metro,Route_1,Station_47,Station_20,07:03:00,07:53:00,7,6,Fog,-0.7,75,27,11.2,Festival,0,53,0,0,2,Autumn,1,420.0,423.0,473.0,1,2023,1,2,0,0,0,0,0
T01641,2023-01-18,07:15:00,Bus,Route_8,Station_1,Station_16,07:19:00,07:45:00,2,27,Clear,33.6,72,55,10.8,Unknown,0,2,0,0,2,Summer,1,435.0,439.0,465.0,1,2023,1,2,0,0,0,0,0
T01642,2023-01-18,07:30:00,Bus,Route_12,Station_44,Station_7,07:34:00,08:23:00,15,18,Fog,17.9,51,18,5.3,Concert,10000,84,1,1,2,Summer,1,450.0,454.0,503.0,1,2023,1,2,0,0,0,1,0
T01643,2023-01-18,07:45:00,Train,Route_19,Station_35,Station_41,07:48:00,08:37:00,18,19,Cloudy,1.0,32,39,16.7,Unknown,0,41,0,0,2,Summer,1,465.0,468.0,517.0,1,2023,1,2,0,0,0,0,0
T01644,2023-01-18,08:00:00,Bus,Route_12,Station_11,Station_14,08:00:00,08:45:00,12,19,Storm,7.5,43,5,11.5,Festival,0,77,0,0,2,Winter,1,480.0,480.0,525.0,1,2023,1,2,0,0,0,0,0
T01645,2023-01-18,08:15:00,Tram,Route_8,Station_34,Station_43,08:16:00,08:36:00,17,11,Snow,27.0,31,3,3.1,Unknown,0,39,0,0,2,Autumn,1,495.0,496.0,516.0,1,2023,1,2,0,0,0,0,0
T01646,2023-01-18,08:30:00,Tram,Route_8,Station_16,Station_26,08:30:00,09:12:00,5,22,Clear,15.9,90,29,4.1,Unknown,0,73,0,0,2,Spring,1,510.0,510.0,552.0,1,2023,1,2,0,0,0,0,0
T01647,2023-01-18,08:45:00,Metro,Route_13,Station_9,Station_26,08:49:00,09:26:00,14,-1,Rain,2.5,61,38,9.4,Unknown,0,65,0,0,2,Spring,0,525.0,529.0,566.0,1,2023,1,2,0,0,0,0,0
T01648,2023-01-18,09:00:00,Bus,Route_12,Station_32,Station_14,09:00:00,09:53:00,9,19,Storm,-0.9,67,30,15.6,Sports,10000,59,0,0,2,Spring,1,540.0,540.0,593.0,1,2023,1,2,0,0,0,1,0
T01649,2023-01-18,09:15:00,Train,Route_16,Station_15,Station_7,09:16:00,09:49:00,18,16,Clear,12.2,75,45,18.8,Concert,50000,10,0,0,2,Winter,1,555.0,556.0,589.0,1,2023,1,2,0,0,0,1,0
T01650,2023-01-18,09:30:00,Tram,Route_1,Station_12,Station_33,09:32:00,09:59:00,9,4,Rain,8.5,71,26,13.3,Unknown,0,0,0,0,2,Winter,0,570.0,572.0,599.0,1,2023,1,2,0,0,0,0,0
T01651,2023-01-18,09:45:00,Train,Route_13,Station_33,Station_26,09:45:00,10:19:00,-2,14,Rain,21.2,35,44,10.1,Unknown,2000,25,0,0,2,Spring,1,585.0,585.0,619.0,1,2023,1,2,0,0,0,0,0
T01652,2023-01-18,10:00:00,Train,Route_7,Station_45,Station_45,10:03:00,10:48:00,1,2,Snow,32.0,70,20,5.0,Unknown,0,41,0,0,2,Spring,0,600.0,603.0,648.0,0,2023,1,2,0,0,0,0,0
T01653,2023-01-18,10:15:00,Tram,Route_5,Station_14,Station_20,10:17:00,10:57:00,5,23,Snow,4.9,54,36,13.5,Festival,0,61,0,0,2,Spring,1,615.0,617.0,657.0,1,2023,1,2,0,0,0,0,0
T01654,2023-01-18,10:30:00,Train,Route_8,Station_8,Station_3,10:33:00,11:06:00,-2,11,Rain,29.2,40,8,19.6,Sports,500,60,0,0,2,Summer,1,630.0,633.0,666.0,1,2023,1,2,0,0,0,0,0
T01655,2023-01-18,10:45:00,Tram,Route_14,Station_8,Station_4,10:48:00,11:13:00,12,1,Snow,31.8,70,34,9.5,Unknown,0,76,0,0,2,Autumn,0,645.0,648.0,673.0,1,2023,1,2,0,0,0,0,0
T01656,2023-01-18,11:00:00,Train,Route_13,Station_27,Station_26,11:03:00,11:55:00,15,5,Rain,31.1,86,41,3.2,Unknown,0,91,0,0,2,Winter,0,660.0,663.0,715.0,1,2023,1,2,0,0,0,0,0
T01657,2023-01-18,11:15:00,Tram,Route_15,Station_12,Station_11,11:15:00,11:43:00,-2,3,Clear,33.1,75,46,2.1,Unknown,0,99,0,1,2,Winter,0,675.0,675.0,703.0,0,2023,1,2,0,0,0,0,0
T01658,2023-01-18,11:30:00,Bus,Route_17,Station_1,Station_2,11:34:00,12:05:00,8,16,Cloudy,28.7,77,51,5.4,Festival,0,84,0,1,2,Summer,1,690.0,694.0,725.0,1,2023,1,2,0,0,0,0,0
T01659,2023-01-18,11:45:00,Metro,Route_15,Station_43,Station_14,11:47:00,12:40:00,-1,6,Snow,18.7,92,20,11.4,Unknown,0,61,0,1,2,Winter,1,705.0,707.0,760.0,1,2023,1,2,0,0,0,0,0
T01660,2023-01-18,12:00:00,Tram,Route_20,Station_40,Station_44,12:01:00,12:52:00,-2,22,Fog,11.4,68,16,18.9,Sports,0,73,0,0,2,Spring,1,720.0,721.0,772.0,1,2023,1,2,0,0,0,0,0
T01661,2023-01-18,12:15:00,Tram,Route_18,Station_42,Station_30,12:19:00,13:05:00,9,0,Fog,14.7,39,54,6.0,Unknown,0,11,0,0,2,Winter,0,735.0,739.0,785.0,1,2023,1,2,0,0,0,0,0
T01662,2023-01-18,12:30:00,Metro,Route_18,Station_11,Station_49,12:30:00,12:55:00,13,20,Fog,29.9,99,23,6.1,Unknown,2000,26,0,0,2,Summer,1,750.0,750.0,775.0,1,2023,1,2,0,0,0,0,0
T01663,2023-01-18,12:45:00,Tram,Route_2,Station_39,Station_12,12:48:00,13:14:00,19,10,Cloudy,7.1,94,30,9.6,Unknown,0,66,0,0,2,Autumn,1,765.0,768.0,794.0,1,2023,1,2,0,0,0,0,0
