day,station_id,hour,day_of_week,is_weekend,is_peak,capacity,passenger_count,density_percentage,lag_1h_footfall
25,11,20,4,0,0,1100,749,68.09,836.0
25,11,21,4,0,0,1100,217,19.73,749.0
25,11,22,4,0,0,1100,146,13.27,217.0
25,11,23,4,0,0,1100,224,20.36,146.0
26,11,0,5,1,0,1100,22,2.0,224.0
26,11,1,5,1,0,1100,47,4.27,22.0
26,11,2,5,1,0,1100,66,6.0,47.0
26,11,3,5,1,0,1100,22,2.0,66.0
26,11,4,5,1,0,1100,74,6.73,22.0
26,11,5,5,1,0,1100,22,2.0,74.0
26,11,6,5,1,0,1100,293,26.64,22.0
26,11,7,5,1,0,1100,273,24.82,293.0
26,11,8,5,1,0,1100,474,43.09,273.0
26,11,9,5,1,0,1100,517,47.0,474.0
26,11,10,5,1,0,1100,247,22.45,517.0
26,11,11,5,1,0,1100,164,14.91,247.0
26,11,12,5,1,0,1100,210,19.09,164.0
26,11,13,5,1,0,1100,196,17.82,210.0
26,11,14,5,1,0,1100,271,24.64,196.0
26,11,15,5,1,0,1100,165,15.0,271.0
26,11,16,5,1,0,1100,197,17.91,165.0
26,11,17,5,1,0,1100,452,41.09,197.0
26,11,18,5,1,0,1100,396,36.0,452.0
26,11,19,5,1,0,1100,561,51.0,396.0
26,11,20,5,1,0,1100,364,33.09,561.0
26,11,21,5,1,0,1100,163,14.82,364.0
26,11,22,5,1,0,1100,95,8.64,163.0
26,11,23,5,1,0,1100,105,9.55,95.0
27,11,0,6,1,0,1100,22,2.0,105.0
27,11,1,6,1,0,1100,63,5.73,22.0
27,11,2,6,1,0,1100,22,2.0,63.0
27,11,3,6,1,0,1100,114,10.36,22.0
27,11,4,6,1,0,1100,72,6.55,114.0
27,11,5,6,1,0,1100,22,2.0,72.0
27,11,6,6,1,0,1100,288,26.18,22.0
27,11,7,6,1,0,1100,330,30.0,288.0
27,11,8,6,1,0,1100,427,38.82,330.0
27,11,9,6,1,0,1100,461,41.91,427.0
27,11,10,6,1,0,1100,193,17.55,461.0
27,11,11,6,1,0,1100,147,13.36,193.0
27,11,12,6,1,0,1100,202,18.36,147.0
27,11,13,6,1,0,1100,161,14.64,202.0
27,11,14,6,1,0,1100,159,14.45,161.0
27,11,15,6,1,0,1100,228,20.73,159.0
27,11,16,6,1,0,1100,140,12.73,228.0
27,11,17,6,1,0,1100,468,42.55,140.0
27,11,18,6,1,0,1100,452,41.09,468.0
27,11,19,6,1,0,1100,492,44.73,452.0
27,11,20,6,1,0,1100,399,36.27,492.0
27,11,21,6,1,0,1100,115,10.45,399.0
27,11,22,6,1,0,1100,116,10.55,115.0
27,11,23,6,1,0,1100,91,8.27,116.0
28,11,0,0,0,0,1100,25,2.27,91.0
28,11,1,0,0,0,1100,22,2.0,25.0
28,11,2,0,0,0,1100,187,17.0,22.0
28,11,3,0,0,0,1100,23,2.09,187.0
28,11,4,0,0,0,1100,51,4.64,23.0
28,11,5,0,0,0,1100,77,7.0,51.0
28,11,6,0,0,0,1100,416,37.82,77.0
28,11,7,0,0,0,1100,526,47.82,416.0
28,11,8,0,0,1,1100,824,74.91,526.0
28,11,9,0,0,1,1100,892,81.09,824.0
28,11,10,0,0,0,1100,439,39.91,892.0
28,11,11,0,0,0,1100,272,24.73,439.0
28,11,12,0,0,0,1100,326,29.64,272.0
28,11,13,0,0,0,1100,363,33.0,326.0
28,11,14,0,0,0,1100,451,41.0,363.0
28,11,15,0,0,0,1100,396,36.0,451.0
28,11,16,0,0,0,1100,303,27.55,396.0
28,11,17,0,0,1,1100,853,77.55,303.0
28,11,18,0,0,1,1100,895,81.36,853.0
28,11,19,0,0,1,1100,922,83.82,895.0
28,11,20,0,0,0,1100,506,46.0,922.0
28,11,21,0,0,0,1100,255,23.18,506.0
28,11,22,0,0,0,1100,256,23.27,255.0
28,11,23,0,0,0,1100,207,18.82,256.0
29,11,0,1,0,0,1100,74,6.73,207.0
29,11,1,1,0,0,1100,22,2.0,74.0
29,11,2,1,0,0,1100,110,10.0,22.0
29,11,3,1,0,0,1100,35,3.18,110.0
29,11,4,1,0,0,1100,22,2.0,35.0
29,11,5,1,0,0,1100,44,4.0,22.0
29,11,6,1,0,0,1100,418,38.0,44.0
29,11,7,1,0,0,1100,411,37.36,418.0
29,11,8,1,0,1,1100,739,67.18,411.0
29,11,9,1,0,1,1100,771,70.09,739.0
29,11,10,1,0,0,1100,411,37.36,771.0
29,11,11,1,0,0,1100,362,32.91,411.0
29,11,12,1,0,0,1100,413,37.55,362.0
29,11,13,1,0,0,1100,358,32.55,413.0
29,11,14,1,0,0,1100,423,38.45,358.0
29,11,15,1,0,0,1100,318,28.91,423.0
29,11,16,1,0,0,1100,318,28.91,318.0
29,11,17,1,0,1,1100,852,77.45,318.0
29,11,18,1,0,1,1100,880,80.0,852.0
29,11,19,1,0,1,1100,713,64.82,880.0
29,11,20,1,0,0,1100,661,60.09,713.0
29,11,21,1,0,0,1100,249,22.64,661.0
29,11,22,1,0,0,1100,129,11.73,249.0
29,11,23,1,0,0,1100,182,16.55,129.0
0,12,0,0,0,0,1250,27,2.16,27.0
0,12,1,0,0,0,1250,25,2.0,27.0
0,12,2,0,0,0,1250,66,5.28,25.0
0,12,3,0,0,0,1250,25,2.0,66.0
0,12,4,0,0,0,1250,152,12.16,25.0
0,12,5,0,0,0,1250,113,9.04,152.0
0,12,6,0,0,0,1250,536,42.88,113.0
0,12,7,0,0,0,1250,560,44.8,536.0
0,12,8,0,0,1,1250,960,76.8,560.0
0,12,9,0,0,1,1250,878,70.24,960.0
0,12,10,0,0,0,1250,442,35.36,878.0
0,12,11,0,0,0,1250,394,31.52,442.0
0,12,12,0,0,0,1250,447,35.76,394.0
0,12,13,0,0,0,1250,425,34.0,447.0
0,12,14,0,0,0,1250,277,22.16,425.0
0,12,15,0,0,0,1250,267,21.36,277.0
0,12,16,0,0,0,1250,451,36.08,267.0
0,12,17,0,0,1,1250,1114,89.12,451.0
0,12,18,0,0,1,1250,1053,84.24,1114.0
0,12,19,0,0,1,1250,1068,85.44,1053.0
0,12,20,0,0,0,1250,799,63.92,1068.0
0,12,21,0,0,0,1250,297,23.76,799.0
0,12,22,0,0,0,1250,240,19.2,297.0
0,12,23,0,0,0,1250,223,17.84,240.0
1,12,0,1,0,0,1250,87,6.96,223.0
1,12,1,1,0,0,1250,77,6.16,87.0
1,12,2,1,0,0,1250,25,2.0,77.0
1,12,3,1,0,0,1250,153,12.24,25.0
1,12,4,1,0,0,1250,25,2.0,153.0
1,12,5,1,0,0,1250,79,6.32,25.0
1,12,6,1,0,0,1250,564,45.12,79.0
1,12,7,1,0,0,1250,598,47.84,564.0
1,12,8,1,0,1,1250,1048,83.84,598.0
1,12,9,1,0,1,1250,919,73.52,1048.0
1,12,10,1,0,0,1250,427,34.16,919.0
1,12,11,1,0,0,1250,339,27.12,427.0
1,12,12,1,0,0,1250,384,30.72,339.0
1,12,13,1,0,0,1250,266,21.28,384.0
1,12,14,1,0,0,1250,367,29.36,266.0
1,12,15,1,0,0,1250,376,30.08,367.0
1,12,16,1,0,0,1250,390,31.2,376.0
1,12,17,1,0,1,1250,950,76.0,390.0
1,12,18,1,0,1,1250,1116,89.28,950.0
1,12,19,1,0,1,1250,1013,81.04,1116.0
1,12,20,1,0,0,1250,601,48.08,1013.0
1,12,21,1,0,0,1250,209,16.72,601.0
1,12,22,1,0,0,1250,290,23.2,209.0
1,12,23,1,0,0,1250,232,18.56,290.0
2,12,0,2,0,0,1250,25,2.0,232.0
2,12,1,2,0,0,1250,67,5.36,25.0
2,12,2,2,0,0,1250,63,5.04,67.0
2,12,3,2,0,0,1250,25,2.0,63.0
2,12,4,2,0,0,1250,69,5.52,25.0
2,12,5,2,0,0,1250,70,5.6,69.0
2,12,6,2,0,0,1250,650,52.0,70.0
2,12,7,2,0,0,1250,659,52.72,650.0
2,12,8,2,0,1,1250,921,73.68,659.0
2,12,9,2,0,1,1250,974,77.92,921.0
2,12,10,2,0,0,1250,360,28.8,974.0
2,12,11,2,0,0,1250,383,30.64,360.0
2,12,12,2,0,0,1250,407,32.56,383.0
2,12,13,2,0,0,1250,358,28.64,407.0
2,12,14,2,0,0,1250,448,35.84,358.0
2,12,15,2,0,0,1250,415,33.2,448.0
2,12,16,2,0,0,1250,351,28.08,415.0
2,12,17,2,0,1,1250,1106,88.48,351.0
2,12,18,2,0,1,1250,1070,85.6,1106.0
2,12,19,2,0,1,1250,971,77.68,1070.0
2,12,20,2,0,0,1250,626,50.08,971.0
2,12,21,2,0,0,1250,265,21.2,626.0
2,12,22,2,0,0,1250,46,3.68,265.0
2,12,23,2,0,0,1250,127,10.16,46.0
3,12,0,3,0,0,1250,53,4.24,127.0
3,12,1,3,0,0,1250,94,7.52,53.0
3,12,2,3,0,0,1250,130,10.4,94.0
3,12,3,3,0,0,1250,130,10.4,130.0
3,12,4,3,0,0,1250,25,2.0,130.0
3,12,5,3,0,0,1250,142,11.36,25.0
3,12,6,3,0,0,1250,649,51.92,142.0
3,12,7,3,0,0,1250,561,44.88,649.0
3,12,8,3,0,1,1250,912,72.96,561.0
3,12,9,3,0,1,1250,958,76.64,912.0
3,12,10,3,0,0,1250,381,30.48,958.0
3,12,11,3,0,0,1250,498,39.84,381.0
3,12,12,3,0,0,1250,431,34.48,498.0
3,12,13,3,0,0,1250,278,22.24,431.0
3,12,14,3,0,0,1250,455,36.4,278.0
3,12,15,3,0,0,1250,327,26.16,455.0
3,12,16,3,0,0,1250,469,37.52,327.0
3,12,17,3,0,1,1250,852,68.16,469.0
3,12,18,3,0,1,1250,1048,83.84,852.0
3,12,19,3,0,1,1250,970,77.6,1048.0
3,12,20,3,0,0,1250,688,55.04,970.0
3,12,21,3,0,0,1250,136,10.88,688.0
3,12,22,3,0,0,1250,292,23.36,136.0
3,12,23,3,0,0,1250,209,16.72,292.0
4,12,0,4,0,0,1250,162,12.96,209.0
4,12,1,4,0,0,1250,160,12.8,162.0
4,12,2,4,0,0,1250,32,2.56,160.0
4,12,3,4,0,0,1250,185,14.8,32.0
4,12,4,4,0,0,1250,44,3.52,185.0
4,12,5,4,0,0,1250,174,13.92,44.0
4,12,6,4,0,0,1250,673,53.84,174.0
4,12,7,4,0,0,1250,619,49.52,673.0
4,12,8,4,0,1,1250,877,70.16,619.0
4,12,9,4,0,1,1250,967,77.36,877.0
4,12,10,4,0,0,1250,479,38.32,967.0
4,12,11,4,0,0,1250,412,32.96,479.0
4,12,12,4,0,0,1250,340,27.2,412.0
4,12,13,4,0,0,1250,382,30.56,340.0
4,12,14,4,0,0,1250,386,30.88,382.0
4,12,15,4,0,0,1250,469,37.52,386.0
4,12,16,4,0,0,1250,364,29.12,469.0
4,12,17,4,0,1,1250,1054,84.32,364.0
4,12,18,4,0,1,1250,996,79.68,1054.0
4,12,19,4,0,1,1250,946,75.68,996.0
4,12,20,4,0,0,1250,773,61.84,946.0
4,12,21,4,0,0,1250,360,28.8,773.0
4,12,22,4,0,0,1250,219,17.52,360.0
4,12,23,4,0,0,1250,205,16.4,219.0
5,12,0,5,1,0,1250,40,3.2,205.0
5,12,1,5,1,0,1250,25,2.0,40.0
5,12,2,5,1,0,1250,25,2.0,25.0
5,12,3,5,1,0,1250,117,9.36,25.0
5,12,4,5,1,0,1250,25,2.0,117.0
5,12,5,5,1,0,1250,25,2.0,25.0
5,12,6,5,1,0,1250,288,23.04,25.0
5,12,7,5,1,0,1250,260,20.8,288.0
5,12,8,5,1,0,1250,556,44.48,260.0
5,12,9,5,1,0,1250,549,43.92,556.0
5,12,10,5,1,0,1250,234,18.72,549.0
5,12,11,5,1,0,1250,286,22.88,234.0
5,12,12,5,1,0,1250,263,21.04,286.0
5,12,13,5,1,0,1250,216,17.28,263.0
5,12,14,5,1,0,1250,233,18.64,216.0
5,12,15,5,1,0,1250,241,19.28,233.0
5,12,16,5,1,0,1250,162,12.96,241.0
5,12,17,5,1,0,1250,404,32.32,162.0
5,12,18,5,1,0,1250,594,47.52,404.0
5,12,19,5,1,0,1250,598,47.84,594.0
5,12,20,5,1,0,1250,392,31.36,598.0
5,12,21,5,1,0,1250,49,3.92,392.0
5,12,22,5,1,0,1250,126,10.08,49.0
5,12,23,5,1,0,1250,100,8.0,126.0
6,12,0,6,1,0,1250,26,2.08,100.0
6,12,1,6,1,0,1250,25,2.0,26.0
6,12,2,6,1,0,1250,25,2.0,25.0
6,12,3,6,1,0,1250,25,2.0,25.0
6,12,4,6,1,0,1250,80,6.4,25.0
6,12,5,6,1,0,1250,25,2.0,80.0
6,12,6,6,1,0,1250,334,26.72,25.0
6,12,7,6,1,0,1250,351,28.08,334.0
6,12,8,6,1,0,1250,587,46.96,351.0
6,12,9,6,1,0,1250,563,45.04,587.0
6,12,10,6,1,0,1250,265,21.2,563.0
6,12,11,6,1,0,1250,247,19.76,265.0
6,12,12,6,1,0,1250,255,20.4,247.0
6,12,13,6,1,0,1250,183,14.64,255.0
6,12,14,6,1,0,1250,156,12.48,183.0
6,12,15,6,1,0,1250,158,12.64,156.0
6,12,16,6,1,0,1250,312,24.96,158.0
6,12,17,6,1,0,1250,592,47.36,312.0
6,12,18,6,1,0,1250,643,51.44,592.0
6,12,19,6,1,0,1250,520,41.6,643.0
6,12,20,6,1,0,1250,549,43.92,520.0
6,12,21,6,1,0,1250,99,7.92,549.0
6,12,22,6,1,0,1250,184,14.72,99.0
6,12,23,6,1,0,1250,129,10.32,184.0
7,12,0,0,0,0,1250,25,2.0,129.0
7,12,1,0,0,0,1250,25,2.0,25.0
7,12,2,0,0,0,1250,61,4.88,25.0
7,12,3,0,0,0,1250,147,11.76,61.0
7,12,4,0,0,0,1250,27,2.16,147.0
7,12,5,0,0,0,1250,25,2.0,27.0
7,12,6,0,0,0,1250,611,48.88,25.0
7,12,7,0,0,0,1250,574,45.92,611.0
7,12,8,0,0,1,1250,1051,84.08,574.0
7,12,9,0,0,1,1250,1009,80.72,1051.0
7,12,10,0,0,0,1250,374,29.92,1009.0
7,12,11,0,0,0,1250,461,36.88,374.0
7,12,12,0,0,0,1250,489,39.12,461.0
7,12,13,0,0,0,1250,456,36.48,489.0
7,12,14,0,0,0,1250,422,33.76,456.0
7,12,15,0,0,0,1250,405,32.4,422.0
7,12,16,0,0,0,1250,347,27.76,405.0
7,12,17,0,0,1,1250,964,77.12,347.0
7,12,18,0,0,1,1250,1180,94.4,964.0
7,12,19,0,0,1,1250,1042,83.36,1180.0
7,12,20,0,0,0,1250,673,53.84,1042.0
7,12,21,0,0,0,1250,188,15.04,673.0
7,12,22,0,0,0,1250,255,20.4,188.0
7,12,23,0,0,0,1250,166,13.28,255.0
8,12,0,1,0,0,1250,25,2.0,166.0
8,12,1,1,0,0,1250,30,2.4,25.0
8,12,2,1,0,0,1250,102,8.16,30.0
8,12,3,1,0,0,1250,25,2.0,102.0
8,12,4,1,0,0,1250,104,8.32,25.0
8,12,5,1,0,0,1250,78,6.24,104.0
8,12,6,1,0,0,1250,642,51.36,78.0
8,12,7,1,0,0,1250,578,46.24,642.0
8,12,8,1,0,1,1250,1039,83.12,578.0
8,12,9,1,0,1,1250,968,77.44,1039.0
8,12,10,1,0,0,1250,403,32.24,968.0
8,12,11,1,0,0,1250,359,28.72,403.0
8,12,12,1,0,0,1250,500,40.0,359.0
8,12,13,1,0,0,1250,390,31.2,500.0
8,12,14,1,0,0,1250,447,35.76,390.0
8,12,15,1,0,0,1250,381,30.48,447.0
8,12,16,1,0,0,1250,391,31.28,381.0
8,12,17,1,0,1,1250,968,77.44,391.0
8,12,18,1,0,1,1250,1040,83.2,968.0
8,12,19,1,0,1,1250,920,73.6,1040.0
8,12,20,1,0,0,1250,775,62.0,920.0
8,12,21,1,0,0,1250,176,14.08,775.0
8,12,22,1,0,0,1250,272,21.76,176.0
8,12,23,1,0,0,1250,287,22.96,272.0
9,12,0,2,0,0,1250,74,5.92,287.0
9,12,1,2,0,0,1250,25,2.0,74.0
9,12,2,2,0,0,1250,58,4.64,25.0
9,12,3,2,0,0,1250,161,12.88,58.0
9,12,4,2,0,0,1250,84,6.72,161.0
9,12,5,2,0,0,1250,56,4.48,84.0
9,12,6,2,0,0,1250,547,43.76,56.0
9,12,7,2,0,0,1250,567,45.36,547.0
9,12,8,2,0,1,1250,881,70.48,567.0
9,12,9,2,0,1,1250,905,72.4,881.0
9,12,10,2,0,0,1250,429,34.32,905.0
9,12,11,2,0,0,1250,446,35.68,429.0
9,12,12,2,0,0,1250,477,38.16,446.0
9,12,13,2,0,0,1250,386,30.88,477.0
9,12,14,2,0,0,1250,512,40.96,386.0
9,12,15,2,0,0,1250,454,36.32,512.0
9,12,16,2,0,0,1250,380,30.4,454.0
9,12,17,2,0,1,1250,1032,82.56,380.0
9,12,18,2,0,1,1250,856,68.48,1032.0
9,12,19,2,0,1,1250,1054,84.32,856.0
9,12,20,2,0,0,1250,633,50.64,1054.0
9,12,21,2,0,0,1250,239,19.12,633.0
9,12,22,2,0,0,1250,308,24.64,239.0
9,12,23,2,0,0,1250,164,13.12,308.0
10,12,0,3,0,0,1250,63,5.04,164.0
10,12,1,3,0,0,1250,25,2.0,63.0
10,12,2,3,0,0,1250,44,3.52,25.0
10,12,3,3,0,0,1250,56,4.48,44.0
10,12,4,3,0,0,1250,110,8.8,56.0
10,12,5,3,0,0,1250,211,16.88,110.0
10,12,6,3,0,0,1250,653,52.24,211.0
10,12,7,3,0,0,1250,765,61.2,653.0
10,12,8,3,0,1,1250,904,72.32,765.0
10,12,9,3,0,1,1250,820,65.6,904.0
10,12,10,3,0,0,1250,393,31.44,820.0
10,12,11,3,0,0,1250,279,22.32,393.0
10,12,12,3,0,0,1250,367,29.36,279.0
10,12,13,3,0,0,1250,395,31.6,367.0
10,12,14,3,0,0,1250,410,32.8,395.0
10,12,15,3,0,0,1250,471,37.68,410.0
10,12,16,3,0,0,1250,424,33.92,471.0
10,12,17,3,0,1,1250,1032,82.56,424.0
10,12,18,3,0,1,1250,1023,81.84,1032.0
10,12,19,3,0,1,1250,1099,87.92,1023.0
10,12,20,3,0,0,1250,744,59.52,1099.0
10,12,21,3,0,0,1250,285,22.8,744.0
10,12,22,3,0,0,1250,301,24.08,285.0
10,12,23,3,0,0,1250,219,17.52,301.0
11,12,0,4,0,0,1250,25,2.0,219.0
11,12,1,4,0,0,1250,90,7.2,25.0
11,12,2,4,0,0,1250,54,4.32,90.0
11,12,3,4,0,0,1250,26,2.08,54.0
11,12,4,4,0,0,1250,25,2.0,26.0
11,12,5,4,0,0,1250,100,8.0,25.0
11,12,6,4,0,0,1250,579,46.32,100.0
11,12,7,4,0,0,1250,539,43.12,579.0
11,12,8,4,0,1,1250,1045,83.6,539.0
11,12,9,4,0,1,1250,937,74.96,1045.0
11,12,10,4,0,0,1250,385,30.8,937.0
11,12,11,4,0,0,1250,390,31.2,385.0
11,12,12,4,0,0,1250,464,37.12,390.0
11,12,13,4,0,0,1250,375,30.0,464.0
11,12,14,4,0,0,1250,361,28.88,375.0
11,12,15,4,0,0,1250,462,36.96,361.0
11,12,16,4,0,0,1250,360,28.8,462.0
11,12,17,4,0,1,1250,1129,90.32,360.0
11,12,18,4,0,1,1250,1068,85.44,1129.0
11,12,19,4,0,1,1250,960,76.8,1068.0
11,12,20,4,0,0,1250,698,55.84,960.0
11,12,21,4,0,0,1250,196,15.68,698.0
11,12,22,4,0,0,1250,139,11.12,196.0
11,12,23,4,0,0,1250,154,12.32,139.0
12,12,0,5,1,0,1250,25,2.0,154.0
12,12,1,5,1,0,1250,27,2.16,25.0
12,12,2,5,1,0,1250,25,2.0,27.0
12,12,3,5,1,0,1250,25,2.0,25.0
12,12,4,5,1,0,1250,82,6.56,25.0
12,12,5,5,1,0,1250,25,2.0,82.0
12,12,6,5,1,0,1250,241,19.28,25.0
12,12,7,5,1,0,1250,382,30.56,241.0
12,12,8,5,1,0,1250,494,39.52,382.0
12,12,9,5,1,0,1250,579,46.32,494.0
12,12,10,5,1,0,1250,234,18.72,579.0
12,12,11,5,1,0,1250,166,13.28,234.0
12,12,12,5,1,0,1250,282,22.56,166.0
12,12,13,5,1,0,1250,129,10.32,282.0
12,12,14,5,1,0,1250,338,27.04,129.0
12,12,15,5,1,0,1250,153,12.24,338.0
12,12,16,5,1,0,1250,197,15.76,153.0
12,12,17,5,1,0,1250,620,49.6,197.0
12,12,18,5,1,0,1250,615,49.2,620.0
12,12,19,5,1,0,1250,628,50.24,615.0
12,12,20,5,1,0,1250,368,29.44,628.0
12,12,21,5,1,0,1250,36,2.88,368.0
12,12,22,5,1,0,1250,106,8.48,36.0
12,12,23,5,1,0,1250,167,13.36,106.0
13,12,0,6,1,0,1250,46,3.68,167.0
13,12,1,6,1,0,1250,118,9.44,46.0
13,12,2,6,1,0,1250,63,5.04,118.0
13,12,3,6,1,0,1250,25,2.0,63.0
13,12,4,6,1,0,1250,25,2.0,25.0
13,12,5,6,1,0,1250,25,2.0,25.0
13,12,6,6,1,0,1250,327,26.16,25.0
13,12,7,6,1,0,1250,339,27.12,327.0
13,12,8,6,1,0,1250,406,32.48,339.0
13,12,9,6,1,0,1250,531,42.48,406.0
13,12,10,6,1,0,1250,221,17.68,531.0
13,12,11,6,1,0,1250,270,21.6,221.0
13,12,12,6,1,0,1250,301,24.08,270.0
13,12,13,6,1,0,1250,168,13.44,301.0
13,12,14,6,1,0,1250,152,12.16,168.0
13,12,15,6,1,0,1250,282,22.56,152.0
13,12,16,6,1,0,1250,79,6.32,282.0
13,12,17,6,1,0,1250,510,40.8,79.0
13,12,18,6,1,0,1250,492,39.36,510.0
13,12,19,6,1,0,1250,643,51.44,492.0
13,12,20,6,1,0,1250,444,35.52,643.0
13,12,21,6,1,0,1250,189,15.12,444.0
13,12,22,6,1,0,1250,77,6.16,189.0
13,12,23,6,1,0,1250,260,20.8,77.0
14,12,0,0,0,0,1250,78,6.24,260.0
14,12,1,0,0,0,1250,58,4.64,78.0
14,12,2,0,0,0,1250,64,5.12,58.0
14,12,3,0,0,0,1250,111,8.88,64.0
14,12,4,0,0,0,1250,214,17.12,111.0
14,12,5,0,0,0,1250,39,3.12,214.0
14,12,6,0,0,0,1250,596,47.68,39.0
14,12,7,0,0,0,1250,571,45.68,596.0
14,12,8,0,0,1,1250,876,70.08,571.0
14,12,9,0,0,1,1250,933,74.64,876.0
14,12,10,0,0,0,1250,361,28.88,933.0
14,12,11,0,0,0,1250,411,32.88,361.0
14,12,12,0,0,0,1250,425,34.0,411.0
14,12,13,0,0,0,1250,356,28.48,425.0
14,12,14,0,0,0,1250,345,27.6,356.0
14,12,15,0,0,0,1250,301,24.08,345.0
14,12,16,0,0,0,1250,422,33.76,301.0
14,12,17,0,0,1,1250,1004,80.32,422.0
14,12,18,0,0,1,1250,937,74.96,1004.0
14,12,19,0,0,1,1250,980,78.4,937.0
14,12,20,0,0,0,1250,754,60.32,980.0
14,12,21,0,0,0,1250,310,24.8,754.0
14,12,22,0,0,0,1250,186,14.88,310.0
14,12,23,0,0,0,1250,239,19.12,186.0
15,12,0,1,0,0,1250,25,2.0,239.0
15,12,1,1,0,0,1250,116,9.28,25.0
15,12,2,1,0,0,1250,25,2.0,116.0
15,12,3,1,0,0,1250,25,2.0,25.0
15,12,4,1,0,0,1250,80,6.4,25.0
15,12,5,1,0,0,1250,64,5.12,80.0
15,12,6,1,0,0,1250,595,47.6,64.0
15,12,7,1,0,0,1250,594,47.52,595.0
15,12,8,1,0,1,1250,909,72.72,594.0
15,12,9,1,0,1,1250,1083,86.64,909.0
15,12,10,1,0,0,1250,392,31.36,1083.0
15,12,11,1,0,0,1250,351,28.08,392.0
15,12,12,1,0,0,1250,377,30.16,351.0
15,12,13,1,0,0,1250,314,25.12,377.0
15,12,14,1,0,0,1250,282,22.56,314.0
15,12,15,1,0,0,1250,524,41.92,282.0
15,12,16,1,0,0,1250,398,31.84,524.0
15,12,17,1,0,1,1250,1055,84.4,398.0
15,12,18,1,0,1,1250,991,79.28,1055.0
15,12,19,1,0,1,1250,987,78.96,991.0
15,12,20,1,0,0,1250,666,53.28,987.0
15,12,21,1,0,0,1250,86,6.88,666.0
15,12,22,1,0,0,1250,162,12.96,86.0
15,12,23,1,0,0,1250,260,20.8,162.0
16,12,0,2,0,0,1250,45,3.6,260.0
16,12,1,2,0,0,1250,49,3.92,45.0
16,12,2,2,0,0,1250,41,3.28,49.0
16,12,3,2,0,0,1250,25,2.0,41.0
16,12,4,2,0,0,1250,48,3.84,25.0
16,12,5,2,0,0,1250,239,19.12,48.0
16,12,6,2,0,0,1250,639,51.12,239.0
16,12,7,2,0,0,1250,461,36.88,639.0
16,12,8,2,0,1,1250,1000,80.0,461.0
16,12,9,2,0,1,1250,945,75.6,1000.0
16,12,10,2,0,0,1250,403,32.24,945.0
16,12,11,2,0,0,1250,470,37.6,403.0
16,12,12,2,0,0,1250,395,31.6,470.0
16,12,13,2,0,0,1250,446,35.68,395.0
16,12,14,2,0,0,1250,495,39.6,446.0
16,12,15,2,0,0,1250,465,37.2,495.0
16,12,16,2,0,0,1250,421,33.68,465.0
16,12,17,2,0,1,1250,1079,86.32,421.0
16,12,18,2,0,1,1250,1088,87.04,1079.0
16,12,19,2,0,1,1250,1017,81.36,1088.0
16,12,20,2,0,0,1250,636,50.88,1017.0
16,12,21,2,0,0,1250,205,16.4,636.0
16,12,22,2,0,0,1250,239,19.12,205.0
16,12,23,2,0,0,1250,276,22.08,239.0
17,12,0,3,0,0,1250,25,2.0,276.0
17,12,1,3,0,0,1250,60,4.8,25.0
17,12,2,3,0,0,1250,110,8.8,60.0
17,12,3,3,0,0,1250,46,3.68,110.0
17,12,4,3,0,0,1250,25,2.0,46.0
17,12,5,3,0,0,1250,31,2.48,25.0
17,12,6,3,0,0,1250,560,44.8,31.0
17,12,7,3,0,0,1250,523,41.84,560.0
17,12,8,3,0,1,1250,933,74.64,523.0
17,12,9,3,0,1,1250,960,76.8,933.0
17,12,10,3,0,0,1250,405,32.4,960.0
17,12,11,3,0,0,1250,335,26.8,405.0
17,12,12,3,0,0,1250,469,37.52,335.0
17,12,13,3,0,0,1250,361,28.88,469.0
17,12,14,3,0,0,1250,386,30.88,361.0
17,12,15,3,0,0,1250,527,42.16,386.0
17,12,16,3,0,0,1250,382,30.56,527.0
17,12,17,3,0,1,1250,1010,80.8,382.0
17,12,18,3,0,1,1250,961,76.88,1010.0
17,12,19,3,0,1,1250,932,74.56,961.0
17,12,20,3,0,0,1250,567,45.36,932.0
17,12,21,3,0,0,1250,177,14.16,567.0
17,12,22,3,0,0,1250,145,11.6,177.0
17,12,23,3,0,0,1250,289,23.12,145.0
18,12,0,4,0,0,1250,25,2.0,289.0
18,12,1,4,0,0,1250,135,10.8,25.0
18,12,2,4,0,0,1250,51,4.08,135.0
18,12,3,4,0,0,1250,25,2.0,51.0
18,12,4,4,0,0,1250,128,10.24,25.0
18,12,5,4,0,0,1250,148,11.84,128.0
18,12,6,4,0,0,1250,577,46.16,148.0
18,12,7,4,0,0,1250,530,42.4,577.0
18,12,8,4,0,1,1250,1016,81.28,530.0
18,12,9,4,0,1,1250,979,78.32,1016.0
18,12,10,4,0,0,1250,506,40.48,979.0
18,12,11,4,0,0,1250,314,25.12,506.0
18,12,12,4,0,0,1250,352,28.16,314.0
18,12,13,4,0,0,1250,361,28.88,352.0
18,12,14,4,0,0,1250,384,30.72,361.0
18,12,15,4,0,0,1250,459,36.72,384.0
18,12,16,4,0,0,1250,338,27.04,459.0
18,12,17,4,0,1,1250,952,76.16,338.0
18,12,18,4,0,1,1250,1000,80.0,952.0
18,12,19,4,0,1,1250,1067,85.36,1000.0
18,12,20,4,0,0,1250,702,56.16,1067.0
18,12,21,4,0,0,1250,168,13.44,702.0
18,12,22,4,0,0,1250,339,27.12,168.0
