station_name,entry_count,exit_count,platform_count,concourse_count,crowd_density,hour,day,month,day_of_week,weekend,crowd_level
3,1978,736,938,1357,5.42,10,29,3,6,1,2
8,1375,555,661,965,4.13,10,29,3,6,1,2
5,962,434,472,698,3.41,10,29,3,6,1,2
7,2105,896,1021,1500,3.24,10,29,3,6,1,2
2,1543,545,726,1044,5.18,10,29,3,6,1,2
0,2267,698,1046,1482,3.81,10,29,3,6,1,2
4,1541,718,760,1130,5.53,10,29,3,6,1,2
6,2074,485,927,1280,3.67,10,29,3,6,1,2
1,957,493,481,725,5.31,10,29,3,6,1,2
9,2232,790,1051,1511,5.31,10,29,3,6,1,2
3,2481,800,1152,1640,4.63,10,29,3,6,1,2
8,357,292,201,324,1.27,11,29,3,6,1,2
5,462,422,269,442,2.45,11,29,3,6,1,2
7,374,156,181,265,1.69,11,29,3,6,1,2
2,415,194,205,304,2.06,11,29,3,6,1,2
0,369,455,239,412,0.58,11,29,3,6,1,0
4,450,368,254,409,1.82,11,29,3,6,1,2
6,456,382,259,419,0.51,11,29,3,6,1,0
1,348,392,218,370,0.73,11,29,3,6,1,0
9,207,231,129,219,2.45,11,29,3,6,1,2
3,235,316,157,276,1.73,11,29,3,6,1,2
8,374,275,205,324,0.51,11,29,3,6,1,0
5,389,338,223,364,2.1,11,29,3,6,1,2
7,166,158,98,162,1.9,11,29,3,6,1,2
2,383,240,201,312,2.24,11,29,3,6,1,2
0,482,467,286,474,2.06,11,29,3,6,1,2
4,151,229,106,190,1.2,11,29,3,6,1,2
6,511,515,307,513,1.27,11,29,3,6,1,2
1,436,399,254,418,1.46,11,29,3,6,1,2
9,295,226,163,260,0.77,11,29,3,6,1,2
3,515,505,307,510,1.55,11,29,3,6,1,2
8,427,491,269,459,2.33,11,29,3,6,1,2
5,515,391,284,453,2.03,11,29,3,6,1,2
7,224,156,121,190,1.47,11,29,3,6,1,2
2,425,411,252,418,2.03,11,29,3,6,1,2
0,284,417,197,350,2.19,11,29,3,6,1,2
4,413,165,198,289,2.26,11,29,3,6,1,2
6,319,535,235,427,1.15,11,29,3,6,1,2
1,502,330,267,416,2.17,11,29,3,6,1,2
9,548,235,266,392,0.97,11,29,3,6,1,2
3,476,200,230,338,2.09,11,29,3,6,1,2
8,462,465,278,464,2.02,11,29,3,6,1,2
5,250,378,176,314,2.05,11,29,3,6,1,2
7,364,280,202,322,1.68,11,29,3,6,1,2
2,511,167,238,339,1.95,11,29,3,6,1,2
0,548,336,286,442,1.4,11,29,3,6,1,2
4,236,519,198,378,1.86,11,29,3,6,1,2
6,468,510,289,489,1.94,11,29,3,6,1,2
1,256,267,156,262,1.56,11,29,3,6,1,2
9,173,372,144,272,1.72,11,29,3,6,1,2
3,237,223,139,230,0.76,11,29,3,6,1,2
8,363,400,225,382,0.79,12,29,3,6,1,2
5,315,548,236,432,2.21,12,29,3,6,1,2
7,470,518,292,494,1.08,12,29,3,6,1,2
2,497,150,229,324,2.4,12,29,3,6,1,2
0,171,424,153,298,1.8,12,29,3,6,1,2
4,179,490,170,334,1.76,12,29,3,6,1,2
6,247,400,179,324,2.46,12,29,3,6,1,2
1,496,338,266,417,1.2,12,29,3,6,1,2
9,434,520,278,477,0.74,12,29,3,6,1,0
3,151,396,140,274,1.38,12,29,3,6,1,2
8,379,307,213,343,1.51,12,29,3,6,1,2
5,393,151,187,272,0.62,12,29,3,6,1,0
7,150,268,114,209,2.22,12,29,3,6,1,2
2,427,473,265,450,0.67,12,29,3,6,1,0
0,486,216,238,351,1.31,12,29,3,6,1,2
4,309,404,204,356,0.76,12,29,3,6,1,2
6,283,441,201,362,1.94,12,29,3,6,1,2
1,486,545,303,516,2.01,12,29,3,6,1,2
9,474,444,278,459,0.77,12,29,3,6,1,2
3,480,418,276,449,2.32,12,29,3,6,1,2
8,418,511,269,464,1.61,12,29,3,6,1,2
5,477,166,224,322,1.7,12,29,3,6,1,2
7,480,515,295,498,1.24,12,29,3,6,1,2
2,462,512,287,487,2.17,12,29,3,6,1,2
0,401,454,251,428,1.57,12,29,3,6,1,2
4,483,429,279,456,0.61,12,29,3,6,1,0
6,268,249,157,258,1.98,12,29,3,6,1,2
1,280,161,144,220,0.76,12,29,3,6,1,2
9,159,325,129,242,1.63,12,29,3,6,1,2
3,518,364,280,441,0.91,12,29,3,6,1,2
8,389,433,242,411,1.49,12,29,3,6,1,2
5,214,540,194,377,0.71,12,29,3,6,1,0
7,328,454,222,391,0.79,12,29,3,6,1,2
2,477,233,237,355,1.5,12,29,3,6,1,2
0,273,269,163,271,0.67,12,29,3,6,1,0
4,248,464,192,356,0.55,12,29,3,6,1,0
6,296,275,173,286,1.21,12,29,3,6,1,2
1,410,410,246,410,0.59,12,29,3,6,1,0
9,522,394,288,458,1.19,12,29,3,6,1,2
3,252,527,206,390,1.26,12,29,3,6,1,2
8,441,368,250,404,2.46,13,29,3,6,1,2
5,273,188,147,230,1.82,13,29,3,6,1,2
7,215,187,123,201,2.38,13,29,3,6,1,2
2,387,323,219,355,1.49,13,29,3,6,1,2
0,273,174,144,224,0.77,13,29,3,6,1,2
4,442,547,286,494,2.44,13,29,3,6,1,2
6,279,520,216,400,2.46,13,29,3,6,1,2
1,223,239,137,231,0.84,13,29,3,6,1,2
9,489,389,273,439,1.96,13,29,3,6,1,2
3,342,431,223,386,1.31,13,29,3,6,1,2
8,328,331,197,330,0.65,13,29,3,6,1,0
5,505,277,257,391,1.25,13,29,3,6,1,2
7,437,488,272,462,0.87,13,29,3,6,1,2
2,175,542,178,358,2.33,13,29,3,6,1,2
0,314,193,164,254,1.0,13,29,3,6,1,2
4,309,252,174,280,1.94,13,29,3,6,1,2
6,373,225,194,299,0.63,13,29,3,6,1,0
1,535,209,256,372,2.15,13,29,3,6,1,2
9,275,342,178,308,1.88,13,29,3,6,1,2
3,271,312,171,292,2.35,13,29,3,6,1,2
8,321,284,185,302,2.09,13,29,3,6,1,2
5,294,386,195,340,1.23,13,29,3,6,1,2
7,300,440,208,370,2.35,13,29,3,6,1,2
2,282,445,202,364,1.67,13,29,3,6,1,2
0,177,210,113,194,1.98,13,29,3,6,1,2
4,343,302,198,322,2.33,13,29,3,6,1,2
6,445,402,258,424,2.05,13,29,3,6,1,2
1,158,388,141,273,0.81,13,29,3,6,1,2
9,415,507,267,461,1.14,13,29,3,6,1,2
3,191,426,162,308,1.37,13,29,3,6,1,2
8,438,243,224,340,1.53,13,29,3,6,1,2
5,379,541,260,460,1.82,13,29,3,6,1,2
7,232,278,148,255,0.97,13,29,3,6,1,2
2,151,349,130,250,0.6,13,29,3,6,1,0
0,346,437,226,392,0.84,13,29,3,6,1,2
4,413,511,267,462,1.26,13,29,3,6,1,2
6,549,362,292,456,0.52,13,29,3,6,1,0
1,378,527,257,452,1.92,13,29,3,6,1,2
9,469,214,230,342,2.33,13,29,3,6,1,2
3,231,420,176,326,1.08,13,29,3,6,1,2
8,421,268,222,344,1.26,14,29,3,6,1,2
5,230,299,152,264,1.13,14,29,3,6,1,2
7,449,525,285,487,0.88,14,29,3,6,1,2
2,499,299,259,399,1.68,14,29,3,6,1,2
0,414,395,245,404,0.54,14,29,3,6,1,0
4,189,166,109,178,0.69,14,29,3,6,1,0
6,428,308,233,368,1.44,14,29,3,6,1,2
1,348,265,192,306,1.76,14,29,3,6,1,2
9,482,397,272,440,1.73,14,29,3,6,1,2
3,204,423,166,314,1.6,14,29,3,6,1,2
8,320,466,221,393,2.24,14,29,3,6,1,2
5,206,294,141,250,1.56,14,29,3,6,1,2
7,310,514,227,412,1.94,14,29,3,6,1,2
2,312,322,189,317,2.33,14,29,3,6,1,2
0,443,425,262,434,1.46,14,29,3,6,1,2
4,293,151,147,222,0.78,14,29,3,6,1,2
6,171,428,154,300,0.86,14,29,3,6,1,2
1,391,212,199,302,1.94,14,29,3,6,1,2
9,419,487,265,453,1.78,14,29,3,6,1,2
3,515,400,286,458,1.16,14,29,3,6,1,2
8,362,246,194,304,2.09,14,29,3,6,1,2
5,189,264,128,226,1.98,14,29,3,6,1,2
7,300,315,183,308,0.64,14,29,3,6,1,0
2,198,354,150,276,1.74,14,29,3,6,1,2
0,472,513,291,492,2.46,14,29,3,6,1,2
4,346,354,209,350,2.13,14,29,3,6,1,2
6,503,281,257,392,0.88,14,29,3,6,1,2
1,296,203,159,250,2.35,14,29,3,6,1,2
9,437,340,243,388,1.7,14,29,3,6,1,2
3,523,531,315,527,2.38,14,29,3,6,1,2
8,461,490,282,476,1.25,14,29,3,6,1,2
5,528,478,307,503,1.63,14,29,3,6,1,2
7,466,532,293,499,0.98,14,29,3,6,1,2
2,175,197,109,186,1.65,14,29,3,6,1,2
0,448,364,252,406,0.71,14,29,3,6,1,0
4,535,303,275,419,0.51,14,29,3,6,1,0
6,174,227,115,200,2.06,14,29,3,6,1,2
1,184,268,127,226,2.09,14,29,3,6,1,2
9,281,188,150,234,1.75,14,29,3,6,1,2
3,257,262,155,260,1.08,14,29,3,6,1,2
8,301,202,161,252,2.07,15,29,3,6,1,2
5,448,448,269,448,1.73,15,29,3,6,1,2
7,195,446,167,320,1.24,15,29,3,6,1,2
2,528,201,251,364,0.61,15,29,3,6,1,0
0,437,290,233,364,1.92,15,29,3,6,1,2
4,402,496,260,449,1.91,15,29,3,6,1,2
6,548,434,306,491,2.14,15,29,3,6,1,2
1,270,477,203,374,1.95,15,29,3,6,1,2
9,438,217,219,328,2.21,15,29,3,6,1,2
3,319,282,184,300,0.53,15,29,3,6,1,0
8,293,182,154,238,1.27,15,29,3,6,1,2
5,345,493,237,419,2.5,15,29,3,6,1,2
7,457,198,222,328,1.29,15,29,3,6,1,2
2,477,375,266,426,0.85,15,29,3,6,1,2
0,509,366,277,438,1.32,15,29,3,6,1,2
4,511,270,258,390,0.91,15,29,3,6,1,2
6,388,457,247,422,2.03,15,29,3,6,1,2
1,414,367,239,390,2.33,15,29,3,6,1,2
9,388,387,233,388,1.6,15,29,3,6,1,2
3,286,444,203,365,2.37,15,29,3,6,1,2
8,485,368,268,426,1.39,15,29,3,6,1,2
5,213,399,165,306,0.94,15,29,3,6,1,2
7,202,385,158,294,0.69,15,29,3,6,1,0
2,445,341,246,393,1.28,15,29,3,6,1,2
0,207,378,158,292,0.86,15,29,3,6,1,2
4,410,237,211,324,2.42,15,29,3,6,1,2
6,492,430,283,461,1.74,15,29,3,6,1,2
1,172,259,121,216,1.73,15,29,3,6,1,2
9,311,244,173,278,2.39,15,29,3,6,1,2
3,441,261,229,351,1.99,15,29,3,6,1,2
8,196,544,187,370,2.22,15,29,3,6,1,2
5,179,310,134,244,0.51,15,29,3,6,1,0
7,470,276,243,373,2.3,15,29,3,6,1,2
2,228,200,131,214,1.65,15,29,3,6,1,2
0,244,328,163,286,0.71,15,29,3,6,1,0
4,492,200,237,346,1.97,15,29,3,6,1,2
6,376,247,200,312,0.66,15,29,3,6,1,0
1,197,320,143,258,1.01,15,29,3,6,1,2
9,368,198,187,283,1.62,15,29,3,6,1,2
3,534,233,260,384,2.35,15,29,3,6,1,2
8,228,388,169,308,2.41,16,29,3,6,1,2
5,327,198,170,262,0.65,16,29,3,6,1,0
7,495,210,240,352,2.43,16,29,3,6,1,2
2,478,491,289,484,1.14,16,29,3,6,1,2
0,270,445,197,358,0.97,16,29,3,6,1,2
4,457,436,270,446,1.88,16,29,3,6,1,2
6,224,186,127,205,2.32,16,29,3,6,1,2
1,524,403,290,464,1.3,16,29,3,6,1,2
9,272,317,172,294,1.13,16,29,3,6,1,2
3,345,522,242,434,1.38,16,29,3,6,1,2
8,303,367,195,335,1.58,16,29,3,6,1,2
5,249,278,155,264,2.38,16,29,3,6,1,2
7,491,509,298,500,2.49,16,29,3,6,1,2
2,212,512,187,362,2.41,16,29,3,6,1,2
0,155,410,144,282,2.27,16,29,3,6,1,2
4,514,377,281,446,2.43,16,29,3,6,1,2
6,514,197,245,356,0.94,16,29,3,6,1,2
1,255,418,186,336,2.36,16,29,3,6,1,2
9,371,219,192,295,2.03,16,29,3,6,1,2
3,534,396,293,465,1.48,16,29,3,6,1,2
8,220,217,131,218,2.21,16,29,3,6,1,2
5,506,442,291,474,0.61,16,29,3,6,1,0
7,215,530,192,372,0.9,16,29,3,6,1,2
2,235,282,150,258,1.6,16,29,3,6,1,2
0,486,524,299,505,1.24,16,29,3,6,1,2
4,538,349,285,444,0.9,16,29,3,6,1,2
6,497,259,251,378,0.65,16,29,3,6,1,0
1,453,258,233,356,1.2,16,29,3,6,1,2
9,210,377,159,294,1.15,16,29,3,6,1,2
3,172,378,144,275,1.2,16,29,3,6,1,2
8,343,434,224,388,1.96,16,29,3,6,1,2
5,247,527,204,387,1.12,16,29,3,6,1,2
7,177,508,172,342,1.64,16,29,3,6,1,2
2,409,324,228,366,1.1,16,29,3,6,1,2
0,383,263,206,323,1.44,16,29,3,6,1,2
4,426,187,208,306,1.24,16,29,3,6,1,2
6,550,212,262,381,1.85,16,29,3,6,1,2
1,201,436,168,318,1.11,16,29,3,6,1,2
9,268,271,161,270,2.41,16,29,3,6,1,2
3,266,382,183,324,2.43,16,29,3,6,1,2
8,1191,1418,760,1304,4.0,17,29,3,6,1,2
5,1075,2385,907,1730,5.02,17,29,3,6,1,2
7,912,1005,566,958,3.12,17,29,3,6,1,2
2,943,1789,735,1366,3.29,17,29,3,6,1,2
0,670,1986,665,1328,5.6,17,29,3,6,1,2
4,765,2433,793,1599,4.8,17,29,3,6,1,2
6,949,2205,821,1577,4.88,17,29,3,6,1,2
1,1147,2732,1005,1940,5.17,17,29,3,6,1,2
9,907,1531,669,1219,5.58,17,29,3,6,1,2
3,681,1082,489,882,3.02,17,29,3,6,1,2
8,1075,2115,853,1595,4.9,17,29,3,6,1,2
5,1009,1428,689,1218,3.97,17,29,3,6,1,2
7,729,1723,636,1226,3.09,17,29,3,6,1,2
2,858,1951,733,1404,3.66,17,29,3,6,1,2
0,814,1612,648,1213,4.29,17,29,3,6,1,2
4,884,1128,579,1006,3.82,17,29,3,6,1,2
6,748,1919,683,1334,5.18,17,29,3,6,1,2
1,961,1626,710,1294,5.55,17,29,3,6,1,2
9,1121,1572,763,1346,3.75,17,29,3,6,1,2
3,635,1981,650,1308,3.52,17,29,3,6,1,2
8,1034,2281,870,1658,5.53,17,29,3,6,1,2
5,1110,1241,692,1176,5.17,17,29,3,6,1,2
7,902,1901,741,1402,4.69,17,29,3,6,1,2
2,1032,2419,897,1726,4.13,17,29,3,6,1,2
0,627,1092,469,860,4.74,17,29,3,6,1,2
4,743,1161,529,952,3.97,17,29,3,6,1,2
6,953,1277,637,1115,4.69,17,29,3,6,1,2
1,1132,1634,780,1383,3.66,17,29,3,6,1,2
9,816,1791,685,1304,3.23,17,29,3,6,1,2
3,1068,2020,831,1544,4.52,17,29,3,6,1,2
8,696,1418,562,1057,5.22,17,29,3,6,1,2
5,1065,1059,638,1062,5.5,17,29,3,6,1,2
7,1119,1513,750,1316,5.56,17,29,3,6,1,2
2,890,1920,740,1405,4.45,17,29,3,6,1,2
0,894,1930,744,1412,5.06,17,29,3,6,1,2
4,894,1400,638,1147,3.8,17,29,3,6,1,2
6,990,1494,695,1242,3.16,17,29,3,6,1,2
1,699,1597,599,1148,4.28,17,29,3,6,1,2
9,887,2389,833,1638,4.33,17,29,3,6,1,2
3,724,1463,582,1094,5.27,17,29,3,6,1,2
8,1081,2213,875,1647,4.45,18,29,3,6,1,2
5,896,1790,716,1343,3.56,18,29,3,6,1,2
7,702,2023,685,1362,5.33,18,29,3,6,1,2
2,606,1844,611,1225,3.41,18,29,3,6,1,2
0,1038,1573,730,1306,3.1,18,29,3,6,1,2
4,711,1261,537,986,5.77,18,29,3,6,1,2
6,1129,2495,951,1812,5.02,18,29,3,6,1,2
1,840,1313,599,1076,4.58,18,29,3,6,1,2
9,651,2661,793,1656,3.39,18,29,3,6,1,2
3,783,1698,653,1240,4.06,18,29,3,6,1,2
8,922,2779,925,1850,5.05,18,29,3,6,1,2
5,977,1627,716,1302,3.03,18,29,3,6,1,2
7,936,2366,848,1651,5.7,18,29,3,6,1,2
2,1081,1419,716,1250,4.67,18,29,3,6,1,2
0,861,1157,576,1009,4.04,18,29,3,6,1,2
4,731,1851,663,1291,3.4,18,29,3,6,1,2
6,765,2728,852,1746,4.74,18,29,3,6,1,2
1,797,2590,837,1694,4.08,18,29,3,6,1,2
9,928,2238,819,1583,4.2,18,29,3,6,1,2
3,1183,1748,823,1466,5.05,18,29,3,6,1,2
8,855,1890,720,1372,5.48,18,29,3,6,1,2
5,693,2040,685,1366,4.54,18,29,3,6,1,2
7,1156,2487,960,1822,5.3,18,29,3,6,1,2
2,894,1329,623,1112,3.49,18,29,3,6,1,2
0,1051,2366,894,1708,5.1,18,29,3,6,1,2
4,638,1325,520,982,5.46,18,29,3,6,1,2
6,1108,2226,888,1667,4.19,18,29,3,6,1,2
1,768,1046,516,907,3.0,18,29,3,6,1,2
9,798,2535,826,1666,4.26,18,29,3,6,1,2
3,1041,2232,863,1636,5.52,18,29,3,6,1,2
8,992,2057,808,1524,4.06,18,29,3,6,1,2
5,694,2524,782,1609,5.05,18,29,3,6,1,2
7,754,1242,550,998,4.0,18,29,3,6,1,2
2,972,1247,638,1110,5.54,18,29,3,6,1,2
0,903,1106,582,1004,4.09,18,29,3,6,1,2
4,1113,1142,674,1128,3.47,18,29,3,6,1,2
6,724,1748,639,1236,3.79,18,29,3,6,1,2
1,1183,1299,733,1241,5.67,18,29,3,6,1,2
9,1076,1269,684,1172,3.66,18,29,3,6,1,2
3,714,2265,739,1490,3.42,18,29,3,6,1,2
8,804,2710,864,1757,4.24,19,29,3,6,1,2
5,619,2702,788,1660,3.72,19,29,3,6,1,2
7,863,2368,819,1616,4.11,19,29,3,6,1,2
2,993,1685,734,1339,5.14,19,29,3,6,1,2
0,693,2032,684,1362,5.61,19,29,3,6,1,2
4,997,1196,638,1096,5.51,19,29,3,6,1,2
6,713,1276,540,994,4.83,19,29,3,6,1,2
1,994,1583,714,1288,3.45,19,29,3,6,1,2
9,829,2058,743,1444,4.44,19,29,3,6,1,2
3,1089,2432,922,1760,5.53,19,29,3,6,1,2
8,804,2327,787,1566,4.36,19,29,3,6,1,2
5,882,2353,823,1618,5.04,19,29,3,6,1,2
7,951,2503,881,1727,5.13,19,29,3,6,1,2
2,641,2234,703,1438,4.27,19,29,3,6,1,2
0,1056,2225,867,1640,3.36,19,29,3,6,1,2
4,803,2205,762,1504,3.35,19,29,3,6,1,2
6,804,1620,646,1212,5.28,19,29,3,6,1,2
1,1119,1134,674,1126,4.6,19,29,3,6,1,2
9,994,1106,619,1050,3.51,19,29,3,6,1,2
3,1081,1195,671,1138,5.18,19,29,3,6,1,2
8,886,1148,584,1017,4.42,19,29,3,6,1,2
5,681,2442,761,1562,4.17,19,29,3,6,1,2
7,827,2588,848,1708,4.13,19,29,3,6,1,2
2,693,1492,576,1092,5.28,19,29,3,6,1,2
0,900,1105,581,1002,4.59,19,29,3,6,1,2
4,1068,2751,977,1910,4.8,19,29,3,6,1,2
6,1071,1184,665,1128,3.49,19,29,3,6,1,2
1,1054,1630,748,1342,3.3,19,29,3,6,1,2
9,856,1367,616,1112,5.68,19,29,3,6,1,2
3,1190,2650,1006,1920,4.39,19,29,3,6,1,2
8,1066,1146,656,1106,3.5,19,29,3,6,1,2
5,638,2034,662,1336,3.08,19,29,3,6,1,2
7,903,1758,713,1330,4.42,19,29,3,6,1,2
2,881,1695,691,1288,5.8,19,29,3,6,1,2
0,1003,2208,843,1606,3.81,19,29,3,6,1,2
4,1145,2284,915,1714,4.16,19,29,3,6,1,2
6,658,2371,737,1514,5.34,19,29,3,6,1,2
1,782,2258,764,1520,3.76,19,29,3,6,1,2
9,783,2314,776,1548,5.74,19,29,3,6,1,2
3,611,1697,584,1154,3.42,19,29,3,6,1,2
8,1099,2443,928,1771,4.26,20,29,3,6,1,2
5,1165,2631,992,1898,4.08,20,29,3,6,1,2
7,820,2035,735,1428,4.32,20,29,3,6,1,2
2,617,2455,738,1536,5.27,20,29,3,6,1,2
0,842,1749,687,1296,4.1,20,29,3,6,1,2
4,1109,2084,860,1596,3.51,20,29,3,6,1,2
6,646,1745,607,1196,5.19,20,29,3,6,1,2
1,962,1855,756,1408,3.61,20,29,3,6,1,2
9,902,2054,772,1478,3.48,20,29,3,6,1,2
3,1046,2077,834,1562,4.2,20,29,3,6,1,2
8,902,1511,663,1206,4.83,20,29,3,6,1,2
5,829,2684,868,1756,4.23,20,29,3,6,1,2
7,1155,1353,733,1254,5.71,20,29,3,6,1,2
2,1036,2618,938,1827,4.99,20,29,3,6,1,2
0,1169,1863,840,1516,3.27,20,29,3,6,1,2
4,790,2784,873,1787,5.8,20,29,3,6,1,2
6,1146,1913,841,1530,4.33,20,29,3,6,1,2
1,952,1083,597,1018,4.74,20,29,3,6,1,2
9,1114,2246,895,1680,5.73,20,29,3,6,1,2
3,707,2063,695,1385,3.91,20,29,3,6,1,2
8,966,1997,786,1482,3.82,20,29,3,6,1,2
5,932,2672,907,1802,3.98,20,29,3,6,1,2
7,697,1385,556,1041,5.11,20,29,3,6,1,2
2,669,1829,633,1249,4.97,20,29,3,6,1,2
0,890,1924,741,1407,3.29,20,29,3,6,1,2
4,705,2450,772,1578,4.78,20,29,3,6,1,2
6,1057,2356,894,1706,3.58,20,29,3,6,1,2
1,1149,1647,789,1398,4.4,20,29,3,6,1,2
9,1010,1974,799,1492,4.13,20,29,3,6,1,2
3,827,1653,661,1240,3.41,20,29,3,6,1,2
8,640,1166,489,903,5.05,20,29,3,6,1,2
5,756,1051,513,904,5.55,20,29,3,6,1,2
7,943,1165,610,1054,4.69,20,29,3,6,1,2
2,805,1817,685,1311,3.58,20,29,3,6,1,2
0,814,1311,588,1062,4.55,20,29,3,6,1,2
4,1143,2066,870,1604,4.7,20,29,3,6,1,2
6,701,2236,728,1468,3.41,20,29,3,6,1,2
1,661,1968,658,1314,5.15,20,29,3,6,1,2
9,838,1050,545,944,5.73,20,29,3,6,1,2
3,720,1440,576,1080,5.23,20,29,3,6,1,2
8,337,511,237,424,2.35,21,29,3,6,1,2
5,190,164,109,177,1.18,21,29,3,6,1,2
7,199,253,130,226,2.06,21,29,3,6,1,2
2,185,185,111,185,1.06,21,29,3,6,1,2
0,173,234,116,204,0.93,21,29,3,6,1,2
4,383,402,234,392,0.63,21,29,3,6,1,0
6,317,160,159,238,0.97,21,29,3,6,1,2
1,237,355,166,296,1.25,21,29,3,6,1,2
9,364,181,182,272,2.08,21,29,3,6,1,2
3,473,471,283,472,1.07,21,29,3,6,1,2
8,235,424,179,330,1.33,21,29,3,6,1,2
5,276,401,191,338,2.26,21,29,3,6,1,2
7,261,179,140,220,1.14,21,29,3,6,1,2
2,228,338,159,283,1.13,21,29,3,6,1,2
0,472,170,223,321,1.77,21,29,3,6,1,2
4,519,316,271,418,1.1,21,29,3,6,1,2
6,292,391,195,342,1.27,21,29,3,6,1,2
1,416,402,247,409,1.23,21,29,3,6,1,2
9,197,457,170,327,2.02,21,29,3,6,1,2
3,336,225,179,280,1.57,21,29,3,6,1,2
8,500,444,289,472,0.65,21,29,3,6,1,0
5,150,478,156,314,1.3,21,29,3,6,1,2
7,448,152,210,300,1.71,21,29,3,6,1,2
2,286,511,217,398,0.92,21,29,3,6,1,2
0,212,506,186,359,1.36,21,29,3,6,1,2
4,265,319,170,292,2.48,21,29,3,6,1,2
6,328,152,162,240,1.1,21,29,3,6,1,2
1,193,250,127,222,1.98,21,29,3,6,1,2
9,355,499,242,427,1.3,21,29,3,6,1,2
3,295,255,169,275,0.5,21,29,3,6,1,0
8,233,309,155,271,1.38,21,29,3,6,1,2
5,525,249,260,387,2.22,21,29,3,6,1,2
7,376,228,196,302,1.27,21,29,3,6,1,2
2,266,526,212,396,1.4,21,29,3,6,1,2
0,398,406,240,402,1.34,21,29,3,6,1,2
4,406,347,232,376,2.0,21,29,3,6,1,2
6,361,322,209,342,2.34,21,29,3,6,1,2
1,256,202,143,229,0.9,21,29,3,6,1,2
9,304,196,161,250,1.23,21,29,3,6,1,2
3,167,391,145,279,1.06,21,29,3,6,1,2
8,381,303,213,342,1.41,22,29,3,6,1,2
5,518,472,302,495,2.48,22,29,3,6,1,2
7,348,409,221,378,1.07,22,29,3,6,1,2
2,225,274,145,250,2.06,22,29,3,6,1,2
0,241,217,140,229,0.63,22,29,3,6,1,0
4,496,265,251,380,2.26,22,29,3,6,1,2
6,549,314,282,432,1.52,22,29,3,6,1,2
1,534,192,252,363,0.66,22,29,3,6,1,0
9,316,520,230,418,0.84,22,29,3,6,1,2
3,516,460,298,488,1.21,22,29,3,6,1,2
8,390,179,192,284,1.99,22,29,3,6,1,2
5,459,423,268,441,1.48,22,29,3,6,1,2
7,244,166,131,205,0.8,22,29,3,6,1,2
2,395,486,255,440,1.16,22,29,3,6,1,2
0,198,219,123,208,1.01,22,29,3,6,1,2
4,464,342,254,403,1.58,22,29,3,6,1,2
6,173,475,164,324,2.45,22,29,3,6,1,2
1,372,509,251,440,1.46,22,29,3,6,1,2
9,497,241,247,369,1.1,22,29,3,6,1,2
3,490,189,234,340,0.71,22,29,3,6,1,0
8,446,262,231,354,1.07,22,29,3,6,1,2
5,196,265,131,230,2.09,22,29,3,6,1,2
7,175,489,168,332,2.26,22,29,3,6,1,2
2,548,362,292,455,2.45,22,29,3,6,1,2
0,281,443,201,362,1.25,22,29,3,6,1,2
4,313,447,215,380,1.04,22,29,3,6,1,2
6,235,311,156,273,0.64,22,29,3,6,1,0
1,152,262,113,207,1.56,22,29,3,6,1,2
9,344,362,210,353,2.48,22,29,3,6,1,2
3,324,172,164,248,2.28,22,29,3,6,1,2
8,325,231,176,278,1.28,22,29,3,6,1,2
5,407,186,200,296,1.21,22,29,3,6,1,2
7,293,319,181,306,1.22,22,29,3,6,1,2
2,203,169,115,186,1.39,22,29,3,6,1,2
0,355,283,199,319,0.93,22,29,3,6,1,2
4,251,387,178,319,2.05,22,29,3,6,1,2
6,195,239,126,217,1.32,22,29,3,6,1,2
1,167,453,157,310,1.75,22,29,3,6,1,2
9,435,339,242,387,2.31,22,29,3,6,1,2
3,481,234,239,358,2.27,22,29,3,6,1,2
8,221,392,167,306,1.07,23,29,3,6,1,2
5,215,318,150,266,1.74,23,29,3,6,1,2
7,378,159,183,268,1.15,23,29,3,6,1,2
2,174,549,179,362,2.43,23,29,3,6,1,2
0,168,304,128,236,1.04,23,29,3,6,1,2
4,459,546,293,502,1.89,23,29,3,6,1,2
6,399,492,258,446,2.02,23,29,3,6,1,2
1,296,335,185,316,1.82,23,29,3,6,1,2
9,297,195,158,246,1.34,23,29,3,6,1,2
3,399,302,220,350,1.1,23,29,3,6,1,2
8,164,236,113,200,2.45,23,29,3,6,1,2
5,385,344,223,364,1.42,23,29,3,6,1,2
7,244,318,161,281,2.0,23,29,3,6,1,2
2,540,359,288,450,1.84,23,29,3,6,1,2
0,217,438,174,328,1.36,23,29,3,6,1,2
4,482,231,239,356,0.92,23,29,3,6,1,2
6,478,329,257,404,2.35,23,29,3,6,1,2
1,509,294,262,402,1.01,23,29,3,6,1,2
9,238,181,131,210,1.36,23,29,3,6,1,2
3,217,161,119,189,1.7,23,29,3,6,1,2
8,245,479,194,362,1.87,23,29,3,6,1,2
5,173,248,119,210,2.5,23,29,3,6,1,2
7,543,450,307,496,0.71,23,29,3,6,1,0
2,274,265,163,270,1.4,23,29,3,6,1,2
0,450,212,222,331,1.93,23,29,3,6,1,2
4,477,396,270,436,2.47,23,29,3,6,1,2
6,543,403,298,473,1.03,23,29,3,6,1,2
1,277,299,171,288,1.89,23,29,3,6,1,2
9,151,532,167,342,1.78,23,29,3,6,1,2
3,373,492,248,432,1.68,23,29,3,6,1,2
