station_name,entry_count,exit_count,platform_count,concourse_count,hour,day,month,day_of_week,weekend
1,363,245,194,304,21,24,3,1,0
9,162,322,129,242,21,24,3,1,0
3,366,196,186,281,21,24,3,1,0
8,481,219,236,350,22,24,3,1,0
5,545,504,319,524,22,24,3,1,0
7,471,259,240,365,22,24,3,1,0
2,420,257,219,338,22,24,3,1,0
0,310,221,168,266,22,24,3,1,0
4,444,368,251,406,22,24,3,1,0
6,321,197,168,259,22,24,3,1,0
1,523,253,260,388,22,24,3,1,0
9,201,163,113,182,22,24,3,1,0
3,521,430,294,476,22,24,3,1,0
8,380,273,207,326,22,24,3,1,0
5,424,177,205,300,22,24,3,1,0
7,284,289,171,286,22,24,3,1,0
2,243,286,154,264,22,24,3,1,0
0,464,283,242,374,22,24,3,1,0
4,337,301,195,319,22,24,3,1,0
6,344,250,188,297,22,24,3,1,0
1,164,256,117,210,22,24,3,1,0
9,455,184,219,320,22,24,3,1,0
3,176,513,173,344,22,24,3,1,0
8,283,293,172,288,22,24,3,1,0
5,469,517,291,493,22,24,3,1,0
7,175,501,170,338,22,24,3,1,0
2,428,436,258,432,22,24,3,1,0
0,458,370,257,414,22,24,3,1,0
4,349,356,211,352,22,24,3,1,0
6,247,345,168,296,22,24,3,1,0
1,304,163,154,234,22,24,3,1,0
9,334,234,180,284,22,24,3,1,0
3,545,203,259,374,22,24,3,1,0
8,378,426,236,402,22,24,3,1,0
5,471,169,222,320,22,24,3,1,0
7,476,523,295,500,22,24,3,1,0
2,183,438,161,310,22,24,3,1,0
0,494,293,256,394,22,24,3,1,0
4,419,451,258,435,22,24,3,1,0
6,500,402,280,451,22,24,3,1,0
1,208,281,139,244,22,24,3,1,0
9,527,545,320,536,22,24,3,1,0
3,451,173,215,312,22,24,3,1,0
8,478,534,298,506,23,24,3,1,0
5,188,302,136,245,23,24,3,1,0
7,419,332,234,376,23,24,3,1,0
2,275,231,156,253,23,24,3,1,0
0,506,328,268,417,23,24,3,1,0
4,533,432,300,482,23,24,3,1,0
6,331,300,192,316,23,24,3,1,0
1,458,483,280,470,23,24,3,1,0
9,325,392,208,358,23,24,3,1,0
3,517,525,312,521,23,24,3,1,0
8,308,153,154,230,23,24,3,1,0
5,468,313,250,390,23,24,3,1,0
7,425,260,222,342,23,24,3,1,0
2,214,378,161,296,23,24,3,1,0
0,509,433,290,471,23,24,3,1,0
4,540,202,256,371,23,24,3,1,0
6,517,548,316,532,23,24,3,1,0
1,509,214,246,362,23,24,3,1,0
9,496,441,287,468,23,24,3,1,0
3,222,439,177,330,23,24,3,1,0
8,342,152,167,247,23,24,3,1,0
5,268,351,177,310,23,24,3,1,0
7,325,385,207,355,23,24,3,1,0
2,358,345,212,352,23,24,3,1,0
0,529,430,298,480,23,24,3,1,0
4,460,463,277,462,23,24,3,1,0
6,515,284,263,400,23,24,3,1,0
1,308,317,187,312,23,24,3,1,0
9,450,499,280,474,23,24,3,1,0
3,340,165,169,252,23,24,3,1,0
8,169,510,170,340,23,24,3,1,0
5,463,246,234,354,23,24,3,1,0
7,441,489,274,465,23,24,3,1,0
2,434,439,261,436,23,24,3,1,0
0,493,524,302,508,23,24,3,1,0
4,513,476,300,494,23,24,3,1,0
6,279,390,190,334,23,24,3,1,0
1,394,385,235,390,23,24,3,1,0
9,448,246,228,347,23,24,3,1,0
3,296,216,162,256,23,24,3,1,0
8,0,0,0,0,0,25,3,2,0
5,0,0,0,0,0,25,3,2,0
7,0,0,0,0,0,25,3,2,0
2,0,0,0,0,0,25,3,2,0
0,0,0,0,0,0,25,3,2,0
4,0,0,0,0,0,25,3,2,0
6,0,0,0,0,0,25,3,2,0
1,0,0,0,0,0,25,3,2,0
9,0,0,0,0,0,25,3,2,0
3,0,0,0,0,0,25,3,2,0
8,0,0,0,0,1,25,3,2,0
5,0,0,0,0,1,25,3,2,0
7,0,0,0,0,1,25,3,2,0
2,0,0,0,0,1,25,3,2,0
0,0,0,0,0,1,25,3,2,0
4,0,0,0,0,1,25,3,2,0
6,0,0,0,0,1,25,3,2,0
1,0,0,0,0,1,25,3,2,0
9,0,0,0,0,1,25,3,2,0
3,0,0,0,0,1,25,3,2,0
8,0,0,0,0,2,25,3,2,0
5,0,0,0,0,2,25,3,2,0
7,0,0,0,0,2,25,3,2,0
2,0,0,0,0,2,25,3,2,0
0,0,0,0,0,2,25,3,2,0
4,0,0,0,0,2,25,3,2,0
6,0,0,0,0,2,25,3,2,0
1,0,0,0,0,2,25,3,2,0
9,0,0,0,0,2,25,3,2,0
3,0,0,0,0,2,25,3,2,0
8,0,0,0,0,3,25,3,2,0
5,0,0,0,0,3,25,3,2,0
7,0,0,0,0,3,25,3,2,0
2,0,0,0,0,3,25,3,2,0
0,0,0,0,0,3,25,3,2,0
4,0,0,0,0,3,25,3,2,0
6,0,0,0,0,3,25,3,2,0
1,0,0,0,0,3,25,3,2,0
9,0,0,0,0,3,25,3,2,0
3,0,0,0,0,3,25,3,2,0
8,0,0,0,0,4,25,3,2,0
5,0,0,0,0,4,25,3,2,0
7,0,0,0,0,4,25,3,2,0
2,0,0,0,0,4,25,3,2,0
0,0,0,0,0,4,25,3,2,0
4,0,0,0,0,4,25,3,2,0
6,0,0,0,0,4,25,3,2,0
1,0,0,0,0,4,25,3,2,0
9,0,0,0,0,4,25,3,2,0
3,0,0,0,0,4,25,3,2,0
8,0,0,0,0,5,25,3,2,0
5,0,0,0,0,5,25,3,2,0
7,0,0,0,0,5,25,3,2,0
2,0,0,0,0,5,25,3,2,0
0,0,0,0,0,5,25,3,2,0
4,0,0,0,0,5,25,3,2,0
6,0,0,0,0,5,25,3,2,0
1,0,0,0,0,5,25,3,2,0
9,0,0,0,0,5,25,3,2,0
3,0,0,0,0,5,25,3,2,0
8,389,410,238,400,6,25,3,2,0
5,511,500,304,506,6,25,3,2,0
7,438,329,241,384,6,25,3,2,0
2,504,482,298,493,6,25,3,2,0
0,192,485,174,338,6,25,3,2,0
4,505,336,269,420,6,25,3,2,0
6,389,395,235,392,6,25,3,2,0
1,405,444,251,424,6,25,3,2,0
9,429,520,276,474,6,25,3,2,0
3,189,155,107,172,6,25,3,2,0
8,503,342,270,422,6,25,3,2,0
5,410,178,200,294,6,25,3,2,0
7,230,478,188,354,6,25,3,2,0
2,272,160,141,216,6,25,3,2,0
0,335,194,173,264,6,25,3,2,0
4,447,191,217,319,6,25,3,2,0
6,406,363,235,384,6,25,3,2,0
1,257,184,140,220,6,25,3,2,0
9,317,483,223,400,6,25,3,2,0
3,245,425,183,335,6,25,3,2,0
8,434,462,266,448,6,25,3,2,0
5,519,410,290,464,6,25,3,2,0
7,432,258,224,345,6,25,3,2,0
2,474,451,280,462,6,25,3,2,0
0,184,517,177,350,6,25,3,2,0
4,287,532,221,410,6,25,3,2,0
6,223,174,124,198,6,25,3,2,0
1,262,495,204,378,6,25,3,2,0
9,419,262,220,340,6,25,3,2,0
3,448,481,275,464,6,25,3,2,0
8,226,458,182,342,6,25,3,2,0
5,422,519,273,470,6,25,3,2,0
7,269,414,190,342,6,25,3,2,0
2,306,534,229,420,6,25,3,2,0
0,408,471,257,440,6,25,3,2,0
4,357,163,175,260,6,25,3,2,0
6,187,372,149,280,6,25,3,2,0
1,236,384,171,310,6,25,3,2,0
9,277,364,184,320,6,25,3,2,0
3,427,191,209,309,6,25,3,2,0
8,535,219,258,377,7,25,3,2,0
5,439,253,226,346,7,25,3,2,0
7,438,328,241,383,7,25,3,2,0
2,509,295,263,402,7,25,3,2,0
0,529,318,275,424,7,25,3,2,0
4,182,351,143,266,7,25,3,2,0
6,322,274,184,298,7,25,3,2,0
1,448,160,211,304,7,25,3,2,0
9,462,218,228,340,7,25,3,2,0
3,505,284,259,394,7,25,3,2,0
8,311,318,188,314,7,25,3,2,0
5,289,384,192,336,7,25,3,2,0
7,165,431,152,298,7,25,3,2,0
2,242,357,168,300,7,25,3,2,0
0,331,512,235,422,7,25,3,2,0
4,340,253,187,296,7,25,3,2,0
6,163,532,172,348,7,25,3,2,0
1,428,498,271,463,7,25,3,2,0
9,459,509,285,484,7,25,3,2,0
3,442,544,286,493,7,25,3,2,0
8,233,270,147,252,7,25,3,2,0
5,512,463,297,488,7,25,3,2,0
7,507,233,249,370,7,25,3,2,0
2,243,429,183,336,7,25,3,2,0
0,159,211,106,185,7,25,3,2,0
4,378,530,257,454,7,25,3,2,0
6,478,485,288,482,7,25,3,2,0
1,277,407,192,342,7,25,3,2,0
9,425,186,207,306,7,25,3,2,0
3,156,243,111,200,7,25,3,2,0
8,293,374,192,334,7,25,3,2,0
5,343,194,176,268,7,25,3,2,0
7,546,526,324,536,7,25,3,2,0
2,244,373,172,308,7,25,3,2,0
0,530,254,263,392,7,25,3,2,0
4,389,216,199,302,7,25,3,2,0
6,323,209,171,266,7,25,3,2,0
1,357,481,239,419,7,25,3,2,0
9,282,348,182,315,7,25,3,2,0
3,416,335,233,376,7,25,3,2,0
8,962,623,509,792,8,25,3,2,0
5,2201,720,1024,1460,8,25,3,2,0
7,1437,929,761,1183,8,25,3,2,0
2,1744,497,797,1120,8,25,3,2,0
0,2337,905,1116,1621,8,25,3,2,0
4,1764,461,798,1112,8,25,3,2,0
6,1664,432,752,1048,8,25,3,2,0
1,1140,819,620,980,8,25,3,2,0
9,1453,828,747,1140,8,25,3,2,0
3,1472,745,738,1108,8,25,3,2,0
8,1053,510,523,782,8,25,3,2,0
5,1751,655,831,1203,8,25,3,2,0
7,908,830,529,869,8,25,3,2,0
2,1813,994,924,1404,8,25,3,2,0
0,1839,416,819,1128,8,25,3,2,0
4,1015,802,566,908,8,25,3,2,0
6,1552,472,715,1012,8,25,3,2,0
1,1203,540,589,872,8,25,3,2,0
9,2136,520,958,1328,8,25,3,2,0
3,2493,595,1116,1544,8,25,3,2,0
8,1654,848,831,1251,8,25,3,2,0
5,1532,870,787,1201,8,25,3,2,0
7,848,635,466,742,8,25,3,2,0
2,1095,990,636,1042,8,25,3,2,0
0,1023,442,498,732,8,25,3,2,0
4,1247,710,641,978,8,25,3,2,0
6,2473,767,1143,1620,8,25,3,2,0
1,1084,640,562,862,8,25,3,2,0
9,2137,941,1043,1539,8,25,3,2,0
3,927,524,476,726,8,25,3,2,0
8,906,975,557,940,8,25,3,2,0
5,1323,759,681,1041,8,25,3,2,0
7,1204,911,664,1058,8,25,3,2,0
2,831,432,419,632,8,25,3,2,0
0,2391,784,1113,1588,8,25,3,2,0
4,1071,945,617,1008,8,25,3,2,0
6,2070,651,958,1360,8,25,3,2,0
1,2020,828,974,1424,8,25,3,2,0
9,2427,898,1150,1662,8,25,3,2,0
3,1668,447,757,1058,8,25,3,2,0
8,841,934,523,888,9,25,3,2,0
5,2249,995,1099,1622,9,25,3,2,0
7,2015,575,921,1295,9,25,3,2,0
2,2381,778,1108,1580,9,25,3,2,0
0,1944,464,870,1204,9,25,3,2,0
4,1638,899,835,1268,9,25,3,2,0
6,1135,652,584,894,9,25,3,2,0
1,1858,457,835,1158,9,25,3,2,0
9,859,969,537,914,9,25,3,2,0
3,2137,435,942,1286,9,25,3,2,0
8,2320,686,1065,1503,9,25,3,2,0
5,1356,522,647,939,9,25,3,2,0
7,1868,408,829,1138,9,25,3,2,0
2,2023,482,906,1252,9,25,3,2,0
0,1745,928,884,1336,9,25,3,2,0
4,1913,436,852,1174,9,25,3,2,0
6,1892,966,950,1429,9,25,3,2,0
1,810,499,424,654,9,25,3,2,0
9,1075,608,552,842,9,25,3,2,0
3,1281,654,643,968,9,25,3,2,0
8,1593,600,757,1096,9,25,3,2,0
5,2052,434,908,1243,9,25,3,2,0
7,2326,463,1023,1394,9,25,3,2,0
2,1696,912,861,1304,9,25,3,2,0
0,1031,747,562,889,9,25,3,2,0
4,1364,844,714,1104,9,25,3,2,0
6,1148,866,632,1007,9,25,3,2,0
1,827,899,511,863,9,25,3,2,0
9,965,465,479,715,9,25,3,2,0
3,861,745,493,803,9,25,3,2,0
8,821,798,488,810,9,25,3,2,0
5,1246,591,617,918,9,25,3,2,0
7,1604,643,770,1124,9,25,3,2,0
2,1463,592,704,1028,9,25,3,2,0
0,1514,944,794,1229,9,25,3,2,0
4,1084,956,625,1020,9,25,3,2,0
6,808,713,466,760,9,25,3,2,0
1,1465,728,732,1096,9,25,3,2,0
9,1478,994,790,1236,9,25,3,2,0
3,1221,773,643,997,9,25,3,2,0
8,850,653,471,752,10,25,3,2,0
5,1984,596,913,1290,10,25,3,2,0
7,1437,951,765,1194,10,25,3,2,0
2,2273,639,1037,1456,10,25,3,2,0
0,1183,978,669,1080,10,25,3,2,0
4,1957,739,931,1348,10,25,3,2,0
6,1570,466,721,1018,10,25,3,2,0
1,1485,418,678,952,10,25,3,2,0
9,1582,664,766,1123,10,25,3,2,0
3,1395,552,668,974,10,25,3,2,0
8,1541,638,744,1090,10,25,3,2,0
5,2057,420,907,1238,10,25,3,2,0
7,1514,596,725,1055,10,25,3,2,0
2,1160,478,560,819,10,25,3,2,0
0,1876,890,928,1383,10,25,3,2,0
4,2189,986,1073,1588,10,25,3,2,0
6,1599,485,737,1042,10,25,3,2,0
1,1372,583,665,978,10,25,3,2,0
9,1882,880,929,1381,10,25,3,2,0
3,1320,747,677,1034,10,25,3,2,0
8,2393,810,1119,1602,10,25,3,2,0
5,994,466,491,730,10,25,3,2,0
7,1929,455,863,1192,10,25,3,2,0
2,1980,729,938,1354,10,25,3,2,0
0,1276,921,695,1098,10,25,3,2,0
4,961,419,468,690,10,25,3,2,0
6,2370,731,1094,1550,10,25,3,2,0
1,1817,757,878,1287,10,25,3,2,0
9,1824,547,839,1186,10,25,3,2,0
3,869,845,517,857,10,25,3,2,0
8,1858,813,906,1336,10,25,3,2,0
5,1913,797,925,1355,10,25,3,2,0
7,935,866,547,900,10,25,3,2,0
2,1812,655,856,1234,10,25,3,2,0
0,1431,752,723,1092,10,25,3,2,0
4,2340,961,1128,1650,10,25,3,2,0
6,2437,789,1133,1613,10,25,3,2,0
1,840,875,511,858,10,25,3,2,0
9,1555,404,703,980,10,25,3,2,0
3,838,687,473,762,10,25,3,2,0
8,225,455,181,340,11,25,3,2,0
5,192,389,155,290,11,25,3,2,0
7,369,538,255,454,11,25,3,2,0
2,447,239,227,343,11,25,3,2,0
0,313,485,222,399,11,25,3,2,0
4,374,530,256,452,11,25,3,2,0
6,253,454,192,354,11,25,3,2,0
1,192,276,132,234,11,25,3,2,0
9,231,511,195,371,11,25,3,2,0
3,391,524,261,458,11,25,3,2,0
8,483,265,246,374,11,25,3,2,0
5,313,250,175,282,11,25,3,2,0
7,525,248,260,386,11,25,3,2,0
2,277,508,212,392,11,25,3,2,0
0,413,375,240,394,11,25,3,2,0
4,442,254,228,348,11,25,3,2,0
6,475,279,246,377,11,25,3,2,0
1,310,327,189,318,11,25,3,2,0
9,243,213,140,228,11,25,3,2,0
3,490,202,236,346,11,25,3,2,0
8,421,436,256,428,11,25,3,2,0
5,188,540,183,364,11,25,3,2,0
7,446,293,237,370,11,25,3,2,0
2,241,509,198,375,11,25,3,2,0
0,169,457,159,313,11,25,3,2,0
4,310,309,186,310,11,25,3,2,0
6,519,170,242,344,11,25,3,2,0
1,374,248,199,311,11,25,3,2,0
9,201,423,165,312,11,25,3,2,0
3,294,389,195,342,11,25,3,2,0
8,232,227,138,230,11,25,3,2,0
5,228,543,200,386,11,25,3,2,0
7,389,161,188,275,11,25,3,2,0
2,547,215,262,381,11,25,3,2,0
0,188,159,107,174,11,25,3,2,0
4,245,490,196,368,11,25,3,2,0
6,508,531,309,520,11,25,3,2,0
1,481,180,228,330,11,25,3,2,0
9,359,169,177,264,11,25,3,2,0
3,417,474,262,446,11,25,3,2,0
8,464,265,239,364,12,25,3,2,0
5,190,255,127,222,12,25,3,2,0
7,210,521,188,366,12,25,3,2,0
2,484,307,255,396,12,25,3,2,0
0,355,524,247,440,12,25,3,2,0
4,224,181,126,202,12,25,3,2,0
6,259,333,170,296,12,25,3,2,0
1,339,455,227,397,12,25,3,2,0
9,297,324,184,310,12,25,3,2,0
3,380,301,212,340,12,25,3,2,0
8,492,187,234,340,12,25,3,2,0
5,150,228,106,189,12,25,3,2,0
7,294,155,149,224,12,25,3,2,0
2,207,301,143,254,12,25,3,2,0
0,190,417,159,304,12,25,3,2,0
4,286,462,207,374,12,25,3,2,0
6,307,315,186,311,12,25,3,2,0
1,509,328,269,418,12,25,3,2,0
9,321,158,160,240,12,25,3,2,0
3,489,231,242,360,12,25,3,2,0
8,501,346,270,424,12,25,3,2,0
5,408,278,219,343,12,25,3,2,0
7,233,482,190,358,12,25,3,2,0
2,462,545,294,504,12,25,3,2,0
0,272,454,200,363,12,25,3,2,0
4,197,541,187,369,12,25,3,2,0
6,245,463,191,354,12,25,3,2,0
1,346,464,231,405,12,25,3,2,0
9,526,340,278,433,12,25,3,2,0
3,199,537,187,368,12,25,3,2,0
8,339,473,230,406,12,25,3,2,0
5,380,258,204,319,12,25,3,2,0
7,335,360,206,348,12,25,3,2,0
2,469,388,265,428,12,25,3,2,0
0,381,533,259,457,12,25,3,2,0
4,187,386,152,286,12,25,3,2,0
6,248,474,194,361,12,25,3,2,0
1,176,458,162,317,12,25,3,2,0
9,456,441,271,448,12,25,3,2,0
3,312,428,210,370,12,25,3,2,0
8,291,351,187,321,13,25,3,2,0
5,548,337,287,442,13,25,3,2,0
7,217,461,179,339,13,25,3,2,0
2,253,245,150,249,13,25,3,2,0
0,241,495,195,368,13,25,3,2,0
4,401,231,207,316,13,25,3,2,0
6,486,373,269,430,13,25,3,2,0
1,170,426,153,298,13,25,3,2,0
9,192,258,128,225,13,25,3,2,0
3,387,460,247,424,13,25,3,2,0
8,331,313,195,322,13,25,3,2,0
5,229,248,141,238,13,25,3,2,0
7,441,439,264,440,13,25,3,2,0
2,178,170,105,174,13,25,3,2,0
0,155,520,166,338,13,25,3,2,0
4,464,326,251,395,13,25,3,2,0
6,269,521,212,395,13,25,3,2,0
1,174,414,152,294,13,25,3,2,0
9,472,368,262,420,13,25,3,2,0
3,161,475,159,318,13,25,3,2,0
8,220,242,136,231,13,25,3,2,0
5,319,450,218,384,13,25,3,2,0
7,306,463,215,384,13,25,3,2,0
2,536,535,321,536,13,25,3,2,0
0,449,152,210,300,13,25,3,2,0
4,214,210,128,212,13,25,3,2,0
6,315,254,177,284,13,25,3,2,0
1,299,490,218,394,13,25,3,2,0
9,469,215,231,342,13,25,3,2,0
3,545,309,280,427,13,25,3,2,0
8,327,289,189,308,13,25,3,2,0
5,524,317,273,420,13,25,3,2,0
7,160,397,143,278,13,25,3,2,0
2,445,150,208,298,13,25,3,2,0
0,368,280,203,324,13,25,3,2,0
4,397,224,204,310,13,25,3,2,0
6,234,412,176,323,13,25,3,2,0
1,221,456,180,338,13,25,3,2,0
9,321,468,222,394,13,25,3,2,0
3,274,313,172,294,13,25,3,2,0
8,528,215,254,372,14,25,3,2,0
5,338,294,194,316,14,25,3,2,0
7,536,206,256,371,14,25,3,2,0
2,263,327,171,295,14,25,3,2,0
0,444,318,241,381,14,25,3,2,0
4,470,354,259,412,14,25,3,2,0
6,321,423,213,372,14,25,3,2,0
1,330,456,223,393,14,25,3,2,0
9,229,490,190,360,14,25,3,2,0
3,314,323,190,318,14,25,3,2,0
8,327,331,197,329,14,25,3,2,0
5,174,280,126,227,14,25,3,2,0
7,470,188,226,329,14,25,3,2,0
2,299,519,223,409,14,25,3,2,0
0,469,392,266,430,14,25,3,2,0
4,394,190,196,292,14,25,3,2,0
6,285,383,191,334,14,25,3,2,0
1,437,309,237,373,14,25,3,2,0
9,373,500,249,436,14,25,3,2,0
3,172,400,149,286,14,25,3,2,0
8,380,466,245,423,14,25,3,2,0
5,546,227,264,386,14,25,3,2,0
7,404,526,267,465,14,25,3,2,0
2,479,358,263,418,14,25,3,2,0
0,401,321,225,361,14,25,3,2,0
4,260,167,137,214,14,25,3,2,0
6,314,376,201,345,14,25,3,2,0
1,331,159,164,245,14,25,3,2,0
9,223,255,140,239,14,25,3,2,0
3,156,322,127,239,14,25,3,2,0
8,223,436,176,330,14,25,3,2,0
5,244,259,149,252,14,25,3,2,0
7,477,378,266,428,14,25,3,2,0
2,431,188,210,310,14,25,3,2,0
0,195,401,158,298,14,25,3,2,0
4,547,438,306,492,14,25,3,2,0
6,365,286,203,326,14,25,3,2,0
1,207,180,119,194,14,25,3,2,0
9,511,417,288,464,14,25,3,2,0
3,272,334,176,303,14,25,3,2,0
8,243,363,170,303,15,25,3,2,0
5,164,272,120,218,15,25,3,2,0
7,500,313,263,406,15,25,3,2,0
2,461,161,217,311,15,25,3,2,0
0,546,282,275,414,15,25,3,2,0
4,360,364,217,362,15,25,3,2,0
6,272,243,157,258,15,25,3,2,0
1,432,174,208,303,15,25,3,2,0
9,321,237,176,279,15,25,3,2,0
3,350,152,170,251,15,25,3,2,0
8,415,349,236,382,15,25,3,2,0
5,290,172,150,231,15,25,3,2,0
7,439,401,256,420,15,25,3,2,0
2,343,371,211,357,15,25,3,2,0
0,452,462,273,457,15,25,3,2,0
4,181,536,180,358,15,25,3,2,0
6,316,355,197,336,15,25,3,2,0
1,213,251,135,232,15,25,3,2,0
9,302,420,205,361,15,25,3,2,0
3,433,503,274,468,15,25,3,2,0
8,425,344,239,384,15,25,3,2,0
5,281,178,148,230,15,25,3,2,0
7,266,454,197,360,15,25,3,2,0
2,412,268,218,340,15,25,3,2,0
0,278,159,143,218,15,25,3,2,0
4,539,359,287,449,15,25,3,2,0
6,232,439,181,336,15,25,3,2,0
1,255,375,177,315,15,25,3,2,0
9,499,389,277,444,15,25,3,2,0
3,295,534,225,414,15,25,3,2,0
8,531,270,266,400,15,25,3,2,0
5,214,375,161,294,15,25,3,2,0
7,337,512,237,424,15,25,3,2,0
2,176,417,154,296,15,25,3,2,0
0,342,220,181,281,15,25,3,2,0
4,398,298,219,348,15,25,3,2,0
6,385,258,206,322,15,25,3,2,0
1,444,311,240,378,15,25,3,2,0
9,435,347,243,391,15,25,3,2,0
3,511,352,275,432,15,25,3,2,0
8,396,356,230,376,16,25,3,2,0
5,318,184,164,251,16,25,3,2,0
7,296,480,214,388,16,25,3,2,0
2,497,535,306,516,16,25,3,2,0
0,378,190,189,284,16,25,3,2,0
4,271,250,158,260,16,25,3,2,0
6,243,487,195,365,16,25,3,2,0
1,212,161,117,186,16,25,3,2,0
9,330,296,191,313,16,25,3,2,0
3,241,443,185,342,16,25,3,2,0
8,169,436,155,302,16,25,3,2,0
5,260,199,144,230,16,25,3,2,0
7,462,221,229,342,16,25,3,2,0
2,253,547,211,400,16,25,3,2,0
0,456,357,254,406,16,25,3,2,0
4,165,527,171,346,16,25,3,2,0
6,464,439,273,452,16,25,3,2,0
1,447,232,225,340,16,25,3,2,0
9,328,253,182,290,16,25,3,2,0
3,216,524,191,370,16,25,3,2,0
8,305,333,189,319,16,25,3,2,0
5,296,526,224,411,16,25,3,2,0
7,337,305,196,321,16,25,3,2,0
2,265,354,177,310,16,25,3,2,0
0,350,300,200,325,16,25,3,2,0
4,199,339,147,269,16,25,3,2,0
6,257,317,166,287,16,25,3,2,0
1,293,290,175,292,16,25,3,2,0
9,372,227,194,300,16,25,3,2,0
3,288,462,208,375,16,25,3,2,0
8,335,541,242,438,16,25,3,2,0
5,486,517,298,502,16,25,3,2,0
7,496,162,231,329,16,25,3,2,0
2,164,425,151,294,16,25,3,2,0
0,335,223,179,279,16,25,3,2,0
4,434,150,204,292,16,25,3,2,0
6,353,386,218,370,16,25,3,2,0
1,504,292,260,398,16,25,3,2,0
9,425,257,221,341,16,25,3,2,0
3,333,470,227,402,16,25,3,2,0
8,834,2040,742,1437,17,25,3,2,0
5,1018,1216,650,1117,17,25,3,2,0
7,658,2014,666,1336,17,25,3,2,0
2,697,1536,586,1116,17,25,3,2,0
0,651,1853,631,1252,17,25,3,2,0
4,856,1064,555,960,17,25,3,2,0
6,933,2480,869,1706,17,25,3,2,0
1,1036,1832,781,1434,17,25,3,2,0
9,608,1127,469,868,17,25,3,2,0
3,1048,1773,774,1410,17,25,3,2,0
8,759,1672,638,1216,17,25,3,2,0
5,632,1338,520,985,17,25,3,2,0
7,1149,2176,895,1662,17,25,3,2,0
2,774,2208,751,1491,17,25,3,2,0
0,785,1781,670,1283,17,25,3,2,0
4,896,1681,695,1288,17,25,3,2,0
6,1128,1190,689,1159,17,25,3,2,0
1,945,2228,824,1586,17,25,3,2,0
9,1138,1026,660,1082,17,25,3,2,0
3,746,2468,792,1607,17,25,3,2,0
8,901,2475,855,1688,17,25,3,2,0
5,937,2025,780,1481,17,25,3,2,0
7,784,2247,763,1516,17,25,3,2,0
2,997,2380,875,1688,17,25,3,2,0
0,702,1164,514,933,17,25,3,2,0
4,799,2659,851,1729,17,25,3,2,0
6,1186,1486,772,1336,17,25,3,2,0
1,762,2019,709,1390,17,25,3,2,0
9,665,1277,521,971,17,25,3,2,0
3,1007,2079,819,1543,17,25,3,2,0
8,1000,1380,676,1190,17,25,3,2,0
5,730,1835,659,1282,17,25,3,2,0
7,789,1348,585,1068,17,25,3,2,0
2,1148,2032,866,1590,17,25,3,2,0
0,1064,1201,666,1132,17,25,3,2,0
4,783,1909,695,1346,17,25,3,2,0
6,939,2030,782,1484,17,25,3,2,0
1,608,1683,580,1146,17,25,3,2,0
9,794,1887,695,1340,17,25,3,2,0
3,1174,2557,981,1866,17,25,3,2,0
8,1076,2716,974,1896,18,25,3,2,0
5,929,2771,926,1850,18,25,3,2,0
7,1070,2755,979,1912,18,25,3,2,0
2,1127,2584,968,1856,18,25,3,2,0
0,950,2719,924,1834,18,25,3,2,0
4,671,1603,589,1137,18,25,3,2,0
6,827,1479,627,1153,18,25,3,2,0
1,1098,1282,696,1190,18,25,3,2,0
9,713,1597,605,1155,18,25,3,2,0
3,618,1425,532,1022,18,25,3,2,0
8,1055,2738,970,1896,18,25,3,2,0
5,1023,1546,718,1284,18,25,3,2,0
7,1116,2002,847,1559,18,25,3,2,0
2,828,2722,876,1775,18,25,3,2,0
0,1127,1156,682,1142,18,25,3,2,0
4,628,1845,620,1236,18,25,3,2,0
6,1174,2760,1022,1967,18,25,3,2,0
1,963,1377,661,1170,18,25,3,2,0
9,1157,2129,889,1643,18,25,3,2,0
3,672,1266,522,969,18,25,3,2,0
8,701,2566,794,1634,18,25,3,2,0
5,1137,2133,881,1635,18,25,3,2,0
7,812,1203,565,1008,18,25,3,2,0
2,972,1483,685,1228,18,25,3,2,0
0,913,2245,814,1579,18,25,3,2,0
4,765,2018,710,1392,18,25,3,2,0
6,734,1153,524,944,18,25,3,2,0
1,1106,1923,827,1514,18,25,3,2,0
9,860,1209,586,1034,18,25,3,2,0
3,727,1515,594,1121,18,25,3,2,0
8,1072,2409,911,1740,18,25,3,2,0
5,1181,2047,882,1614,18,25,3,2,0
7,838,2714,878,1776,18,25,3,2,0
2,778,1356,582,1067,18,25,3,2,0
0,988,2430,881,1709,18,25,3,2,0
4,807,1620,647,1214,18,25,3,2,0
6,634,2176,689,1405,18,25,3,2,0
1,630,1706,593,1168,18,25,3,2,0
9,887,1234,602,1060,18,25,3,2,0
3,766,1629,632,1198,18,25,3,2,0
8,1115,2498,946,1806,19,25,3,2,0
5,851,2511,843,1681,19,25,3,2,0
7,1153,2554,972,1854,19,25,3,2,0
2,625,2679,786,1652,19,25,3,2,0
0,1079,2180,868,1630,19,25,3,2,0
4,1189,2044,884,1616,19,25,3,2,0
6,680,2797,831,1738,19,25,3,2,0
1,1088,1264,688,1176,19,25,3,2,0
9,1081,2596,952,1838,19,25,3,2,0
3,685,1515,577,1100,19,25,3,2,0
8,894,2747,907,1820,19,25,3,2,0
5,771,1273,563,1022,19,25,3,2,0
7,1137,2270,909,1704,19,25,3,2,0
2,961,1509,686,1235,19,25,3,2,0
