trip_id,train_id,origin_station,destination_station,departure_time,arrival_time,trip_date,trip_duration_min,distance_km,average_speed_kmh
TRP_027866,TRN_022,Mandi House,Badkhal Mor,15:00:00,15:45:00,2026-03-14,45,27.5,36.89
TRP_027867,TRN_199,Kalkaji Mandir,Okhla Vihar,17:28:00,17:37:00,2026-03-01,9,5.0,35.13
TRP_027868,TRN_139,Dashrathpuri,Greater Kailash,21:35:00,22:00:00,2026-03-11,25,15.0,35.52
TRP_027869,TRN_183,Green Park,Millennium City Centre Gurugram,20:54:00,21:22:00,2026-03-04,28,16.25,34.68
TRP_027870,TRN_133,Jahangirpuri,Lok Kalyan Marg,06:07:00,06:38:00,2026-03-13,31,20.0,39.05
TRP_027871,TRN_085,Nehru Place,Sector 28,10:41:00,11:04:00,2026-03-11,23,15.0,39.59
TRP_027872,TRN_126,Terminal 1 IGI Airport,Vasant Vihar,17:48:00,17:52:00,2026-03-06,4,2.5,35.75
TRP_027873,TRN_061,Mansarovar Park,Netaji Subhash Place,12:35:00,13:00:00,2026-03-04,25,16.25,38.33
TRP_027874,TRN_172,Khan Market,Neelam Chowk Ajronda,18:18:00,18:56:00,2026-03-13,38,26.25,41.23
TRP_027875,TRN_040,Hauz Khas,Nehru Enclave,14:48:00,14:57:00,2026-03-18,9,5.0,34.47
TRP_027876,TRN_038,Shahdara,Kohat Enclave,06:48:00,07:13:00,2026-03-26,25,16.25,38.68
TRP_027877,TRN_043,Azadpur,Millennium City Centre Gurugram,12:14:00,13:25:00,2026-03-14,71,38.75,32.72
TRP_027878,TRN_069,Palam,Chirag Delhi,20:31:00,20:52:00,2026-03-09,21,12.5,36.57
TRP_027879,TRN_044,Inderlok,Keshav Puram,12:24:00,12:29:00,2026-03-13,5,2.5,32.01
TRP_027880,TRN_120,Okhla Bird Sanctuary,Botanical Garden,15:25:00,15:27:00,2026-03-17,2,1.25,35.83
TRP_027881,TRN_079,GTB Nagar,AIIMS,11:51:00,12:18:00,2026-03-19,27,18.75,41.56
TRP_027882,TRN_080,Arthala,Major Mohit Sharma Rajendra Nagar,15:34:00,15:40:00,2026-03-15,6,3.75,40.63
TRP_027883,TRN_051,Shyam Park,Pul Bangash,13:22:00,13:49:00,2026-03-17,27,16.25,35.83
TRP_027884,TRN_026,Shyam Park,Pul Bangash,09:32:00,09:58:00,2026-03-04,26,16.25,37.62
TRP_027885,TRN_028,Dwarka Mor,Rajiv Chowk,14:35:00,15:15:00,2026-03-07,40,25.0,37.63
TRP_027886,TRN_086,Mandi House,Tughlakabad,20:04:00,20:34:00,2026-03-23,30,20.0,39.38
TRP_027887,TRN_056,Mandi House,Sant Surdas (Sihi),14:15:00,15:10:00,2026-03-30,55,33.75,36.61
TRP_027888,TRN_116,Karol Bagh,Noida Sector 61,14:10:00,14:50:00,2026-03-09,40,26.25,38.99
TRP_027889,TRN_095,Dwarka Sector 10,Akshardham,17:52:00,18:59:00,2026-03-27,67,40.0,36.06
TRP_027890,TRN_058,Arthala,Pitampura,18:29:00,19:11:00,2026-03-23,42,28.75,40.99
TRP_027891,TRN_005,Dilli Haat - INA,Millennium City Centre Gurugram,06:44:00,07:12:00,2026-03-21,28,18.75,40.57
TRP_027892,TRN_154,Dwarka Sector 10,Yamuna Bank,07:20:00,08:16:00,2026-03-03,56,38.75,41.69
TRP_027893,TRN_087,Pitampura,Rohini West,11:23:00,11:27:00,2026-03-13,4,2.5,39.31
TRP_027894,TRN_127,Dwarka Sector 9,New Ashok Nagar,19:40:00,21:03:00,2026-03-22,83,45.0,32.4
TRP_027895,TRN_154,Tagore Garden,R K Ashram Marg,16:00:00,16:23:00,2026-03-29,23,12.5,33.06
TRP_027896,TRN_112,Rajouri Garden,Kirti Nagar,08:03:00,08:09:00,2026-03-09,6,3.75,39.9
TRP_027897,TRN_055,Greater Kailash,Jasola Vihar Shaheen Bagh,17:40:00,17:54:00,2026-03-07,14,8.75,37.76
TRP_027898,TRN_110,Sir M. Vishveshwaraya Moti Bagh,Ashram,09:49:00,10:05:00,2026-03-16,16,8.75,32.77
TRP_027899,TRN_018,Hauz Khas,Panchsheel Park,20:55:00,20:57:00,2026-03-12,2,1.25,41.74
TRP_027900,TRN_014,Samaypur Badli,Hauz Khas,19:09:00,20:01:00,2026-03-23,52,30.0,34.67
TRP_027901,TRN_168,Hazrat Nizamuddin,Mandawali - West Vinod Nagar,09:19:00,09:30:00,2026-03-03,11,6.25,33.87
TRP_027902,TRN_091,Sadar Bazar Cantonment,Terminal 1 IGI Airport,15:04:00,15:06:00,2026-03-19,2,1.25,35.26
TRP_027903,TRN_133,Civil Lines,Chawri Bazar,20:15:00,20:22:00,2026-03-27,7,3.75,32.2
TRP_027904,TRN_003,Lajpat Nagar,Mandawali - West Vinod Nagar,20:26:00,20:45:00,2026-03-13,19,10.0,32.09
TRP_027905,TRN_192,Sarita Vihar,Mohan Estate,13:19:00,13:21:00,2026-03-12,2,1.25,38.51
TRP_027906,TRN_068,Sadar Bazar Cantonment,Kalkaji Mandir,06:54:00,07:17:00,2026-03-01,23,15.0,38.73
TRP_027907,TRN_082,Lajpat Nagar,Neelam Chowk Ajronda,19:42:00,20:23:00,2026-03-13,41,22.5,33.17
TRP_027908,TRN_198,Moti Nagar,Barakhamba Road,22:07:00,22:23:00,2026-03-18,16,11.25,41.75
TRP_027909,TRN_131,Lal Quila,Central Secretariat,08:46:00,08:57:00,2026-03-16,11,7.5,40.68
TRP_027910,TRN_177,Terminal 1 IGI Airport,Sukhdev Vihar,14:54:00,15:18:00,2026-03-10,24,16.25,40.1
TRP_027911,TRN_034,Major Mohit Sharma Rajendra Nagar,Rithala,22:00:00,22:48:00,2026-03-08,48,28.75,36.05
TRP_027912,TRN_154,Dwarka Sector 12,Rajiv Chowk,16:55:00,17:50:00,2026-03-22,55,30.0,32.56
TRP_027913,TRN_104,Karkarduma,Krishna Nagar,18:51:00,18:56:00,2026-03-03,5,2.5,32.95
TRP_027914,TRN_124,Kashmere Gate,Tis Hazari,13:58:00,14:00:00,2026-03-26,2,1.25,40.25
TRP_027915,TRN_022,Kashmere Gate,NHPC Chowk,09:39:00,10:29:00,2026-03-21,50,30.0,36.29
TRP_027916,TRN_117,Janpath,Escorts Mujesar,21:32:00,22:24:00,2026-03-27,52,31.25,35.9
TRP_027917,TRN_153,Golf Course,Noida Electronic City,13:42:00,13:58:00,2026-03-11,16,8.75,32.48
TRP_027918,TRN_033,Mohan Nagar,Keshav Puram,14:19:00,14:54:00,2026-03-07,35,23.75,41.04
TRP_027919,TRN_033,Jhilmil,Shastri Nagar,18:44:00,19:02:00,2026-03-04,18,12.5,41.51
TRP_027920,TRN_037,Civil Lines,IFFCO Chowk,08:26:00,09:12:00,2026-03-23,46,31.25,40.61
TRP_027921,TRN_064,Shadipur,Mayur Vihar-I,16:18:00,16:45:00,2026-03-28,27,16.25,36.31
TRP_027922,TRN_053,Vasant Vihar,Kalindi Kunj,21:03:00,21:32:00,2026-03-16,29,18.75,39.03
TRP_027923,TRN_196,Hazrat Nizamuddin,Mayur Vihar Pocket 1,18:53:00,18:57:00,2026-03-20,4,2.5,35.54
TRP_027924,TRN_066,Khan Market,Jasola Apollo,18:35:00,18:57:00,2026-03-05,22,12.5,34.0
TRP_027925,TRN_015,South Extension,Mayur Vihar-I,22:31:00,22:42:00,2026-03-24,11,6.25,35.01
TRP_027926,TRN_099,Sarai,Raja Nahar Singh,14:05:00,14:26:00,2026-03-07,21,12.5,35.63
TRP_027927,TRN_195,Terminal 1 IGI Airport,Hauz Khas,08:27:00,08:40:00,2026-03-18,13,7.5,35.0
TRP_027928,TRN_007,Hindon River,Rohini West,22:17:00,23:13:00,2026-03-17,56,32.5,34.98
TRP_027929,TRN_027,South Extension,Johri Enclave,06:47:00,07:26:00,2026-03-05,39,23.75,37.01
TRP_027930,TRN_100,Mohan Nagar,Welcome,07:52:00,08:11:00,2026-03-14,19,11.25,36.46
TRP_027931,TRN_181,Bhikaji Cama Place,Mayur Vihar-I,17:00:00,17:15:00,2026-03-07,15,10.0,40.23
TRP_027932,TRN_112,Supreme Court,Noida Sector 18,09:08:00,09:25:00,2026-03-06,17,11.25,40.25
TRP_027933,TRN_030,Jhilmil,Shahdara,18:21:00,18:25:00,2026-03-06,4,2.5,40.82
TRP_027934,TRN_022,Govind Puri,Harkesh Nagar Okhla,10:01:00,10:03:00,2026-03-26,2,1.25,40.15
TRP_027935,TRN_046,Mansarovar Park,Rohini East,19:44:00,20:17:00,2026-03-02,33,20.0,36.02
TRP_027936,TRN_143,Vidhan Sabha,Lok Kalyan Marg,16:06:00,16:25:00,2026-03-25,19,12.5,38.83
TRP_027937,TRN_172,Harkesh Nagar Okhla,Badkhal Mor,16:45:00,17:05:00,2026-03-07,20,12.5,36.87
TRP_027938,TRN_099,Mewala Maharajpur,Sector 28,08:16:00,08:18:00,2026-03-20,2,1.25,36.39
TRP_027939,TRN_018,Panchsheel Park,Okhla NSIC,19:45:00,19:56:00,2026-03-12,11,6.25,34.27
TRP_027940,TRN_014,Civil Lines,New Delhi,06:16:00,06:23:00,2026-03-02,7,5.0,41.02
TRP_027941,TRN_124,Major Mohit Sharma Rajendra Nagar,Rohini West,09:42:00,10:22:00,2026-03-11,40,27.5,40.96
TRP_027942,TRN_181,Shalimar Bagh,Delhi Cantt,20:19:00,20:34:00,2026-03-06,15,8.75,36.05
TRP_027943,TRN_059,Shadipur,Mayur Vihar-I,06:10:00,06:37:00,2026-03-06,27,16.25,36.49
TRP_027944,TRN_091,Greater Kailash,Botanical Garden,08:05:00,08:25:00,2026-03-26,20,12.5,38.2
TRP_027945,TRN_089,Rajiv Chowk,Patel Chowk,13:04:00,13:06:00,2026-03-26,2,1.25,33.81
TRP_027946,TRN_112,Janakpuri West,Noida Electronic City,22:10:00,23:27:00,2026-03-02,77,46.25,36.16
TRP_027947,TRN_192,Sector 28,Raja Nahar Singh,14:40:00,14:53:00,2026-03-11,13,8.75,41.95
TRP_027948,TRN_061,Pratap Nagar,Kanhaiya Nagar,11:09:00,11:15:00,2026-03-05,6,3.75,36.65
TRP_027949,TRN_122,Neelam Chowk Ajronda,Escorts Mujesar,12:18:00,12:22:00,2026-03-13,4,2.5,33.57
TRP_027950,TRN_192,Lajpat Nagar,Bata Chowk,18:56:00,19:35:00,2026-03-30,39,23.75,36.86
TRP_027951,TRN_025,"Rohini Sector 18, 19",Lok Kalyan Marg,19:40:00,20:19:00,2026-03-20,39,22.5,34.72
TRP_027952,TRN_041,East Vinod Nagar - Mayur Vihar-II,Krishna Nagar,12:32:00,12:46:00,2026-03-13,14,7.5,33.02
TRP_027953,TRN_115,Tilak Nagar,Golf Course,12:54:00,13:46:00,2026-03-18,52,33.75,38.67
TRP_027954,TRN_077,Shaheed Sthal,Rithala,20:45:00,21:40:00,2026-03-12,55,35.0,38.24
TRP_027955,TRN_056,Kashmere Gate,Raja Nahar Singh,08:30:00,09:38:00,2026-03-30,68,41.25,36.14
TRP_027956,TRN_142,Pul Bangash,Shastri Nagar,16:27:00,16:31:00,2026-03-08,4,2.5,36.82
TRP_027957,TRN_094,Shankar Vihar,Sukhdev Vihar,08:45:00,09:12:00,2026-03-05,27,15.0,33.64
TRP_027958,TRN_156,Dilli Haat - INA,Gokulpuri,09:06:00,09:45:00,2026-03-10,39,23.75,36.97
TRP_027959,TRN_095,Rajendra Place,Noida Sector 52,22:39:00,23:23:00,2026-03-01,44,26.25,35.6
TRP_027960,TRN_134,Jama Masjid,Tughlakabad,06:19:00,06:55:00,2026-03-04,36,23.75,39.76
TRP_027961,TRN_200,Shakurpur,Dilli Haat - INA,18:29:00,18:52:00,2026-03-06,23,12.5,33.19
TRP_027962,TRN_183,Adarsh Nagar,Qutab Minar,21:22:00,22:06:00,2026-03-06,44,28.75,39.51
TRP_027963,TRN_178,Kalkaji Mandir,Harkesh Nagar Okhla,06:14:00,06:18:00,2026-03-29,4,2.5,36.1
TRP_027964,TRN_165,Kailash Colony,Mewala Maharajpur,16:48:00,17:13:00,2026-03-14,25,15.0,35.57
TRP_027965,TRN_061,Dilshad Garden,Keshav Puram,14:36:00,15:02:00,2026-03-05,26,17.5,40.93
TRP_027966,TRN_138,Jama Masjid,Mohan Estate,19:42:00,20:24:00,2026-03-19,42,22.5,32.14
TRP_027967,TRN_125,Netaji Subhash Place,Rohini West,07:54:00,08:01:00,2026-03-27,7,5.0,40.4
TRP_027968,TRN_188,Vidhan Sabha,Malviya Nagar,10:06:00,10:37:00,2026-03-04,31,20.0,38.3
TRP_027969,TRN_017,Jangpura,Kailash Colony,07:46:00,07:53:00,2026-03-27,7,3.75,32.4
TRP_027970,TRN_046,Kanhaiya Nagar,Kohat Enclave,19:36:00,19:42:00,2026-03-20,6,3.75,38.7
TRP_027971,TRN_049,Supreme Court,Noida City Centre,12:55:00,13:18:00,2026-03-03,23,15.0,39.11
TRP_027972,TRN_104,Mandawali - West Vinod Nagar,Karkarduma,10:48:00,10:53:00,2026-03-21,5,3.75,41.18
TRP_027973,TRN_007,Shyam Park,Pul Bangash,20:49:00,21:17:00,2026-03-24,28,16.25,34.3
TRP_027974,TRN_102,Rajendra Place,Mayur Vihar-I,21:01:00,21:23:00,2026-03-06,22,13.75,37.63
TRP_027975,TRN_037,Vishwa Vidyalaya,Chhattarpur,21:08:00,21:53:00,2026-03-14,45,25.0,33.02
TRP_027976,TRN_083,Shastri Nagar,Rithala,07:57:00,08:14:00,2026-03-26,17,11.25,38.64
TRP_027977,TRN_177,Shankar Vihar,Okhla Bird Sanctuary,20:18:00,20:49:00,2026-03-05,31,21.25,40.62
TRP_027978,TRN_149,Sadar Bazar Cantonment,Chirag Delhi,21:43:00,22:00:00,2026-03-23,17,11.25,40.56
TRP_027979,TRN_150,Durgabai Deshmukh South Campus,Karkarduma Court,15:00:00,15:34:00,2026-03-22,34,22.5,40.25
TRP_027980,TRN_064,Dwarka Sector 12,Patel Nagar,12:35:00,13:13:00,2026-03-04,38,23.75,37.2
TRP_027981,TRN_002,Shaheed Sthal,Pitampura,20:25:00,21:10:00,2026-03-22,45,31.25,41.53
TRP_027982,TRN_179,Barakhamba Road,Noida Sector 34,09:27:00,09:55:00,2026-03-02,28,18.75,40.64
TRP_027983,TRN_168,Rajouri Garden,Jafrabad,21:03:00,21:59:00,2026-03-24,56,30.0,32.26
TRP_027984,TRN_099,Sarita Vihar,Sarai,11:34:00,11:43:00,2026-03-26,9,5.0,34.0
TRP_027985,TRN_136,Jasola Apollo,Sarai,09:56:00,10:05:00,2026-03-28,9,6.25,40.49
TRP_027986,TRN_041,Sir M. Vishveshwaraya Moti Bagh,Krishna Nagar,17:55:00,18:37:00,2026-03-27,42,22.5,32.35
TRP_027987,TRN_136,Old Faridabad,Neelam Chowk Ajronda,14:25:00,14:27:00,2026-03-07,2,1.25,40.08
TRP_027988,TRN_105,Shadipur,Noida Sector 16,13:44:00,14:20:00,2026-03-10,36,21.25,35.52
TRP_027989,TRN_125,Dilshad Garden,Rohini East,09:23:00,10:04:00,2026-03-12,41,22.5,32.89
TRP_027990,TRN_163,Mandi House,Noida Sector 52,12:32:00,13:00:00,2026-03-09,28,18.75,40.5
TRP_027991,TRN_062,Shaheed Nagar,Pratap Nagar,15:24:00,15:46:00,2026-03-14,22,13.75,37.32
TRP_027992,TRN_137,Mansarovar Park,Netaji Subhash Place,20:03:00,20:32:00,2026-03-10,29,16.25,33.28
TRP_027993,TRN_132,Uttam Nagar East,Noida Sector 62,14:49:00,16:02:00,2026-03-25,73,46.25,38.18
TRP_027994,TRN_058,Major Mohit Sharma Rajendra Nagar,Kanhaiya Nagar,10:10:00,10:40:00,2026-03-08,30,20.0,40.22
TRP_027995,TRN_055,Dashrathpuri,Nehru Enclave,12:48:00,13:17:00,2026-03-25,29,16.25,33.32
TRP_027996,TRN_067,Kashmere Gate,NHPC Chowk,22:13:00,23:00:00,2026-03-15,47,30.0,38.0
TRP_027997,TRN_009,Welcome,Pul Bangash,22:43:00,22:54:00,2026-03-10,11,6.25,33.97
TRP_027998,TRN_137,Hindon River,Mansarovar Park,22:56:00,23:17:00,2026-03-09,21,11.25,32.59
TRP_027999,TRN_151,Sarojini Nagar,Mayur Vihar Pocket 1,13:26:00,13:45:00,2026-03-12,19,10.0,32.24
TRP_028000,TRN_166,Munirka,Kalindi Kunj,20:57:00,21:24:00,2026-03-11,27,17.5,39.56
TRP_028001,TRN_040,Dabri Mor - Janakpuri South,Sadar Bazar Cantonment,09:49:00,09:54:00,2026-03-28,5,3.75,41.89
TRP_028002,TRN_119,Netaji Subhash Place,Mayur Vihar-I,07:52:00,08:26:00,2026-03-06,34,21.25,37.38
TRP_028003,TRN_040,Dabri Mor - Janakpuri South,Vasant Vihar,06:02:00,06:14:00,2026-03-05,12,7.5,36.07
TRP_028004,TRN_022,Jawaharlal Nehru Stadium,Tughlakabad,11:36:00,11:59:00,2026-03-08,23,15.0,39.6
TRP_028005,TRN_094,Palam,Terminal 1 IGI Airport,10:56:00,11:00:00,2026-03-14,4,2.5,35.21
TRP_028006,TRN_086,Mewala Maharajpur,Raja Nahar Singh,19:03:00,19:22:00,2026-03-17,19,10.0,32.36
TRP_028007,TRN_145,Jangpura,Kalkaji Mandir,20:00:00,20:10:00,2026-03-03,10,6.25,37.51
TRP_028008,TRN_061,Shastri Nagar,Pitampura,09:25:00,09:38:00,2026-03-28,13,7.5,34.68
TRP_028009,TRN_022,Govind Puri,Harkesh Nagar Okhla,17:05:00,17:07:00,2026-03-19,2,1.25,37.64
TRP_028010,TRN_033,Dilshad Garden,Seelampur,12:23:00,12:33:00,2026-03-02,10,6.25,37.84
TRP_028011,TRN_163,Barakhamba Road,Golf Course,14:19:00,14:48:00,2026-03-18,29,16.25,33.82
TRP_028012,TRN_091,Janakpuri West,Botanical Garden,08:38:00,09:25:00,2026-03-14,47,30.0,38.66
TRP_028013,TRN_087,Arthala,Shastri Park,12:57:00,13:19:00,2026-03-17,22,15.0,40.28
TRP_028014,TRN_022,Harkesh Nagar Okhla,Escorts Mujesar,17:21:00,17:49:00,2026-03-16,28,17.5,37.87
TRP_028015,TRN_164,Dwarka Sector 21,Patel Nagar,14:55:00,15:47:00,2026-03-13,52,30.0,34.67
TRP_028016,TRN_009,Netaji Subhash Place,Rithala,16:30:00,16:40:00,2026-03-26,10,6.25,37.31
TRP_028017,TRN_177,Vasant Vihar,Kalkaji Mandir,17:47:00,18:07:00,2026-03-29,20,11.25,34.52
TRP_028018,TRN_150,Mayapuri Cantonment,Mayur Vihar-I,07:18:00,07:42:00,2026-03-03,24,15.0,37.15
TRP_028019,TRN_118,Sarojini Nagar,Lajpat Nagar,07:59:00,08:04:00,2026-03-12,5,3.75,41.17
TRP_028020,TRN_025,"Rohini Sector 18, 19",Vidhan Sabha,18:06:00,18:25:00,2026-03-11,19,10.0,32.36
TRP_028021,TRN_167,Arthala,Mansarovar Park,19:02:00,19:17:00,2026-03-15,15,10.0,40.52
TRP_028022,TRN_065,Terminal 1 IGI Airport,Okhla NSIC,14:50:00,15:14:00,2026-03-05,24,15.0,37.7
TRP_028023,TRN_015,Dilli Haat - INA,Mayur Vihar-I,15:27:00,15:41:00,2026-03-05,14,7.5,32.97
TRP_028024,TRN_177,Terminal 1 IGI Airport,Greater Kailash,17:57:00,18:17:00,2026-03-03,20,11.25,33.5
TRP_028025,TRN_019,Rajendra Place,Noida Sector 18,19:59:00,20:28:00,2026-03-02,29,20.0,41.04
TRP_028026,TRN_112,Ramesh Nagar,Shadipur,17:12:00,17:18:00,2026-03-23,6,3.75,35.38
TRP_028027,TRN_126,Dabri Mor - Janakpuri South,Jamia Millia Islamia,14:32:00,15:05:00,2026-03-24,33,22.5,41.16
TRP_028028,TRN_072,Azadpur,AIIMS,19:27:00,20:01:00,2026-03-24,34,21.25,37.72
TRP_028029,TRN_083,Dilshad Garden,Mansarovar Park,19:28:00,19:32:00,2026-03-17,4,2.5,36.16
TRP_028030,TRN_014,New Delhi,Guru Dronacharya,22:16:00,22:56:00,2026-03-08,40,22.5,33.68
TRP_028031,TRN_151,Shalimar Bagh,South Extension,19:12:00,19:36:00,2026-03-07,24,16.25,41.25
TRP_028032,TRN_142,Mansarovar Park,Rithala,11:29:00,12:10:00,2026-03-15,41,22.5,33.27
TRP_028033,TRN_164,Patel Nagar,Mayur Vihar Extension,16:19:00,16:47:00,2026-03-18,28,16.25,35.26
TRP_028034,TRN_187,Mansarovar Park,Seelampur,12:52:00,12:58:00,2026-03-27,6,3.75,37.54
TRP_028035,TRN_183,Haiderpur Badli Mor,IFFCO Chowk,16:06:00,17:05:00,2026-03-17,59,41.25,41.9
TRP_028036,TRN_036,Nehru Place,Escorts Mujesar,20:48:00,21:19:00,2026-03-05,31,21.25,41.39
TRP_028037,TRN_109,Patel Chowk,Guru Dronacharya,09:21:00,09:50:00,2026-03-15,29,20.0,41.0
TRP_028038,TRN_117,Khan Market,Sector 28,12:58:00,13:32:00,2026-03-22,34,22.5,39.48
TRP_028039,TRN_149,Shankar Vihar,Jasola Vihar Shaheen Bagh,14:29:00,14:58:00,2026-03-21,29,18.75,39.31
TRP_028040,TRN_179,Dwarka Sector 8,Tilak Nagar,11:00:00,11:30:00,2026-03-03,30,18.75,38.09
TRP_028041,TRN_045,Uttam Nagar West,Subhash Nagar,20:11:00,20:22:00,2026-03-12,11,7.5,40.47
TRP_028042,TRN_012,Seelampur,Keshav Puram,06:25:00,06:43:00,2026-03-06,18,11.25,36.55
TRP_028043,TRN_149,Dashrathpuri,Hauz Khas,16:29:00,16:48:00,2026-03-02,19,11.25,34.72
TRP_028044,TRN_032,Civil Lines,Jor Bagh,20:33:00,20:53:00,2026-03-03,20,12.5,37.02
TRP_028045,TRN_079,New Delhi,Central Secretariat,12:50:00,12:56:00,2026-03-05,6,3.75,37.62
TRP_028046,TRN_048,Samaypur Badli,Chawri Bazar,16:37:00,17:01:00,2026-03-08,24,16.25,40.44
TRP_028047,TRN_067,Sarita Vihar,Neelam Chowk Ajronda,21:53:00,22:15:00,2026-03-08,22,12.5,34.82
TRP_028048,TRN_108,Dwarka Sector 14,Uttam Nagar,20:58:00,21:14:00,2026-03-25,16,10.0,38.57
TRP_028049,TRN_027,Durgabai Deshmukh South Campus,Karkarduma Court,15:22:00,15:59:00,2026-03-17,37,22.5,36.87
TRP_028050,TRN_043,Vidhan Sabha,Chawri Bazar,10:13:00,10:22:00,2026-03-26,9,5.0,32.83
TRP_028051,TRN_108,Karol Bagh,Noida Sector 52,09:39:00,10:20:00,2026-03-21,41,25.0,36.63
TRP_028052,TRN_084,Chawri Bazar,Sultanpur,07:39:00,08:15:00,2026-03-17,36,20.0,33.06
TRP_028053,TRN_184,Kohat Enclave,Rohini West,15:02:00,15:08:00,2026-03-27,6,3.75,39.14
TRP_028054,TRN_123,IIT Delhi,Okhla Bird Sanctuary,09:34:00,09:58:00,2026-03-05,24,16.25,40.25
TRP_028055,TRN_159,Terminal 1 IGI Airport,Okhla NSIC,10:42:00,11:07:00,2026-03-07,25,15.0,36.36
TRP_028056,TRN_182,Sadar Bazar Cantonment,Nehru Enclave,20:58:00,21:18:00,2026-03-09,20,13.75,41.87
TRP_028057,TRN_174,IIT Delhi,Okhla Vihar,14:37:00,14:58:00,2026-03-25,21,12.5,35.18
TRP_028058,TRN_152,Moti Nagar,Noida Sector 15,18:49:00,19:30:00,2026-03-14,41,22.5,32.96
TRP_028059,TRN_187,Mansarovar Park,Shastri Nagar,06:43:00,07:03:00,2026-03-21,20,11.25,34.21
TRP_028060,TRN_101,Jama Masjid,Mohan Estate,21:33:00,22:10:00,2026-03-25,37,22.5,36.27
TRP_028061,TRN_156,Durgabai Deshmukh South Campus,Karkarduma Court,09:51:00,10:31:00,2026-03-30,40,22.5,34.11
TRP_028062,TRN_096,Majlis Park,Mayapuri Cantonment,16:15:00,16:33:00,2026-03-02,18,10.0,33.06
TRP_028063,TRN_161,Anand Vihar ISBT,Shiv Vihar,14:40:00,14:58:00,2026-03-30,18,11.25,36.73
TRP_028064,TRN_131,Lal Quila,Badkhal Mor,09:39:00,10:28:00,2026-03-01,49,32.5,39.54
TRP_028065,TRN_174,Dabri Mor - Janakpuri South,Kalkaji Mandir,09:26:00,09:55:00,2026-03-27,29,18.75,38.79
TRP_028066,TRN_184,Shaheed Sthal,Mansarovar Park,15:56:00,16:16:00,2026-03-27,20,12.5,36.59
TRP_028067,TRN_088,Mewala Maharajpur,Sant Surdas (Sihi),21:49:00,22:02:00,2026-03-01,13,8.75,41.26
TRP_028068,TRN_121,Tilak Nagar,Golf Course,22:50:00,23:42:00,2026-03-22,52,33.75,39.08
TRP_028069,TRN_178,Jangpura,Sant Surdas (Sihi),22:52:00,23:35:00,2026-03-15,43,27.5,37.95
TRP_028070,TRN_142,Hindon River,Major Mohit Sharma Rajendra Nagar,12:33:00,12:42:00,2026-03-20,9,5.0,32.09
TRP_028071,TRN_112,Nawada,Ramesh Nagar,18:38:00,18:59:00,2026-03-16,21,12.5,36.27
TRP_028072,TRN_187,Shahdara,Kohat Enclave,22:41:00,23:06:00,2026-03-24,25,16.25,38.68
TRP_028073,TRN_097,Samaypur Badli,Green Park,14:57:00,15:43:00,2026-03-11,46,28.75,37.1
TRP_028074,TRN_162,Sarai,Badkhal Mor,10:37:00,10:45:00,2026-03-19,8,5.0,36.26
TRP_028075,TRN_096,Azadpur,Vinobapuri,21:20:00,21:49:00,2026-03-26,29,20.0,40.89
TRP_028076,TRN_067,Jangpura,Kalkaji Mandir,13:30:00,13:41:00,2026-03-27,11,6.25,34.71
TRP_028077,TRN_094,Okhla Vihar,Jasola Vihar Shaheen Bagh,22:20:00,22:22:00,2026-03-16,2,1.25,36.68
TRP_028078,TRN_082,Govind Puri,Tughlakabad,16:40:00,16:49:00,2026-03-28,9,6.25,39.54
TRP_028079,TRN_102,Rajiv Chowk,Noida Sector 15,19:17:00,19:38:00,2026-03-08,21,12.5,36.08
TRP_028080,TRN_037,Kashmere Gate,Dilli Haat - INA,09:40:00,10:02:00,2026-03-17,22,12.5,33.4
TRP_028081,TRN_190,Haiderpur Badli Mor,Kashmere Gate,12:27:00,12:46:00,2026-03-22,19,11.25,34.96
TRP_028082,TRN_035,Model Town,Chandni Chowk,14:03:00,14:17:00,2026-03-09,14,7.5,32.04
TRP_028083,TRN_114,Lok Kalyan Marg,Qutab Minar,18:12:00,18:30:00,2026-03-07,18,10.0,32.82
TRP_028084,TRN_061,Shastri Park,Kashmere Gate,20:21:00,20:23:00,2026-03-07,2,1.25,41.06
TRP_028085,TRN_031,Dabri Mor - Janakpuri South,Nehru Enclave,06:20:00,06:50:00,2026-03-07,30,17.5,34.93
TRP_028086,TRN_127,Dwarka Sector 10,Noida Electronic City,11:30:00,12:55:00,2026-03-30,85,58.75,41.61
TRP_028087,TRN_134,NHPC Chowk,Badkhal Mor,06:59:00,07:06:00,2026-03-28,7,3.75,32.59
TRP_028088,TRN_085,ITO,Old Faridabad,20:53:00,21:39:00,2026-03-18,46,30.0,39.36
TRP_028089,TRN_120,Panchsheel Park,Okhla Bird Sanctuary,11:17:00,11:40:00,2026-03-03,23,13.75,35.9
TRP_028090,TRN_167,Shaheed Sthal,Kanhaiya Nagar,12:49:00,13:28:00,2026-03-20,39,26.25,40.65
TRP_028091,TRN_097,Vishwa Vidyalaya,Lok Kalyan Marg,13:30:00,13:55:00,2026-03-26,25,13.75,33.31
TRP_028092,TRN_085,Mandi House,Harkesh Nagar Okhla,22:51:00,23:15:00,2026-03-05,24,15.0,37.13
TRP_028093,TRN_119,Punjabi Bagh West,Karkarduma Court,11:01:00,11:53:00,2026-03-03,52,28.75,33.37
