station_nlc,station,borough,note,weekday,saturday,sunday,weekday_1,saturday_1,sunday_1,million,source_sheet,year,station_nlc_outlier,weekday_outlier,saturday_outlier,sunday_outlier,weekday_1_outlier,saturday_1_outlier,sunday_1_outlier,million_outlier,year_outlier
745.0,Warren Street,Unknown,,24144.0,9087.0,5383.0,25100.0,9124.0,5404.0,14.042137,2009 Entry & Exit,2009,0,0,0,0,0,0,0,0,0
746.0,Warwick Avenue,Unknown,,6893.0,5062.0,3204.0,6313.0,4628.0,3330.0,4.230504,2009 Entry & Exit,2009,0,0,0,0,0,0,0,0,0
747.0,Waterloo,Unknown,,119865.0,88490.0,47035.0,122210.0,85680.0,48524.0,75.939796,2009 Entry & Exit,2009,0,1,1,1,1,1,1,1,0
748.0,Watford,Unknown,,2675.0,1073.0,721.0,2486.0,1141.0,683.0,1.503697,2009 Entry & Exit,2009,0,0,0,0,0,0,0,0,0
751.0,Wembley Central,Unknown,,6188.0,6400.0,4258.0,5992.0,6134.0,4121.0,4.227669,2009 Entry & Exit,2009,0,0,0,0,0,0,0,0,0
752.0,Wembley Park,Unknown,,12927.0,14925.0,9366.0,13150.0,16374.0,9154.0,9.317709,2009 Entry & Exit,2009,0,0,0,0,0,0,0,0,0
753.0,West Acton,Unknown,,2568.0,1804.0,1058.0,2488.0,1672.0,1077.0,1.585885,2009 Entry & Exit,2009,0,0,0,0,0,0,0,0,0
755.0,West Brompton,Unknown,,5787.0,4470.0,2927.0,5788.0,4163.0,2800.0,3.715284,2009 Entry & Exit,2009,0,0,0,0,0,0,0,0,0
756.0,West Finchley,Unknown,,2112.0,1067.0,596.0,1877.0,965.0,598.0,1.185327,2009 Entry & Exit,2009,0,0,0,0,0,0,0,0,0
757.0,West Ham,Unknown,,5162.0,3297.0,2208.0,4867.0,3139.0,2050.0,3.123231,2009 Entry & Exit,2009,0,0,0,0,0,0,0,0,0
758.0,West Hampstead,Unknown,,12720.0,9017.0,5962.0,10796.0,7209.0,5151.0,7.448967,2009 Entry & Exit,2009,0,0,0,0,0,0,0,0,0
759.0,West Harrow,Unknown,,2049.0,911.0,577.0,2041.0,942.0,590.0,1.199979,2009 Entry & Exit,2009,0,0,0,0,0,0,0,0,0
760.0,West Kensington,Unknown,,7726.0,5504.0,3707.0,6617.0,4580.0,3036.0,4.550984,2009 Entry & Exit,2009,0,0,0,0,0,0,0,0,0
762.0,West Ruislip,Unknown,,2256.0,2384.0,1180.0,2167.0,2208.0,1154.0,1.495509,2009 Entry & Exit,2009,0,0,0,0,0,0,0,0,0
754.0,Westbourne Park,Unknown,,5121.0,3454.0,2074.0,4097.0,2872.0,1956.0,2.898876,2009 Entry & Exit,2009,0,0,0,0,0,0,0,0,0
761.0,Westminster,Unknown,,28872.0,21728.0,16993.0,30445.0,19857.0,15393.0,19.080395,2009 Entry & Exit,2009,0,0,0,0,0,0,0,0,0
764.0,White City,Unknown,,12967.0,7444.0,4021.0,13058.0,7746.0,4085.0,7.852459,2009 Entry & Exit,2009,0,0,0,0,0,0,0,0,0
763.0,Whitechapel,Unknown,,19909.0,9349.0,7329.0,20660.0,9826.0,7645.0,12.144523,2009 Entry & Exit,2009,0,0,0,0,0,0,0,0,0
765.0,Willesden Green,Unknown,,11183.0,9433.0,6848.0,11003.0,8394.0,6644.0,7.33609,2009 Entry & Exit,2009,0,0,0,0,0,0,0,0,0
766.0,Willesden Junction,Unknown,,6073.0,4039.0,2212.0,6365.0,3919.0,2392.0,3.832266,2009 Entry & Exit,2009,0,0,0,0,0,0,0,0,0
767.0,Wimbledon,Unknown,,18896.0,12125.0,8302.0,17640.0,11593.0,8510.0,11.468852,2009 Entry & Exit,2009,0,0,0,0,0,0,0,0,0
768.0,Wimbledon Park,Unknown,,3433.0,2698.0,1688.0,3179.0,2303.0,1577.0,2.125523,2009 Entry & Exit,2009,0,0,0,0,0,0,0,0,0
770.0,Wood Green,Unknown,,17417.0,13141.0,8831.0,16234.0,12103.0,8341.0,10.839539,2009 Entry & Exit,2009,0,0,0,0,0,0,0,0,0
599.0,Wood Lane,Unknown,,4340.0,4074.0,2476.0,4961.0,4595.0,2538.0,3.099767,2009 Entry & Exit,2009,0,0,0,0,0,0,0,0,0
769.0,Woodford,Unknown,,7979.0,4967.0,2636.0,6608.0,4356.0,2481.0,4.47721,2009 Entry & Exit,2009,0,0,0,0,0,0,0,0,0
771.0,Woodside Park,Unknown,,3913.0,1940.0,1375.0,3735.0,1980.0,1535.0,2.310474,2009 Entry & Exit,2009,0,0,0,0,0,0,0,0,0
500.0,Acton Town,Unknown,,9285.0,6574.0,4358.0,9028.0,6295.0,4361.0,5.816798,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
502.0,Aldgate,Unknown,,11044.0,2604.0,2088.0,11393.0,2993.0,2582.0,6.243135,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
503.0,Aldgate East,Unknown,,13281.0,7268.0,6543.0,13066.0,6008.0,6959.0,8.152761,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
505.0,Alperton,Unknown,,4725.0,3398.0,2419.0,4848.0,3513.0,2512.0,3.07227,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
506.0,Amersham,Unknown,,3613.0,1720.0,1056.0,3769.0,1815.0,986.0,2.171944,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
507.0,Angel,Unknown,,27678.0,23008.0,13437.0,27120.0,23425.0,12764.0,17.824269,2008 Entry & Exit,2008,0,0,0,0,0,1,0,0,0
508.0,Archway,Unknown,,13553.0,9322.0,5907.0,12816.0,7668.0,5652.0,8.236818,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
509.0,Arnos Grove,Unknown,,7008.0,4916.0,2992.0,6554.0,4282.0,2782.0,4.250148,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
510.0,Arsenal,Unknown,,5093.0,4360.0,2620.0,4581.0,4537.0,2512.0,3.212954,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
511.0,Baker Street,Unknown,,39226.0,27177.0,18801.0,38436.0,26209.0,18162.0,24.605375,2008 Entry & Exit,2008,0,1,1,1,1,1,1,1,0
512.0,Balham,Unknown,,18298.0,13478.0,8284.0,18187.0,12628.0,8187.0,11.560006,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
513.0,Bank & Monument,Unknown,,77439.0,15374.0,9132.0,80820.0,17336.0,9231.0,42.823864,2008 Entry & Exit,2008,0,1,0,0,1,0,0,1,0
501.0,Barbican,Unknown,,17711.0,6415.0,4050.0,17515.0,6138.0,3849.0,10.030975,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
514.0,Barking,Unknown,,19864.0,14422.0,9528.0,16117.0,13864.0,9159.0,11.676598,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
515.0,Barkingside,Unknown,,1657.0,708.0,417.0,1610.0,735.0,450.0,0.95274,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
516.0,Barons Court,Unknown,,11904.0,6074.0,4108.0,10753.0,4935.0,3920.0,6.778341,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
517.0,Bayswater,Unknown,,8437.0,9106.0,7484.0,8126.0,9222.0,6737.0,5.982534,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
518.0,Becontree,Unknown,,4215.0,3240.0,1437.0,3910.0,3143.0,1275.0,2.547549,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
519.0,Belsize Park,Unknown,,10438.0,6039.0,4023.0,9696.0,5304.0,3791.0,6.144764,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
787.0,Bermondsey,Unknown,,11490.0,6277.0,4245.0,10492.0,5278.0,4102.0,6.654779,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
520.0,Bethnal Green,Unknown,,23592.0,17905.0,11422.0,20823.0,15424.0,10645.0,14.272056,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
521.0,Blackfriars,Unknown,,24068.0,8068.0,5127.0,22629.0,6529.0,4441.0,13.137897,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
522.0,Blackhorse Road,Unknown,,9942.0,7551.0,4921.0,9203.0,6356.0,4001.0,6.093247,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
524.0,Bond Street,Unknown,,56833.0,46783.0,25941.0,56028.0,45735.0,25613.0,36.406455,2008 Entry & Exit,2008,0,1,1,1,1,1,1,1,0
525.0,Borough,Unknown,,6568.0,4091.0,2799.0,6727.0,4368.0,2917.0,4.140747,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
526.0,Boston Manor,Unknown,,3181.0,2252.0,1453.0,3121.0,1957.0,1440.0,1.983961,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
527.0,Bounds Green,Unknown,,9553.0,6766.0,4420.0,8694.0,5720.0,4254.0,5.777529,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
528.0,Bow Road,Unknown,,8425.0,5944.0,3979.0,8305.0,5352.0,4426.0,5.315977,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
529.0,Brent Cross,Unknown,,3506.0,2394.0,1840.0,3347.0,2245.0,1818.0,2.190859,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
778.0,Brixton,Unknown,,35213.0,28513.0,14240.0,30640.0,20750.0,14666.0,20.927939,2008 Entry & Exit,2008,0,0,1,0,0,0,0,0,0
530.0,Bromley-By-Bow,Unknown,,4456.0,3146.0,2055.0,4287.0,2629.0,1903.0,2.745801,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
531.0,Buckhurst Hill,Unknown,,2865.0,1457.0,679.0,2586.0,1242.0,636.0,1.597036,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
532.0,Burnt Oak,Unknown,,5894.0,3920.0,2633.0,5219.0,3662.0,2579.0,3.513361,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
534.0,Caledonian Road,Unknown,,8242.0,5770.0,3749.0,7354.0,4809.0,3648.0,4.932319,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
535.0,Camden Town,Unknown,,25788.0,34218.0,15386.0,27385.0,38233.0,25682.0,19.643233,2008 Entry & Exit,2008,0,0,1,0,0,1,1,0,0
788.0,Canada Water,Unknown,,17628.0,13945.0,9237.0,17718.0,13021.0,9137.0,11.428836,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
852.0,Canary Wharf,Unknown,,75917.0,26431.0,15490.0,77732.0,26738.0,16233.0,43.509642,2008 Entry & Exit,2008,0,1,1,0,1,1,0,1,0
884.0,Canning Town,Unknown,,12489.0,7663.0,8995.0,11984.0,7069.0,8377.0,7.982681,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
536.0,Cannon Street,Unknown,,9271.0,2023.0,0.0,7969.0,1415.0,0.0,4.540496,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
537.0,Canons Park,Unknown,,2648.0,1352.0,759.0,2635.0,1244.0,749.0,1.560563,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
539.0,Chalfont & Latimer,Unknown,,2106.0,850.0,512.0,2036.0,794.0,462.0,1.19088,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
540.0,Chalk Farm,Unknown,,7897.0,7100.0,5483.0,6551.0,5506.0,3722.0,4.853951,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
541.0,Chancery Lane,Unknown,,27117.0,6982.0,3476.0,29043.0,7564.0,3654.0,15.385542,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
718.0,Charing Cross,Unknown,,35240.0,31857.0,20886.0,35664.0,29147.0,17792.0,23.392922,2008 Entry & Exit,2008,0,0,1,1,0,1,1,0,0
543.0,Chesham,Unknown,,823.0,439.0,234.0,668.0,431.0,229.0,0.44978,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
544.0,Chigwell,Unknown,,792.0,365.0,161.0,598.0,319.0,160.0,0.406177,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
545.0,Chiswick Park,Unknown,,3282.0,1983.0,1167.0,3443.0,1909.0,1276.0,2.047946,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
546.0,Chorleywood,Unknown,,1563.0,706.0,326.0,1417.0,683.0,313.0,0.863869,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
547.0,Clapham Common,Unknown,,13012.0,11736.0,7335.0,14166.0,13071.0,7633.0,9.04911,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
548.0,Clapham North,Unknown,,7828.0,8245.0,5102.0,9561.0,7936.0,5208.0,5.849119,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
549.0,Clapham South,Unknown,,12320.0,8454.0,5326.0,11953.0,7497.0,5328.0,7.599107,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
550.0,Cockfosters,Unknown,,2798.0,2166.0,1278.0,2705.0,2113.0,1265.0,1.764804,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
551.0,Colindale,Unknown,,6830.0,4407.0,2990.0,6370.0,3706.0,2749.0,4.100077,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
552.0,Colliers Wood,Unknown,,8906.0,6499.0,4302.0,8262.0,5818.0,4134.0,5.481712,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
553.0,Covent Garden,Unknown,,21315.0,27893.0,16759.0,25206.0,40457.0,20336.0,17.512618,2008 Entry & Exit,2008,0,0,1,0,0,1,1,0,0
554.0,Croxley,Unknown,,1309.0,550.0,254.0,1319.0,506.0,245.0,0.749237,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
555.0,Dagenham East,Unknown,,3643.0,2150.0,1311.0,3410.0,1979.0,1159.0,2.144847,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
556.0,Dagenham Heathway,Unknown,,7038.0,3689.0,1965.0,6626.0,3652.0,2155.0,4.081804,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
557.0,Debden,Unknown,,3343.0,1184.0,537.0,2941.0,975.0,477.0,1.761946,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
558.0,Dollis Hill,Unknown,,6325.0,4466.0,3540.0,4644.0,4223.0,3770.0,3.658275,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
560.0,Ealing Broadway,Unknown,,28504.0,19715.0,13202.0,28119.0,18472.0,13131.0,17.86499,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
561.0,Ealing Common,Unknown,,5305.0,3893.0,2562.0,5338.0,3841.0,2549.0,3.396396,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
562.0,Earl'S Court,Unknown,,31024.0,28334.0,21459.0,28531.0,27336.0,20296.0,20.4258,2008 Entry & Exit,2008,0,0,1,1,0,1,1,0,0
563.0,East Acton,Unknown,,6216.0,4391.0,2956.0,6169.0,3846.0,2746.0,3.898147,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
565.0,East Finchley,Unknown,,9942.0,6369.0,3855.0,9365.0,5509.0,3672.0,5.94642,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
566.0,East Ham,Unknown,,19906.0,15123.0,10899.0,19365.0,13527.0,10207.0,12.670617,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
567.0,East Putney,Unknown,,9549.0,7142.0,4479.0,8589.0,6409.0,4221.0,5.806866,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
564.0,Eastcote,Unknown,,4185.0,2443.0,1278.0,3959.0,2244.0,1297.0,2.456081,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
568.0,Edgware,Unknown,,5968.0,3999.0,2858.0,5817.0,3700.0,2804.0,3.716011,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
774.0,Edgware Road (Bak),Unknown,,5939.0,4219.0,2496.0,5870.0,4017.0,2356.0,3.702217,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
569.0,Edgware Road (Cir),Unknown,,9841.0,6182.0,4151.0,9726.0,5789.0,3757.0,6.039515,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
570.0,Elephant & Castle,Unknown,,30557.0,19762.0,13661.0,28316.0,19191.0,13728.0,18.536376,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
571.0,Elm Park,Unknown,,4252.0,2009.0,952.0,4033.0,1607.0,928.0,2.395057,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
542.0,Embankment,Unknown,,30963.0,25678.0,16900.0,31798.0,28971.0,19148.0,20.847113,2008 Entry & Exit,2008,0,0,1,0,0,1,1,0,0
572.0,Epping,Unknown,,4363.0,2540.0,1458.0,3807.0,2271.0,1309.0,2.480435,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
574.0,Euston,Unknown,,46371.0,26524.0,19523.0,45203.0,26643.0,17632.0,28.125051,2008 Entry & Exit,2008,0,1,1,1,1,1,1,1,0
575.0,Euston Square,Unknown,,18113.0,6331.0,4537.0,18838.0,6828.0,4817.0,10.584757,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
576.0,Fairlop,Unknown,,1410.0,643.0,338.0,1341.0,638.0,363.0,0.803974,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
577.0,Farringdon,Unknown,,35236.0,8290.0,4416.0,33820.0,8569.0,3857.0,18.835943,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
578.0,Finchley Central,Unknown,,8303.0,5957.0,3144.0,7949.0,5031.0,3141.0,5.053947,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
579.0,Finchley Road,Unknown,,16033.0,12141.0,8745.0,15509.0,10998.0,8112.0,10.177917,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
580.0,Finsbury Park,Unknown,,43906.0,36466.0,20090.0,37631.0,28371.0,18870.0,26.299025,2008 Entry & Exit,2008,0,1,1,1,1,1,1,1,0
581.0,Fulham Broadway,Unknown,,15200.0,11367.0,6890.0,15132.0,11111.0,6521.0,9.634101,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
582.0,Gants Hill,Unknown,,8043.0,4344.0,2657.0,7537.0,4130.0,2601.0,4.69261,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
583.0,Gloucester Road,Unknown,,21149.0,15439.0,11811.0,20636.0,15421.0,11021.0,13.523413,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
584.0,Golders Green,Unknown,,12010.0,9082.0,6801.0,11600.0,8332.0,6593.0,7.669104,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
585.0,Goldhawk Road,Unknown,,2829.0,2136.0,1193.0,2763.0,1861.0,1251.0,1.766816,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
586.0,Goodge Street,Unknown,,14451.0,6785.0,3493.0,14714.0,6659.0,3553.0,8.493547,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
587.0,Grange Hill,Unknown,,842.0,368.0,184.0,738.0,312.0,174.0,0.456222,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
588.0,Great Portland Street,Unknown,,12146.0,5040.0,3520.0,11835.0,4767.0,2949.0,6.958828,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
590.0,Green Park,Unknown,,45738.0,24194.0,13565.0,52685.0,31758.0,17083.0,29.618755,2008 Entry & Exit,2008,0,1,0,0,1,1,0,1,0
589.0,Greenford,Unknown,,6125.0,3918.0,2335.0,5237.0,3571.0,2234.0,3.533585,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
591.0,Gunnersbury,Unknown,,6612.0,2728.0,1606.0,6099.0,2452.0,1542.0,3.670975,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
592.0,Hainault,Unknown,,4198.0,1992.0,1104.0,3896.0,1855.0,1129.0,2.379573,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
593.0,Hammersmith (Dis),Unknown,,47908.0,32994.0,22031.0,44259.0,28427.0,19876.0,28.984656,2008 Entry & Exit,2008,0,1,1,1,1,1,1,1,0
773.0,Hammersmith (H&C),Unknown,,14606.0,10414.0,6674.0,14345.0,10171.0,6527.0,9.173882,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
594.0,Hampstead,Unknown,,6710.0,5503.0,3900.0,7001.0,5638.0,4326.0,4.533549,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
595.0,Hanger Lane,Unknown,,5062.0,2928.0,1965.0,4481.0,2630.0,1748.0,2.922462,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
596.0,Harlesden,Unknown,,3842.0,2362.0,1522.0,3297.0,2241.0,1819.0,2.242642,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
597.0,Harrow & Wealdstone,Unknown,,6609.0,5074.0,2747.0,6788.0,5822.0,3190.0,4.306316,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
598.0,Harrow-On-The-Hill,Unknown,,14382.0,10227.0,6255.0,15584.0,9743.0,6280.0,9.359403,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
779.0,Hatton Cross,Unknown,,4364.0,2939.0,2370.0,4222.0,2883.0,2196.0,2.744396,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
781.0,Heathrow Terminal 4,Unknown,,1494.0,1172.0,1618.0,1810.0,1518.0,1730.0,1.173324,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
780.0,Heathrow Terminals 123,Unknown,,11449.0,11404.0,12045.0,10699.0,9768.0,11496.0,8.093307,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
783.0,Heathrow Terminal 5,Unknown,,4759.0,3800.0,5022.0,3926.0,3549.0,4455.0,3.138596,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
601.0,Hendon Central,Unknown,,9998.0,5938.0,4114.0,9307.0,5021.0,3695.0,5.914764,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
602.0,High Barnet,Unknown,,4506.0,3158.0,1688.0,4246.0,2907.0,1692.0,2.729056,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
605.0,High Street Kensington,Unknown,,19333.0,16818.0,11391.0,20653.0,18006.0,11272.0,13.264423,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
603.0,Highbury & Islington,Unknown,,22583.0,16724.0,7460.0,21213.0,16317.0,8267.0,13.726413,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
604.0,Highgate,Unknown,,7915.0,5571.0,3170.0,7610.0,4928.0,3225.0,4.851078,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
606.0,Hillingdon,Unknown,,2335.0,1511.0,769.0,2212.0,1366.0,732.0,1.388554,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
607.0,Holborn,Unknown,,48451.0,25349.0,14283.0,53115.0,28523.0,14302.0,30.184057,2008 Entry & Exit,2008,0,1,1,0,1,1,0,1,0
608.0,Holland Park,Unknown,,6485.0,4101.0,2662.0,6004.0,3999.0,2433.0,3.881522,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
609.0,Holloway Road,Unknown,,12375.0,8526.0,4820.0,12249.0,8278.0,4828.0,7.672912,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
610.0,Hornchurch,Unknown,,3376.0,1371.0,755.0,3457.0,1336.0,731.0,1.957187,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
611.0,Hounslow Central,Unknown,,5932.0,3888.0,2799.0,5562.0,3740.0,2711.0,3.629728,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
612.0,Hounslow East,Unknown,,6769.0,5407.0,3895.0,5011.0,3783.0,2914.0,3.859951,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
613.0,Hounslow West,Unknown,,4750.0,3329.0,2467.0,4459.0,3107.0,2391.0,2.951171,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
614.0,Hyde Park Corner,Unknown,,8910.0,9287.0,6887.0,9477.0,9255.0,6768.0,6.42174,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
615.0,Ickenham,Unknown,,1749.0,929.0,467.0,1723.0,888.0,479.0,1.028714,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
616.0,Kennington,Unknown,,6474.0,5078.0,3371.0,6449.0,4675.0,3486.0,4.181238,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
617.0,Kensal Green,Unknown,,4424.0,3086.0,2075.0,3878.0,2652.0,1858.0,2.630829,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
618.0,Kensington (Olympia),Unknown,,1270.0,1041.0,5278.0,1144.0,894.0,4968.0,1.315876,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
619.0,Kentish Town,Unknown,,11501.0,7723.0,5548.0,11150.0,6682.0,4933.0,7.098142,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
620.0,Kenton,Unknown,,2437.0,1142.0,874.0,2473.0,1185.0,965.0,1.471735,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
621.0,Kew Gardens,Unknown,,5159.0,4470.0,2600.0,4495.0,3405.0,2762.0,3.16832,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
622.0,Kilburn,Unknown,,13330.0,11238.0,7557.0,12694.0,9871.0,7290.0,8.557713,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
623.0,Kilburn Park,Unknown,,5684.0,4728.0,3042.0,5400.0,4230.0,2931.0,3.622475,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
625.0,King'S Cross St. Pancras,Unknown,,99440.0,85589.0,64682.0,101553.0,83156.0,61450.0,67.067757,2008 Entry & Exit,2008,0,1,1,1,1,1,1,1,0
624.0,Kingsbury,Unknown,,5580.0,3598.0,2390.0,5032.0,3446.0,2241.0,3.324353,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
626.0,Knightsbridge,Unknown,,27351.0,33621.0,22743.0,27005.0,32669.0,18649.0,19.641276,2008 Entry & Exit,2008,0,0,1,1,0,1,1,0,0
627.0,Ladbroke Grove,Unknown,,8604.0,9850.0,4103.0,7775.0,6675.0,3281.0,5.438843,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
628.0,Lambeth North,Unknown,,5043.0,4075.0,2990.0,4724.0,3672.0,2527.0,3.199398,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
629.0,Lancaster Gate,Unknown,,9305.0,6927.0,5081.0,9133.0,7034.0,4785.0,5.97288,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
630.0,Latimer Road,Unknown,,3595.0,1905.0,1393.0,3517.0,1674.0,1349.0,2.147222,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
631.0,Leicester Square,Unknown,,45305.0,58109.0,34549.0,48155.0,64180.0,30940.0,33.868259,2008 Entry & Exit,2008,0,1,1,1,1,1,1,1,0
632.0,Leyton,Unknown,,19414.0,16442.0,11461.0,18775.0,15570.0,10917.0,12.646743,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
633.0,Leytonstone,Unknown,,15693.0,11334.0,7218.0,15423.0,10473.0,7175.0,9.855499,2008 Entry & Exit,2008,0,0,0,0,0,0,0,0,0
634.0,Liverpool Street,Unknown,,101942.0,58415.0,48985.0,105113.0,58643.0,47456.0,64.16195,2008 Entry & Exit,2008,0,1,1,1,1,1,1,1,0
635.0,London Bridge,Unknown,,99052.0,66478.0,41503.0,93477.0,67378.0,41233.0,60.551773,2008 Entry & Exit,2008,0,1,1,1,1,1,1,1,0
