third_ac,arrival,from_station_code,train_name,zone,chair_car,first_class,duration_m,sleeper,from_station_name,train_number,departure,return_train,to_station_code,second_ac,classes,to_station_name,duration_h,service_type,first_ac,distance,geometry_type,num_route_coords,origin_lon,origin_lat,dest_lon,dest_lat,departure_min,arrival_min,route_distance_km,duration_hours_clean,avg_speed_kmh,train_type,num_classes,is_peak_departure,coord_invalid,speed_invalid,duration_m_outlier,route_distance_km_outlier,avg_speed_kmh_outlier,num_route_coords_outlier
0,22:30:00,BZA,Vijayawada Kakinada Port Fast Passenger,SCR,0,0,5.0,0,Vijayawada Jn,57231,17:25:00,57232,COA,0,,Kakinada Port,5.0,Pass,0,213.0,LineString,42,80.61864800000001,16.518262,82.240057,16.955204000000002,1045.0,1350.0,179.35982156064162,0.08333333333333333,2152.3178587277,Passenger,0,1,0,1,0,0,0,0
0,09:45:00,COA,Kakinada Port Vijayawada Passenger,SCR,0,0,5.0,0,Kakinada Port,57232,04:40:00,57231,BZA,0,,Vijayawada Jn,5.0,Pass,0,213.0,LineString,42,82.240057,16.955204000000002,80.61864800000001,16.518262,280.0,585.0,179.35982156064162,0.08333333333333333,2152.3178587277,Passenger,0,0,0,1,0,0,0,0
0,12:00:00,BTTR,Bitragunta Chennai Passenger,SCR,0,0,40.0,0,Bitragunta,57240,05:20:00,,MAS,0,,Chennai Central,6.0,Pass,0,210.0,LineString,37,79.98314599999999,14.7685848,80.27485630000001,13.0847613,320.0,720.0,189.86091241583554,0.6666666666666666,284.7913686237533,Passenger,0,0,0,0,0,0,0,0
0,09:15:00,BTTR,Bitragunta Vijayawada Passenger,SCR,0,0,15.0,0,Bitragunta,57241,04:00:00,57242,BZA,0,,Vijayawada Jn,5.0,Pass,0,221.0,LineString,36,79.98314599999999,14.7685848,80.61864800000001,16.518262,240.0,555.0,206.11087565151058,0.25,824.4435026060423,Passenger,0,0,0,1,0,0,0,0
0,20:45:00,BZA,Vijayawada Bitragunta Passenger,SCR,0,0,30.0,0,Vijayawada Jn,57242,15:15:00,57241,BTTR,0,,Bitragunta,5.0,Pass,0,221.0,LineString,36,80.61864800000001,16.518262,79.98314599999999,14.7685848,915.0,1245.0,206.11087565151058,0.5,412.22175130302116,Passenger,0,0,0,1,0,0,0,0
0,12:40:00,BZA,Vijayawada Bhadrachalam Passenger,SCR,0,0,40.0,0,Vijayawada Jn,57254,08:00:00,57253,BDCR,0,,Bhadrachalam Road,4.0,Pass,0,177.0,LineString,24,80.61864800000001,16.518262,80.616024,17.550365,480.0,760.0,114.76495643523188,0.6666666666666666,172.14743465284783,Passenger,0,1,0,0,0,0,0,0
0,20:45:00,TPTY,Tirupati Kakinada Port Passenger,SCR,0,0,40.0,1,Tirupati Main,57257,01:05:00,57258,COA,0,,Kakinada Port,19.0,Pass,0,601.0,LineString,99,79.418968,13.62763,82.240057,16.955204000000002,65.0,1245.0,477.9455030437712,0.6666666666666666,716.9182545656569,Passenger,1,0,0,1,0,0,0,0
0,02:50:00,COA,Kakinada Port Tirupati Passenger,SCR,0,0,50.0,1,Kakinada Port,57258,07:00:00,57257,TPTY,0,,Tirupati Main,19.0,Pass,0,601.0,LineString,99,82.240057,16.955204000000002,79.418968,13.62763,420.0,170.0,477.9455030437712,0.8333333333333334,573.5346036525254,Passenger,1,1,0,1,0,0,0,0
0,16:50:00,BVRM,Bhimavaram Rajamundry Passenger,SCR,0,0,5.0,0,Bhimavaram Junction,57259,14:45:00,,RJY,0,,Rajamundry,2.0,Pass,0,68.0,LineString,19,81.538335,16.543097,81.783901,16.984159000000002,885.0,1010.0,55.57761270867817,0.08333333333333333,666.9313525041381,Passenger,0,0,0,1,0,0,0,0
0,11:40:00,RJY,Rajamundry Narasapur Passenger,SCR,0,0,40.0,0,Rajamundry,57260,08:00:00,,NS,0,,Narasapur,3.0,Pass,0,98.0,LineString,26,81.783901,16.984159000000002,81.699909,16.445891,480.0,700.0,60.51736976026391,0.6666666666666666,90.77605464039587,Passenger,0,1,0,0,0,0,0,0
0,13:20:00,BZA,Rayagada Passenger,SCR,0,0,20.0,1,Vijayawada Jn,57271,21:00:00,57272,RGDA,0,,Rayagada,16.0,Pass,0,536.0,LineString,84,80.61864800000001,16.518262,83.410505,19.175642,1260.0,800.0,417.8656004015011,0.3333333333333333,1253.5968012045034,Passenger,1,0,0,1,0,0,0,0
0,09:00:00,RGDA,Rayagada Vijayawada Passenger,SCR,0,0,15.0,1,Rayagada,57272,15:45:00,57271,BZA,0,,Vijayawada Jn,17.0,Pass,0,536.0,LineString,84,83.410505,19.175642,80.61864800000001,16.518262,945.0,540.0,417.8656004015011,0.25,1671.4624016060045,Passenger,1,0,0,1,0,0,0,0
0,21:15:00,TPTY,Tirupati Hubli Intercity Passenger,SCR,0,0,10.0,1,Tirupati Main,57274,06:05:00,57273,UBL,0,,Hubli Jn,15.0,Pass,0,577.0,LineString,69,79.418968,13.62763,75.148104,15.350302,365.0,1275.0,498.07449291665296,0.16666666666666666,2988.446957499918,Passenger,1,0,0,1,0,0,0,0
0,23:40:00,BZA,Vijayawada Bitragunta Passenger,SCR,0,0,25.0,0,Vijayawada Jn,57278,18:15:00,,BTTR,0,,Bitragunta,5.0,Pass,0,221.0,LineString,36,80.61864800000001,16.518262,79.98314599999999,14.7685848,1095.0,1420.0,206.11087565151058,0.4166666666666667,494.6661015636254,Passenger,0,1,0,1,0,0,0,0
0,22:00:00,GDV,Gudivada Narasapur Passenger,SCR,0,0,20.0,0,Gudivada Jn,57279,18:40:00,,NS,0,,Narasapur,3.0,Pass,0,96.0,LineString,21,80.987594,16.429888,81.699909,16.445891,1120.0,1320.0,75.98923739057926,0.3333333333333333,227.9677121717378,Passenger,0,1,0,0,0,0,0,0
0,18:10:00,BVRM,Bhimavaram Gudivada Passenger,SCR,0,0,10.0,0,Bhimavaram Junction,57280,16:00:00,,GDV,0,,Gudivada Jn,2.0,Pass,0,66.0,LineString,14,81.538335,16.543097,80.987594,16.429888,960.0,1090.0,60.05593618915991,0.16666666666666666,360.3356171349595,Passenger,0,0,0,1,0,0,0,0
0,10:30:00,RC,Raichur Guntakal Passenger,SCR,0,0,35.0,0,Raichur,57427,07:55:00,57428,GTL,0,,Guntakal Jn,2.0,Pass,0,121.0,LineString,14,77.339165,16.192441000000002,77.36661099999999,15.17556,475.0,630.0,113.11017609634807,0.5833333333333334,193.90315902231097,Passenger,0,1,0,0,0,0,0,0
0,21:05:00,GTL,Guntakal Raichur Passenger,SCR,0,0,50.0,0,Guntakal Jn,57428,18:15:00,57427,RC,0,,Raichur,2.0,Pass,0,121.0,LineString,14,77.36661099999999,15.17556,77.339165,16.192441000000002,1095.0,1265.0,113.11017609634807,0.8333333333333334,135.7322113156177,Passenger,0,1,0,0,0,0,0,0
0,21:10:00,GTL,Guntakal Hindupur Passenger,SCR,0,0,55.0,0,Guntakal Jn,57437,16:15:00,57438,HUP,0,,Hindupur,4.0,Pass,0,197.0,LineString,18,77.36661099999999,15.17556,77.500362,13.819144,975.0,1270.0,151.51228566157755,0.9166666666666666,165.28612981263007,Passenger,0,0,0,0,0,0,0,0
0,11:35:00,HUP,Hindupur Guntakal Passenger,SCR,0,0,5.0,0,Hindupur,57438,06:30:00,57437,GTL,0,,Guntakal Jn,5.0,Pass,0,197.0,LineString,18,77.500362,13.819144,77.36661099999999,15.17556,390.0,695.0,151.51228566157755,0.08333333333333333,1818.1474279389306,Passenger,0,0,0,1,0,0,0,0
0,20:35:00,HYB,Hyderabad Purna Passenger,SCR,0,0,40.0,0,Hyderabad Deccan,57547,07:55:00,57548,PAU,0,,Purna Jn,12.0,Pass,0,434.0,LineString,54,78.467377,17.393362999999997,77.024985,19.180527,475.0,1235.0,250.35907859722073,0.6666666666666666,375.5386178958311,Passenger,0,1,0,1,0,0,0,0
0,07:25:00,CSN,Chalisgaon Dhule Mix Passenger,CR,0,0,15.0,0,Chalisgaon Jn,51111,06:10:00,51112,DHI,0,,Dhule,1.0,Pass,0,56.0,LineString,9,74.999049,20.464109,74.768847,20.887752,370.0,445.0,52.84504006509883,0.25,211.38016026039531,Passenger,0,0,0,0,0,0,0,0
0,09:30:00,KZJ,Kazipet Vijayawada Passenger,SCR,0,0,30.0,0,Kazipet Jn,57237,04:00:00,57238,BZA,0,,Vijayawada Jn,5.0,Pass,0,218.0,LineString,28,79.511025,17.974211,80.61864800000001,16.518262,240.0,570.0,200.11063706358456,0.5,400.2212741271691,Passenger,0,0,0,1,0,0,0,0
0,19:05:00,BZA,Vijaywada Kazipet Passenger,SCR,0,0,20.0,0,Vijayawada Jn,57238,12:45:00,57237,KZJ,0,,Kazipet Jn,6.0,Pass,0,218.0,LineString,28,80.61864800000001,16.518262,79.511025,17.974211,765.0,1145.0,200.11063706358456,0.3333333333333333,600.3319111907538,Passenger,0,0,0,1,0,0,0,0
0,21:10:00,MAS,Chennai Gudur Passenger,SCR,0,0,10.0,0,Chennai Central,57239,16:00:00,,GDR,0,,Gudur Jn,5.0,Pass,0,137.0,LineString,27,80.27485630000001,13.0847613,79.845121,14.148227,960.0,1270.0,127.04430837518359,0.16666666666666666,762.2658502511016,Passenger,0,0,0,1,0,0,0,0
0,19:20:00,BDCR,Bhadrachalam Vijayawada Passenger,SCR,0,0,35.0,0,Bhadrachalam Road,57253,13:45:00,57254,BZA,0,,Vijayawada Jn,5.0,Pass,0,177.0,LineString,24,80.616024,17.550365,80.61864800000001,16.518262,825.0,1160.0,114.76495643523188,0.5833333333333334,196.73992531754035,Passenger,0,0,0,0,0,0,0,0
0,21:05:00,VSKP,Visakhapatnam Kakinada Port Passenger,SCR,0,0,5.0,0,Vishakapatnam,57256,17:00:00,57255,COA,0,,Kakinada Port,4.0,Pass,0,164.0,LineString,24,83.289514,17.72159,82.240057,16.955204000000002,1020.0,1265.0,140.2498608058782,0.08333333333333333,1682.9983296705384,Passenger,0,1,0,1,0,0,0,0
0,08:50:00,NDD,Nidadavolu Bhimavaram Passenger,SCR,0,0,20.0,0,Nidadavolu Jn,57262,07:30:00,,BVRM,0,,Bhimavaram Junction,1.0,Pass,0,46.0,LineString,13,81.67550399999999,16.898297,81.538335,16.543097,450.0,530.0,42.111159129048175,0.3333333333333333,126.33347738714453,Passenger,0,1,0,0,0,0,0,0
0,06:40:00,NS,Narasapur Nidadavolu Passenger,SCR,0,0,20.0,0,Narasapur,57263,04:20:00,,NDD,0,,Nidadavolu Jn,2.0,Pass,0,76.0,LineString,20,81.699909,16.445891,81.67550399999999,16.898297,260.0,400.0,50.372377647793755,0.3333333333333333,151.11713294338128,Passenger,0,0,0,0,0,0,0,0
0,07:00:00,NS,Narasapur Visakhapatnam (Link) Passenger,SCR,0,0,55.0,1,Narasapur,57264,23:05:00,57265,VSKP,0,,Vishakapatnam,7.0,Pass,0,300.0,LineString,56,81.699909,16.445891,83.289514,17.72159,1385.0,420.0,220.60494707167825,0.9166666666666666,240.65994226001266,Passenger,1,0,0,0,0,0,0,0
0,05:05:00,VSKP,Visakhapatnam Narasapur (Link) Passenger,SCR,0,0,55.0,1,Vishakapatnam,57265,20:10:00,57264,NS,0,,Narasapur,8.0,Pass,0,300.0,LineString,56,83.289514,17.72159,81.699909,16.445891,1210.0,305.0,220.60494707167825,0.9166666666666666,240.65994226001266,Passenger,1,0,0,0,0,0,0,0
0,21:00:00,UBL,Hubli Tirupati Intercity Passenger,SCR,0,0,0.0,1,Hubli Jn,57273,06:00:00,57274,TPTY,0,,Tirupati Main,15.0,Pass,0,577.0,LineString,69,75.148104,15.350302,79.418968,13.62763,360.0,1260.0,498.07449291665296,0.0,,Passenger,1,0,0,0,0,0,0,0
0,16:00:00,NDKD,Nadikode Macherla Passenger,SCR,0,0,0.0,0,Nadikode,57285,15:00:00,57286,MCLA,0,,Macherla,1.0,Pass,0,35.0,LineString,3,79.72356500000001,16.590634,79.4382772,16.4695102,900.0,960.0,33.260397122030035,0.0,,Passenger,0,0,0,0,0,0,0,0
0,14:05:00,MCLA,Macherla Nadikode Passenger,SCR,0,0,0.0,0,Macherla,57286,13:05:00,57285,NDKD,0,,Nadikode,1.0,Pass,0,35.0,LineString,3,79.4382772,16.4695102,79.72356500000001,16.590634,785.0,845.0,33.260397122030035,0.0,,Passenger,0,0,0,0,0,0,0,0
0,19:20:00,NS,Narasapur Guntur Passenger,SCR,0,0,35.0,0,Narasapur,57298,12:45:00,,GNT,0,,Guntur Jn,6.0,Pass,0,168.0,LineString,36,81.699909,16.445891,80.44197299999999,16.300784,765.0,1160.0,135.1696824939819,0.5833333333333334,231.71945570396895,Passenger,0,0,0,0,0,0,0,0
0,08:45:00,KCG,Kacheguda Guntur Fast Passenger,SCR,0,0,35.0,1,Kacheguda,57305,16:10:00,57306,GNT,0,,Guntur Jn,16.0,Pass,0,622.0,LineString,76,78.499756,17.389561,80.44197299999999,16.300784,970.0,525.0,239.5394308807365,0.5833333333333334,410.6390243669768,Passenger,1,0,0,1,0,0,0,0
0,10:30:00,GNT,Guntur Secunderabad Passenger,SWR,0,0,0.0,1,Guntur Jn,57306,17:30:00,57305,SC,0,,Secunderabad Jn,17.0,Pass,0,630.0,LineString,81,80.44197299999999,16.300784,78.50148100000001,17.433146999999998,1050.0,630.0,241.84771645478034,0.0,,Passenger,1,1,0,0,0,0,0,0
0,12:45:00,SC,Secunderabad Medchal Suburban,SWR,0,0,10.0,0,Secunderabad Jn,57307,11:35:00,57308,MED,0,,Medchal,1.0,Pass,0,27.0,LineString,15,78.50148100000001,17.433146999999998,78.474557,17.639335,695.0,765.0,23.10409578822871,0.16666666666666666,138.62457472937228,Other,0,0,0,0,0,0,0,0
0,14:45:00,MED,Medchal Secunderabad Suburban,SWR,0,0,10.0,0,Medchal,57308,13:35:00,57307,SC,0,,Secunderabad Jn,1.0,Pass,0,27.0,LineString,15,78.474557,17.639335,78.50148100000001,17.433146999999998,815.0,885.0,23.10409578822871,0.16666666666666666,138.62457472937228,Other,0,0,0,0,0,0,0,0
0,14:40:00,DHNE,Dronachellam Guntur Passenger,SWR,0,0,10.0,0,Dhone,57327,05:30:00,57328,GNT,0,,Guntur Jn,9.0,Pass,0,333.0,LineString,36,77.865727,15.396729,80.44197299999999,16.300784,330.0,880.0,293.3336615734104,0.16666666666666666,1760.0019694404623,Passenger,0,0,0,1,0,0,0,0
0,22:30:00,GNT,Guntur Dhone Passenger,SWR,0,0,20.0,0,Guntur Jn,57328,12:10:00,57327,DHNE,0,,Dhone,10.0,Pass,0,333.0,LineString,36,80.44197299999999,16.300784,77.865727,15.396729,730.0,1350.0,293.3336615734104,0.3333333333333333,880.0009847202311,Passenger,0,0,0,1,0,0,0,0
0,22:40:00,GNT,Guntur Narasapur Fast Passenger,SWR,0,0,5.0,0,Guntur Jn,57381,16:35:00,57382,NS,0,,Narasapur,6.0,Pass,0,168.0,LineString,37,80.44197299999999,16.300784,81.699909,16.445891,995.0,1360.0,135.1696824939819,0.08333333333333333,1622.0361899277827,Passenger,0,0,0,1,0,0,0,0
0,11:35:00,NS,Guntur Passenger,SCR,0,0,20.0,0,Narasapur,57382,06:15:00,57381,GNT,0,,Guntur Jn,5.0,Pass,0,169.0,LineString,37,81.699909,16.445891,80.44197299999999,16.300784,375.0,695.0,135.1696824939819,0.3333333333333333,405.5090474819457,Passenger,0,0,0,1,0,0,0,0
0,13:00:00,GDR,Gudur Tirupati Fast Passenger,SCR,0,0,5.0,0,Gudur Jn,57412,10:55:00,57411,TPTY,0,,Tirupati Main,2.0,Pass,0,93.0,LineString,13,79.845121,14.148227,79.418968,13.62763,655.0,780.0,73.93949261496275,0.08333333333333333,887.2739113795529,Passenger,0,0,0,1,0,0,0,0
0,15:50:00,GTL,Gunatkal Secunderabad Passenger,SCR,0,0,5.0,0,Guntakal Jn,57426,05:45:00,,SC,0,,Secunderabad Jn,10.0,Pass,0,365.0,LineString,54,77.36661099999999,15.17556,78.50148100000001,17.433146999999998,345.0,950.0,278.7185767022837,0.08333333333333333,3344.6229204274046,Passenger,0,0,0,1,0,0,1,0
0,20:15:00,GDR,Gudur Tirupati Passenger,SCR,0,0,45.0,0,Gudur Jn,57430,17:30:00,57429,TPTY,0,,Tirupati Main,2.0,Pass,0,93.0,LineString,13,79.845121,14.148227,79.418968,13.62763,1050.0,1215.0,73.93949261496275,0.75,98.58599015328366,Passenger,0,1,0,0,0,0,0,0
0,16:50:00,GY,Gooty Dhone Passenger,SCR,0,0,20.0,0,Gooty Jn,57439,15:30:00,57440,DHNE,0,,Dhone,1.0,Pass,0,55.0,LineString,5,77.625823,15.149208,77.865727,15.396729,930.0,1010.0,37.679637054342805,0.3333333333333333,113.03891116302842,Passenger,0,0,0,0,0,0,0,0
0,15:10:00,DHNE,Dhone Gooty Passenger,SCR,0,0,10.0,0,Dhone,57440,14:00:00,57439,GY,0,,Gooty Jn,1.0,Pass,0,55.0,LineString,5,77.865727,15.396729,77.625823,15.149208,840.0,910.0,37.679637054342805,0.16666666666666666,226.07782232605683,Passenger,0,0,0,0,0,0,0,0
0,11:10:00,KRNT,Kurnool Town Guntakal Passenger,SCR,0,0,0.0,0,Kurnool Town,57467,08:10:00,,GTL,0,,Guntakal Jn,3.0,Pass,0,122.0,LineString,14,78.032655,15.833715,77.36661099999999,15.17556,490.0,670.0,102.21934216718883,0.0,,Passenger,0,1,0,0,0,0,0,0
0,22:10:00,KRNT,Kurnool Town Guntakal Passenger,SCR,0,0,20.0,0,Kurnool Town,57469,18:50:00,57470,GTL,0,,Guntakal Jn,3.0,Pass,0,122.0,LineString,14,78.032655,15.833715,77.36661099999999,15.17556,1130.0,1330.0,102.21934216718883,0.3333333333333333,306.6580265015665,Passenger,0,1,0,1,0,0,0,0
0,13:35:00,BDHN,Bodhan Mahbubnagar Passenger,SCR,0,0,50.0,0,Bodhan,57474,04:45:00,,MBNR,0,,Mahbubnagar,8.0,Pass,0,298.0,LineString,59,77.8881657,18.645933,77.999429,16.757768,285.0,815.0,210.28488591423172,0.8333333333333334,252.34186309707806,Passenger,0,0,0,0,0,0,0,0
0,19:30:00,TPTY,Tirupati Guntakal Passenger,SCR,0,0,30.0,0,Tirupati Main,57475,08:00:00,57476,GTL,0,,Guntakal Jn,11.0,Pass,0,370.0,LineString,35,79.418968,13.62763,77.36661099999999,15.17556,480.0,1170.0,280.14452103132055,0.5,560.2890420626411,Passenger,0,1,0,1,0,0,0,0
0,17:55:00,GTL,Guntakal Tirupati Passenger,SCR,0,0,55.0,0,Guntakal Jn,57476,07:00:00,57475,TPTY,0,,Tirupati Main,10.0,Pass,0,370.0,LineString,35,77.36661099999999,15.17556,79.418968,13.62763,420.0,1075.0,280.14452103132055,0.9166666666666666,305.61220476144064,Passenger,0,1,0,1,0,0,0,0
0,07:15:00,NZB,Nizamabad Bodhan Passenger,SCR,0,0,55.0,0,Nizamabad,57501,06:20:00,57502,BDHN,0,,Bodhan,0.0,Pass,0,26.0,LineString,6,78.103238,18.679165,77.8881657,18.645933,380.0,435.0,22.95684187060669,0.9166666666666666,25.0438274952073,Passenger,0,0,0,0,0,0,0,0
0,08:40:00,BDHN,Bodhan Nizamabad Passenger,SCR,0,0,55.0,0,Bodhan,57502,07:45:00,57503,NZB,0,,Nizamabad,0.0,Pass,0,26.0,LineString,6,77.8881657,18.645933,78.103238,18.679165,465.0,520.0,22.95684187060669,0.9166666666666666,25.0438274952073,Passenger,0,1,0,0,0,0,0,0
0,19:25:00,NZB,Nizamabad Bodhan Passenger,SCR,0,0,55.0,0,Nizamabad,57503,18:30:00,57502,BDHN,0,,Bodhan,0.0,Pass,0,26.0,LineString,6,78.103238,18.679165,77.8881657,18.645933,1110.0,1165.0,22.95684187060669,0.9166666666666666,25.0438274952073,Passenger,0,1,0,0,0,0,0,0
0,20:40:00,BDHN,Bodhan Nizamabad Passenger,SCR,0,0,55.0,0,Bodhan,57504,19:45:00,57503,NZB,0,,Nizamabad,0.0,Pass,0,26.0,LineString,6,77.8881657,18.645933,78.103238,18.679165,1185.0,1240.0,22.95684187060669,0.9166666666666666,25.0438274952073,Passenger,0,1,0,0,0,0,0,0
0,11:30:00,PBN,Parbhani Purna Passenger,SCR,0,0,0.0,0,Parbhani Jn,57512,09:30:00,,NED,0,,Huzur Sahib Nanded,2.0,Pass,0,59.0,LineString,8,76.774119,19.25746,77.31047799999999,19.160522,570.0,690.0,57.34209071656932,0.0,,Passenger,0,1,0,0,0,0,0,0
0,11:55:00,NED,Nanded-Daund Junction Passenger,SCR,0,0,5.0,1,Huzur Sahib Nanded,57516,20:50:00,57515,DD,0,,Daund Jn,15.0,Pass,0,586.0,LineString,58,77.31047799999999,19.160522,74.578622,18.463547,1250.0,715.0,297.79771521647353,0.08333333333333333,3573.5725825976824,Passenger,1,0,0,1,0,0,1,0
0,20:00:00,TDU,Tandur Bolarum Passenger,SCR,0,0,45.0,0,Tandur,57518,16:15:00,,BMO,0,,Bolarum,3.0,Pass,0,127.0,LineString,34,77.585037,17.25044,78.5154167,17.5335493,975.0,1200.0,103.62123033309742,0.75,138.1616404441299,Passenger,0,0,0,0,0,0,0,0
0,21:20:00,BMO,Bolarum Secunderabad Suburban,SCR,0,0,0.0,0,Bolarum,57519,20:20:00,,HYB,0,,Hyderabad Deccan,1.0,Pass,0,21.0,LineString,18,78.5154167,17.5335493,78.467377,17.393362999999997,1220.0,1280.0,16.39971448241261,0.0,,Other,0,0,0,0,0,0,0,0
0,22:55:00,AK,Akola Parli Vaijnath Passenger,SCR,0,0,40.0,0,Akola Jn,57539,14:15:00,57540,PRLI,0,,Parli Vaijnath,8.0,Pass,0,296.0,LineString,32,77.005497,20.723084,76.524424,18.853005,855.0,1375.0,213.94773305796176,0.6666666666666666,320.92159958694265,Passenger,0,0,0,1,0,0,0,0
0,21:00:00,PRLI,Akola Passenger,SCR,0,0,45.0,0,Parli Vaijnath,57540,13:15:00,57539,AK,0,,Akola Jn,7.0,Pass,0,296.0,LineString,32,76.524424,18.853005,77.005497,20.723084,795.0,1260.0,213.94773305796176,0.75,285.2636440772823,Passenger,0,0,0,0,0,0,0,0
0,15:15:00,NSL,Nagarsol Nanded Passenger,SCR,0,0,45.0,0,Nagarsol,57541,07:30:00,,NED,0,,Huzur Sahib Nanded,7.0,Pass,0,325.0,LineString,34,74.541646,20.102455,77.31047799999999,19.160522,450.0,915.0,308.31199955718864,0.75,411.08266607625154,Passenger,0,1,0,1,0,0,0,0
0,04:40:00,NED,Nanded Manmad Passenger,SCR,0,0,30.0,0,Huzur Sahib Nanded,57542,18:10:00,,MMR,0,,Manmad Jn,10.0,Pass,0,348.0,LineString,35,77.31047799999999,19.160522,74.438305,20.249887,1090.0,280.0,324.14295194960346,0.5,648.2859038992069,Passenger,0,1,0,1,0,0,0,0
0,21:00:00,KCG,Kacheguda Manmad Passenger,SCR,0,0,10.0,0,Kacheguda,57561,04:50:00,57562,MMR,0,,Manmad Jn,16.0,Pass,0,624.0,LineString,86,78.499756,17.389561,74.438305,20.249887,290.0,1260.0,532.7556279616958,0.16666666666666666,3196.533767770175,Passenger,0,0,0,1,0,0,1,0
0,11:00:00,AK,Akola Purna Passenger,SCR,0,0,0.0,0,Akola Jn,57581,06:00:00,57582,PAU,0,,Purna Jn,5.0,Pass,0,204.0,LineString,22,77.005497,20.723084,77.024985,19.180527,360.0,660.0,171.53660544715504,0.0,,Passenger,0,0,0,0,0,0,0,0
0,04:30:00,AK,Akola Purna Passenger,SCR,0,0,30.0,0,Akola Jn,57583,23:00:00,57584,PAU,0,,Purna Jn,5.0,Pass,0,207.0,LineString,22,77.005497,20.723084,77.024985,19.180527,1380.0,270.0,171.53660544715504,0.5,343.0732108943101,Passenger,0,0,0,1,0,0,0,0
0,19:15:00,MBNR,Mahbubnagar Secunderabad Passenger,SCR,0,0,5.0,0,Mahbubnagar,57448,16:10:00,57447,SC,0,,Secunderabad Jn,3.0,Pass,0,113.0,LineString,23,77.999429,16.757768,78.50148100000001,17.433146999999998,970.0,1155.0,92.12471001196309,0.08333333333333333,1105.496520143557,Passenger,0,0,0,1,0,0,0,0
0,21:35:00,JRU,Chikjajur Guntakal Passenger,SCR,0,0,35.0,0,Chikjajur Jn,57451,15:00:00,57452,GTL,0,,Guntakal Jn,6.0,Pass,0,233.0,LineString,24,76.138705,14.126112,77.36661099999999,15.17556,900.0,1295.0,176.2567089303134,0.5833333333333334,302.15435816625154,Passenger,0,0,0,1,0,0,0,0
0,16:10:00,BAY,Bellary Guntakal Passenger,SCR,0,0,20.0,0,Bellary Jn,57453,14:50:00,57454,GTL,0,,Guntakal Jn,1.0,Pass,0,50.0,LineString,9,76.921995,15.145135,77.36661099999999,15.17556,890.0,970.0,47.83821908171504,0.3333333333333333,143.51465724514512,Passenger,0,0,0,0,0,0,0,0
0,13:25:00,GTL,Guntakal Bellary Passenger,SCR,0,0,25.0,0,Guntakal Jn,57454,12:00:00,57453,BAY,0,,Bellary Jn,1.0,Pass,0,50.0,LineString,9,77.36661099999999,15.17556,76.921995,15.145135,720.0,805.0,47.83821908171504,0.4166666666666667,114.8117257961161,Passenger,0,0,0,0,0,0,0,0
0,18:30:00,DHNE,Dhone Kurnool Town Passenger,SCR,0,0,10.0,0,Dhone,57468,17:20:00,,KRNT,0,,Kurnool Town,1.0,Pass,0,54.0,LineString,6,77.865727,15.396729,78.032655,15.833715,1040.0,1110.0,51.774654584547946,0.16666666666666666,310.6479275072877,Passenger,0,1,0,1,0,0,0,0
0,07:30:00,GTL,Guntakal Kurnool Town Passenger,SCR,0,0,50.0,0,Guntakal Jn,57470,04:40:00,57469,KRNT,0,,Kurnool Town,2.0,Pass,0,122.0,LineString,14,77.36661099999999,15.17556,78.032655,15.833715,280.0,450.0,102.21934216718883,0.8333333333333334,122.66321060062658,Passenger,0,0,0,0,0,0,0,0
0,22:45:00,SC,Secunderabad Bodhan Passenger,SCR,0,0,45.0,0,Secunderabad Jn,57473,17:00:00,,BDHN,0,,Bodhan,5.0,Pass,0,186.0,LineString,38,78.50148100000001,17.433146999999998,77.8881657,18.645933,1020.0,1365.0,149.63532695173566,0.75,199.5137692689809,Passenger,0,1,0,0,0,0,0,0
0,05:25:00,SC,Secunderabad Mirzapali Passenger,SCR,0,0,45.0,0,Secunderabad Jn,57485,03:40:00,57486,MZL,0,,Mirzapali,1.0,Pass,0,71.0,LineString,23,78.50148100000001,17.433146999999998,78.41529899999999,18.017963,220.0,325.0,65.66609215582102,0.75,87.55478954109469,Passenger,0,0,0,0,0,0,0,0
0,08:05:00,MZL,Mirzapali Secunderabad Passenger,SCR,0,0,15.0,0,Mirzapali,57486,05:50:00,57485,SC,0,,Secunderabad Jn,2.0,Pass,0,71.0,LineString,23,78.41529899999999,18.017963,78.50148100000001,17.433146999999998,350.0,485.0,65.66609215582102,0.25,262.6643686232841,Passenger,0,0,0,0,0,0,0,0
0,20:05:00,PAU,Purna Hyderabad Passenger,SCR,0,0,45.0,0,Purna Jn,57548,07:20:00,57547,HYB,0,,Hyderabad Deccan,12.0,Pass,0,434.0,LineString,54,77.024985,19.180527,78.467377,17.393362999999997,440.0,1205.0,250.35907859722073,0.75,333.8121047962943,Passenger,0,1,0,1,0,0,0,0
0,14:15:00,HYB,Hyderabad Aurangabad Passenger,SCR,0,0,45.0,1,Hyderabad Deccan,57549,21:30:00,57550,AWB,0,,Aurangabad,16.0,Pass,0,582.0,LineString,69,78.467377,17.393362999999997,75.31064599999999,19.859276,1290.0,855.0,431.0440951131,0.75,574.7254601508,Passenger,1,0,0,1,0,0,0,0
