timestamp,sensor_id,station,line,sensor_type,value,unit,status,alert_flag,maintenance_required,last_calibration_date,weather
2026-01-27 05:02:57,SEN-MOT-BRA-6335,Moti Nagar,Blue Line,Brake_Pressure,7.44,bar,Normal,0,0,2025-12-09,Clear
2026-01-24 16:08:23,SEN-JAM-POW-6336,Jama Masjid,Violet Line,Power_Consumption,624.5,kW,Normal,0,0,2025-12-11,Clear
2026-02-13 14:24:31,SEN-BRI-NOI-6337,Brigadier Hoshiar Singh,Green Line,Noise_Level,68.24,dB,Normal,0,0,2026-01-11,Rainy
2026-02-12 17:53:53,SEN-BAD-DOO-6338,Badarpur Border,Violet Line,Door_Cycle_Count,400.96,cycles,Alert,1,1,2026-01-05,Cloudy
2026-01-19 06:58:48,SEN-RIT-PLA-6339,Rithala,Red Line,Platform_Weight,6688.76,kg,Normal,0,0,2025-12-06,Cloudy
2026-02-14 08:27:48,SEN-AII-TEM-6340,AIIMS,Yellow Line,Temperature,36.08,°C,Normal,0,0,2025-12-13,Clear
2026-02-28 14:14:05,SEN-MOD-PLA-6341,Model Town,Yellow Line,Platform_Weight,49596.36,kg,Alert,1,0,2026-02-03,Cloudy
2026-01-22 09:36:29,SEN-VIS-AIR-6342,Vishwavidyalaya,Yellow Line,Air_Quality_Index,129.31,AQI,Normal,0,0,2025-11-13,Foggy
2026-01-31 20:19:41,SEN-DWA-BRA-6343,Dwarka Sector 21,Blue Line,Brake_Pressure,4.69,bar,Normal,0,0,2026-01-14,Clear
2026-01-10 14:13:06,SEN-BAT-PLA-6344,Bata Chowk,Violet Line,Platform_Weight,2144.98,kg,Normal,0,0,2025-11-11,Foggy
2026-01-27 15:32:25,SEN-VID-HUM-6345,Vidhan Sabha,Yellow Line,Humidity,63.7,%,Warning,0,0,2025-11-02,Rainy
2026-02-04 10:05:42,SEN-JAS-POW-6346,Jasola Apollo,Violet Line,Power_Consumption,292.35,kW,Normal,0,0,2025-11-27,Foggy
2026-01-23 11:23:32,SEN-BRI-HUM-6347,Brigadier Hoshiar Singh,Green Line,Humidity,41.2,%,Normal,0,0,2025-12-06,Foggy
2026-02-16 23:26:21,SEN-MAL-AIR-6348,Malviya Nagar,Yellow Line,Air_Quality_Index,158.54,AQI,Normal,0,0,2026-01-25,Rainy
2026-01-30 23:06:59,SEN-PUN-VIB-6349,Punjabi Bagh,Green Line,Vibration,0.62,mm/s,Normal,0,0,2026-01-21,Foggy
2026-01-10 15:27:00,SEN-MUN-HUM-6350,Mundka,Green Line,Humidity,54.03,%,Normal,0,0,2025-10-20,Rainy
2026-01-13 06:46:43,SEN-OLD-AIR-6351,Old Faridabad,Violet Line,Air_Quality_Index,65.38,AQI,Normal,0,0,2025-11-08,Clear
2026-02-13 06:50:28,SEN-CHA-DOO-6352,Chandni Chowk,Yellow Line,Door_Cycle_Count,117.67,cycles,Normal,0,0,2025-12-02,Cloudy
2026-02-13 22:19:06,SEN-OLD-VIB-6353,Old Faridabad,Violet Line,Vibration,11.05,mm/s,Alert,1,1,2025-12-22,Cloudy
2026-02-02 12:36:37,SEN-DWA-NOI-6354,Dwarka,Blue Line,Noise_Level,86.91,dB,Normal,0,0,2026-01-01,Foggy
2026-01-31 12:15:55,SEN-JLN-DOO-6355,JLN Stadium,Violet Line,Door_Cycle_Count,347.77,cycles,Normal,0,0,2025-11-13,Clear
2026-01-31 08:08:34,SEN-PUL-TEM-6356,Pulbangash,Red Line,Temperature,18.06,°C,Normal,0,0,2026-01-20,Rainy
2026-01-31 11:44:21,SEN-QUT-VIB-6357,Qutab Minar,Yellow Line,Vibration,9.2,mm/s,Normal,0,0,2025-11-08,Foggy
2026-01-27 09:55:50,SEN-INA-BRA-6358,INA,Yellow Line,Brake_Pressure,8.29,bar,Normal,0,0,2025-11-13,Foggy
2026-02-20 21:09:16,SEN-SAK-NOI-6359,Saket,Yellow Line,Noise_Level,101.57,dB,Alert,1,1,2025-12-17,Cloudy
2026-01-06 05:12:44,SEN-PRA-BRA-6360,Pragati Maidan,Blue Line,Brake_Pressure,8.14,bar,Normal,0,0,2025-12-28,Rainy
2026-01-25 14:25:22,SEN-NET-DOO-6361,Netaji Subhash Place,Red Line,Door_Cycle_Count,173.17,cycles,Normal,0,0,2026-01-11,Cloudy
2026-02-02 09:53:53,SEN-NAN-POW-6362,Nangloi,Green Line,Power_Consumption,761.7,kW,Alert,1,0,2025-11-17,Clear
2026-01-28 14:27:44,SEN-CEN-TEM-6363,Central Secretariat,Yellow Line,Temperature,29.83,°C,Normal,0,0,2025-11-02,Clear
2026-01-31 14:16:24,SEN-DWA-HUM-6364,Dwarka Sector 21,Blue Line,Humidity,46.16,%,Normal,0,0,2025-12-15,Clear
2026-02-01 16:37:01,SEN-AII-BRA-6365,AIIMS,Yellow Line,Brake_Pressure,7.06,bar,Normal,0,0,2025-11-21,Cloudy
2026-02-26 10:03:11,SEN-KHA-AIR-6366,Khan Market,Violet Line,Air_Quality_Index,65.87,AQI,Normal,0,0,2026-01-17,Clear
2026-01-31 12:41:59,SEN-JOR-CO2-6367,Jor Bagh,Yellow Line,CO2_Level,2187.41,ppm,Alert,1,0,2026-01-15,Rainy
2026-01-01 10:08:45,SEN-KAI-HUM-6368,Kailash Colony,Violet Line,Humidity,71.06,%,Normal,0,0,2025-12-02,Clear
2026-02-27 22:25:49,SEN-JLN-NOI-6369,JLN Stadium,Violet Line,Noise_Level,75.67,dB,Normal,0,0,2026-01-12,Smoggy
2026-02-19 13:05:54,SEN-VIS-PLA-6370,Vishwavidyalaya,Yellow Line,Platform_Weight,19618.47,kg,Normal,0,0,2025-12-22,Cloudy
2026-02-24 10:12:07,SEN-SAR-HUM-6371,Sarita Vihar,Violet Line,Humidity,55.75,%,Warning,0,0,2025-12-25,Foggy
2026-01-23 06:27:48,SEN-HAR-PLA-6372,Harkesh Nagar Okhla,Violet Line,Platform_Weight,4530.99,kg,Normal,0,0,2025-10-29,Foggy
2026-01-02 17:42:02,SEN-SHA-DOO-6373,Shahdara,Red Line,Door_Cycle_Count,316.19,cycles,Normal,0,0,2025-12-19,Cloudy
2026-01-08 10:40:51,SEN-AII-DOO-6374,AIIMS,Yellow Line,Door_Cycle_Count,38.29,cycles,Normal,0,0,2025-11-25,Foggy
2026-02-02 17:02:59,SEN-TIS-POW-6375,Tis Hazari,Red Line,Power_Consumption,617.25,kW,Normal,0,0,2025-12-22,Cloudy
2026-02-22 05:17:23,SEN-SHA-POW-6376,Shahdara,Red Line,Power_Consumption,201.0,kW,Normal,0,0,2026-02-09,Clear
2026-02-03 05:33:34,SEN-RAJ-DOO-6377,Rajdhani Park,Green Line,Door_Cycle_Count,32.9,cycles,Normal,0,0,2026-01-21,Smoggy
2026-02-22 19:13:36,SEN-NAN-TEM-6378,Nangloi,Green Line,Temperature,40.43,°C,Alert,1,1,2026-01-22,Clear
2026-02-13 13:37:17,SEN-CHA-HUM-6379,Chandni Chowk,Yellow Line,Humidity,80.74,%,Alert,1,0,2026-01-25,Foggy
2026-01-14 12:37:40,SEN-SHI-TEM-6380,Shivaji Park,Green Line,Temperature,21.76,°C,Normal,0,0,2025-10-23,Clear
2026-01-10 06:29:08,SEN-NEE-PLA-6381,Neelam Chowk Ajronda,Violet Line,Platform_Weight,35290.1,kg,Normal,0,0,2025-10-24,Clear
2026-01-11 09:54:45,SEN-LAL-NOI-6382,Lal Quila,Violet Line,Noise_Level,64.92,dB,Normal,0,0,2025-12-01,Foggy
2026-02-22 13:05:46,SEN-RAJ-CO2-6383,Rajiv Chowk,Blue Line,CO2_Level,2297.25,ppm,Alert,1,1,2025-12-25,Clear
2026-01-14 09:11:06,SEN-MEW-AIR-6384,Mewala Maharajpur,Violet Line,Air_Quality_Index,250.17,AQI,Normal,0,0,2025-12-26,Clear
2026-02-15 06:36:36,SEN-VIS-CO2-6385,Vishwavidyalaya,Yellow Line,CO2_Level,1905.74,ppm,Alert,1,0,2025-12-15,Foggy
2026-02-10 22:59:54,SEN-TIS-POW-6386,Tis Hazari,Red Line,Power_Consumption,261.35,kW,Warning,0,0,2025-12-11,Rainy
2026-02-22 08:11:21,SEN-ADA-VIB-6387,Adarsh Nagar,Yellow Line,Vibration,6.89,mm/s,Normal,0,0,2026-02-10,Foggy
2026-01-31 05:49:57,SEN-NEE-TEM-6388,Neelam Chowk Ajronda,Violet Line,Temperature,28.41,°C,Normal,0,0,2025-11-12,Clear
2026-01-10 21:59:37,SEN-SIK-TEM-6389,Sikanderpur,Yellow Line,Temperature,29.41,°C,Normal,0,0,2026-01-04,Foggy
2026-02-11 11:11:48,SEN-KAR-NOI-6390,Karol Bagh,Blue Line,Noise_Level,51.84,dB,Warning,0,0,2025-11-29,Foggy
2026-01-26 21:27:55,SEN-GUR-TEM-6391,Guru Dronacharya,Yellow Line,Temperature,27.39,°C,Normal,0,0,2025-12-06,Cloudy
2026-01-01 13:45:12,SEN-PAS-TEM-6392,Paschim Vihar East,Green Line,Temperature,21.88,°C,Normal,0,0,2025-12-16,Smoggy
2026-02-11 20:47:39,SEN-KIR-CO2-6393,Kirti Nagar,Blue Line,CO2_Level,1380.51,ppm,Normal,0,0,2025-12-25,Rainy
2026-01-16 12:21:01,SEN-CEN-NOI-6394,Central Secretariat,Yellow Line,Noise_Level,94.62,dB,Normal,0,0,2025-11-10,Clear
2026-02-01 15:52:03,SEN-RAJ-PLA-6395,Raja Nahar Singh,Violet Line,Platform_Weight,39008.97,kg,Warning,0,0,2025-12-14,Clear
2026-02-11 21:19:33,SEN-JAM-PLA-6396,Jama Masjid,Violet Line,Platform_Weight,18978.86,kg,Warning,0,0,2025-12-27,Cloudy
2026-02-20 10:01:46,SEN-RIT-VIB-6397,Rithala,Red Line,Vibration,7.43,mm/s,Normal,0,0,2025-12-14,Clear
2026-01-23 17:56:14,SEN-NHP-BRA-6398,NHPC Chowk,Violet Line,Brake_Pressure,5.23,bar,Normal,0,0,2025-12-09,Clear
2026-02-16 08:35:34,SEN-RAM-DOO-6399,Ramesh Nagar,Blue Line,Door_Cycle_Count,333.8,cycles,Normal,0,0,2025-11-25,Smoggy
2026-01-11 18:09:12,SEN-KAN-PLA-6400,Kanhaiya Nagar,Red Line,Platform_Weight,12291.59,kg,Normal,0,0,2025-12-14,Clear
2026-02-26 11:32:12,SEN-SAM-CO2-6401,Samaypur Badli,Yellow Line,CO2_Level,2202.16,ppm,Alert,1,1,2026-01-18,Foggy
2026-02-16 13:51:16,SEN-NET-VIB-6402,Netaji Subhash Place,Red Line,Vibration,2.95,mm/s,Normal,0,0,2025-12-03,Foggy
2026-01-17 12:28:20,SEN-KAI-PLA-6403,Kailash Colony,Violet Line,Platform_Weight,19121.85,kg,Normal,0,0,2025-12-07,Foggy
2026-02-14 10:21:49,SEN-ITO-CO2-6404,ITO,Violet Line,CO2_Level,2002.52,ppm,Alert,1,0,2026-02-13,Rainy
2026-02-19 05:26:41,SEN-SHA-BRA-6405,Shastri Park,Red Line,Brake_Pressure,6.13,bar,Warning,0,0,2025-12-30,Clear
2026-02-03 07:06:45,SEN-NOI-DOO-6406,Noida City Centre,Blue Line,Door_Cycle_Count,208.31,cycles,Normal,0,0,2025-12-19,Foggy
2026-01-24 14:55:57,SEN-ROH-TEM-6407,Rohini East,Red Line,Temperature,16.17,°C,Normal,0,0,2025-12-15,Clear
2026-01-01 15:36:50,SEN-SHI-PLA-6408,Shivaji Park,Green Line,Platform_Weight,18928.86,kg,Normal,0,0,2025-11-03,Smoggy
2026-01-21 05:31:04,SEN-HUD-TEM-6409,HUDA City Centre,Yellow Line,Temperature,24.67,°C,Normal,0,0,2026-01-10,Smoggy
2026-02-08 15:50:30,SEN-MEW-HUM-6410,Mewala Maharajpur,Violet Line,Humidity,58.18,%,Normal,0,0,2026-01-30,Smoggy
2026-01-20 06:07:23,SEN-JOR-POW-6411,Jor Bagh,Yellow Line,Power_Consumption,715.99,kW,Alert,1,1,2026-01-03,Clear
2026-02-14 19:26:22,SEN-KAN-POW-6412,Kanhaiya Nagar,Red Line,Power_Consumption,373.45,kW,Warning,0,0,2025-11-19,Smoggy
2026-01-22 17:55:18,SEN-SHI-HUM-6413,Shivaji Park,Green Line,Humidity,49.57,%,Normal,0,0,2025-12-07,Cloudy
2026-01-12 11:33:46,SEN-GTB-HUM-6414,GTB Nagar,Yellow Line,Humidity,39.91,%,Normal,0,0,2025-10-29,Foggy
2026-01-05 08:10:48,SEN-PEE-NOI-6415,Peeragarhi,Green Line,Noise_Level,81.25,dB,Normal,0,0,2025-12-04,Smoggy
2026-01-10 11:05:44,SEN-NEW-AIR-6416,New Delhi,Yellow Line,Air_Quality_Index,187.42,AQI,Normal,0,0,2025-12-13,Foggy
2026-02-17 23:04:12,SEN-PIT-CO2-6417,Pitampura,Red Line,CO2_Level,780.75,ppm,Normal,0,0,2025-12-16,Foggy
2026-02-13 07:36:19,SEN-CIV-BRA-6418,Civil Lines,Yellow Line,Brake_Pressure,5.64,bar,Normal,0,0,2025-12-17,Foggy
2026-02-26 22:49:34,SEN-RAJ-HUM-6419,Raja Nahar Singh,Violet Line,Humidity,34.95,%,Normal,0,0,2026-02-20,Foggy
2026-02-02 08:37:47,SEN-MAN-NOI-6420,Mandi House,Blue Line,Noise_Level,50.77,dB,Warning,0,0,2026-01-15,Cloudy
2026-01-07 13:07:11,SEN-JAS-AIR-6421,Jasola Apollo,Violet Line,Air_Quality_Index,389.72,AQI,Alert,1,0,2025-10-23,Foggy
2026-01-18 11:18:46,SEN-VID-HUM-6422,Vidhan Sabha,Yellow Line,Humidity,44.8,%,Normal,0,0,2026-01-10,Clear
2026-01-15 06:19:27,SEN-LAL-AIR-6423,Lal Quila,Violet Line,Air_Quality_Index,213.58,AQI,Normal,0,0,2025-12-26,Clear
2026-01-03 17:13:03,SEN-RAJ-POW-6424,Rajendra Place,Blue Line,Power_Consumption,558.74,kW,Normal,0,0,2025-11-08,Cloudy
2026-01-30 14:00:52,SEN-MOH-BRA-6425,Mohan Estate,Violet Line,Brake_Pressure,5.61,bar,Normal,0,0,2025-12-28,Rainy
2026-01-07 10:39:54,SEN-GTB-BRA-6426,GTB Nagar,Yellow Line,Brake_Pressure,7.29,bar,Normal,0,0,2025-11-18,Clear
2026-02-04 14:45:45,SEN-UTT-BRA-6427,Uttam Nagar East,Blue Line,Brake_Pressure,3.85,bar,Normal,0,0,2025-12-21,Clear
2026-02-09 23:31:52,SEN-BAD-DOO-6428,Badarpur Border,Violet Line,Door_Cycle_Count,436.58,cycles,Alert,1,1,2025-12-15,Cloudy
2026-02-28 05:36:10,SEN-PRA-VIB-6429,Pragati Maidan,Blue Line,Vibration,11.78,mm/s,Alert,1,0,2026-01-26,Clear
2026-02-06 16:15:18,SEN-BRI-VIB-6430,Brigadier Hoshiar Singh,Green Line,Vibration,13.89,mm/s,Alert,1,1,2025-12-29,Foggy
2026-02-07 19:08:48,SEN-CHA-CO2-6431,Chawri Bazar,Yellow Line,CO2_Level,2371.7,ppm,Alert,1,1,2025-11-27,Cloudy
2026-01-20 18:06:56,SEN-MAD-BRA-6432,Madipur,Green Line,Brake_Pressure,7.98,bar,Normal,0,0,2025-11-30,Clear
2026-01-03 07:26:42,SEN-UTT-PLA-6433,Uttam Nagar East,Blue Line,Platform_Weight,1026.66,kg,Warning,0,0,2025-11-25,Cloudy
2026-01-20 09:45:48,SEN-RAJ-DOO-6434,Rajdhani Park,Green Line,Door_Cycle_Count,195.94,cycles,Normal,0,0,2025-11-28,Foggy
2026-01-30 19:19:00,SEN-GHI-AIR-6435,Ghitorni,Yellow Line,Air_Quality_Index,28.37,AQI,Normal,0,0,2025-12-13,Foggy
2026-01-03 14:17:22,SEN-DIL-CO2-6436,Dilshad Garden,Red Line,CO2_Level,1522.44,ppm,Alert,1,0,2025-11-06,Foggy
2026-01-28 20:44:43,SEN-MAN-PLA-6437,Mandi House,Blue Line,Platform_Weight,18727.81,kg,Normal,0,0,2025-12-06,Smoggy
2026-01-27 16:02:11,SEN-NET-DOO-6438,Netaji Subhash Place,Red Line,Door_Cycle_Count,210.18,cycles,Normal,0,0,2026-01-07,Foggy
2026-01-08 09:03:35,SEN-KAI-PLA-6439,Kailash Colony,Violet Line,Platform_Weight,34909.26,kg,Normal,0,0,2025-10-27,Foggy
2026-01-29 19:00:14,SEN-PUN-HUM-6440,Punjabi Bagh,Green Line,Humidity,53.67,%,Normal,0,0,2025-11-08,Cloudy
2026-02-08 18:10:33,SEN-PIT-AIR-6441,Pitampura,Red Line,Air_Quality_Index,167.46,AQI,Normal,0,0,2026-01-15,Foggy
2026-01-16 20:21:39,SEN-LAJ-DOO-6442,Lajpat Nagar,Violet Line,Door_Cycle_Count,117.01,cycles,Normal,0,0,2025-12-13,Clear
2026-02-04 15:18:43,SEN-KOH-NOI-6443,Kohat Enclave,Red Line,Noise_Level,56.76,dB,Normal,0,0,2026-01-28,Clear
2026-01-02 21:15:42,SEN-JLN-AIR-6444,JLN Stadium,Violet Line,Air_Quality_Index,383.48,AQI,Alert,1,1,2025-12-26,Clear
2026-02-18 16:56:57,SEN-IND-CO2-6445,Inderlok,Red Line,CO2_Level,1238.71,ppm,Normal,0,0,2025-12-04,Clear
2026-01-15 17:49:57,SEN-RAJ-NOI-6446,Rajiv Chowk,Blue Line,Noise_Level,108.65,dB,Alert,1,0,2025-10-24,Rainy
2026-01-30 18:15:47,SEN-GHI-POW-6447,Ghitorni,Yellow Line,Power_Consumption,575.28,kW,Normal,0,0,2025-11-14,Foggy
2026-01-05 22:25:13,SEN-MAH-PLA-6448,Maharaja Surajmal Stadium,Green Line,Platform_Weight,30365.91,kg,Normal,0,0,2025-12-02,Foggy
2026-01-01 23:58:43,SEN-GHI-CO2-6449,Ghitorni,Yellow Line,CO2_Level,966.07,ppm,Warning,0,0,2025-11-11,Clear
2026-01-03 14:39:58,SEN-DEL-DOO-6450,Delhi Gate,Violet Line,Door_Cycle_Count,347.44,cycles,Normal,0,0,2025-12-25,Cloudy
2026-01-12 13:51:21,SEN-CHA-TEM-6451,Chawri Bazar,Yellow Line,Temperature,24.23,°C,Normal,0,0,2025-11-05,Cloudy
2026-01-28 07:59:23,SEN-JAS-AIR-6452,Jasola Apollo,Violet Line,Air_Quality_Index,328.26,AQI,Alert,1,0,2025-11-02,Rainy
2026-01-15 17:07:25,SEN-NEH-CO2-6453,Nehru Place,Violet Line,CO2_Level,2287.22,ppm,Alert,1,0,2025-12-19,Foggy
2026-01-16 18:24:13,SEN-TUG-AIR-6454,Tughlakabad,Violet Line,Air_Quality_Index,247.17,AQI,Normal,0,0,2026-01-13,Clear
2026-02-23 15:01:28,SEN-SAK-VIB-6455,Saket,Yellow Line,Vibration,7.44,mm/s,Normal,0,0,2026-02-06,Foggy
2026-01-25 14:03:59,SEN-JAM-AIR-6456,Jama Masjid,Violet Line,Air_Quality_Index,348.62,AQI,Alert,1,0,2026-01-18,Foggy
2026-02-28 22:27:30,SEN-UDY-POW-6457,Udyog Bhawan,Yellow Line,Power_Consumption,196.55,kW,Normal,0,0,2025-12-23,Foggy
2026-02-25 15:27:51,SEN-WEL-PLA-6458,Welcome,Red Line,Platform_Weight,43912.33,kg,Alert,1,1,2026-02-19,Cloudy
2026-01-05 08:11:52,SEN-MOO-HUM-6459,Moolchand,Violet Line,Humidity,84.05,%,Alert,1,1,2025-12-20,Clear
2026-01-23 09:15:30,SEN-BAD-DOO-6460,Badkhal Mor,Violet Line,Door_Cycle_Count,408.64,cycles,Alert,1,1,2025-11-15,Foggy
2026-02-11 22:55:34,SEN-RAJ-CO2-6461,Raja Nahar Singh,Violet Line,CO2_Level,2350.54,ppm,Alert,1,1,2025-12-19,Cloudy
2026-02-02 05:34:33,SEN-SAK-HUM-6462,Saket,Yellow Line,Humidity,44.41,%,Normal,0,0,2025-11-25,Clear
2026-02-22 14:29:00,SEN-KAR-TEM-6463,Karol Bagh,Blue Line,Temperature,33.13,°C,Normal,0,0,2026-01-21,Smoggy
2026-02-20 11:24:43,SEN-RAJ-NOI-6464,Rajouri Garden,Blue Line,Noise_Level,62.1,dB,Normal,0,0,2025-12-31,Cloudy
2026-02-07 08:12:29,SEN-HUD-POW-6465,HUDA City Centre,Yellow Line,Power_Consumption,420.65,kW,Normal,0,0,2025-12-19,Cloudy
2026-02-14 10:03:43,SEN-HAI-PLA-6466,Haiderpur Badli Mor,Yellow Line,Platform_Weight,25922.94,kg,Normal,0,0,2025-12-23,Clear
2026-01-18 17:48:58,SEN-VID-HUM-6467,Vidhan Sabha,Yellow Line,Humidity,89.64,%,Alert,1,1,2026-01-14,Smoggy
2026-02-11 17:05:09,SEN-SHA-AIR-6468,Shastri Nagar,Red Line,Air_Quality_Index,299.8,AQI,Normal,0,0,2025-12-24,Clear
2026-02-10 08:26:34,SEN-SHA-TEM-6469,Shastri Nagar,Red Line,Temperature,20.32,°C,Normal,0,0,2025-12-13,Rainy
2026-02-09 09:54:51,SEN-MOH-AIR-6470,Mohan Estate,Violet Line,Air_Quality_Index,150.1,AQI,Normal,0,0,2025-12-03,Cloudy
2026-01-31 15:11:37,SEN-KES-BRA-6471,Keshav Puram,Red Line,Brake_Pressure,7.92,bar,Normal,0,0,2025-12-07,Foggy
2026-02-24 11:10:52,SEN-GOV-AIR-6472,Govindpuri,Violet Line,Air_Quality_Index,40.02,AQI,Normal,0,0,2026-01-02,Cloudy
2026-01-14 23:11:53,SEN-KAS-POW-6473,Kashmere Gate,Yellow Line,Power_Consumption,396.84,kW,Normal,0,0,2025-12-20,Smoggy
2026-01-06 18:20:53,SEN-TUG-PLA-6474,Tughlakabad,Violet Line,Platform_Weight,42081.67,kg,Alert,1,1,2025-12-04,Clear
2026-02-27 22:46:46,SEN-NET-BRA-6475,Netaji Subhash Place,Red Line,Brake_Pressure,4.51,bar,Normal,0,0,2026-02-13,Smoggy
2026-02-15 19:02:17,SEN-RAJ-NOI-6476,Rajdhani Park,Green Line,Noise_Level,56.23,dB,Normal,0,0,2025-11-27,Clear
2026-01-29 15:54:00,SEN-KES-NOI-6477,Keshav Puram,Red Line,Noise_Level,88.22,dB,Normal,0,0,2025-11-20,Clear
2026-02-04 13:00:54,SEN-YAM-PLA-6478,Yamuna Bank,Blue Line,Platform_Weight,30605.81,kg,Normal,0,0,2025-12-28,Foggy
2026-01-16 07:07:12,SEN-PAT-POW-6479,Patel Chowk,Yellow Line,Power_Consumption,144.1,kW,Normal,0,0,2026-01-08,Clear
2026-01-03 06:27:59,SEN-SEC-BRA-6480,Sector 28,Violet Line,Brake_Pressure,6.99,bar,Normal,0,0,2025-11-07,Clear
2026-01-06 08:11:58,SEN-RAM-VIB-6481,Ramesh Nagar,Blue Line,Vibration,3.31,mm/s,Normal,0,0,2025-11-05,Foggy
2026-01-27 13:58:16,SEN-BRI-PLA-6482,Brigadier Hoshiar Singh,Green Line,Platform_Weight,47887.85,kg,Alert,1,1,2025-11-27,Clear
2026-02-17 11:23:02,SEN-CHA-BRA-6483,Chandni Chowk,Yellow Line,Brake_Pressure,6.0,bar,Warning,0,0,2026-01-15,Foggy
2026-01-12 19:07:01,SEN-AZA-DOO-6484,Azadpur,Yellow Line,Door_Cycle_Count,76.18,cycles,Warning,0,0,2026-01-06,Cloudy
2026-02-05 09:26:10,SEN-VID-AIR-6485,Vidhan Sabha,Yellow Line,Air_Quality_Index,44.6,AQI,Normal,0,0,2026-01-27,Foggy
2026-01-28 07:21:33,SEN-WEL-POW-6486,Welcome,Red Line,Power_Consumption,112.72,kW,Normal,0,0,2025-11-25,Rainy
2026-01-29 17:11:11,SEN-INA-HUM-6487,INA,Yellow Line,Humidity,57.27,%,Normal,0,0,2026-01-24,Foggy
2026-02-18 23:36:17,SEN-DWA-VIB-6488,Dwarka Sector 21,Blue Line,Vibration,13.57,mm/s,Alert,1,1,2026-02-13,Cloudy
2026-01-24 16:41:44,SEN-RAJ-TEM-6489,Rajendra Place,Blue Line,Temperature,40.65,°C,Alert,1,0,2025-11-29,Clear
2026-02-19 22:25:41,SEN-KHA-DOO-6490,Khan Market,Violet Line,Door_Cycle_Count,87.86,cycles,Normal,0,0,2025-11-22,Foggy
2026-01-10 07:34:07,SEN-DWA-VIB-6491,Dwarka Sector 21,Blue Line,Vibration,12.48,mm/s,Alert,1,1,2026-01-02,Clear
2026-02-13 06:14:55,SEN-BAD-PLA-6492,Badkhal Mor,Violet Line,Platform_Weight,37278.96,kg,Normal,0,0,2026-01-08,Foggy
2026-02-06 11:05:54,SEN-NHP-BRA-6493,NHPC Chowk,Violet Line,Brake_Pressure,4.46,bar,Normal,0,0,2025-12-11,Smoggy
2026-02-19 21:22:22,SEN-JAN-VIB-6494,Jangpura,Violet Line,Vibration,2.38,mm/s,Warning,0,0,2026-01-31,Clear
2026-02-07 17:20:01,SEN-GTB-AIR-6495,GTB Nagar,Yellow Line,Air_Quality_Index,319.55,AQI,Alert,1,1,2026-01-24,Cloudy
2026-01-30 13:11:10,SEN-SIK-CO2-6496,Sikanderpur,Yellow Line,CO2_Level,2214.61,ppm,Alert,1,1,2026-01-23,Foggy
2026-01-01 08:12:51,SEN-PRA-AIR-6497,Pragati Maidan,Blue Line,Air_Quality_Index,271.35,AQI,Normal,0,0,2025-10-10,Rainy
2026-01-28 19:03:36,SEN-PAS-POW-6498,Paschim Vihar East,Green Line,Power_Consumption,239.61,kW,Normal,0,0,2025-12-04,Smoggy
2026-01-02 23:40:48,SEN-HAU-NOI-6499,Hauz Khas,Yellow Line,Noise_Level,103.02,dB,Alert,1,0,2025-10-14,Cloudy
2026-02-01 21:05:27,SEN-MUN-PLA-6500,Mundka,Green Line,Platform_Weight,42678.32,kg,Alert,1,0,2025-12-28,Clear
2026-01-12 06:51:43,SEN-NEE-TEM-6501,Neelam Chowk Ajronda,Violet Line,Temperature,29.96,°C,Normal,0,0,2025-11-01,Smoggy
2026-01-02 23:35:36,SEN-JLN-DOO-6502,JLN Stadium,Violet Line,Door_Cycle_Count,298.74,cycles,Warning,0,0,2025-12-18,Foggy
2026-02-01 09:52:01,SEN-ITO-POW-6503,ITO,Violet Line,Power_Consumption,123.44,kW,Normal,0,0,2025-11-12,Clear
2026-01-28 13:58:43,SEN-ARJ-BRA-6504,Arjan Garh,Yellow Line,Brake_Pressure,3.47,bar,Normal,0,0,2026-01-27,Clear
2026-02-23 22:44:38,SEN-GTB-CO2-6505,GTB Nagar,Yellow Line,CO2_Level,1415.16,ppm,Normal,0,0,2026-02-14,Foggy
2026-02-05 23:19:01,SEN-DEL-CO2-6506,Delhi Gate,Violet Line,CO2_Level,2121.94,ppm,Alert,1,0,2026-01-04,Rainy
2026-01-12 13:10:10,SEN-MOO-POW-6507,Moolchand,Violet Line,Power_Consumption,252.43,kW,Normal,0,0,2025-10-29,Clear
2026-01-18 08:15:15,SEN-KAS-VIB-6508,Kashmere Gate,Yellow Line,Vibration,2.79,mm/s,Normal,0,0,2025-12-21,Clear
2026-01-07 16:24:36,SEN-BAR-PLA-6509,Barakhamba Road,Blue Line,Platform_Weight,28576.31,kg,Normal,0,0,2025-12-14,Clear
2026-02-09 19:17:17,SEN-KAN-DOO-6510,Kanhaiya Nagar,Red Line,Door_Cycle_Count,20.12,cycles,Normal,0,0,2026-01-28,Clear
2026-01-15 09:20:17,SEN-KOH-CO2-6511,Kohat Enclave,Red Line,CO2_Level,768.08,ppm,Normal,0,0,2026-01-12,Foggy
2026-02-11 06:18:35,SEN-PRA-POW-6512,Pratap Nagar,Red Line,Power_Consumption,378.94,kW,Normal,0,0,2026-01-24,Smoggy
2026-01-03 10:29:14,SEN-INA-DOO-6513,INA,Yellow Line,Door_Cycle_Count,96.96,cycles,Normal,0,0,2025-11-19,Cloudy
